"","term","estimate","std.error","statistic","p.value"
"1","get(i)1",-0.0293701148689106,0.320092199596798,-0.0917551721219899,0.92689256121498
"2","CountryUSA",-0.733530541456298,0.313006618850371,-2.34349849901083,0.0191038391134211
"3","SexMale",0.405424786797629,0.265430500379042,1.52742351093289,0.126655733830111
"4","Delivery.ModeVaginal",-0.225748820796648,0.328556892488894,-0.687092025635345,0.492024739055062
"5","HLA.CategoryLow/No Risk",-0.716428294190124,0.352093638819536,-2.03476636667476,0.0418743867636643
"6","HLA.CategoryStandard Risk",-1.0166797395518,0.266207400659526,-3.81912650449607,0.000133925071656721
"7","feeding_first_yearBreastmilk_and_formula",-0.276645474868705,0.26065755542301,-1.06133687327708,0.28853683409237
"8","feeding_first_yearFormula",-0.07646737061193,0.307799970224187,-0.248432027320324,0.803800155914299
"9","feeding_first_yearUnknown",0.617563122108448,0.693392642901306,0.89063985381274,0.373122411327983
"10","Age.at.Gluten.Introduction..months.11",2.2319975967091,0.614914620869091,3.62976829784028,0.000283675741742123
"11","Age.at.Gluten.Introduction..months.12",-16.0967817010799,11041.6679934485,-0.00145782156379189,0.998836827093849
"12","Age.at.Gluten.Introduction..months.15",-15.4776348895624,1667.54534643209,-0.00928168755511123,0.992594391133593
"13","Age.at.Gluten.Introduction..months.36",2.31603186466602,0.662899048633053,3.49379271163814,0.000476210617481298
"14","Age.at.Gluten.Introduction..months.4",2.4772449188998,0.710301732310861,3.48759520948999,0.000487385358830454
"15","Age.at.Gluten.Introduction..months.5",3.15672643017202,0.662677707586344,4.76359230744262,1.90176552939209e-06
"16","Age.at.Gluten.Introduction..months.6",1.84870356499412,0.496052631987793,3.72682946482101,0.000193903558333362
"17","Age.at.Gluten.Introduction..months.7",1.10500485552365,0.507458846247276,2.17752604707812,0.0294413405588863
"18","Age.at.Gluten.Introduction..months.8",1.27128353578768,0.549806854101063,2.31223660873823,0.0207646478833793
"19","Age.at.Gluten.Introduction..months.9",2.87163656722908,0.537431985147962,5.34325579159284,9.12917941483658e-08
"20","Age.at.Gluten.Introduction..months.Unknown",2.05256998783914,0.845682058277231,2.42711781307091,0.015219312716321
