"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;unclassified Parvoviridae genus",2659.20085824804,-6.86623414816986,1.09266148983809,-6.28395364166015,3.30069168756752e-10,1.12223517377296e-08
