"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;unclassified Parvoviridae genus",2659.20085824804,4.24374842297634,0.597434128512938,7.1032909243725,1.21820586194387e-12,2.07094996530458e-11
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;unclassified Picornaviridae genus",5879.71634217732,-1.91927537230455,0.605450784928079,-3.16999402772687,0.00152442070848123,0.017276768029454
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Alphatorquevirus",15786.2104240089,4.49381298683938,0.595066406513895,7.55178403224892,4.29336010704859e-14,1.45974243639652e-12
