"","01_GEMM_128_36M","01_GEMM_150_36M","01_GEMM_151_36M","01_GEMM_175_36M","01_GEMM_079_36M","01_GEMM_093_36M","01_GEMM_106_36M","01_GEMM_001_36M","01_GEMM_009_36M","01_GEMM_014_36M","01_GEMM_026_36M","01_GEMM_052_36M","01_GEMM_061_36M","02_GEMM_021_36M","02_GEMM_175_36M","02_GEMM_177_36M","02_GEMM_045_36M","02_GEMM_134_36M"
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
