"","Contig","total_PA"
"763","virus_comp_17110_cycle_1",3
"764","virus_comp_17129_cycle_1",3
"765","virus_comp_17130_cycle_1",3
"766","virus_comp_17143_cycle_1",3
"767","virus_comp_17155_cycle_1",3
"768","virus_comp_17159_cycle_1",3
"769","virus_comp_17169_cycle_1",3
"770","virus_comp_17170_cycle_1",3
"771","virus_comp_17172_cycle_1",3
"772","virus_comp_17175_cycle_1",3
"773","virus_comp_17177_cycle_1",3
"774","virus_comp_17178_cycle_1",3
"775","virus_comp_17190_cycle_1",3
"776","virus_comp_17191_cycle_1",3
"777","virus_comp_17212_cycle_1",3
"778","virus_comp_17225_cycle_1",3
"779","virus_comp_17234_cycle_1",3
"780","virus_comp_17258_cycle_1",3
"781","virus_comp_17262_cycle_1",3
"782","virus_comp_17309_cycle_1",3
"783","virus_comp_17318_cycle_1",3
"784","virus_comp_17337_cycle_1",3
"785","virus_comp_17342_cycle_1",3
"786","virus_comp_17359_cycle_1",3
"787","virus_comp_17360_cycle_1",3
"788","virus_comp_17371_cycle_1",3
"789","virus_comp_17379_cycle_1",3
"790","virus_comp_17401_cycle_1",3
"791","virus_comp_17402_cycle_1",3
"792","virus_comp_17410_cycle_1",3
"793","virus_comp_17414_cycle_1",3
"794","virus_comp_17416_cycle_1",3
"795","virus_comp_17426_cycle_1",3
"796","virus_comp_17430_cycle_1",3
"797","virus_comp_17432_cycle_1",3
"798","virus_comp_17438_cycle_1",3
"799","virus_comp_17448_cycle_1",3
"800","virus_comp_17450_cycle_1",3
"801","virus_comp_17452_cycle_1",3
"802","virus_comp_17456_cycle_1",3
"803","virus_comp_17457_cycle_1",3
"804","virus_comp_17460_cycle_1",3
"805","virus_comp_17465_cycle_1",3
"806","virus_comp_17473_cycle_1",3
"807","virus_comp_17474_cycle_1",3
"808","virus_comp_17496_cycle_1",3
"809","virus_comp_17512_cycle_1",3
"810","virus_comp_17517_cycle_1",3
"811","virus_comp_17524_cycle_1",3
"812","virus_comp_17560_cycle_1",3
"813","virus_comp_17574_cycle_1",3
"814","virus_comp_17576_cycle_1",3
"815","virus_comp_17581_cycle_1",3
"816","virus_comp_17584_cycle_1",3
"817","virus_comp_17592_cycle_1",3
"818","virus_comp_17593_cycle_1",3
"819","virus_comp_17594_cycle_1",3
"820","virus_comp_17621_cycle_1",3
"821","virus_comp_17647_cycle_1",3
"822","virus_comp_17669_cycle_1",3
"823","virus_comp_17674_cycle_1",3
"824","virus_comp_17676_cycle_1",3
"825","virus_comp_17684_cycle_1",3
"826","virus_comp_17690_cycle_1",3
"827","virus_comp_17694_cycle_1",3
"828","virus_comp_17698_cycle_1",3
"829","virus_comp_17721_cycle_1",3
"830","virus_comp_17727_cycle_1",3
"831","virus_comp_17731_cycle_1",3
"832","virus_comp_17734_cycle_1",3
"833","virus_comp_17736_cycle_1",3
"834","virus_comp_17739_cycle_1",3
"835","virus_comp_17744_cycle_1",3
"836","virus_comp_17784_cycle_1",3
"837","virus_comp_17795_cycle_1",3
"838","virus_comp_17804_cycle_1",3
"839","virus_comp_17843_cycle_1",3
"840","virus_comp_17845_cycle_1",3
"841","virus_comp_17847_cycle_1",3
"842","virus_comp_17848_cycle_1",3
"843","virus_comp_17865_cycle_1",3
"844","virus_comp_17897_cycle_1",3
"845","virus_comp_17902_cycle_1",3
"846","virus_comp_17924_cycle_1",3
"847","virus_comp_17942_cycle_1",3
"848","virus_comp_17979_cycle_1",3
"849","virus_comp_17986_cycle_1",3
"850","virus_comp_18002_cycle_1",3
"851","virus_comp_18019_cycle_1",3
"852","virus_comp_18025_cycle_1",3
"853","virus_comp_18035_cycle_1",3
"854","virus_comp_18103_cycle_1",3
"855","virus_comp_18136_cycle_1",3
"856","virus_comp_1814_cycle_1",3
"857","virus_comp_18151_cycle_1",3
"858","virus_comp_184_cycle_1",3
"859","virus_comp_1895_cycle_1",3
"860","virus_comp_1896_cycle_1",3
"861","virus_comp_190_cycle_1",3
"862","virus_comp_1907_cycle_1",3
"863","virus_comp_191_cycle_1",3
"864","virus_comp_1910_cycle_1",3
"865","virus_comp_1931_cycle_1",3
"866","virus_comp_1967_cycle_1",3
"867","virus_comp_1988_cycle_1",3
"868","virus_comp_2025_cycle_1",3
"869","virus_comp_2125_cycle_1",3
"870","virus_comp_2233_cycle_1",3
"871","virus_comp_2235_cycle_1",3
"872","virus_comp_2239_cycle_1",3
"873","virus_comp_226_cycle_1",3
"874","virus_comp_2320_cycle_1",3
"875","virus_comp_2333_cycle_1",3
"876","virus_comp_2363_cycle_1",3
"877","virus_comp_2380_cycle_1",3
"878","virus_comp_2407_cycle_1",3
"879","virus_comp_2424_cycle_1",3
"880","virus_comp_247_cycle_1",3
"881","virus_comp_254_cycle_1",3
"882","virus_comp_2554_cycle_1",3
"883","virus_comp_258_cycle_1",3
"884","virus_comp_2649_cycle_1",3
"885","virus_comp_2652_cycle_1",3
"886","virus_comp_2693_cycle_1",3
"887","virus_comp_2861_cycle_1",3
"888","virus_comp_287_cycle_1",3
"889","virus_comp_2877_cycle_1",3
"890","virus_comp_2898_cycle_1",3
"891","virus_comp_2900_cycle_1",3
"892","virus_comp_2923_cycle_1",3
"893","virus_comp_2989_cycle_1",3
"894","virus_comp_2993_cycle_1",3
"895","virus_comp_3039_cycle_1",3
"896","virus_comp_308_cycle_1",3
"897","virus_comp_311_cycle_1",3
"898","virus_comp_322_cycle_1",3
"899","virus_comp_3321_cycle_1",3
"900","virus_comp_3348_cycle_1",3
"901","virus_comp_3409_cycle_1",3
"902","virus_comp_342_cycle_1",3
"903","virus_comp_3450_cycle_1",3
"904","virus_comp_3506_cycle_1",3
"905","virus_comp_352_cycle_1",3
"906","virus_comp_3530_cycle_1",3
"907","virus_comp_3546_cycle_1",3
"908","virus_comp_3570_cycle_1",3
"909","virus_comp_3604_cycle_1",3
"910","virus_comp_3647_cycle_1",3
"911","virus_comp_3675_cycle_1",3
"912","virus_comp_3711_cycle_1",3
"913","virus_comp_375_cycle_1",3
"914","virus_comp_3755_cycle_1",3
"915","virus_comp_379_cycle_1",3
"916","virus_comp_381_cycle_1",3
"917","virus_comp_3834_cycle_1",3
"918","virus_comp_3839_cycle_1",3
"919","virus_comp_389_cycle_1",3
"920","virus_comp_3924_cycle_1",3
"921","virus_comp_3954_cycle_1",3
"922","virus_comp_3967_cycle_1",3
"923","virus_comp_4040_cycle_1",3
"924","virus_comp_4070_cycle_1",3
"925","virus_comp_4117_cycle_1",3
"926","virus_comp_4218_cycle_1",3
"927","virus_comp_424_cycle_1",3
"928","virus_comp_4273_cycle_1",3
"929","virus_comp_438_cycle_1",3
"930","virus_comp_439_cycle_1",3
"931","virus_comp_4487_cycle_1",3
"932","virus_comp_4632_cycle_1",3
"933","virus_comp_4635_cycle_1",3
"934","virus_comp_466_cycle_1",3
"935","virus_comp_468_cycle_1",3
"936","virus_comp_48_cycle_1",3
"937","virus_comp_4807_cycle_1",3
"938","virus_comp_4859_cycle_1",3
"939","virus_comp_4861_cycle_1",3
"940","virus_comp_4889_cycle_1",3
"941","virus_comp_4931_cycle_1",3
"942","virus_comp_4952_cycle_1",3
"943","virus_comp_4995_cycle_1",3
"944","virus_comp_5046_cycle_1",3
"945","virus_comp_505_cycle_1",3
"946","virus_comp_5072_cycle_1",3
"947","virus_comp_5101_cycle_1",3
"948","virus_comp_5121_cycle_1",3
"949","virus_comp_5131_cycle_1",3
"950","virus_comp_5196_cycle_1",3
"951","virus_comp_524_cycle_1",3
"952","virus_comp_5250_cycle_1",3
"953","virus_comp_5385_cycle_1",3
"954","virus_comp_5399_cycle_1",3
"955","virus_comp_5606_cycle_1",3
"956","virus_comp_5693_cycle_1",3
"957","virus_comp_571_cycle_2",3
"958","virus_comp_582_cycle_1",3
"959","virus_comp_5832_cycle_1",3
"960","virus_comp_598_cycle_1",3
"961","virus_comp_5980_cycle_1",3
"962","virus_comp_5983_cycle_1",3
"963","virus_comp_5997_cycle_1",3
"964","virus_comp_6028_cycle_1",3
"965","virus_comp_6141_cycle_1",3
"966","virus_comp_6147_cycle_1",3
"967","virus_comp_6163_cycle_1",3
"968","virus_comp_6164_cycle_1",3
"969","virus_comp_6184_cycle_1",3
"970","virus_comp_62_cycle_1",3
"971","virus_comp_623_cycle_1",3
"972","virus_comp_6278_cycle_1",3
"973","virus_comp_63_cycle_1",3
"974","virus_comp_6301_cycle_1",3
"975","virus_comp_6310_cycle_1",3
"976","virus_comp_6318_cycle_1",3
"977","virus_comp_640_cycle_1",3
"978","virus_comp_641_cycle_1",3
"979","virus_comp_6464_cycle_1",3
"980","virus_comp_6490_cycle_1",3
"981","virus_comp_651_cycle_1",3
"982","virus_comp_6718_cycle_1",3
"983","virus_comp_683_cycle_1",3
"984","virus_comp_6834_cycle_1",3
"985","virus_comp_684_cycle_1",3
"986","virus_comp_685_cycle_1",3
"987","virus_comp_693_cycle_1",3
"988","virus_comp_7141_cycle_1",3
"989","virus_comp_7150_cycle_1",3
"990","virus_comp_7201_cycle_1",3
"991","virus_comp_7218_cycle_1",3
"992","virus_comp_7249_cycle_1",3
"993","virus_comp_7386_cycle_1",3
"994","virus_comp_741_cycle_1",3
"995","virus_comp_745_cycle_1",3
"996","virus_comp_747_cycle_1",3
"997","virus_comp_7512_cycle_1",3
"998","virus_comp_7551_cycle_1",3
"999","virus_comp_759_cycle_1",3
"1000","virus_comp_7626_cycle_1",3
"1001","virus_comp_7634_cycle_1",3
"1002","virus_comp_7737_cycle_1",3
"1003","virus_comp_7784_cycle_1",3
"1004","virus_comp_7810_cycle_1",3
"1005","virus_comp_7820_cycle_1",3
"1006","virus_comp_7842_cycle_1",3
"1007","virus_comp_7857_cycle_1",3
"1008","virus_comp_7882_cycle_1",3
"1009","virus_comp_8230_cycle_1",3
"1010","virus_comp_824_cycle_1",3
"1011","virus_comp_8300_cycle_1",3
"1012","virus_comp_8363_cycle_1",3
"1013","virus_comp_8373_cycle_1",3
"1014","virus_comp_8536_cycle_1",3
"1015","virus_comp_856_cycle_1",3
"1016","virus_comp_860_cycle_1",3
"1017","virus_comp_8638_cycle_1",3
"1018","virus_comp_8666_cycle_1",3
"1019","virus_comp_8717_cycle_1",3
"1020","virus_comp_8728_cycle_1",3
"1021","virus_comp_8757_cycle_1",3
"1022","virus_comp_8782_cycle_1",3
"1023","virus_comp_8787_cycle_1",3
"1024","virus_comp_8819_cycle_1",3
"1025","virus_comp_883_cycle_1",3
"1026","virus_comp_8852_cycle_1",3
"1027","virus_comp_8859_cycle_1",3
"1028","virus_comp_8901_cycle_1",3
"1029","virus_comp_8926_cycle_1",3
"1030","virus_comp_8997_cycle_1",3
"1031","virus_comp_905_cycle_1",3
"1032","virus_comp_911_cycle_1",3
"1033","virus_comp_92_cycle_1",3
"1034","virus_comp_923_cycle_1",3
"1035","virus_comp_952_cycle_1",3
"1036","virus_comp_9876_cycle_1",3
"1037","virus_comp_9985_cycle_1",3
"1038","edge_1284",3
"1039","edge_1295",3
"1040","edge_1527",3
"1041","edge_1530",3
"1042","edge_1572",3
"1043","edge_1613",3
"1044","edge_1924",3
"1045","edge_1925",3
"1046","edge_1963",3
"1047","edge_2205",3
"1048","edge_2207",3
"1049","edge_2290",3
"1050","edge_2333",3
"1051","edge_239",3
"1052","edge_2413",3
"1053","edge_48581",3
"1054","edge_48639",3
"1055","edge_48658",3
"1056","edge_569",3
"1057","edge_579",3
"1058","virus_comp_1001_cycle_1",2
"1059","virus_comp_10032_cycle_1",2
"1060","virus_comp_1004_cycle_1",2
"1061","virus_comp_1005_cycle_1",2
"1062","virus_comp_1006_cycle_1",2
"1063","virus_comp_10068_cycle_1",2
"1064","virus_comp_1011_cycle_1",2
"1065","virus_comp_1014_cycle_1",2
"1066","virus_comp_1017_cycle_1",2
"1067","virus_comp_10197_cycle_1",2
"1068","virus_comp_10209_cycle_1",2
"1069","virus_comp_10246_cycle_1",2
"1070","virus_comp_1029_cycle_1",2
"1071","virus_comp_1032_cycle_1",2
"1072","virus_comp_1034_cycle_1",2
"1073","virus_comp_10342_cycle_1",2
"1074","virus_comp_10364_cycle_1",2
"1075","virus_comp_10374_cycle_1",2
"1076","virus_comp_1038_cycle_1",2
"1077","virus_comp_104_cycle_1",2
"1078","virus_comp_10432_cycle_1",2
"1079","virus_comp_10434_cycle_1",2
"1080","virus_comp_1044_cycle_1",2
"1081","virus_comp_10510_cycle_1",2
"1082","virus_comp_10514_cycle_1",2
"1083","virus_comp_10519_cycle_1",2
"1084","virus_comp_10523_cycle_1",2
"1085","virus_comp_10534_cycle_1",2
"1086","virus_comp_10583_cycle_1",2
"1087","virus_comp_10641_cycle_1",2
"1088","virus_comp_10643_cycle_1",2
"1089","virus_comp_10662_cycle_1",2
"1090","virus_comp_10665_cycle_1",2
"1091","virus_comp_10668_cycle_1",2
"1092","virus_comp_10693_cycle_1",2
"1093","virus_comp_10707_cycle_1",2
"1094","virus_comp_10741_cycle_1",2
"1095","virus_comp_10749_cycle_1",2
"1096","virus_comp_10752_cycle_1",2
"1097","virus_comp_10771_cycle_1",2
"1098","virus_comp_10887_cycle_1",2
"1099","virus_comp_10943_cycle_1",2
"1100","virus_comp_10956_cycle_1",2
"1101","virus_comp_110_cycle_1",2
"1102","virus_comp_11008_cycle_1",2
"1103","virus_comp_11025_cycle_1",2
"1104","virus_comp_11028_cycle_1",2
"1105","virus_comp_11048_cycle_1",2
"1106","virus_comp_11105_cycle_1",2
"1107","virus_comp_1111_cycle_1",2
"1108","virus_comp_11124_cycle_1",2
"1109","virus_comp_1118_cycle_1",2
"1110","virus_comp_11207_cycle_1",2
"1111","virus_comp_11218_cycle_1",2
"1112","virus_comp_11242_cycle_1",2
"1113","virus_comp_11249_cycle_1",2
"1114","virus_comp_1126_cycle_1",2
"1115","virus_comp_11261_cycle_1",2
"1116","virus_comp_11293_cycle_1",2
"1117","virus_comp_113_cycle_1",2
"1118","virus_comp_11346_cycle_1",2
"1119","virus_comp_11354_cycle_1",2
"1120","virus_comp_11372_cycle_1",2
"1121","virus_comp_11373_cycle_1",2
"1122","virus_comp_11395_cycle_1",2
"1123","virus_comp_11396_cycle_1",2
"1124","virus_comp_11397_cycle_1",2
"1125","virus_comp_11399_cycle_1",2
"1126","virus_comp_11456_cycle_1",2
"1127","virus_comp_11468_cycle_1",2
"1128","virus_comp_11494_cycle_1",2
"1129","virus_comp_11508_cycle_1",2
"1130","virus_comp_11580_cycle_1",2
"1131","virus_comp_11611_cycle_1",2
"1132","virus_comp_11616_cycle_1",2
"1133","virus_comp_1162_cycle_1",2
"1134","virus_comp_1163_cycle_1",2
"1135","virus_comp_11688_cycle_1",2
"1136","virus_comp_11727_cycle_1",2
"1137","virus_comp_11731_cycle_1",2
"1138","virus_comp_11732_cycle_1",2
"1139","virus_comp_11749_cycle_1",2
"1140","virus_comp_11765_cycle_1",2
"1141","virus_comp_11837_cycle_1",2
"1142","virus_comp_11840_cycle_1",2
"1143","virus_comp_11861_cycle_1",2
"1144","virus_comp_11866_cycle_1",2
"1145","virus_comp_11917_cycle_1",2
"1146","virus_comp_1195_cycle_1",2
"1147","virus_comp_1198_cycle_1",2
"1148","virus_comp_11980_cycle_1",2
"1149","virus_comp_11995_cycle_1",2
"1150","virus_comp_12018_cycle_1",2
"1151","virus_comp_12059_cycle_1",2
"1152","virus_comp_12084_cycle_1",2
"1153","virus_comp_12087_cycle_1",2
"1154","virus_comp_12100_cycle_1",2
"1155","virus_comp_12108_cycle_1",2
"1156","virus_comp_12118_cycle_1",2
"1157","virus_comp_12119_cycle_1",2
"1158","virus_comp_12124_cycle_1",2
"1159","virus_comp_1214_cycle_1",2
"1160","virus_comp_12162_cycle_1",2
"1161","virus_comp_12175_cycle_1",2
"1162","virus_comp_12204_cycle_1",2
"1163","virus_comp_12243_cycle_1",2
"1164","virus_comp_12256_cycle_1",2
"1165","virus_comp_12261_cycle_1",2
"1166","virus_comp_12297_cycle_1",2
"1167","virus_comp_1232_cycle_1",2
"1168","virus_comp_12322_cycle_1",2
"1169","virus_comp_12364_cycle_1",2
"1170","virus_comp_12388_cycle_1",2
"1171","virus_comp_12389_cycle_1",2
"1172","virus_comp_12393_cycle_1",2
"1173","virus_comp_12422_cycle_1",2
"1174","virus_comp_12431_cycle_1",2
"1175","virus_comp_1244_cycle_1",2
"1176","virus_comp_12452_cycle_1",2
"1177","virus_comp_12455_cycle_1",2
"1178","virus_comp_12460_cycle_1",2
"1179","virus_comp_12473_cycle_1",2
"1180","virus_comp_12507_cycle_1",2
"1181","virus_comp_12525_cycle_1",2
"1182","virus_comp_12542_cycle_1",2
"1183","virus_comp_12587_cycle_1",2
"1184","virus_comp_12604_cycle_1",2
"1185","virus_comp_12640_cycle_1",2
"1186","virus_comp_12648_cycle_1",2
"1187","virus_comp_12664_cycle_1",2
"1188","virus_comp_12748_cycle_1",2
"1189","virus_comp_12841_cycle_1",2
"1190","virus_comp_12843_cycle_1",2
"1191","virus_comp_12912_cycle_1",2
"1192","virus_comp_12944_cycle_1",2
"1193","virus_comp_12954_cycle_1",2
"1194","virus_comp_12979_cycle_1",2
"1195","virus_comp_13027_cycle_1",2
"1196","virus_comp_13043_cycle_1",2
"1197","virus_comp_13074_cycle_1",2
"1198","virus_comp_13117_cycle_1",2
"1199","virus_comp_13184_cycle_1",2
"1200","virus_comp_13284_cycle_1",2
"1201","virus_comp_13294_cycle_1",2
"1202","virus_comp_13330_cycle_1",2
"1203","virus_comp_13341_cycle_1",2
"1204","virus_comp_13349_cycle_1",2
"1205","virus_comp_13435_cycle_1",2
"1206","virus_comp_1344_cycle_1",2
"1207","virus_comp_13446_cycle_1",2
"1208","virus_comp_1347_cycle_1",2
"1209","virus_comp_13472_cycle_1",2
"1210","virus_comp_13494_cycle_1",2
"1211","virus_comp_13495_cycle_1",2
"1212","virus_comp_13497_cycle_1",2
"1213","virus_comp_13500_cycle_1",2
"1214","virus_comp_13517_cycle_1",2
"1215","virus_comp_13540_cycle_1",2
"1216","virus_comp_13548_cycle_1",2
"1217","virus_comp_1356_cycle_1",2
"1218","virus_comp_13591_cycle_1",2
"1219","virus_comp_13642_cycle_1",2
"1220","virus_comp_13653_cycle_1",2
"1221","virus_comp_13654_cycle_1",2
"1222","virus_comp_13655_cycle_1",2
"1223","virus_comp_13677_cycle_1",2
"1224","virus_comp_13700_cycle_1",2
"1225","virus_comp_13733_cycle_1",2
"1226","virus_comp_13755_cycle_1",2
"1227","virus_comp_13765_cycle_1",2
"1228","virus_comp_13787_cycle_1",2
"1229","virus_comp_13817_cycle_1",2
"1230","virus_comp_13825_cycle_1",2
"1231","virus_comp_1385_cycle_1",2
"1232","virus_comp_13882_cycle_1",2
"1233","virus_comp_13889_cycle_1",2
"1234","virus_comp_13891_cycle_1",2
"1235","virus_comp_13929_cycle_1",2
"1236","virus_comp_1393_cycle_1",2
"1237","virus_comp_13935_cycle_1",2
"1238","virus_comp_13956_cycle_1",2
"1239","virus_comp_1396_cycle_1",2
"1240","virus_comp_1398_cycle_1",2
"1241","virus_comp_13989_cycle_1",2
"1242","virus_comp_14_cycle_1",2
"1243","virus_comp_14003_cycle_1",2
"1244","virus_comp_14095_cycle_1",2
"1245","virus_comp_14098_cycle_1",2
"1246","virus_comp_14127_cycle_1",2
"1247","virus_comp_1414_cycle_1",2
"1248","virus_comp_14145_cycle_1",2
"1249","virus_comp_14213_cycle_1",2
"1250","virus_comp_14227_cycle_1",2
"1251","virus_comp_14276_cycle_1",2
"1252","virus_comp_14300_cycle_1",2
"1253","virus_comp_14356_cycle_1",2
"1254","virus_comp_1437_cycle_1",2
"1255","virus_comp_1438_cycle_1",2
"1256","virus_comp_1439_cycle_1",2
"1257","virus_comp_14406_cycle_1",2
"1258","virus_comp_1444_cycle_1",2
"1259","virus_comp_14455_cycle_1",2
"1260","virus_comp_14456_cycle_1",2
"1261","virus_comp_14483_cycle_1",2
"1262","virus_comp_14533_cycle_1",2
"1263","virus_comp_14555_cycle_1",2
"1264","virus_comp_1459_cycle_1",2
"1265","virus_comp_1465_cycle_1",2
"1266","virus_comp_14661_cycle_1",2
"1267","virus_comp_1468_cycle_1",2
"1268","virus_comp_14689_cycle_1",2
"1269","virus_comp_14751_cycle_1",2
"1270","virus_comp_148_cycle_1",2
"1271","virus_comp_14847_cycle_1",2
"1272","virus_comp_14862_cycle_1",2
"1273","virus_comp_14890_cycle_1",2
"1274","virus_comp_14916_cycle_1",2
"1275","virus_comp_14931_cycle_1",2
"1276","virus_comp_14945_cycle_1",2
"1277","virus_comp_14978_cycle_1",2
"1278","virus_comp_15034_cycle_1",2
"1279","virus_comp_15092_cycle_1",2
"1280","virus_comp_15093_cycle_1",2
"1281","virus_comp_15104_cycle_1",2
"1282","virus_comp_15151_cycle_1",2
"1283","virus_comp_15154_cycle_1",2
"1284","virus_comp_15184_cycle_1",2
"1285","virus_comp_15188_cycle_1",2
"1286","virus_comp_15197_cycle_1",2
"1287","virus_comp_15224_cycle_1",2
"1288","virus_comp_15226_cycle_1",2
"1289","virus_comp_15236_cycle_1",2
"1290","virus_comp_15237_cycle_1",2
"1291","virus_comp_15247_cycle_1",2
"1292","virus_comp_15254_cycle_1",2
"1293","virus_comp_15268_cycle_1",2
"1294","virus_comp_1527_cycle_1",2
"1295","virus_comp_15271_cycle_1",2
"1296","virus_comp_15277_cycle_1",2
"1297","virus_comp_15285_cycle_1",2
"1298","virus_comp_15288_cycle_1",2
"1299","virus_comp_15309_cycle_1",2
"1300","virus_comp_15315_cycle_1",2
"1301","virus_comp_15320_cycle_1",2
"1302","virus_comp_15331_cycle_1",2
"1303","virus_comp_15339_cycle_1",2
"1304","virus_comp_15340_cycle_1",2
"1305","virus_comp_15395_cycle_1",2
"1306","virus_comp_1540_cycle_1",2
"1307","virus_comp_1546_cycle_1",2
"1308","virus_comp_15465_cycle_1",2
"1309","virus_comp_15482_cycle_1",2
"1310","virus_comp_15503_cycle_1",2
"1311","virus_comp_15507_cycle_1",2
"1312","virus_comp_15511_cycle_1",2
"1313","virus_comp_15525_cycle_1",2
"1314","virus_comp_1554_cycle_1",2
"1315","virus_comp_15562_cycle_1",2
"1316","virus_comp_15618_cycle_1",2
"1317","virus_comp_15619_cycle_1",2
"1318","virus_comp_15674_cycle_1",2
"1319","virus_comp_1570_cycle_1",2
"1320","virus_comp_1575_cycle_1",2
"1321","virus_comp_15803_cycle_1",2
"1322","virus_comp_15826_cycle_1",2
"1323","virus_comp_15877_cycle_1",2
"1324","virus_comp_15881_cycle_1",2
"1325","virus_comp_15882_cycle_1",2
"1326","virus_comp_15887_cycle_1",2
"1327","virus_comp_15907_cycle_1",2
"1328","virus_comp_15925_cycle_1",2
"1329","virus_comp_1597_cycle_1",2
"1330","virus_comp_15974_cycle_1",2
"1331","virus_comp_15983_cycle_1",2
"1332","virus_comp_15988_cycle_1",2
"1333","virus_comp_1600_cycle_1",2
"1334","virus_comp_16003_cycle_1",2
"1335","virus_comp_16011_cycle_1",2
"1336","virus_comp_16025_cycle_1",2
"1337","virus_comp_16035_cycle_1",2
"1338","virus_comp_16060_cycle_1",2
"1339","virus_comp_16087_cycle_1",2
"1340","virus_comp_16104_cycle_1",2
"1341","virus_comp_16106_cycle_1",2
"1342","virus_comp_1613_cycle_1",2
"1343","virus_comp_16146_cycle_1",2
"1344","virus_comp_16166_cycle_1",2
"1345","virus_comp_16178_cycle_1",2
"1346","virus_comp_16197_cycle_1",2
"1347","virus_comp_16226_cycle_1",2
"1348","virus_comp_16240_cycle_1",2
"1349","virus_comp_16294_cycle_1",2
"1350","virus_comp_16307_cycle_1",2
"1351","virus_comp_16344_cycle_1",2
"1352","virus_comp_16359_cycle_1",2
"1353","virus_comp_16372_cycle_1",2
"1354","virus_comp_16378_cycle_1",2
"1355","virus_comp_16382_cycle_1",2
"1356","virus_comp_16386_cycle_1",2
"1357","virus_comp_16397_cycle_1",2
"1358","virus_comp_16400_cycle_1",2
"1359","virus_comp_16406_cycle_1",2
"1360","virus_comp_16410_cycle_1",2
"1361","virus_comp_16413_cycle_1",2
"1362","virus_comp_16414_cycle_1",2
"1363","virus_comp_16434_cycle_1",2
"1364","virus_comp_1646_cycle_1",2
"1365","virus_comp_16495_cycle_1",2
"1366","virus_comp_1653_cycle_1",2
"1367","virus_comp_16541_cycle_1",2
"1368","virus_comp_16546_cycle_1",2
"1369","virus_comp_16559_cycle_1",2
"1370","virus_comp_1660_cycle_1",2
"1371","virus_comp_16628_cycle_1",2
"1372","virus_comp_16649_cycle_1",2
"1373","virus_comp_16653_cycle_1",2
"1374","virus_comp_16670_cycle_1",2
"1375","virus_comp_1668_cycle_1",2
"1376","virus_comp_16692_cycle_1",2
"1377","virus_comp_16703_cycle_1",2
"1378","virus_comp_16715_cycle_1",2
"1379","virus_comp_1672_cycle_1",2
"1380","virus_comp_16727_cycle_1",2
"1381","virus_comp_16737_cycle_1",2
"1382","virus_comp_1680_cycle_1",2
"1383","virus_comp_16808_cycle_1",2
"1384","virus_comp_16815_cycle_1",2
"1385","virus_comp_16856_cycle_1",2
"1386","virus_comp_16862_cycle_1",2
"1387","virus_comp_16869_cycle_1",2
"1388","virus_comp_16871_cycle_1",2
"1389","virus_comp_16890_cycle_1",2
"1390","virus_comp_16898_cycle_1",2
"1391","virus_comp_16919_cycle_1",2
"1392","virus_comp_16937_cycle_1",2
"1393","virus_comp_16941_cycle_1",2
"1394","virus_comp_16945_cycle_1",2
"1395","virus_comp_16968_cycle_1",2
"1396","virus_comp_16977_cycle_1",2
"1397","virus_comp_16998_cycle_1",2
"1398","virus_comp_17008_cycle_1",2
"1399","virus_comp_17034_cycle_1",2
"1400","virus_comp_17069_cycle_1",2
"1401","virus_comp_1709_cycle_1",2
"1402","virus_comp_17091_cycle_1",2
"1403","virus_comp_17093_cycle_1",2
"1404","virus_comp_17122_cycle_1",2
"1405","virus_comp_17144_cycle_1",2
"1406","virus_comp_17158_cycle_1",2
"1407","virus_comp_17164_cycle_1",2
"1408","virus_comp_17165_cycle_1",2
"1409","virus_comp_17176_cycle_1",2
"1410","virus_comp_17196_cycle_1",2
"1411","virus_comp_17197_cycle_1",2
"1412","virus_comp_17199_cycle_1",2
"1413","virus_comp_17200_cycle_1",2
"1414","virus_comp_17201_cycle_1",2
"1415","virus_comp_17203_cycle_1",2
"1416","virus_comp_17204_cycle_1",2
"1417","virus_comp_17207_cycle_1",2
"1418","virus_comp_17209_cycle_1",2
"1419","virus_comp_17215_cycle_1",2
"1420","virus_comp_17216_cycle_1",2
"1421","virus_comp_17220_cycle_1",2
"1422","virus_comp_17224_cycle_1",2
"1423","virus_comp_17229_cycle_1",2
"1424","virus_comp_17231_cycle_1",2
"1425","virus_comp_17243_cycle_1",2
"1426","virus_comp_17244_cycle_1",2
"1427","virus_comp_17247_cycle_1",2
"1428","virus_comp_17266_cycle_1",2
"1429","virus_comp_17271_cycle_1",2
"1430","virus_comp_17273_cycle_1",2
"1431","virus_comp_17275_cycle_1",2
"1432","virus_comp_17276_cycle_1",2
"1433","virus_comp_17277_cycle_1",2
"1434","virus_comp_17280_cycle_1",2
"1435","virus_comp_17288_cycle_1",2
"1436","virus_comp_17293_cycle_1",2
"1437","virus_comp_17299_cycle_1",2
"1438","virus_comp_17314_cycle_1",2
"1439","virus_comp_17315_cycle_1",2
"1440","virus_comp_17324_cycle_1",2
"1441","virus_comp_17331_cycle_1",2
"1442","virus_comp_17332_cycle_1",2
"1443","virus_comp_17333_cycle_1",2
"1444","virus_comp_17335_cycle_1",2
"1445","virus_comp_17352_cycle_1",2
"1446","virus_comp_17358_cycle_1",2
"1447","virus_comp_17363_cycle_1",2
"1448","virus_comp_17375_cycle_1",2
"1449","virus_comp_17377_cycle_1",2
"1450","virus_comp_17380_cycle_1",2
