"ORF","Pattern_Correlation","Variance","Group"
585,0.971068047726944,15.9375119249535,"Significant"
586,0.997191308978168,19.5645181645059,"Significant"
587,0.998533708768636,22.0816859812103,"Significant"
588,0.949058653129446,20.5078507245453,"Significant"
589,0.985017042213756,26.3816489490658,"Significant"
590,0.994676403060829,22.1100753369951,"Significant"
591,0.992867931471187,25.1471403547886,"Significant"
592,0.99218150652055,22.1213216992803,"Significant"
593,0.969244822549506,19.8878913077904,"Significant"
594,0.999443036535716,22.5266018026259,"Significant"
595,0.995199338520932,24.1502693506891,"Significant"
596,0.986434563313199,19.6579142321463,"Significant"
597,0.992194972309914,20.4923183337955,"Significant"
598,0.890917617259909,18.7530234272588,"Significant"
599,0.961882745882989,18.9971602393863,"Significant"
600,0.997232615032815,23.4876322964163,"Significant"
601,0.994448087896928,25.0517589821566,"Significant"
602,0.94348621236068,20.5257831261306,"Significant"
603,0.867229842455703,17.876138898662,"Significant"
604,0.998655457982543,22.225365489828,"Significant"
605,0.982443922438374,15.8694071363853,"Significant"
606,0.997964311042712,22.5807225631005,"Significant"
607,0.910835115658301,14.9406377340714,"Significant"
608,0.987677824736246,24.2264592262612,"Significant"
609,0.949080551258989,20.4693336168919,"Significant"
610,0.998010673714697,21.8918600150429,"Significant"
611,0.965490597782274,15.120173742728,"Significant"
612,0.997739008929914,21.9757602874613,"Significant"
613,0.991717113144565,22.6282828572985,"Significant"
614,0.982226040764773,17.7347511724298,"Significant"
615,0.997681438517685,21.9062278977575,"Significant"
616,0.973407182928388,18.0331733370578,"Significant"
617,0.985746828579496,21.413134865992,"Significant"
618,0.944357631439902,17.8140140929525,"Significant"
619,0.988791359350594,18.7369819767194,"Significant"
620,0.9941208524523,22.2550043589223,"Significant"
621,0.999193318169276,21.242240744366,"Significant"
622,0.94101110106193,17.2940970636414,"Significant"
623,0.955980422435523,17.9177140083289,"Significant"
624,0.831731983573273,17.6033792468538,"Significant"
625,0.95898407058985,20.3915356668109,"Significant"
626,0.983297995810343,16.8040551254439,"Significant"
627,0.884116625503464,14.5555367682692,"Significant"
628,0.993796586082373,19.6119851987933,"Significant"
629,0.992390438642791,20.8671696762706,"Significant"
630,0.99823036836864,22.3309258611954,"Significant"
631,0.997127159428931,21.1747477603886,"Significant"
632,0.995873212379995,25.1411804780412,"Significant"
633,0.987072027254005,19.4536124937883,"Significant"
634,0.94266980448134,18.6783052110219,"Significant"
635,0.936462916858362,20.5729557769276,"Significant"
636,0.991233205260036,19.677154952119,"Significant"
637,0.954869387314989,18.0781423049741,"Significant"
638,0.994883551529319,23.1423126222487,"Significant"
639,0.977643424964777,20.393757574691,"Significant"
640,0.989126040540889,14.9590893722895,"Significant"
641,0.973364385340499,20.7555845656387,"Significant"
642,0.975021621066827,29.3226682072227,"Significant"
643,0.998442250158352,21.5462767679396,"Significant"
644,0.957921526546383,20.3886415116526,"Significant"
645,0.957916421337753,20.4305254476953,"Significant"
646,0.984341245774835,18.6793807112874,"Significant"
647,0.947618361877931,16.2865780282766,"Significant"
648,0.99210302557607,23.4990660444503,"Significant"
649,0.983279141728654,20.478437643443,"Significant"
650,0.920615616475969,16.4412969247801,"Significant"
651,0.971046638842435,17.4593857047475,"Significant"
652,0.998855992280623,18.7231855368111,"Significant"
653,0.976937437135668,21.0943741415651,"Significant"
654,0.946467797762369,16.8507345604035,"Significant"
655,0.998251187482748,21.8458426092969,"Significant"
656,0.960394174270797,17.0625187046582,"Significant"
657,0.886125458867645,15.9203466485828,"Significant"
658,0.915962320498638,13.2572184229171,"Significant"
659,0.916210323728608,14.7579015790859,"Significant"
660,0.976907824116473,19.9332114632258,"Significant"
661,0.994592685719895,23.9093782697071,"Significant"
662,0.978419685258833,25.6824093597808,"Significant"
663,0.998298921922102,22.0024649964894,"Significant"
664,0.993271344473483,13.8673310479075,"Significant"
665,0.973719062479218,22.3459563412997,"Significant"
666,0.921888750751364,13.3619640432947,"Significant"
667,0.850178643654216,18.1167450001996,"Significant"
668,0.994027289844651,15.0442532913442,"Significant"
669,0.910514019419272,15.903754969278,"Significant"
670,0.990300019752234,24.6168568085848,"Significant"
671,0.976066851603592,15.001260353813,"Significant"
672,0.934473227747525,18.047260196076,"Significant"
673,0.869212451591001,13.6606657220087,"Significant"
674,0.999301044718156,21.9893709048017,"Significant"
675,0.867950155107531,16.7388850636308,"Significant"
676,0.993683564075339,18.1451423950338,"Significant"
677,0.997907987246858,22.1792446893913,"Significant"
678,0.987002272546705,20.7871221966947,"Significant"
679,0.995881676520089,25.8694798820387,"Significant"
680,0.933032465877142,20.6162829130966,"Significant"
681,0.997041593379775,25.4004712305486,"Significant"
682,0.993564663331948,25.5900146892083,"Significant"
683,0.997678538098218,22.5724600561142,"Significant"
684,0.91698960428897,16.1116563953313,"Significant"
685,0.996559333750532,21.8609879552543,"Significant"
686,0.977211860696101,20.3803830264921,"Significant"
687,0.999225315408361,21.7926587112767,"Significant"
688,0.999291883194655,22.5218046775823,"Significant"
689,0.994965781811447,15.4053376601933,"Significant"
690,0.995763718619995,19.8562964118073,"Significant"
691,0.9977491410805,22.8607297603662,"Significant"
692,0.947844256446577,18.2684615161961,"Significant"
693,0.913402192104997,18.8045252452731,"Significant"
694,0.994643988793806,21.4739340048509,"Significant"
695,0.999054205382056,21.9639259132456,"Significant"
696,0.97962285255839,19.3778740927538,"Significant"
697,0.997120517438282,18.9808747040378,"Significant"
698,0.988301383149703,21.2112926384598,"Significant"
699,0.90489954747296,13.083926146705,"Significant"
700,0.997178899641364,21.8763077761849,"Significant"
701,0.986182606704142,20.4134558976886,"Significant"
702,0.998550143543657,24.1935028804804,"Significant"
703,0.994360724608726,22.1004956263418,"Significant"
704,0.965979171993326,16.8193405165398,"Significant"
705,0.993523480524894,19.4179308284209,"Significant"
706,0.960439761037543,13.7670539369927,"Significant"
707,0.989869240203503,18.4336023380241,"Significant"
708,0.990293404701843,26.2321148269565,"Significant"
709,0.997099004109342,21.8676375187637,"Significant"
710,0.9930690183616,22.0585589603983,"Significant"
711,0.996963662560421,22.5656404978496,"Significant"
712,0.995204359640427,22.2110246397274,"Significant"
713,0.986315195905683,22.3696883891052,"Significant"
714,0.997964713331232,21.883313809826,"Significant"
715,0.997936508199628,23.5846955323917,"Significant"
716,0.948725181021192,17.4467104769967,"Significant"
717,0.95608139644769,18.0332138718792,"Significant"
718,0.934731608814097,14.5717223092758,"Significant"
719,0.995874352076598,20.8372185456658,"Significant"
720,0.990263082337262,25.5379896471765,"Significant"
721,0.996660333275108,21.8395435912389,"Significant"
722,0.992410322665536,20.9558072579571,"Significant"
723,0.960597541480841,15.5482465876174,"Significant"
724,0.967982686815572,19.6391975019469,"Significant"
725,0.957293480710681,20.7580666587298,"Significant"
726,0.928750662703259,18.0668708686853,"Significant"
727,0.987924292372802,27.0017816381515,"Significant"
728,0.998369177591178,21.6346012809545,"Significant"
729,0.94979124021807,16.4168762240981,"Significant"
730,0.92028487268635,13.8177583836291,"Significant"
731,0.996240100890466,20.6002236987638,"Significant"
732,0.986001123838385,25.45022112138,"Significant"
733,0.983957911699833,20.2922084475597,"Significant"
734,0.932261769173721,13.6554493164626,"Significant"
735,0.985334961885733,19.4290232932454,"Significant"
736,0.95991262107643,19.0641021852883,"Significant"
737,0.975870928365628,16.0064224390022,"Significant"
738,0.99871473024906,22.0146898562922,"Significant"
739,0.830807262799227,16.0976599906581,"Significant"
740,0.97745921859582,16.6256510114952,"Significant"
741,0.929834713504144,14.8167042768799,"Significant"
742,0.999024762738582,19.5390754023681,"Significant"
743,0.996924697675837,24.2496672912364,"Significant"
744,0.998728256219746,22.4186188238999,"Significant"
745,0.996971161079274,20.9034705636777,"Significant"
746,0.990775427001465,21.7983712921454,"Significant"
747,0.995083403576964,17.9235506857069,"Significant"
748,0.997647633262752,22.5958277974858,"Significant"
749,0.961798383514601,18.799479664872,"Significant"
750,0.986778865637585,14.6311891412906,"Significant"
751,0.914501635058723,13.6423230420698,"Significant"
752,0.938135211257075,13.7056677561222,"Significant"
753,0.948915857078021,14.8283819208671,"Significant"
754,0.995198628690183,25.0279339531909,"Significant"
755,0.972679401822304,16.9193330325351,"Significant"
756,0.995063060372122,22.5625361542338,"Significant"
757,0.928626480891077,14.9592574877052,"Significant"
758,0.863074196177005,13.5740151160171,"Significant"
759,0.996606502641388,25.3620004589572,"Significant"
760,0.99571890607698,21.7256073148678,"Significant"
761,0.933186794764825,19.4281488454548,"Significant"
762,0.93447598113954,13.132417980774,"Significant"
763,0.921562469626565,15.8104515059164,"Significant"
764,0.920256717193929,13.3048787260986,"Significant"
765,0.998653606683638,21.9866008914093,"Significant"
766,0.991449229621942,22.1096720384661,"Significant"
767,0.992103815563875,28.0271318336669,"Significant"
768,0.997010990877724,20.9637266380289,"Significant"
769,0.98880841918022,26.2369432291547,"Significant"
770,0.997928691022873,22.4894969171525,"Significant"
771,0.972452482188599,15.0593850163366,"Significant"
772,0.976518876138631,20.3105575930994,"Significant"
773,0.989009471092609,22.1245536150013,"Significant"
774,0.998560946422809,22.0512355138436,"Significant"
775,0.998228689850034,23.6783980934455,"Significant"
776,0.986927135270308,22.109647643891,"Significant"
777,0.953355317719668,20.8735321095834,"Significant"
778,0.982104053558502,19.7986296413713,"Significant"
779,0.980117335381048,20.054668766561,"Significant"
780,0.998427626790503,22.0844247738585,"Significant"
781,0.995357489824906,25.5085889293107,"Significant"
782,0.994644734608741,14.8242957457299,"Significant"
783,0.91104591947775,17.4330601850245,"Significant"
784,0.998670095482718,22.0453346496912,"Significant"
785,0.997354983110969,18.8620960725627,"Significant"
786,0.995153142678859,21.6282416829619,"Significant"
787,0.999312256981244,21.8068724387064,"Significant"
788,0.804880945478578,13.6705793523155,"Significant"
789,0.992761672921868,26.1494045813462,"Significant"
790,0.991865990600816,13.1247458643715,"Significant"
791,0.991576582610658,20.8531111322247,"Significant"
792,0.9866808279481,20.5024690068076,"Significant"
793,0.96569511746557,20.2824821506333,"Significant"
794,0.996185164756627,19.4283771337917,"Significant"
795,0.99746899494853,21.8737810145465,"Significant"
796,0.988382800803079,22.1494144973485,"Significant"
797,0.990164347405811,18.7481638775778,"Significant"
798,0.990395408758056,18.5238468372055,"Significant"
799,0.992472579661926,27.8690735021472,"Significant"
800,0.951030149609259,16.254122458483,"Significant"
801,0.98223388870859,20.7825821439497,"Significant"
802,0.990014321015962,25.8760002929461,"Significant"
803,0.989499037670028,18.4059169957413,"Significant"
804,0.997394215295115,22.2393023072507,"Significant"
805,0.968386458689536,14.9802204984833,"Significant"
806,0.921686584161648,17.4096406835754,"Significant"
807,0.952893828409167,19.014998582261,"Significant"
808,0.991392240322926,22.9855342039713,"Significant"
809,0.963062498643263,17.5076180202228,"Significant"
810,0.99066998747649,22.2024114321676,"Significant"
811,0.998709961913239,20.8073032094486,"Significant"
812,0.917246198914663,15.7717586900545,"Significant"
813,0.880019457067118,16.0345763871328,"Significant"
814,0.988721682427789,22.183603301684,"Significant"
815,0.997801733637343,23.5614803871606,"Significant"
816,0.91472692954058,16.4799713988904,"Significant"
817,0.992192453571344,27.5002973099014,"Significant"
818,0.988742981706863,22.189629004818,"Significant"
819,0.988620684706686,22.1892293279171,"Significant"
820,0.940834593211657,20.5009807460464,"Significant"
821,0.990601673608002,22.0231698848542,"Significant"
822,0.991280925105126,25.8340000758569,"Significant"
823,0.947202506803273,31.4059135747588,"Significant"
824,0.972294675713298,20.1542686766549,"Significant"
825,0.893021776535126,17.3022235586316,"Significant"
826,0.904845779630415,15.3184208426796,"Significant"
827,0.964504525822668,18.3393155844423,"Significant"
828,0.945077936908552,17.3687040691017,"Significant"
829,0.990173712441435,23.0084205626867,"Significant"
830,0.989318737848609,22.2090317160815,"Significant"
831,0.992076722843746,17.0397742113904,"Significant"
832,0.994568712216435,16.1302371334191,"Significant"
833,0.897170726192166,15.4683345683157,"Significant"
834,0.995693816438879,19.0264349557603,"Significant"
835,0.991786830558841,22.2491032669707,"Significant"
836,0.929406094463046,17.5958297528172,"Significant"
837,0.9871945326478,22.1977981400641,"Significant"
838,0.866542817082512,17.1318993409261,"Significant"
839,0.860710902688465,18.4548925134277,"Significant"
840,0.989090615407811,22.2221448574268,"Significant"
841,0.983623339246126,20.3763014768156,"Significant"
842,0.992526648885965,22.2672295318991,"Significant"
843,0.909426015626421,15.6119054735404,"Significant"
844,0.925724173488521,13.9048609999543,"Significant"
845,0.99613055068588,22.0405718610704,"Significant"
846,0.936629403788405,14.3282983049814,"Significant"
847,0.994658727463079,15.6281467396728,"Significant"
848,0.982568550488376,23.997387834563,"Significant"
849,0.951512938914333,17.2742651101608,"Significant"
850,0.988377647827548,22.2318714707941,"Significant"
851,0.988711304823105,22.2376667493009,"Significant"
852,0.990680729522957,20.4706932993842,"Significant"
853,0.975708095940401,17.8856981694294,"Significant"
854,0.993210121133992,22.3017977937159,"Significant"
855,0.978270958464021,17.0951223973821,"Significant"
856,0.985839142929802,17.14471316793,"Significant"
857,0.997172364679189,20.982557726823,"Significant"
858,0.989966748579593,22.252541336761,"Significant"
859,0.987611489231461,27.4133412669711,"Significant"
860,0.991922551715998,22.2709464207556,"Significant"
861,0.948938453778845,13.1323622441348,"Significant"
862,0.918375422944957,13.3032480761871,"Significant"
863,0.995006135142999,22.5727172536099,"Significant"
864,0.995859087081026,19.2976305286445,"Significant"
865,0.915277316100944,21.109519344904,"Significant"
866,0.984911660066635,22.2280375304701,"Significant"
867,0.898617414393481,15.5563367419765,"Significant"
868,0.995704130800401,17.787758923402,"Significant"
869,0.988428253157076,16.0338386729768,"Significant"
870,0.986866226513906,26.8155548348735,"Significant"
871,0.986044853359535,15.7882930404028,"Significant"
872,0.844934686351853,14.3767242363485,"Significant"
873,0.995895054108623,24.8227580220955,"Significant"
874,0.880532204067875,14.8348535485136,"Significant"
875,0.916664796710847,14.4323383630823,"Significant"
876,0.986222509083587,22.2594407034273,"Significant"
877,0.983447831961672,22.2116573422578,"Significant"
878,0.99323342252304,22.7806162135788,"Significant"
879,0.991955288258721,26.5418144201743,"Significant"
880,0.868795735560462,17.4130539988268,"Significant"
881,0.979829016352723,20.2172817521714,"Significant"
882,0.917569626246104,13.7757762713567,"Significant"
883,0.982328074966381,17.0217368728224,"Significant"
884,0.985985090640814,22.258769916037,"Significant"
885,0.992845069691374,20.3830379970749,"Significant"
886,0.99305396159518,26.4773601761163,"Significant"
887,0.985152491225414,21.4569917876743,"Significant"
888,0.992878570785514,22.4694793274017,"Significant"
889,0.991892633594638,17.0815305287679,"Significant"
890,0.961590741482901,17.8248124247999,"Significant"
891,0.967623821623768,12.1393754464987,"Significant"
892,0.987058887736842,26.5856931328342,"Significant"
893,0.941808483646817,19.1571543711575,"Significant"
894,0.996862533845712,25.5945666130826,"Significant"
895,0.986621291155497,18.446484359118,"Significant"
896,0.994555629141129,22.2304465683927,"Significant"
897,0.932463780774642,13.6073022788398,"Significant"
898,0.934132061289389,16.3232722314179,"Significant"
899,0.966074079549987,22.4199141237152,"Significant"
900,0.888418337473843,15.5845972279744,"Significant"
901,0.993622146921112,26.8059149747156,"Significant"
902,0.942326997269945,11.7403255154446,"Significant"
903,0.957740891225989,19.6381295657303,"Significant"
904,0.996113240910275,19.5121798824047,"Significant"
905,0.974417267283644,16.3750279673723,"Significant"
906,0.994398867952589,26.0460717341927,"Significant"
907,0.994321161492325,22.6891046777313,"Significant"
908,0.982408916445192,22.6709053680744,"Significant"
909,0.987840310312729,20.1933571252663,"Significant"
910,0.995262734755559,25.8608889175609,"Significant"
911,0.967686474237193,18.3011280392692,"Significant"
912,0.981073127356898,28.6318628493045,"Significant"
913,0.995173727741357,22.1055507509323,"Significant"
914,0.98220658394016,19.5276380724568,"Significant"
915,0.985676953455698,24.164046559881,"Significant"
916,0.969918886007973,20.2771372111103,"Significant"
917,0.972421434350443,19.2272645538618,"Significant"
918,0.980282331286105,18.1645844449522,"Significant"
919,0.996447322958278,23.0628321403068,"Significant"
920,0.997220814881188,22.4766364775276,"Significant"
921,0.991948128410319,24.2952905521474,"Significant"
922,0.999133691405229,22.9273829255786,"Significant"
923,0.934314550282352,15.7225803986714,"Significant"
924,0.993380851648276,14.8076896507332,"Significant"
925,0.994587825943029,26.3573253265659,"Significant"
926,0.999366636861209,23.2687465347233,"Significant"
927,0.938047424290297,18.7499845085059,"Significant"
928,0.9574191375046,19.4751520484684,"Significant"
929,0.998361880904174,21.8906830104881,"Significant"
930,0.995249646026086,26.4467959622662,"Significant"
931,0.99427074057409,26.1930027209739,"Significant"
932,0.996078542613777,18.6756655328646,"Significant"
933,0.990732970892036,16.4818549227458,"Significant"
934,0.966117052786308,18.395890959225,"Significant"
935,0.892548681311222,14.6848589455753,"Significant"
936,0.99500273620595,23.4095668988022,"Significant"
937,0.997799618433681,20.7461801182292,"Significant"
938,0.997895996428206,20.9189317465289,"Significant"
939,0.986664051536894,20.3647140648895,"Significant"
940,0.992980468744069,27.6037256290528,"Significant"
941,0.977144691361222,16.0244112269212,"Significant"
942,0.896116393750414,13.0766650605234,"Significant"
943,0.990562447505892,20.1663531605166,"Significant"
944,0.883245560923568,15.9597530964992,"Significant"
945,0.879263892533123,19.7533967669905,"Significant"
946,0.9966523517403,18.8666694574496,"Significant"
947,0.946555991123268,13.8058030679979,"Significant"
948,0.991009903846099,26.4471919900778,"Significant"
949,0.914036632341678,13.4427836982173,"Significant"
950,0.990943031540607,21.596132033428,"Significant"
951,0.993298132444965,23.0357658487169,"Significant"
952,0.993821222511883,22.0600034074523,"Significant"
953,0.999007466707308,23.8086328772308,"Significant"
954,0.994951407399239,21.1813112265201,"Significant"
955,0.989263771367198,17.9153520533848,"Significant"
956,0.940133370692191,13.7012997115276,"Significant"
957,0.919643574640186,12.6600777274307,"Significant"
958,0.912519432646423,16.3775913021821,"Significant"
959,0.993678747106281,20.3802005131249,"Significant"
960,0.998527729713676,21.0045217238972,"Significant"
961,0.98683125091777,17.9153288331558,"Significant"
962,0.971327595324843,18.3428957336006,"Significant"
963,0.952973614966484,16.573829778846,"Significant"
964,0.9929762968605,18.4045106476377,"Significant"
965,0.994699241551962,25.8457225809696,"Significant"
966,0.883556582909844,12.844901843459,"Significant"
967,0.994212315003775,23.574676007265,"Significant"
968,0.993802585707904,21.8267753525933,"Significant"
969,0.99306789589659,26.4789006217438,"Significant"
970,0.995000347726933,20.7172697208733,"Significant"
971,0.99742284337008,19.1661240892623,"Significant"
972,0.997751227008005,22.507543971997,"Significant"
973,0.99451854242757,25.7190203328147,"Significant"
974,0.993133391327129,27.4267939876841,"Significant"
975,0.99052371206409,28.9209284423163,"Significant"
976,0.990450294076857,23.8485566203326,"Significant"
977,0.882741552253804,18.1675545058631,"Significant"
978,0.978796039195285,25.4993190927272,"Significant"
979,0.985065364306123,18.4333951367098,"Significant"
980,0.922877834519725,17.4209964970932,"Significant"
981,0.996894780968245,26.3921351250818,"Significant"
982,0.993357774316763,21.8707186276333,"Significant"
983,0.997003070057721,16.6134646911179,"Significant"
984,0.986692618065241,22.5537587613653,"Significant"
985,0.996439334069455,15.6477287557344,"Significant"
986,0.985271690263176,25.1664884708612,"Significant"
987,0.916122340220104,15.3336815970641,"Significant"
988,0.991417086385237,23.8366503463121,"Significant"
989,0.992523077045069,14.4408233009973,"Significant"
990,0.994075566355867,22.1108668433063,"Significant"
991,0.994826739825242,26.0802056074273,"Significant"
992,0.991033506569716,22.9760584168969,"Significant"
993,0.902902298996269,13.5683326711486,"Significant"
994,0.927192449481909,22.6962007939416,"Significant"
995,0.996169225062283,22.0121211113937,"Significant"
996,0.895180600476523,16.8282811377128,"Significant"
997,0.977447901299971,17.7061393188726,"Significant"
998,0.962811227139178,15.2038602412206,"Significant"
999,0.845482663152746,17.5718658812136,"Significant"
1000,0.997655768625001,21.4803972434816,"Significant"
1001,0.993653983167831,26.3451174904293,"Significant"
1002,0.992837670875268,22.3348545844742,"Significant"
1003,0.996725994677466,20.3113964757018,"Significant"
1004,0.99366390967825,26.1724499026128,"Significant"
1005,0.994276309232786,15.1813705806199,"Significant"
1006,0.989699539290338,27.5507728267784,"Significant"
1007,0.994083524819118,26.123087420613,"Significant"
1008,0.993479156736733,20.4629580528412,"Significant"
1009,0.894916376461721,12.9303028016481,"Significant"
1010,0.993958351085212,22.6225496072878,"Significant"
1011,0.990454758198138,21.9541688612136,"Significant"
1012,0.980059439661011,25.2310497853224,"Significant"
1013,0.992882708168042,27.0123095009468,"Significant"
1014,0.991921203133143,24.9975197934039,"Significant"
1015,0.98937312157383,22.4266681485858,"Significant"
1016,0.918238740454357,15.0779075688534,"Significant"
1017,0.988355998860418,20.8507997608169,"Significant"
1018,0.890459681675196,12.9600834947325,"Significant"
1019,0.995105401473337,26.1005208221516,"Significant"
1020,0.893220710317679,16.7556808632457,"Significant"
1021,0.993134362257852,26.9294299020326,"Significant"
1022,0.994437965930826,26.4276621969131,"Significant"
1023,0.991609338188816,22.2239823430555,"Significant"
1024,0.998917827042565,22.9679623395213,"Significant"
1025,0.993686724104607,26.2012353937459,"Significant"
1026,0.940317536909194,17.5011897484933,"Significant"
1027,0.892968961104177,17.9523837106471,"Significant"
1028,0.978657380589352,17.0980613123998,"Significant"
1029,0.995951636056962,26.0001466007937,"Significant"
1030,0.995130799893154,25.5879276345971,"Significant"
1031,0.998053011024095,20.0856065050292,"Significant"
1032,0.993652943078421,26.4655730418299,"Significant"
1033,0.994354175031095,26.0024900489062,"Significant"
1034,0.995136822386112,18.9836477616111,"Significant"
1035,0.919891480932701,16.0058197207604,"Significant"
1036,0.992188332758457,15.3521094711356,"Significant"
1037,0.994958150058012,25.9643864473657,"Significant"
1038,0.926348186143326,17.0795635819537,"Significant"
1039,0.99353932710936,26.2555777550431,"Significant"
1040,0.887950424675484,13.8688060628054,"Significant"
1041,0.94200954628552,14.7421657486089,"Significant"
1042,0.961832672020107,17.7791991690376,"Significant"
1043,0.992821364888463,26.4377923805231,"Significant"
1044,0.998081634360139,24.1116738537004,"Significant"
1045,0.994214807463148,26.707129134398,"Significant"
1046,0.987130638542286,19.053012897411,"Significant"
1047,0.994488552426826,26.3137827360327,"Significant"
1048,0.995650349076773,25.6586477388432,"Significant"
1049,0.984723402835096,21.52868321069,"Significant"
1050,0.988549811571207,24.2499916544032,"Significant"
1051,0.932091368652383,13.1894480249376,"Significant"
1052,0.972527832381987,14.9232091331016,"Significant"
1053,0.938148918385179,18.841139965346,"Significant"
1054,0.835001266654458,17.03391309453,"Significant"
1055,0.98826516488904,20.7675297820209,"Significant"
1056,0.961874770419166,15.5032213876977,"Significant"
1057,0.995857314149483,21.0332145744785,"Significant"
1058,0.937994897493034,12.8227771130635,"Significant"
1059,0.996846945905263,18.6210328077806,"Significant"
1060,0.989747090498782,15.8560677678449,"Significant"
1061,0.956748145945548,28.9436217069558,"Significant"
1062,0.987677000875667,23.0882505089751,"Significant"
1063,0.985882837126057,23.4141532854573,"Significant"
1064,0.992793837184342,20.516216859335,"Significant"
1065,0.975053878180638,17.2151323535105,"Significant"
1066,0.995733535613233,22.1963788014739,"Significant"
1067,0.991148406609381,26.8436536010147,"Significant"
1068,0.985402618837307,21.2694885371197,"Significant"
1069,0.885879303048151,12.3755061136188,"Significant"
1070,0.979582288184203,16.6796384601431,"Significant"
1071,0.99315163621884,14.7112510303197,"Significant"
1072,0.993493639428775,22.6690492143798,"Significant"
1073,0.991367841858775,26.6740276334063,"Significant"
1074,0.885256727148712,12.1827061186594,"Significant"
1075,0.982147083784337,18.3931347310667,"Significant"
1076,0.970663740506651,18.6037660104716,"Significant"
1077,0.939419598725327,13.8191326799203,"Significant"
1078,0.993961124279407,19.1470356640074,"Significant"
1079,0.985152263827792,25.000473876152,"Significant"
1080,0.961100883650134,19.9659014154807,"Significant"
1081,0.989157936441452,27.9075176760245,"Significant"
1082,0.98047313275358,27.5174206204156,"Significant"
1083,0.991494959970435,26.5142827060723,"Significant"
1084,0.993951681593599,26.0014266407367,"Significant"
1085,0.966308938732241,18.9822591783886,"Significant"
1086,0.957680204407076,17.9466838450834,"Significant"
1087,0.994714314184234,25.9546103165596,"Significant"
1088,0.995087670065728,26.0383602325332,"Significant"
1089,0.998814268792783,21.9798670752704,"Significant"
1090,0.994155246239071,17.0188703286418,"Significant"
1091,0.84790932273376,47.4530184501294,"Significant"
1092,0.977101476022623,22.3759998398348,"Significant"
1093,0.909473624101489,15.3914294718839,"Significant"
1094,0.996521647627083,22.4481325046403,"Significant"
1095,0.993806480143772,25.9564459398376,"Significant"
1096,0.987264554488934,24.6725698234869,"Significant"
1097,0.999371620035151,21.8021724869174,"Significant"
1098,0.918752162637875,17.8468439404143,"Significant"
1099,0.964771962915179,16.1119322689849,"Significant"
1100,0.966228221904376,14.4924932493358,"Significant"
1101,0.947645841569223,16.3598072273801,"Significant"
1102,0.91463749524692,13.1102290299904,"Significant"
1103,0.982240837162244,17.3591483826583,"Significant"
1104,0.997616789266705,20.8651492815402,"Significant"
1105,0.988647731590958,20.4306192705777,"Significant"
1106,0.99284459077798,26.3351539916308,"Significant"
1107,0.949506538523173,13.0718313643332,"Significant"
1108,0.987450334542486,12.302780356362,"Significant"
1109,0.992099127872975,26.482868708422,"Significant"
1110,0.941403413596774,16.3722245382756,"Significant"
1111,0.998969805066142,20.4176161456546,"Significant"
1112,0.987102806283827,22.6103152719664,"Significant"
1113,0.955054866752794,17.1333725739946,"Significant"
1114,0.998149377119416,19.7881495291341,"Significant"
1115,0.985480188010554,18.9517454455779,"Significant"
1116,0.944554817839832,13.4234810697999,"Significant"
1117,0.993175659749013,26.3786046856464,"Significant"
1118,0.993518984646398,14.9927249611906,"Significant"
1119,0.991930867774837,13.6150831387371,"Significant"
1120,0.985264376286634,18.2455060462625,"Significant"
1121,0.997207207092716,25.5014369388805,"Significant"
1122,0.95710067074446,16.0782199520282,"Significant"
1123,0.994643984016709,26.8336676047675,"Significant"
1124,0.88846179424664,15.756080549578,"Significant"
1125,0.995657968394418,25.8755773901452,"Significant"
1126,0.872404574989001,14.0043343249103,"Significant"
1127,0.941138925327811,16.8184889670967,"Significant"
1128,0.989995474336163,26.9056606060102,"Significant"
1129,0.994620899918304,17.8848099274873,"Significant"
1130,0.99736430565431,22.0645666795271,"Significant"
1131,0.995883344304022,25.2946560937412,"Significant"
1132,0.820730150162557,13.7680080047552,"Significant"
1133,0.995456246474931,19.6406603114546,"Significant"
1134,0.991319756557559,20.4129459255732,"Significant"
1135,0.995264516982116,22.1931420578948,"Significant"
1136,0.996873988354326,22.484102446101,"Significant"
1137,0.994918865468537,17.7676622833184,"Significant"
1138,0.992912231561623,26.2889935319343,"Significant"
1139,0.952552142302216,16.5326074791838,"Significant"
1140,0.993029325057548,26.2688627933258,"Significant"
1141,0.922602885030837,15.1217180343951,"Significant"
1142,0.994391522265228,26.8358545301492,"Significant"
1143,0.99479400815864,20.5936676876061,"Significant"
1144,0.995724097230987,26.2793408132538,"Significant"
1145,0.911422701131793,15.1310671028135,"Significant"
1146,0.984529673162582,24.8403258460603,"Significant"
1147,0.888258834627014,17.4184117845641,"Significant"
1148,0.991258664838913,18.9054698338114,"Significant"
1149,0.997214220566139,17.9563601873696,"Significant"
1150,0.997917841683891,22.9481727185658,"Significant"
1151,0.989651611960718,26.7431464374402,"Significant"
1152,0.988742382470518,18.002329578575,"Significant"
1153,0.99355125772888,26.6533535622434,"Significant"
1154,0.960074750005758,17.3439783967434,"Significant"
1155,0.931524102810927,13.912572603452,"Significant"
1156,0.944535840750903,16.7429915617435,"Significant"
1157,0.992699770322046,23.2239374184009,"Significant"
1158,0.953225082684893,16.0962098971281,"Significant"
1159,0.986711173654679,28.9325536603342,"Significant"
1160,0.993791072770382,22.4562270002643,"Significant"
1161,0.99302381058404,19.4486460476912,"Significant"
