"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"virus_comp_17889_cycle_1_15",-0.195548442776651,1.26759265489891,-4.51405080181562,2.47630868320755e-05,0.0380754169409498,1.8942934123427
"virus_comp_17955_cycle_1_1",-0.246648994671772,1.57265864847386,-4.47588693330196,2.67948043215692e-05,0.0380754169409498,1.81776140722865
