"","t0-over42","t0-36","t0-30","t0-24","t0-18","t0-12","t0-6","t0"
"virus_comp_17980_cycle_1_2",-3.34690292811651,1.86625148708914,8.80688259170119,-7.28808035238039,-0.609398150634023,-0.633542665329617,2.03093401161308,2.13789182525975
"virus_comp_4602_cycle_1_7",-3.03929108988548,1.9626011511507,8.86797437086265,-7.09480077810759,-0.872844738243722,-0.153958133603378,2.0713953226431,1.85043656538212
"virus_comp_593_cycle_1_73",-3.68949305624562,1.16256580754595,7.65734555510699,-7.07632872799452,0.0574006742171322,0.20070101864916,2.56164155185633,1.61956254768089
"virus_comp_1898_cycle_1_2",-3.73495363229322,1.68965319400822,8.3896601545972,-7.54995946492176,-1.00093845690561,-0.284847711249667,2.10035270279554,2.43296313908303
"edge_284_23",-3.76708090988656,1.37785896180499,7.97462674526223,-7.47230022595821,0.12107903430593,0.0489066617642333,3.26712042348584,1.78958794724323
"virus_comp_1135_cycle_1_2",-4.25152389736611,2.65755038138257,8.9467823967211,-7.11187826553265,-2.00836697575732,-0.112414638421948,2.19904601129105,1.26250373640269
"virus_comp_2270_cycle_1_9",-0.357117043345647,-1.78650869250344,7.12524235763538,-10.6555505915455,-1.82633091858641,-1.7573478728366,1.72924117943171,1.27705444467795
"virus_comp_17792_cycle_1_14",-3.20831648819334,2.12313701430013,8.34276803208424,-7.78496636139095,0.763306655063253,0.693235370642419,1.11796493181949,1.69698244280791
"virus_comp_17777_cycle_1_1",-3.92426731740748,1.73096678924863,6.60560367875869,-7.65456687248191,-0.815316412534688,-0.793033086701877,2.43318614087731,1.6664269842187
"virus_comp_648_cycle_1_5",-3.66138325576643,1.4467112151447,8.22442107356694,-7.47976941841997,-0.892619800359293,-0.00328359590422389,2.72724348892562,2.29162459446638
"virus_comp_250_cycle_1_164",-1.79194474214939,-1.31449257363067,9.31112060017194,-5.96985215276581,0.386138432565667,0.989896639688973,3.34206251605558,1.27852740531291
"edge_284_18",-3.86255875989995,1.1771840951286,7.60993131560978,-7.53214940167491,0.619272306516572,0.183764879871126,3.72304653519141,1.8377872531499
"virus_comp_250_cycle_1_47",-3.00411937454098,2.23604451842438,9.28449954336209,-7.18398012201255,0.419010412898887,1.46422669258046,2.73980520586779,1.57760212709689
"virus_comp_1898_cycle_1_3",-3.82733616526962,2.03635388602253,8.82297103997966,-6.99303513691214,-0.683898433591235,-1.37113890038561,1.85599959662518,2.85191444941031
"virus_comp_490_cycle_1_4",-3.57543506075434,1.98479236055774,8.8771601123232,-7.52507775161745,-1.34212829015067,0.668464614982678,2.34924258203308,2.35255997380336
"virus_comp_593_cycle_1_64",-3.86463867948514,0.70334701793366,6.93019206422741,-7.00801308196758,-0.110307894453149,0.288521673950493,2.23559656384012,2.04947966266502
"edge_48806_6",-3.95500173705943,1.00993179214793,7.19240591949536,-7.68249094200742,1.74395335740801,0.57861598644759,2.28851810391584,0.650329899267975
"virus_comp_2130_cycle_1_4",-3.34610156632403,1.82051306410542,9.15898742509057,-7.22042735998427,-0.489519752614405,-0.0255811231170084,2.39659675293911,1.78851268442357
"virus_comp_2332_cycle_1_2",-2.9252090757188,2.35529815478655,9.20568246820712,-7.04227453411248,0.343883981548292,1.46483653687095,3.36089484274638,1.7993265048375
"virus_comp_17809_cycle_1_2",-3.57887036116733,1.08592887129292,8.36245314574858,-7.18484633566482,0.627547360944776,1.18222136921391,2.73570035370372,2.85889127706911
"virus_comp_888_cycle_1_4",-3.59944881709532,2.0598213107868,7.29766324116644,-7.38299567081622,-0.676071501520084,0.216456258249078,2.21923376475512,1.53160426767444
"virus_comp_2192_cycle_1_6",-4.27027998463317,1.05074307578634,8.14074295233216,-7.94009667479225,-0.269252498081492,-2.21046366827393,2.05450669141717,2.14904572572774
"virus_comp_490_cycle_1_6",-3.48859055430624,1.97373571133936,8.74549205932476,-7.48761031868862,-0.93740710034,-0.214711037764262,2.30934672948847,1.97181546782689
"virus_comp_250_cycle_1_165",-1.48144698370999,-1.46088569136693,8.34503894039064,-5.86981188756972,0.0810699385433267,1.86186103732949,3.20974609543943,1.35880033576318
"virus_comp_593_cycle_1_118",-3.84899883515626,0.681640746751219,6.84332116142876,-7.07010377203972,0.158272168281811,0.253929261724736,2.75717670413024,2.2834537516504
"virus_comp_1660_cycle_1_10",-3.20311671332901,4.60362935304962,9.03640226270843,-7.19173124619159,-0.436474684772396,0.532528040316088,2.15150994297251,1.31793767675234
"virus_comp_1925_cycle_1_4",-3.54390280961657,2.26276135995895,7.50731664575865,-7.571057029119,-0.828219493742069,1.12293003256205,2.05191695877955,1.97352005877387
"virus_comp_1517_cycle_1_17",-3.49253805922854,2.85770338101574,8.57001984409106,-7.41384536606223,-0.758219815185323,0.251396260690127,2.05140667475078,1.52802600585363
"virus_comp_1544_cycle_1_10",-3.25162424911121,2.22157611149356,8.91431315939149,-7.34335995758346,0.504845707426109,0.266154015666938,2.26313910161868,1.51001934328064
"virus_comp_400_cycle_3_36",-3.39942182810168,3.28047901038644,8.99857579982344,-7.0959237669946,-0.477275978210163,0.227335804774478,2.06286619598535,1.32352149007748
"edge_1512_1",0.356121286955148,4.1158222851355,8.61719805670164,-6.89119700896321,0.00147551711294502,0.309493258476746,1.96313585461901,1.36728510022002
"virus_comp_2166_cycle_1_2",-3.74499187438078,1.59551450442379,9.17853976993602,-7.49201301938499,-0.187488304789748,-1.13299808319304,2.30421091500833,2.9995170732876
"virus_comp_2266_cycle_1_9",-3.18926000905994,2.14768228215888,9.08566679200897,-7.28541527033473,-0.524813667574398,0.937040925662261,2.89509743580914,1.79587782477047
"virus_comp_250_cycle_1_81",-3.24205221190552,2.010664466984,9.11652555179858,-7.17989286178917,0.415679943152704,0.792581602666467,2.88107311592976,1.19194469372892
"virus_comp_4251_cycle_1_1",-3.87330161675778,1.47876700120122,8.99101006327158,-7.62287583253411,-0.330877502503172,-1.64423468630643,2.22776605084069,2.80577338038524
"virus_comp_17935_cycle_1_21",-3.42205567350928,1.96230593522478,8.65419969958528,-7.51816910367585,0.550900321970599,0.759269944711386,2.30308497953372,1.08650371352126
"virus_comp_17863_cycle_1_52",-3.80601001979583,1.29552284499645,8.14449539305953,-7.41989733214484,0.386170974254059,0.151321234691492,2.25296148217464,1.24576228287434
"edge_957_35",-2.78017661190927,-0.178724915515307,9.17385080435864,-6.78964413409207,-0.386478103054257,0.902659300382235,2.67885273216891,1.32498270494062
"virus_comp_17861_cycle_1_1",-3.76798582745641,1.6538808035592,8.62461643400645,-7.43996782246042,-0.330263411649845,-0.0455605003956938,2.24753930214067,1.53910718156786
"virus_comp_2133_cycle_1_5",-3.89655073777835,1.47563795017541,9.53279580870077,-7.73485582171744,0.104768239565352,-1.56557708988138,1.69792978430674,3.03325078988063
"virus_comp_2269_cycle_1_10",-2.9947315061525,2.30432136771005,9.16547100988344,-7.13998812043998,0.146689111384275,1.37136666196493,3.24515052335756,1.72510212301276
"virus_comp_7998_cycle_1_4",-3.62071236787776,2.01259008697038,9.0621073168673,-7.63954367802909,-1.39654528375884,0.827057666371298,2.37901458461614,2.53562207653998
"virus_comp_2477_cycle_1_1",-3.87600787403721,1.22459945727403,8.15828468336884,-7.3272584428032,-0.241631472594648,-0.427679843168956,2.34008710323755,1.10887859549397
"virus_comp_2394_cycle_1_3",-3.64280690794651,1.09189005580561,6.944839788744,-7.31952368982596,0.117999729580003,0.211309660944423,2.1612804480707,1.79079211172324
"virus_comp_18162_cycle_1_10",-3.18034112116383,2.20110397292073,8.65998762000915,-6.85653461600367,1.10550176160462,0.890535447749606,1.94078447782257,1.83095836019172
"virus_comp_250_cycle_1_272",-2.95422146805808,2.31013384081391,9.22302976086237,-7.09920607167116,0.853598100032243,1.30328874724547,2.85675786759205,1.64820101533983
"virus_comp_62_cycle_1_7",-3.4091628730016,2.47295948106321,9.81064416424273,-7.23431743274658,-0.533236304522948,-0.0207340301162025,1.63196388279413,1.85156341030362
"virus_comp_637_cycle_1_1",-3.82484440209622,0.834457560089938,7.01894173494345,-6.99633052588593,0.350474199299105,-0.0293794703045234,2.17204107863482,1.95047372009813
"virus_comp_17896_cycle_1_3",-4.19696996368039,1.2976377397926,7.82665535410407,-9.54143271311311,-1.89293906089954,-0.67325579096352,1.71587588820964,0.886250931384521
"edge_3278_3",-3.41440750163358,2.13100775497006,8.96878591642993,-7.55138406244648,-0.104520676324237,-0.248725320729591,2.62156728547372,1.85613255249717
"edge_329_15",-4.3304352403763,2.78441589549996,7.73743477608224,-7.54107559498092,0.200305482605643,-0.223988799919355,2.12486240224905,2.42923189252834
"virus_comp_593_cycle_1_27",-3.831954925559,0.713400203680643,6.87876731591022,-6.98045385916978,0.0346075192374207,0.176925129048918,2.79341395520964,2.38251126432373
"virus_comp_250_cycle_1_221",-3.27774022147181,1.95699781533066,9.1197646859094,-7.14863425345081,0.346371861376794,0.764388495766747,2.96071901041136,1.1235866376903
"virus_comp_17863_cycle_1_65",-3.87048865877719,1.17403780383696,8.00229494144248,-7.49184747053467,0.329597376747861,0.158639457639371,2.29234935746586,1.19279075501859
"virus_comp_645_cycle_1_11",-3.7398004582719,1.08709564635364,7.44627767683012,-6.98453467037238,0.200345419127443,-0.0709343745002537,2.15862123685834,1.79819094618575
"virus_comp_4251_cycle_1_5",-3.98239664544835,1.46102973649305,8.65905839519686,-7.82148390182786,-0.706947987950187,-1.90205045676799,2.04225772901514,1.5709386141381
"virus_comp_3464_cycle_1_1",-3.38491798745869,0.762584860513113,7.77111077481791,-7.43207799074925,-0.647391939858026,0.951876397988444,2.6698236184811,1.67688052301747
"virus_comp_250_cycle_1_268",-2.99263513181809,2.2786660718166,9.19476791380332,-7.13067869760326,0.76117332377166,1.17204359227166,2.84605684193837,1.63187625499896
"virus_comp_975_cycle_1_1",-3.30450871690338,2.10269628830629,9.0860294965554,-7.70073978858448,-0.937298948617212,0.802357348689341,3.27480063117494,1.63355625893618
"virus_comp_7216_cycle_1_1",-3.39284772310299,1.80255399206131,8.21562239158283,-7.49965173214022,0.0341800454411234,0.224570434265841,2.09962591966144,1.94179510299649
"virus_comp_593_cycle_1_94",-3.8304768573317,0.770768802775761,6.85785075764959,-6.96581936439876,0.13878537669066,-0.190971861396237,2.76991660590874,2.42168323749942
"virus_comp_17247_cycle_1_3",-3.56318872470372,1.86233327476769,8.67195601384309,-7.48265908673771,-0.901792242538049,0.105324421331479,2.55200801704031,1.04586707369455
"virus_comp_1135_cycle_1_3",-4.50934511338685,2.77676160510619,8.82674351262709,-7.10896084056425,-1.91472398284976,-0.113142155359446,2.3633130339098,1.31229127354687
"edge_2194_3",-3.98674000903444,1.01271924305202,7.3785332390381,-7.82735145858351,0.259239938504083,0.634784584082555,2.36292497046996,0.916353245201788
"virus_comp_1307_cycle_1_5",-3.77030974128926,1.73042113429757,8.68985596141427,-7.44528115198631,-0.900819048323786,-0.776691445926231,2.41371176897269,2.08125588997991
"virus_comp_4358_cycle_1_5",-3.3221332128013,2.63836540603681,8.83586140092769,-7.32030944149495,-0.575647438975741,-0.14924995344748,1.96249331226206,0.824212000959303
"edge_329_27",-3.37217285696942,2.13118472329181,9.06149078940496,-6.7980018537836,-0.514180885565737,-0.436848120233666,2.06494612515158,1.8195092593212
"virus_comp_250_cycle_1_4",-3.00400247950214,2.26712715674794,9.18550693644778,-7.14153054722773,0.732148419076053,1.14333662291858,2.86818277414175,1.613814741796
"virus_comp_808_cycle_4_16",-3.2871826244883,1.46604698918241,6.77120476253405,-7.40839672107372,-0.663329275600628,1.1583707956291,2.65938432800135,1.7666075304207
"edge_2194_32",-3.16032616262863,0.452548838787389,7.7138274298902,-6.93412598341414,0.758658293128426,0.682651819251364,2.38649884635507,0.768613894017487
"virus_comp_606_cycle_1_1",-2.4061695633103,1.20878979894096,6.41749526827788,-6.36545420358218,0.149560928526949,-0.42388497861825,2.1034773013278,1.80235548333937
"virus_comp_593_cycle_1_69",-3.28479342376,1.38020737047247,7.80116991670681,-6.78649945812337,-0.111782725793657,-0.240876049110805,2.65342392980448,1.62458003066944
"virus_comp_2957_cycle_1_5",-2.68003594783696,2.24725213753166,10.5895442016248,-6.84195530904379,0.477625441329152,1.07053501503731,2.84579503652648,2.34191905992619
"virus_comp_593_cycle_1_63",-3.77909659661071,0.938088278177631,7.25540872267948,-7.01313838180275,-0.968993251109714,0.16661820912563,2.75185182037708,2.49369224345441
"virus_comp_808_cycle_4_35",-3.64151893329203,1.4294024847846,7.51939942136296,-7.57704031814951,-0.468896334002275,1.16943721189857,3.10089530128752,2.11703308781496
"virus_comp_593_cycle_1_115",-3.72425667818222,0.919440510544092,7.11408277980738,-7.12686041068967,0.127447201674863,0.0358051562954733,2.47014238343556,1.81689665880896
"virus_comp_593_cycle_1_61",-3.74209703524082,0.917003301035095,7.3019049279804,-7.07500922765506,-0.079311251437427,0.392365060071223,2.84289193882983,2.11785420223346
"edge_2194_17",-3.66547914275846,1.69076348912627,8.14123399740877,-7.47104430260621,-0.452894456891018,0.703744495538858,2.12799805386595,0.968343453504503
"virus_comp_17992_cycle_1_13",-3.70245820106749,1.46793308207571,9.97107923120224,-7.68102972879356,0.474391441070818,-0.82536586338783,1.45019278480096,3.35496300060162
"virus_comp_2489_cycle_1_6",-4.16846081214145,2.13891625492387,8.95725104816842,-7.32653433421132,-0.634795234708015,0.104218205092329,2.19447336683015,2.0247418169297
"edge_965_36",-2.97057110472856,2.00313528779611,9.31675584234519,-6.84677289226876,-0.852967910391248,0.506718642115075,2.63383742178035,1.2129249432332
"virus_comp_1177_cycle_1_4",-3.10746228073174,2.19170981495741,9.02875189951221,-7.23161023941837,-0.399383187054501,1.11946675994112,3.79936402850497,1.59658296483429
"virus_comp_593_cycle_1_86",-3.61034970764831,1.3571444243291,8.02116292978623,-7.04278416045493,-0.860802180095268,0.173892205279052,2.75070809913116,1.9682777301418
"virus_comp_400_cycle_3_5",-3.23219384573404,4.73306432419942,9.0296875240329,-7.16551411835829,-0.398340934014819,0.376237107108865,2.09446464350435,1.32274788060741
"virus_comp_2399_cycle_1_9",-7.03334290647856,2.1467258333859,8.97075656464558,-7.48480881601774,-0.767831926840352,0.170145268919799,2.36925282709611,1.87943558710261
"virus_comp_593_cycle_1_117",-3.79279380177674,0.884079483163803,7.11512740108411,-6.84468483195215,0.0314706219912695,-0.0468307815674627,2.16547451480896,1.98521337138843
"virus_comp_250_cycle_1_270",-3.01159034953477,2.25734546651565,9.18756737745085,-7.15314122995451,0.76092713790171,1.13024990950705,2.76303630493716,1.59610980008835
"virus_comp_17861_cycle_1_9",-3.88227743729073,1.59876664962399,8.53862840019811,-7.5468969292083,-0.934447144256601,-1.04823404660897,2.77353826480801,1.49151661132685
"virus_comp_280_cycle_1_2",-2.02872920989283,-1.09546519864954,9.43046394123168,-6.17704476806851,0.0449165805545413,1.65558002125913,3.40252253889819,1.11928341707368
"virus_comp_3099_cycle_1_7",-3.12579089704965,3.63862467528342,9.30848992292026,-6.99118186265443,0.639289709070697,0.236911754195765,1.95968733647045,1.2530806701074
"virus_comp_593_cycle_1_116",-3.6453286820119,1.21596270518562,7.51281258662133,-7.14686988016805,0.0781620201143347,-0.193954122579014,2.36817756896001,1.70124468495881
"virus_comp_593_cycle_1_68",-3.76495120515654,0.95359167562466,7.19247308257445,-6.91193257754162,0.104522740970878,-0.28099173384155,2.65559987656481,2.27516569556878
