"logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF"
10.9561599569873,2.01588770699376,4.8579121236085,5.13560838331958e-06,0.00278086577000024,2.24759903680066,"virus_comp_7129_cycle_1_1"
10.590405323086,1.69602861280871,4.80988290663462,7.36835856635294e-06,0.00278086577000024,2.02580537758031,"virus_comp_99_cycle_1_2"
10.8545917171344,1.21002610738717,5.00964743758198,8.2039544512493e-06,0.00278086577000024,1.99511851516264,"virus_comp_2551_cycle_1_1"
9.04742277541334,1.18449595783917,4.89628541247661,8.9998868324115e-06,0.00278086577000024,1.92508081626375,"virus_comp_18118_cycle_1_13"
10.4557106506939,1.0913512931295,5.05895608844963,9.36554421309919e-06,0.00278086577000024,1.78254755403736,"virus_comp_853_cycle_1_13"
12.3026191089619,1.26759265489891,5.02320799591371,9.96225730748704e-06,0.00278086577000024,1.69612425257821,"virus_comp_17889_cycle_1_15"
10.998885437619,1.27791753954793,4.92513128298025,1.00638582782114e-05,0.00278086577000024,1.78341323144329,"virus_comp_18003_cycle_1_1"
11.4364164455488,1.1311906107346,5.0294905798317,1.02967245976676e-05,0.00278086577000024,1.71094525069364,"virus_comp_17889_cycle_1_34"
11.2081632976486,2.22945850118646,4.64176647614376,1.20116625724682e-05,0.00278086577000024,1.69258163039492,"virus_comp_103_cycle_1_3"
10.2953565570235,1.79833112471106,4.6866534204354,1.21876371073146e-05,0.00278086577000024,1.71865674944798,"virus_comp_103_cycle_1_1"
10.5774590978029,1.06304069684498,5.07553102950623,1.38843071666848e-05,0.00278086577000024,1.4450909613273,"edge_72_15"
11.7014621727098,2.52532420103963,4.58446112221739,1.49951308948567e-05,0.00278086577000024,1.48374586032423,"virus_comp_16559_cycle_1_1"
11.7400695508405,1.33000986164012,5.03512398423961,1.68494310418333e-05,0.00278086577000024,1.32277985147517,"virus_comp_6408_cycle_1_2"
11.4245174651872,2.36940784045906,4.51993466599148,1.73455288593808e-05,0.00278086577000024,1.4584108190468,"virus_comp_14463_cycle_1_1"
11.4491837988847,2.48378297322662,4.48649489772646,2.01283856724549e-05,0.00278086577000024,1.32980933311299,"virus_comp_16559_cycle_1_3"
11.0397087559355,1.1038498545902,5.02404350967551,2.20889154703539e-05,0.00278086577000024,1.12842730993741,"virus_comp_17889_cycle_1_60"
10.3473901935534,0.988470184678946,4.83971165531178,2.33514357609159e-05,0.00278086577000024,1.19869207352244,"virus_comp_17990_cycle_1_1"
11.7291020149983,2.49169100101053,4.46504948833947,2.36936965161068e-05,0.00278086577000024,1.2172468942645,"virus_comp_99_cycle_1_1"
10.3668338438257,1.18753543824707,4.61885284414554,2.37695549785873e-05,0.00278086577000024,1.2399702457696,"virus_comp_853_cycle_1_25"
10.9535309978728,1.18407244404107,4.96674428476802,2.39483718452525e-05,0.00278086577000024,1.0898104192638,"virus_comp_17955_cycle_1_13"
10.556096588795,1.07077245156014,4.80883267820118,2.43036438657105e-05,0.00278086577000024,1.14304639022648,"virus_comp_17990_cycle_1_3"
9.94139881378618,1.09856416939345,4.64715394218862,2.57860962858943e-05,0.00278086577000024,1.2154130611924,"edge_3739_8"
10.6176598294225,1.10623547014278,4.78905103700459,2.58395730215973e-05,0.00278086577000024,1.11183078828359,"edge_75_27"
12.4301178961745,2.81581261706845,4.43951077084404,2.61067261486881e-05,0.00278086577000024,1.07858193008984,"virus_comp_16559_cycle_1_2"
9.42375930221848,1.09363050121406,4.66361142951644,2.70934339044139e-05,0.00278086577000024,1.22045996673982,"virus_comp_2552_cycle_1_1"
11.1577569141496,2.33616226192654,4.41826029721927,2.82942279830166e-05,0.00278086577000024,1.105481038733,"virus_comp_5552_cycle_1_3"
11.253983411984,1.2988256037843,4.98428567442732,2.94115928992676e-05,0.00278086577000024,0.936796196438817,"virus_comp_6408_cycle_1_3"
9.95319452926257,1.50177913900523,4.42814738062803,2.95013329611915e-05,0.00278086577000024,1.14151010670735,"virus_comp_99_cycle_1_3"
12.1585952113324,1.22757684896259,4.79398781910819,3.01567707605846e-05,0.00278086577000024,0.959645583458872,"virus_comp_17889_cycle_1_36"
9.61644627701377,1.08783774469177,4.51240372477514,3.05605967853043e-05,0.00278086577000024,1.13308516428292,"edge_3739_10"
10.6699080713063,1.1446288392906,4.84734695400052,3.13336636855702e-05,0.00278086577000024,0.921422348820874,"virus_comp_17889_cycle_1_9"
10.2260836238782,1.04559396357368,4.72584119797291,3.14192519906191e-05,0.00278086577000024,0.982570504189341,"edge_72_14"
7.56171995412725,1.2013552310188,4.46003990706478,3.52630027976478e-05,0.00278086577000024,1.10863469409657,"virus_comp_250_cycle_1_14"
10.5448434346721,1.19494495500341,4.80126751347857,3.58003294738374e-05,0.00278086577000024,0.839969829496636,"virus_comp_17955_cycle_1_3"
10.3645051314718,1.11502039152785,4.79239866366432,3.67299798492233e-05,0.00278086577000024,0.842107629327064,"virus_comp_17889_cycle_1_10"
10.2235790898157,1.75347682566245,4.43228253525959,3.67795336030288e-05,0.00278086577000024,0.929720904976596,"virus_comp_4028_cycle_1_1"
7.96591175244523,1.01507049356024,4.46822849446087,3.72512425430913e-05,0.00278086577000024,1.05574025619259,"edge_959_16"
10.2224557133134,1.10397568049063,4.78443380230976,3.75852895558813e-05,0.00278086577000024,0.836449280829515,"virus_comp_17889_cycle_1_66"
