"logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF"
-4.18623798875561,1.41358916116613,-2.81615547348588,0.00663683596030313,0.850365694994066,-4.58127153942294,"virus_comp_14666_cycle_1_2"
-4.17372156860032,1.49247894515876,-2.7715863511674,0.00705521534789914,0.850365694994066,-4.58251940647067,"virus_comp_54_cycle_1_1"
-4.35032075864094,1.73561282591538,-2.62380501199262,0.0104145068178248,0.850365694994066,-4.58466411395406,"virus_comp_12691_cycle_1_3"
-4.8479899973893,1.15440990761312,-2.69886110598425,0.0104409626761235,0.850365694994066,-4.58415478506441,"virus_comp_2080_cycle_1_9"
-3.78176969551497,1.28181362411201,-2.61856112931178,0.0109476024298473,0.850365694994066,-4.5834144194135,"edge_187_8"
-3.98754390212369,1.1040906390662,-2.65166297629493,0.0111069405633547,0.850365694994066,-4.5841635281035,"virus_comp_2192_cycle_1_6"
-4.70304511485743,1.16392217148941,-2.66031599607103,0.0112888159086685,0.850365694994066,-4.58454650696095,"virus_comp_2166_cycle_1_3"
-4.09315296374197,1.4045691748455,-2.59458319074661,0.0115025578152725,0.850365694994066,-4.58391882492131,"edge_187_5"
-5.13911256064742,1.22413150572975,-2.63606794549454,0.0119933606300595,0.850365694994066,-4.58577663640377,"virus_comp_2080_cycle_1_11"
-3.99847587110796,1.31101508304551,-2.64103140729513,0.0121691793875839,0.850365694994066,-4.58376994723364,"virus_comp_17778_cycle_1_2"
-3.71957277645716,1.41442785207064,-2.57078107351735,0.0123461097844432,0.850365694994066,-4.58403856097112,"edge_187_1"
-4.1608180787672,1.10765136728147,-2.60257326115265,0.0130332588775945,0.850365694994066,-4.58464861032648,"virus_comp_4251_cycle_1_1"
-3.62780389186843,1.16114590284759,-2.60684458471208,0.0131147442060423,0.850365694994066,-4.58465740931336,"virus_comp_1898_cycle_1_3"
-4.397523550107,1.57360378366053,-2.52851207896183,0.0137179842111469,0.850365694994066,-4.58517360201414,"edge_187_4"
-3.49140108474702,1.23703190128144,-2.53477663761333,0.0141923696076279,0.850365694994066,-4.58410086314048,"edge_329_26"
-3.90085497675406,1.37140344638813,-2.52317055147608,0.0144021648611377,0.850365694994066,-4.58485897793367,"virus_comp_14666_cycle_1_3"
-5.03001735258522,1.24281560513691,-2.54938289966897,0.014855949106982,0.850365694994066,-4.58644002358963,"virus_comp_2165_cycle_1_6"
-3.83894050471025,1.31386574299473,-2.47090166941309,0.0161581487004008,0.850365694994066,-4.5851492285253,"edge_187_6"
-3.37532068306665,1.11686716085341,-2.52198241302313,0.0163972773890743,0.850365694994066,-4.58451456816996,"virus_comp_18480_cycle_1_1"
-3.5157036499882,1.42111019726638,-2.39501885890171,0.0193058720802164,0.850365694994066,-4.58569748428222,"virus_comp_14666_cycle_1_1"
-3.99370759529107,1.05593408379299,-2.43589150827359,0.0212731654124875,0.850365694994066,-4.58602590647236,"edge_209_1"
-3.87521409806259,1.1090385255747,-2.39923671973319,0.0213287122457054,0.850365694994066,-4.58623205897773,"virus_comp_2166_cycle_1_2"
-3.04493607886647,1.11898774258812,-2.3697735134087,0.0222676120811597,0.850365694994066,-4.58573490633021,"edge_329_25"
-4.37389613719878,1.16553271283092,-2.37833039652528,0.0230104719478966,0.850365694994066,-4.58668602999346,"virus_comp_2133_cycle_1_4"
-3.48234557219036,1.08983465617657,-2.33406915483097,0.0239346523030319,0.850365694994066,-4.58579030638373,"edge_187_10"
-4.18768452523538,1.30274888779873,-2.32145441275757,0.0243090859705317,0.850365694994066,-4.58784953841194,"virus_comp_2133_cycle_1_5"
-3.95054142803203,1.31396786034806,-2.30449720197554,0.0249381206273114,0.850365694994066,-4.58767247896666,"virus_comp_2139_cycle_1_11"
-3.73113248939274,1.0542893215753,-2.27229274339439,0.029352694395092,0.850365694994066,-4.58699040372616,"virus_comp_2080_cycle_1_10"
-3.17622922081134,1.07844089471516,-2.22560635863691,0.0300241047863166,0.850365694994066,-4.58680274060551,"edge_187_9"
-3.23089230697986,1.4686798055182,-2.19989472538908,0.0312768624060403,0.850365694994066,-4.58762720669907,"virus_comp_9222_cycle_1_1"
-3.51566898425025,1.46509205174983,-2.18239662981295,0.0321768264487253,0.850365694994066,-4.58777388900176,"edge_187_3"
-3.05362046999392,0.999097126961443,-2.20434557017775,0.0329232754357538,0.850365694994066,-4.58736551809726,"virus_comp_4251_cycle_1_5"
-3.96602372350433,1.22009306143432,-2.21745860059727,0.0330239260622612,0.850365694994066,-4.58867947460628,"virus_comp_2139_cycle_1_6"
-3.4788121728165,1.25358661252835,-2.24625658138008,0.0342313224908628,0.850365694994066,-4.5882218852894,"edge_187_7"
-3.05076442742799,1.10140136646284,-2.10048926102108,0.0420646589790766,0.850365694994066,-4.58817985587938,"edge_329_23"
-3.16402704618791,1.12301475530038,-2.082943001168,0.0427432113335558,0.850365694994066,-4.58878458435316,"virus_comp_2139_cycle_1_8"
-3.05656581870484,1.1080082389207,-2.10002419469765,0.0430401428347061,0.850365694994066,-4.5879723554765,"edge_187_11"
-3.38578453795029,1.22505340173324,-2.07317191656852,0.0434548476080989,0.850365694994066,-4.58951737676484,"virus_comp_2139_cycle_1_7"
-3.07804081303497,1.06450072084573,-2.10464479453146,0.0448314246169848,0.850365694994066,-4.58752087435206,"virus_comp_4270_cycle_1_1"
-3.23599277826512,1.39043374549858,-2.01700171189267,0.0477155719376421,0.850365694994066,-4.58862513502017,"edge_187_2"
-3.48926418733707,1.12984326545107,-2.03186104840194,0.0496344491736545,0.850365694994066,-4.58922259406894,"virus_comp_998_cycle_1_1"
-3.02830545420302,1.04705882543452,-2.05618361841041,0.0513741697094255,0.850365694994066,-4.58880077638334,"virus_comp_4092_cycle_1_5"
-3.26061268625071,1.74712910609328,-1.95222166890521,0.0543744024583289,0.850365694994066,-4.58969779523775,"virus_comp_54_cycle_1_2"
-2.93621907364472,1.06181195353167,-1.98149815796593,0.0559618399503212,0.850365694994066,-4.58915755059028,"virus_comp_17980_cycle_1_4"
-2.833726466059,1.13090297176611,-1.96166621751866,0.0560294428975255,0.850365694994066,-4.58870352070228,"virus_comp_407_cycle_1_2"
-2.66173103297281,1.06605508402076,-1.93608079934695,0.0589072070122634,0.850365694994066,-4.58900904453098,"virus_comp_12691_cycle_1_1"
-2.76583574246357,1.04206724726077,-1.95458242566836,0.0615387283188895,0.850365694994066,-4.58891709892155,"virus_comp_407_cycle_1_3"
-2.7434224087641,1.05778203350163,-1.91325447325805,0.0629235349594782,0.850365694994066,-4.58977531263887,"virus_comp_998_cycle_1_14"
-3.85894274955831,1.41833166700035,-1.89233559247567,0.0630559673131015,0.850365694994066,-4.59082612027547,"virus_comp_2080_cycle_1_8"
-2.83940686090589,0.979929560361652,-1.95699965701204,0.0632590646033031,0.850365694994066,-4.5894315838832,"virus_comp_4092_cycle_1_6"
