"logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF"
-6.23615229220351,1.30678565426286,-2.63190763006252,0.0146582969384096,0.14783561173787,-3.79745214186294,"virus_comp_808_cycle_4_35"
-5.33329960358573,1.00270856315605,-2.51216582879457,0.0147627144045473,0.14783561173787,-3.80318285857817,"virus_comp_7998_cycle_1_5"
-8.34330867978072,1.48423582330871,-2.60536582049394,0.0147881421665333,0.14783561173787,-3.81020063302648,"virus_comp_1146_cycle_3_17"
-5.78272035901556,1.09769005531914,-2.55257063087309,0.0148540194754121,0.14783561173787,-3.81100838556255,"virus_comp_593_cycle_1_55"
-8.40312902803684,1.52963296500678,-2.60308015097753,0.0148666677505485,0.14783561173787,-3.81003664632635,"virus_comp_1146_cycle_3_8"
-6.88584283527689,1.31396786034806,-2.5134684830105,0.0148679040543114,0.14783561173787,-3.84137572604044,"virus_comp_2139_cycle_1_11"
-6.07958236155476,1.06159722282456,-2.5410070806242,0.0150542901651201,0.14783561173787,-3.81751772541461,"virus_comp_593_cycle_1_15"
-8.33485419275085,1.51203284941413,-2.59753676105013,0.0150587287104285,0.14783561173787,-3.81325991713787,"virus_comp_1146_cycle_3_11"
-6.50658627328091,1.35308446012784,-2.63662242729122,0.0151280477252337,0.14783561173787,-3.8134675210172,"virus_comp_250_cycle_1_4"
-8.50296318485614,1.08099348204808,-2.52824264430022,0.0151421399084647,0.14783561173787,-4.05853468018477,"virus_comp_2801_cycle_1_5"
-6.31694640377933,1.08743500657285,-2.53149391191282,0.0152051883622921,0.14783561173787,-3.82279618245415,"virus_comp_4453_cycle_1_1"
-6.01144440614731,1.14946615386538,-2.52160271892497,0.0153931277442662,0.14783561173787,-3.81541428100195,"virus_comp_17792_cycle_1_14"
-8.37251742496221,1.51229949968853,-2.58641736275946,0.0154509571886269,0.14783561173787,-3.82133019970667,"virus_comp_1146_cycle_3_18"
-6.4495075601525,1.27535596824221,-2.6216352906603,0.0156397195739138,0.14783561173787,-3.81929241062619,"virus_comp_2265_cycle_1_3"
-6.553881670635,1.08458705582741,-2.52913830377909,0.0157257353717217,0.14783561173787,-3.83557278157182,"virus_comp_17935_cycle_1_16"
-6.36733574191182,1.11489021522027,-2.5221766181086,0.0157642974499998,0.14783561173787,-3.83092723384844,"virus_comp_593_cycle_1_13"
-6.4539037728521,1.34047983844746,-2.61371002714192,0.0159168300934733,0.14783561173787,-3.82773123475162,"virus_comp_250_cycle_1_270"
-5.51294465900626,1.03707686638751,-2.50708032117568,0.0161453755853824,0.14783561173787,-3.83660986481638,"virus_comp_593_cycle_1_84"
-8.43297190424886,1.53499722951498,-2.56624552220056,0.0161868379049127,0.14783561173787,-3.83364356389702,"virus_comp_1146_cycle_3_12"
-5.75230822464583,1.05507368612526,-2.51690073578233,0.0161993617145807,0.14783561173787,-3.84133252794583,"virus_comp_593_cycle_1_86"
-5.61769494830696,1.10656647113079,-2.53884680193973,0.0162135722848928,0.14783561173787,-3.82051210944375,"virus_comp_2394_cycle_1_3"
-6.42285072121991,1.31336168281902,-2.60406489966394,0.0162603024209602,0.14783561173787,-3.83236274224847,"virus_comp_254_cycle_1_1"
-6.39768049027407,1.12154813210912,-2.51519057756445,0.016266577722499,0.14783561173787,-3.89130443008783,"virus_comp_2489_cycle_1_6"
-6.06965480327162,1.24226497369911,-2.55199495499158,0.0162774365341398,0.14783561173787,-3.82757470805947,"virus_comp_250_cycle_1_47"
-4.99235041938324,1.09381966335645,-2.49503449655533,0.0163460731870519,0.14783561173787,-3.7956185515726,"virus_comp_17903_cycle_1_9"
-6.23455843321703,1.61257695991373,-2.47421195304983,0.0164191192965767,0.14783561173787,-3.82703827372921,"virus_comp_15228_cycle_1_3"
-6.45149362838257,1.35472094920938,-2.59790840062019,0.0164831687942509,0.14783561173787,-3.84271144944343,"virus_comp_2097_cycle_1_9"
-5.80823356972573,1.00137007171786,-2.55823452721609,0.0164880080084618,0.14783561173787,-3.83101566409969,"virus_comp_1898_cycle_1_9"
-6.40879806536312,1.31556622465155,-2.59659515553019,0.016531078212922,0.14783561173787,-3.83748341221378,"virus_comp_254_cycle_1_4"
-5.76469165191955,1.10197306474309,-2.49194521010963,0.0165610462357328,0.14783561173787,-3.83810083766325,"virus_comp_593_cycle_1_116"
-6.20949864952949,1.28031287632484,-2.585770350649,0.0165843367274688,0.14783561173787,-3.83124707000849,"virus_comp_1177_cycle_1_4"
-6.71194096673139,1.61615080392975,-2.45346738754185,0.0166114161630278,0.14783561173787,-3.89322478626244,"virus_comp_1102_cycle_1_6"
-7.04460799676344,1.11822570060684,-2.51128858640887,0.0166804372040152,0.14783561173787,-3.85599820388608,"virus_comp_4270_cycle_1_5"
-6.38856326672185,1.30033100437483,-2.59019028077257,0.016766618238133,0.14783561173787,-3.8406195744815,"virus_comp_254_cycle_1_3"
