"","T-48","T-42","T-36","T-30","T-24","T-18","T-12","T-6","T0"
"edge_957_45",1.98428092465882,2.03881266785457,1.59976893796486,1.65430068116062,1.89290877160423,1.90403214477406,2.07941278037848,1.51465529852189,1.43383585445794
"edge_957_7",1.5878026776382,1.69575636851142,1.31589190131559,1.4238455921888,1.40898737233905,1.70817542517166,1.86965909824441,1.78625358703488,1.70222508191601
"edge_959_1",2.45815240703042,2.53569230044564,1.74375993067749,1.82129982409272,1.99405791561652,2.01806357364217,2.18036729042732,1.72783431968877,1.70288165964725
"edge_959_102",1.92141656229728,1.97193231724682,1.579345777973,1.62986153292254,1.80581074481851,1.8691686263363,2.02786248641079,1.55212146881902,1.44918745530763
"edge_959_16",1.67984006380232,1.69279340905444,1.55623646869262,1.56918981394474,1.2705412787711,1.67726244938182,1.70672781471665,1.90609051499668,1.64998196383463
"edge_959_17",1.57451856809302,1.63126096334281,1.4719983825073,1.52874077775708,1.84139696111742,1.83894274141496,2.05003150301393,1.4159906651241,1.32422242062253
"edge_959_18",2.14027450411077,2.18787147814635,1.68785122427524,1.73544819831082,2.21396514256168,2.02068051049963,2.23829455118369,1.3305040765429,1.29502256134161
"edge_959_19",1.2390681196127,1.42223495823217,1.15266668137997,1.33583351999944,1.75562022692155,1.8394364502622,2.18624054293819,1.56256191731692,1.63776375869474
"edge_959_2",0.938571197349587,1.13544933337502,0.984641910385802,1.18152004641124,1.37880034600833,1.67807430956478,1.9908620133337,1.72579710905809,1.75380017839382
"edge_959_21",-0.291511256076687,0.00929821498837047,0.292983871787096,0.593793342852154,0.634009239819525,1.2439301615675,1.6691557370249,1.80292255403096,1.86284693703775
"edge_959_22",0.884733649375772,0.962854241014925,1.10811687714739,1.18623746878654,0.867241775972863,1.40122224426038,1.53018422091057,1.82802718048038,1.61155911302445
"edge_959_24",3.21732840973031,3.1135841050755,2.56075418441083,2.45700987975602,2.64864177429566,2.45300868980622,2.42309476119764,2.04548252394664,1.7362697567612
"edge_959_25",-0.595547397363906,-0.332391031135531,0.293156283840686,0.556312650069059,0.224551950903731,1.12076283744682,1.42561175855879,2.26186439275655,2.14538200720392
"edge_959_35",2.04663487883253,2.14324397428841,1.61404096208411,1.71065005754,2.40930748991058,2.0658238091435,2.40052206493747,1.24859976904338,1.31986036278332
"edge_959_36",2.18132995212396,2.22321671661947,1.70365910626556,1.74554587076108,2.05969449842934,1.97869569822894,2.15766447026666,1.45226208504017,1.38195663264389
"edge_959_38",2.09015273563109,2.12226081602804,1.70025746367263,1.73236554406958,2.1655690135,2.00007147534455,2.19746194035061,1.3347408120267,1.26411890537189
"edge_959_43",1.91300621699007,1.98109382572324,1.54972383638925,1.61781144512242,2.0145341719038,1.92450425266785,2.14775472115737,1.39193206522684,1.35297389009331
"edge_959_44",1.08559449284245,1.23331557503627,1.11660422456865,1.26432530676247,1.41767730502103,1.68817976874283,1.94535642773123,1.67889666914634,1.64120351425575
"edge_959_45",1.45263324828219,1.54644128772588,1.41290754897696,1.50671558842065,2.07091873257191,1.88337664428238,2.21783819836273,1.25563414584497,1.25899398706534
"edge_959_46",1.49411735214676,1.69452256768067,1.27802113979658,1.47842635533049,2.24842721426251,2.00669828779955,2.46794245743102,1.34504167429247,1.53959149268102
"edge_959_47",1.92859630805271,2.02410414957479,1.56261480747043,1.65812264899251,2.31473128105867,2.01843099635763,2.34488173340877,1.25507952502228,1.30769361620897
"edge_959_48",1.74375260704065,1.80274944361461,1.56491696394863,1.62391380052259,2.12092305915322,1.93755736238052,2.2080158019199,1.28203299625063,1.2441672732115
"edge_959_49",1.98406228079981,2.06317150735608,1.59364624978913,1.6727554763454,2.26089740669702,2.00952121518601,2.29569314626528,1.2802399284638,1.30015399426316
"edge_959_5",-0.331592515358508,-0.150206220709932,0.464845916191103,0.646232210839678,0.236860211570965,1.05217535096098,1.30247593252321,1.91221164187058,1.73239526178916
"edge_959_50",1.70967165573678,1.77846468173848,1.44512113865107,1.51391416465277,1.57532715351036,1.76554721636184,1.91586874356139,1.6472592173517,1.53207455110896
"edge_959_51",1.73168885975096,1.82712871448301,1.46389801220703,1.55933786693908,1.97751856273979,1.92458408871818,2.1799490852163,1.42973635163424,1.4210916767404
"edge_959_52",0.956839122821838,1.21021491337979,0.974112783218776,1.22748857377673,1.91581720763873,1.8628111059387,2.35787105345565,1.44401872580223,1.65163874481627
"edge_959_53",1.66170196125923,1.7090286687737,1.53669049357698,1.58401720109144,1.99829477683393,1.8940623587183,2.12477946918772,1.32459544626114,1.24471029476563
"edge_959_54",1.95078200209226,1.99148200887173,1.62452283364163,1.66522284042109,2.05848868173576,1.94678426940433,2.14528288585926,1.35990859364949,1.28332851140961
"edge_959_55",1.8586544458183,1.92224974204512,1.54300893637509,1.6066042326019,2.05478006816913,1.93067562156181,2.16120044508644,1.33983257252086,1.29919335404686
"edge_959_56",1.82352765651564,1.91026609635607,1.48273028609345,1.56946872593387,2.06707492306367,1.92779442406648,2.18798915589356,1.33323944355351,1.33280404143051
"edge_959_57",1.99281476252047,2.06487809873177,1.57077341351733,1.64283674972864,2.04390199862702,1.9435324870518,2.16941910257745,1.40396790525365,1.37803762168198
"edge_959_58",1.65704734301122,1.71755686153203,1.50870807846337,1.56921759698418,2.01286999222086,1.90079032599684,2.1459912936038,1.32342519524007,1.26833051933721
"edge_959_59",0.813272012439692,0.999500939117061,1.02513611253586,1.21136503921323,1.72028536222307,1.7625249018846,2.16394299228187,1.43967474778385,1.50918325118004
"edge_959_6",0.739866604302649,1.01206924134069,0.861924293453626,1.13412693049167,1.82809256175912,1.80582366714422,2.32993784261462,1.442370243918,1.65983047837564
"edge_959_62",-0.757565544929011,-0.476712285063401,0.161735704773966,0.442588964639576,0.13072403370355,1.04300631739944,1.37034863970349,2.1663875967107,2.07996277002252
"edge_959_68",0.543033556224414,0.719974189173451,0.798589648519472,0.97553028146851,0.771319370094489,1.36026887807044,1.59659172164957,1.85548792601232,1.7750478682834
"edge_959_7",1.38053960969429,1.48605947596365,1.3439539368724,1.44947380314176,1.81448944576158,1.84200857044994,2.11467970023334,1.46667267066202,1.43768220380904
"edge_959_71",1.88136420751385,1.9451277149118,1.54045130248748,1.60421480988542,1.84211707326742,1.8735091562636,2.05806741641261,1.51685526725722,1.4411204843924
"edge_959_78",0.965561876576866,1.09806885468382,1.02144766340263,1.15395464150959,1.25373916639532,1.55016014410654,1.77814101310464,1.60854374409617,1.53431216650976
"edge_959_93",0.97149906651703,1.16611091588792,0.978353571144035,1.17296542051493,1.30216367086814,1.64104567828093,1.93644530821977,1.75721129062855,1.77485615414108
"edge_959_94",2.03577696890734,2.12572231662873,1.54599974643067,1.63594509415206,1.68422296293162,1.87121368700884,2.01817639603797,1.8041963771716,1.73944171569061
"edge_959_95",1.0367028281348,1.26587807300129,0.982795366556049,1.21197061142255,1.49066041057268,1.74369002176818,2.10289625351692,1.74938001294057,1.84477243925541
"edge_959_96",1.70554503923034,1.78360843805319,1.42723332185883,1.50529672068168,1.59886462862278,1.77265678842141,1.93794110878036,1.63652655643076,1.54020900341407
"edge_959_98",-0.182368978297547,-0.0396560974216023,0.59282190221885,0.735534783094796,0.29053004650422,1.07777710378183,1.29107859505009,1.88390004754012,1.65340356909346
"edge_965_1",0.229265056082514,0.513915705030867,0.477024326002764,0.761674974951119,0.720997429537242,1.33023733529854,1.68265109261446,1.91359547225722,1.98202210147561
"edge_965_10",0.814214008250582,0.888118791656393,1.1253531227533,1.19925790615911,0.698794628086334,1.40946462737867,1.47265149162103,2.14449599180447,1.85360705079599
"edge_965_11",1.97769402183624,1.89039080448936,1.91777601612489,1.83047279877801,1.2749395297849,1.78484789683028,1.64492219948382,2.30281906266727,1.81707241149349
"edge_965_12",0.61173677025764,0.722293123191463,0.993328591745406,1.10388494467923,0.637360631196999,1.38862370247052,1.48351313568406,2.22381370489054,1.9632037085245
"edge_965_15",-0.36535831040458,-0.0884500719453758,0.245107344759084,0.522015583218288,0.305242264932517,1.08543942982438,1.42709976922052,1.96469485204011,1.93572741370791
"edge_965_16",-0.354489863663789,0.0060234936940704,0.14406505897992,0.504578416337782,0.456798362329445,1.19375941244632,1.64574327227346,1.97005060606763,2.09816876906833
"edge_965_17",1.29623650489766,1.30378471297971,1.46836516970789,1.47591337778993,0.961616306742538,1.58999738158497,1.56567464546741,2.26657417460885,1.88530593918508
"edge_965_18",3.72313847560608,3.45203158413884,3.0848627439098,2.81375585244257,2.20318972631104,2.40870407763277,2.08473209101588,2.39819640481095,1.77531311567258
"edge_965_19",1.87573661387777,1.84263409026733,1.77454810331374,1.74144557970331,1.29657478900549,1.77884927884537,1.71430155757416,2.21671686335844,1.83962919944666
"edge_965_2",1.65301142731117,1.6729009383889,1.8173286513576,1.83721816243533,0.833227491574445,1.58509949273004,1.64735669585376,2.81821317507083,2.41648381217052
"edge_965_20",0.475848016169762,0.585511848885472,0.905831685793601,1.01549551850931,0.525814635418664,1.2716836209598,1.40167816730466,2.02153513962691,1.77699347822534
"edge_965_21",1.81073670870926,1.74505105463067,1.80993421098292,1.74424855690433,1.19354233795407,1.73714064870634,1.61912758932502,2.29508676755505,1.8349291000247
"edge_965_22",1.84496077327509,1.77556320771953,1.83934548460101,1.76994791904545,1.2352895445329,1.76925789212075,1.64271313996595,2.35059199106423,1.8738665400014
"edge_965_23",2.04005927305098,1.94206868129649,1.98057205297985,1.88258146122536,1.34548560435916,1.84514216980044,1.68015046927809,2.41066980521654,1.89071489906859
"edge_965_24",1.36576205356837,1.36298448026147,1.52075481038112,1.51797723707422,1.0152663561826,1.63117536174271,1.58633520919911,2.332334531648,1.92418257027481
"edge_965_25",3.61656101286505,3.46357737671972,2.85424090756101,2.70125727141569,2.47957462087334,2.51697458489865,2.36539774385036,2.4022040735825,1.97415354547955
"edge_965_26",1.82846846604976,1.7602738759856,1.83306157404625,1.76486698398209,1.23479614192717,1.76859911766083,1.64616153963354,2.36424860726452,1.88206880606958
"edge_965_27",3.2431557237235,3.15089630002923,2.4638467655689,2.37158734187463,2.30849237511314,2.30126836043976,2.23785022019113,2.08703113710026,1.77324276589793
"edge_965_29",1.86971670143703,1.7961811456195,1.85553624285066,1.78200068703313,1.24593096049986,1.77292551842272,1.64342213267873,2.34212283044716,1.86191240545933
"edge_965_30",1.387615754564,1.38040656269088,1.50925270908293,1.50204351720981,0.960875366803071,1.57929731743782,1.53901607955487,2.19341720383767,1.81058717579973
"edge_965_33",1.20811148348574,1.22762656973183,1.41368955355766,1.43320463980375,0.938374035652989,1.58018236034381,1.56687188947235,2.31666150043916,1.93137934695645
"edge_965_34",1.91690076588321,1.83755301539927,1.87922225912865,1.79987450864471,1.25144160861856,1.76992857701139,1.63975783486814,2.3061295498215,1.82662933581753
"edge_965_36",0.792276191561635,0.858075651885922,1.08382199094209,1.14962145126638,0.82886345006811,1.39852168302744,1.46435012427758,2.09031317145139,1.78733758486693
"edge_965_4",2.08636379065543,2.13958905401158,1.69942073888226,1.75264600223841,1.85123908853224,1.9639509650542,2.11547147834318,1.73079141857916,1.61803866608089
"edge_965_7",2.60827981739267,2.60634442623804,2.15753321116012,2.1555978200055,2.3159848277078,2.33792936655614,2.38027380775967,2.26378965021072,2.02878761900525
"edge_965_8",1.72492079826558,1.67320796544862,1.74958029332724,1.69786746051028,1.15671039745934,1.71304078732441,1.61501333481072,2.29484600333213,1.84691294093653
"edge_965_9",1.75011551009484,1.69388793738169,1.77946784849878,1.72324027578564,1.1978550854301,1.7488364449385,1.63668519445236,2.36497810489145,1.89786559992304
"edge_967_1",2.19379649893327,2.16634012639419,1.84375324244567,1.81629686990659,1.88764574957098,1.93803847996443,2.00180954731482,1.56027410244609,1.34542598301569
"edge_967_2",1.92083906354374,1.98626669356099,1.55522755247989,1.62065518249713,1.9754314242473,1.91370082667686,2.12580715385564,1.42142570252013,1.37163109576205
"edge_967_3",2.51678847955826,2.5806847137506,1.79384645737639,1.85774269156874,2.00336308186206,2.03086729001144,2.17396024055593,1.73755034864344,1.69300194781847
"edge_967_5",1.86803846692152,1.85859627855609,1.6685790586046,1.65913687023917,1.66517872698317,1.81404907989251,1.88511771991177,1.5919623389637,1.36608808056775
"edge_967_6",1.88865077968863,1.96046667654576,1.51722062441869,1.58903652127582,1.72897531169319,1.8411163695596,2.00810718532883,1.61657889657172,1.53430934379511
"edge_967_8",0.55025982974183,0.641741677547592,0.941969214126241,1.033451061932,0.528052482053287,1.25523653597295,1.36517973446365,1.95443747551833,1.69780296965551
"edge_976_1",1.52777697716076,1.59337367186428,1.36501711444979,1.43061380915332,1.17976742682425,1.60895839952663,1.70069794492396,1.83494108187706,1.66480682747302
"edge_976_3",1.2661316446792,1.43791542957867,1.19031707508528,1.36210085998475,1.85945127226389,1.87409612232298,2.22644650896415,1.48291947539924,1.55860666777007
"edge_976_4",1.17711829573055,1.16039418878804,1.36443485530651,1.34771074836401,0.8887146920124,1.41151776464438,1.42611677297879,1.78848344531425,1.43113965086067
"edge_976_5",0.497085129285506,0.589697049797286,0.93444641823034,1.02705833874212,0.814176246454955,1.32186302447785,1.49569514084349,1.69364574207752,1.49107179624036
"edge_976_6",2.02602486739031,2.02100149866824,1.72123122057789,1.71620785185582,1.71689285012342,1.85776984115871,1.92679520350587,1.62731654847056,1.41882588136375
"edge_976_9",1.46693484688685,1.51207600118911,1.36852135029893,1.4136625046012,1.03947774703172,1.55051674252486,1.59843760591919,1.85836691943042,1.64504567631941
"virus_comp_10080_cycle_1_2",1.5710007043432,1.4374091568054,2.25123441033273,2.11764286279494,1.08486967355615,1.95962345428746,1.86161578387219,2.66431154693066,1.99176559725084
"virus_comp_10080_cycle_1_3",1.553993277183,1.42812152150089,2.20669512367327,2.08082336799116,1.07950090577723,1.93871512151208,1.84518089394173,2.63801179338148,1.98120165642424
"virus_comp_10080_cycle_1_4",1.39617594456482,1.31913989399673,1.98702898003978,1.90999292947169,1.01240943661713,1.85535717808723,1.80181780936307,2.56255603961748,1.98954320468229
"virus_comp_1017_cycle_1_1",2.29904203263492,2.10466033311134,2.33883052630491,2.14444882678133,1.11481315743119,1.70933320869533,1.61217999062728,2.16932740700775,1.45415192167115
"virus_comp_1017_cycle_1_2",3.06341339257347,2.77418051875906,3.073573835248,2.7843409614336,1.52648794528911,2.07521413797114,1.95956530550964,2.35453885319655,1.5481129884257
"virus_comp_1017_cycle_1_4",2.52135379774757,2.30393890768422,2.71295081001252,2.49553591994918,1.24654429482741,1.95446187982905,1.88213153259823,2.41025080014216,1.66337793760625
"virus_comp_1017_cycle_1_5",2.64624348180181,2.4283102199828,2.74586549466797,2.52793223284895,1.36754917736931,1.98489378426331,1.91590313588467,2.37280269385502,1.65102334295859
"virus_comp_1017_cycle_3_19",2.71232148624874,2.49645437691174,2.77237295009082,2.55650584075382,1.45875793670319,2.02419019107119,1.95680457030137,2.37939481526693,1.67474451073927
"virus_comp_1017_cycle_3_3",2.65084086403433,2.39731183738161,2.87879003108909,2.62526100443637,1.2625205066339,2.00427769088038,1.90460729036069,2.45245430128747,1.64613302568655
"virus_comp_1019_cycle_1_4",-1.10867762953034,-0.601946111154322,0.319545035156505,0.826276553532515,0.149190297676041,1.62730069860609,2.29766459762448,2.90022013801626,3.05851225631692
"virus_comp_103_cycle_1_1",1.9897805362214,1.94342973913528,1.67872604913769,1.63237525205157,1.73497824476911,1.79916390796049,1.71487234862383,2.30576536979901,1.83932882390846
"virus_comp_103_cycle_1_3",3.45801600423685,3.24027107569394,1.48934219470652,1.27159726616362,2.3136962778099,1.2814310039225,1.05046941636045,0.820029452823244,0.231879695888341
"virus_comp_103_cycle_1_4",3.51290293591809,3.33399224371095,0.751241839613703,0.572331147406564,2.40164374087857,0.499203109131622,0.380732735637266,-0.0972474554556397,-0.424692649190177
"virus_comp_10304_cycle_1_3",-1.96286064060034,-1.51275231790274,-0.713588796246525,-0.263480473548928,-0.399847772645019,0.634664242561067,1.16857613274186,2.02353258793577,2.1328747742231
"virus_comp_10304_cycle_1_4",-1.47324528954664,-1.07881441063745,-0.399644234258393,-0.00521335534920109,-0.182747085331248,0.783094635266645,1.2548092442566,2.03098978048366,2.09245587496516
"virus_comp_1035_cycle_1_1",-2.74701306375661,-2.52529124231854,-0.906902592902243,-0.68518077146417,-3.26229686443196,-0.64151845717672,-0.458163475052636,0.76021002101224,0.728406607905384
"virus_comp_1035_cycle_1_3",-1.28884164357796,-1.1537806424538,-0.0127291484060494,0.122331852718106,-1.8934256890501,0.12020519166575,0.216563465149365,1.20109336494003,1.07380199322026
"virus_comp_1035_cycle_1_5",-1.71385803053401,-1.50815997748424,-0.413231560406498,-0.207533507356723,-2.18669883098592,-0.0480960442665159,0.0855129547990305,1.10341585325854,1.06317229147283
"virus_comp_1036_cycle_1_3",-2.11046170115545,-1.93950632345235,-0.515370621797714,-0.344415244094613,-2.75069430473055,-0.355183646976848,-0.228397871462938,0.894226207816688,0.811008592750639
"virus_comp_104_cycle_1_1",2.95792774866825,2.79859938012716,1.65772395579428,1.49839558725319,2.05960845104234,1.33947937032105,1.32547583774808,1.28587341679476,0.697168513769586
"virus_comp_104_cycle_1_3",1.25460850004635,1.27966137413729,1.18573348291201,1.21078635700294,1.04359814814198,1.29440457886516,1.39143004312947,1.9570699762811,1.5732121697447
"virus_comp_10495_cycle_1_2",2.20246172659329,2.08073540803028,2.08734059767846,1.96561427911544,1.18129957188043,1.75503017070758,1.61517706787404,2.01106704738104,1.56303990401893
"virus_comp_105_cycle_1_1",3.1420369071441,3.01706950407652,1.48416010920362,1.35919270613604,1.51539242434296,1.19635341395456,1.08579119577552,0.911328078153838,0.500187051385682
"virus_comp_10500_cycle_1_2",-2.36265083524198,-1.89016738814277,-0.660787023926209,-0.188303576827007,-0.490370264715998,0.754182670689691,1.3496192733953,2.43959623725184,2.45862854472833
"virus_comp_10500_cycle_1_3",-2.99695629662286,-2.44307174578113,-0.982837354787833,-0.428952803946105,-0.693132327581008,0.677263875312101,1.37376415257101,2.59835218406294,2.66576027606985
"virus_comp_1053_cycle_1_1",-0.147347812447084,0.0493176296194475,0.593596547817058,0.790261989883589,0.348027233991457,1.19176693011821,1.45013086919962,2.13233684145677,1.96618750334055
"virus_comp_10536_cycle_1_2",1.19983438941731,1.22169067496221,1.39599442146206,1.41785070700697,0.902958227136466,1.55113506004075,1.54412283510562,2.23663562566201,1.87742493039626
"virus_comp_10599_cycle_1_4",2.44139128075364,2.47837312459818,1.70967153570714,1.74665337955169,1.37369413943808,1.82169188856688,1.8372560902103,1.77920271284523,1.61467818746604
"virus_comp_10613_cycle_1_1",0.900308284589638,0.974502472362417,1.20390340021505,1.27809758798783,0.855610967401775,1.42266766920421,1.54549703804753,2.11701506685206,1.85778789901735
"virus_comp_10613_cycle_1_3",2.28600745282066,2.16945576904602,2.11046258824963,1.99391090447499,1.37667146553911,1.79376638257946,1.6782954207635,2.34503700592807,1.8202125824721
"virus_comp_10613_cycle_1_4",1.86076028272613,1.79753950182766,1.7216579618039,1.65843718090543,1.07792021009277,1.57824322143451,1.48744164784536,2.21096378111078,1.74825999830474
"virus_comp_10644_cycle_1_1",-1.70378020597261,-1.31950969277056,-0.131942643603486,0.252327869598568,-0.330710092287378,1.03402623931557,1.50837118411656,2.62074308280935,2.50097491863583
"virus_comp_10644_cycle_1_2",-1.52099454214362,-1.16645935652547,0.020449622778794,0.374984808396944,-0.265072754932921,1.10682075910021,1.54287405610589,2.65285143462166,2.49672465939071
"virus_comp_10644_cycle_1_3",0.55804362823087,0.63319680317071,1.40106810660494,1.47622128154478,0.660875421140385,1.67579434171903,1.8038277257347,2.61258441804928,2.20213880867888
"virus_comp_1068_cycle_1_2",2.11384838086839,1.91389304851504,2.37649746651561,2.17654213416226,1.09715219400016,1.69990490562151,1.66208262839169,2.18282525867947,1.45288148450495
"virus_comp_1069_cycle_1_1",2.10781793216998,1.89152354320093,2.42596244233311,2.20966805336407,1.04369913775048,1.72038690411519,1.64662883072803,2.2325378503027,1.46636668423581
"virus_comp_1069_cycle_1_2",2.13174678595211,1.91533093859182,2.53782735765401,2.32141151029371,1.10778568032222,1.77791225951275,1.75870213675644,2.2904913999056,1.5226488045969
"virus_comp_1069_cycle_1_3",1.61331204190789,1.50642329271903,2.23382015001757,2.12693140082872,1.13094249317791,2.00315009592375,1.93199296429632,2.67958910028924,2.063461775429
"virus_comp_1069_cycle_1_4",2.06865843179753,1.91414167339019,2.37279725598374,2.2182804975764,1.20583380379407,1.84365092536061,1.83167768321948,2.34629463118175,1.69944667173482
"virus_comp_1073_cycle_1_13",-0.302829899821596,-0.016791646955137,0.162310930575922,0.44834918344238,0.264124953900099,1.01135469888892,1.33198538233662,1.92327744627833,1.92407296437835
"virus_comp_1073_cycle_1_4",0.848605578170312,0.970510525242285,1.06058108282638,1.18248602989835,0.840226289609644,1.4289558785918,1.59385681758072,2.0238370065931,1.85168851298628
"virus_comp_1073_cycle_1_5",0.277668436901328,0.481233908617943,0.758448677963028,0.962014149679643,0.585767001525181,1.36638195560776,1.61715179563112,2.19731023970642,2.06880386542643
"virus_comp_1073_cycle_1_6",1.46727012377948,1.52345179123216,1.38348278666697,1.43966445411965,1.14953833410688,1.56654138335669,1.65441588083786,2.0085059207296,1.77588131973916
"virus_comp_10749_cycle_1_4",1.79219378204265,1.92845604440396,0.936233970840388,1.0724962332017,1.40227747700672,1.57124221749416,1.58239419574587,1.51560839883398,1.57637952105265
"virus_comp_10754_cycle_1_2",3.53087310406272,3.2228124036895,3.04966665987429,2.74160595950107,1.65366048709007,2.45113478200464,1.78383455222773,2.62805543754507,2.00437272794815
"virus_comp_10775_cycle_1_4",0.738119168804038,0.836724922164169,0.965862322704907,1.06446807606504,0.608206525890305,1.272492243122,1.37783486061367,1.95034944833315,1.72850867002146
"virus_comp_1078_cycle_1_27",0.713594637860343,0.721327039681422,0.529687077223013,0.537419479044092,0.783919469592832,0.735276412441823,0.748076825018308,1.32958421415689,0.973909592868914
"virus_comp_1078_cycle_1_28",0.373302826294276,0.399405914198887,0.218684908469235,0.244787996373845,0.507004091623052,0.53262971790782,0.508980680649992,1.20782326620241,0.864480483825291
"virus_comp_10784_cycle_1_1",-0.229679400442623,-0.0495296504848515,1.01703313956013,1.19718288951791,0.464085178552874,1.59997604691527,1.87667594971827,2.81820593857553,2.47599646483363
"virus_comp_10784_cycle_1_2",0.0189139018007145,0.198683655875397,1.02809053529841,1.20786028937309,0.566129394398108,1.59552057921838,1.8623278044082,2.64199675702617,2.36658251226598
"virus_comp_10904_cycle_1_1",3.34645634885143,3.0947429466591,2.9271133418131,2.67539993962077,1.80654499936073,2.39843594058431,1.90714740802772,2.75359319931525,2.14700214571697
"virus_comp_10904_cycle_1_2",4.37220856567269,3.97733549870592,3.55646987985649,3.16159681288973,2.12971732975629,2.63877354145158,1.93784955891689,2.68297559831401,1.95571054775962
"virus_comp_11_cycle_1_10",1.63599653150551,1.42166037754863,1.98825154476843,1.77391539081155,0.874865860909279,1.54600674716181,1.31507148331474,2.17509134480639,1.3897337269294
"virus_comp_11_cycle_1_3",1.99593922276837,1.90305349312051,2.07913250929928,1.98624677965142,1.31607198215949,1.94832855285733,1.79237285799481,2.56269648092971,2.02427058477519
"virus_comp_11_cycle_1_4",1.96340790521567,1.87106922858764,2.13663773428691,2.04429905765888,1.34623301271114,1.96658029841592,1.86212861554789,2.51251634731725,1.99005045457098
"virus_comp_11_cycle_1_5",1.55526068010579,1.46333389603875,1.72657046334035,1.6346436792733,0.975331476760166,1.60223589577678,1.46036761174264,2.18833165792361,1.65242392749666
"virus_comp_11_cycle_1_6",1.97012170360377,1.83817607599628,1.88288173627727,1.75093610866978,1.13486068809732,1.62984766891722,1.43472663644641,2.04970225977241,1.5193360747963
"virus_comp_1102_cycle_1_1",1.64249786898311,1.53756510355498,1.60338076198073,1.49844799655259,0.141807076560236,1.72380110632128,1.25390203901094,2.46728410528821,1.74972746343526
"virus_comp_1102_cycle_1_2",1.51561947965026,1.53255050197305,0.678025181325036,0.694956203647828,-0.160022968977949,1.25954653482686,0.690635459868461,1.59615242166932,1.31493951299012
"virus_comp_1102_cycle_1_5",3.08424025635094,3.05439731341288,1.93310240119818,1.90325945826012,0.787466919243498,2.517059071845,1.76350894586544,2.47377055906333,2.07965033053388
"virus_comp_1102_cycle_1_6",1.84594057453583,2.03109395304629,1.16619298663325,1.3513463651437,0.372248405364033,2.23531654324767,1.84053763142026,2.48504955961861,2.34790226969624
"virus_comp_1102_cycle_1_7",2.39572987333173,2.32115123401231,0.975553347450497,0.900974708131078,-0.197040010229279,1.32343945198569,0.52393540526305,1.23094086918843,0.951067323185083
"virus_comp_11029_cycle_1_5",-0.444275808778254,-0.18789584165614,0.517660602374695,0.774040569496811,0.26942077158755,1.29098214042447,1.62277928334679,2.39364140615397,2.2338284957168
"virus_comp_1103_cycle_1_10",0.905659000927479,0.964134806524934,0.0482363919538438,0.1067121975513,-0.793591184971202,0.945214941386007,0.226831627645647,1.34732647789126,1.12637438740426
"virus_comp_1103_cycle_1_11",1.29090561663376,1.31044772183232,1.62233553566419,1.64187764086276,0.394586743824449,2.05369184276177,1.77916750964926,2.95588939777443,2.38537844997231
"virus_comp_1103_cycle_1_4",2.04286551118348,2.03998332581739,1.08337595784169,1.08049377247561,0.0426145258674078,1.54166355422864,0.949191331217064,1.70509080117691,1.4682194563774
"virus_comp_1103_cycle_1_5",2.0158636143239,1.93705100887533,0.482533723448997,0.403721118000432,-0.481560141221458,0.882310846174764,0.102525917353664,0.679807589528995,0.388857427559413
"virus_comp_1103_cycle_1_6",1.28750337074164,1.4314561018054,1.73587640439726,1.87982913546101,0.768301670361017,2.61136827025347,2.42854823316478,3.63855957612344,3.12409889759444
"virus_comp_1103_cycle_1_7",1.55414170047144,1.70332743219996,0.765644694784915,0.914830426513428,0.0393895157907602,1.78086212107959,1.28422422551592,2.09797411624399,1.95861137272702
"virus_comp_1103_cycle_1_8",1.74594555240649,1.69869267358645,1.59946465466861,1.55221177584857,0.951638902729943,1.58393555733882,1.44785787286598,1.99757547777386,1.61042681566655
"virus_comp_1105_cycle_1_1",-0.113809638460612,0.14709816672005,0.344798461432345,0.605706266613007,-0.2489267083984,1.5151030227569,1.44597252112531,2.68882172471001,2.43261244729918
"virus_comp_1105_cycle_1_2",-0.0944610141325013,0.03906840769032,1.41197524420531,1.54550466602813,1.06550811365695,1.99455768036087,2.21039380797737,3.60946324606615,3.06186181367176
"virus_comp_1106_cycle_1_1",3.07609017172743,2.80319387535868,2.40957276811127,2.13667647174251,1.42227516463103,1.84299759628804,1.38856174020908,1.98769668525054,1.31840318892858
"virus_comp_11090_cycle_1_2",1.28514628563079,1.21253468900591,1.38279974091654,1.31018814429166,0.701971581341082,1.29048983801562,1.17822133820685,2.05159941769647,1.51054039654839
"virus_comp_1131_cycle_2_1",0.85637617672826,0.883206462318956,1.57996324484894,1.60679353043963,0.667143152520334,2.06326495027514,1.73992467583962,2.90286357675224,2.55475773905802
"virus_comp_1131_cycle_2_2",1.55888659123818,1.4802197180938,2.1138614110599,2.03519453791552,0.77490062612983,2.37374684630609,1.80431991833616,2.95990559404693,2.54438460603031
"virus_comp_1131_cycle_2_28",1.38974905519375,1.35498252471972,1.92118453886778,1.88641800839376,0.942027110038294,2.28224087043858,1.83988245905764,3.07494318850551,2.64770312695271
"virus_comp_1131_cycle_2_3",0.964620741041123,1.04131345078768,1.21249539816217,1.28918810790872,0.531122535203279,2.07832838489683,1.60490854182375,2.719207036037,2.45475979809714
"virus_comp_1133_cycle_1_1",1.40281207858895,1.16537735515664,0.219391973731401,-0.0180427497009044,0.392237092141353,0.315212002810234,-0.182777775110371,0.582129774912207,-0.413892564724641
