"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",1.56345911570439,4.77531106209129,4.77531106209129,0.65887638524907,2.37291721285984,3.71618924624253,35023774.994949
"CountryUSA","CountryUSA",0.384825493536456,1.46935788661855,1.46935788661855,0.559069409185818,0.688332230691863,1.63425489355969,81.0852024474221
"SexMale","SexMale",0.722751597659841,2.06009396875137,2.06009396875137,0.324715033186757,2.22580270019145,2.97474141013979,49.0580876495898
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.19771467293398,0.301883326322799,0.301883326322799,0.582117809638615,-2.05751250537677,1.10126364408575,2.57229226378904
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.358522113397612,0.698708174856073,0.698708174856073,0.423676110986929,-0.846217438510882,1.35601795037317,4.96784161682523
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.510713284936607,0.600067407083776,0.600067407083776,0.294092623092681,-1.73657291898702,1.40099789541947,2.90927469107855
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.174035540284384,0.84026703379841,0.84026703379841,0.326187091259939,-0.533545149233678,1.55794877351536,4.91582246335506
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0728950143789766,0.929698429869437,0.929698429869437,0.340790441211877,-0.213899821015391,1.61077772157996,6.12946243246818
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6823152387007,353118848.204946,353118848.204946,2302.7199126742,0.00854742043544634,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.458038372942265,0.632523203965281,0.632523203965281,3751.22357797682,-0.000122103725203525,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.2840116982152,237104539.839749,237104539.839749,2302.71990469221,0.00837444956241555,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7725324824476,386457509.156044,386457509.156044,2302.71996958973,0.00858659878038512,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9739421292967,472686118.675002,472686118.675002,2302.71995560508,0.00867406480787119,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.3159707679872,244804567.859993,244804567.859993,2302.71987775667,0.00838832849560708,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4628546467746,104307585.681453,104307585.681453,2302.71987286221,0.00801784657541773,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.6568296425229,126636285.574848,126636285.574848,2302.71989803467,0.00810208382636819,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.1669705305503,573329143.11136,573329143.11136,2302.71988385985,0.0087578913405421,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.499714898382837,1.64825128459968,1.64825128459968,36492.7628970828,1.36935342438208e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.547059011779016,1.72816302962438,1.72816302962438,36492.7628951469,1.49908904774039e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.761807635185138,2.1421449393913,2.1421449393913,36492.76289599,2.08755812037693e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.25578103445721,1.29146990956735,1.29146990956735,36492.7628955603,7.00908931420833e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",21.1555984748511,1540847574.23327,1540847574.23327,36420.0277142075,0.000580878154208495,1,Inf
