"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-18.1433353305101,1.31962210753631e-08,1.31962210753631e-08,33717.2640190841,-0.000538102241043073,1,Inf
"CountryUSA","CountryUSA",0.405454527314906,1.49998412889408,1.49998412889408,0.558733757038504,0.725666781731545,1.65161716193853,88.6030421576483
"SexMale","SexMale",0.718526971876805,2.05140920052016,2.05140920052016,0.323417058704686,2.22167307672196,2.9693007535372,47.7865302295053
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.21569942576617,0.296502560222787,0.296502560222787,0.581837189892614,-2.08941512657611,1.09942920135766,2.52804715729031
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.372843121219743,0.688773278280486,0.688773278280486,0.422915757633869,-0.881601393397418,1.35076318562986,4.84447820077451
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.513246963368777,0.598548953685225,0.598548953685225,0.293491089587982,-1.7487650616218,1.40035852355967,2.89778423352894
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.17686488986407,0.837892984710634,0.837892984710634,0.325231518994406,-0.543812267676036,1.55728855498358,4.87923543882208
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0846999507009185,0.918787924719364,0.918787924719364,0.340427178690255,-0.248804901614464,1.60232891129854,5.99277143199285
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6718534367813,349443845.853158,349443845.853158,2327.1995799876,0.00845301520589227,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.410802261423443,0.663118042655288,0.663118042655288,3726.7567265299,-0.000110230501094702,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.5375344981658,305522657.205837,305522657.205837,2327.19956700412,0.00839529826972127,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7413019200176,374574742.338982,374574742.338982,2327.19963583291,0.00848285708542239,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9906084473245,480630070.18809,480630070.18809,2327.19962213537,0.00858998439892393,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.3204004848914,245891388.168451,245891388.168451,2327.19954589625,0.00830199564062338,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4576348644456,103764541.308628,103764541.308628,2327.19954096551,0.00793126439720243,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.6546665455027,126362655.05424,126362655.05424,2327.19956577531,0.00801592902467212,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.1529677934427,565356912.63167,565356912.63167,2327.19955168124,0.00865975063414033,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.381428854067011,1.46437547414579,1.46437547414579,33794.1864391113,1.12868186590096e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.407598774901496,1.50320391702018,1.50320391702018,33794.1864370769,1.20612098669819e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.621812573391383,1.86230054087915,1.86230054087915,33794.1864379751,1.83999864749708e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.122476226794226,1.13029224908438,1.13029224908438,33794.1864374969,3.62418036074779e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",21.0139847280039,1337388579.21419,1337388579.21419,33713.9830285251,0.000623301753169425,1,Inf
