"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-0.0974350076056239,0.90716129822477,0.90716129822477,0.631043406545873,-0.154403019815945,1.30128687748086,22.7565567334046
"CountryUSA","CountryUSA",0.412131030151249,1.51003228312496,1.51003228312496,0.560390554956149,0.735435361117923,1.65446632894098,92.6554290937959
"SexMale","SexMale",0.727786772184854,2.07049306007116,2.07049306007116,0.327202086304523,2.22427301856356,2.97526244272597,50.9974376766063
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.22158008250928,0.294764047251796,0.294764047251796,0.586269922388755,-2.08364788275672,1.09792295148015,2.53464717774641
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.375206774452824,0.687147179618164,0.687147179618164,0.422739367222155,-0.887560524391967,1.34994470901884,4.82384039193243
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.511665937080282,0.599496023790041,0.599496023790041,0.293447882474138,-1.74363479049939,1.40114484854205,2.90240471893771
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.178339091152435,0.836658671829423,0.836658671829423,0.326237777371616,-0.54665370941787,1.55491712299881,4.8830894418357
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0765870978696723,0.926272234436995,0.926272234436995,0.341679742780334,-0.224148781096777,1.60662089557339,6.10786078286893
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6717647453116,349412854.539242,349412854.539242,2326.03406306846,0.0084572126683996,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.414852397550979,0.660437755741202,0.660437755741202,3726.3834516964,-0.000111328424175489,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.5486812021702,308947278.996315,308947278.996315,2326.03405174323,0.00840429708564222,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7479408628563,377069795.7364,377069795.7364,2326.03411922057,0.00848996181942232,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9882175111933,479482287.072358,479482287.072358,2326.03410524789,0.00859326072050999,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.3281712184363,247809587.883916,247809587.883916,2326.03403019399,0.00830949632186781,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4576916368437,103770432.437706,103770432.437706,2326.0340238569,0.00793526296156157,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.6468326766502,125376613.888022,125376613.888022,2326.03404855283,0.00801657769724032,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.1600040874965,569348958.24737,569348958.24737,2326.03403533262,0.00866711483205518,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.394352356983258,1.48342315110446,1.48342315110446,33849.8955299787,1.16500317300538e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.420567987062269,1.52282625563746,1.52282625563746,33849.8955279404,1.24244988205392e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.641845574837705,1.89998420852971,1.89998420852971,33849.8955289023,1.8961523065549e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.130713400637751,1.13964111408643,1.13964111408643,33849.8955283778,3.86155994272327e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",21.0398696873701,1372458765.25988,1372458765.25988,33769.8790883634,0.000623036571505527,1,Inf
