"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-0.331201519369696,0.71806045136979,0.71806045136979,1.05341506257163,-0.31440742698434,1.09537258760492,287.197684587587
"CountryUSA","CountryUSA",0.403938545228806,1.4977119025876,1.4977119025876,0.558605183964736,0.723119936628276,1.65057068333684,87.9039971742614
"SexMale","SexMale",0.722040049444089,2.05862863395363,2.05862863395363,0.323570718771864,2.23147524653852,2.97971516704828,48.4979088252224
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.19009403671289,0.304192657444097,0.304192657444097,0.583742622271187,-2.03873075445913,1.10173601724974,2.59883046030431
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.375134259831244,0.687197009642545,0.687197009642545,0.423493958874214,-0.885807818436121,1.34937551658467,4.83564074130627
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.495145728112759,0.609482082150714,0.609482082150714,0.297575934175896,-1.66393068540308,1.40515105504764,2.98049385695915
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.16654009408634,0.846588873047599,0.846588873047599,0.327713610903699,-0.508187907200713,1.56106970924845,4.99904884981301
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0767016244528735,0.926166157717289,0.926166157717289,0.340217042918605,-0.225449095068479,1.60872173594341,6.0750463528823
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6221546611854,332501410.842113,332501410.842113,2323.65301092654,0.00844452875232055,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.446466121299875,0.639885438304916,0.639885438304916,3726.02816236134,-0.000119823603538447,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.5018225148973,294804362.075226,294804362.075226,2323.6529958602,0.00839274304280441,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7090117244938,362672842.128094,362672842.128094,2323.65306552305,0.00848190808555896,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9312918171682,452949780.359434,452949780.359434,2323.65305442734,0.0085775678857015,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.2770716788385,235464726.488801,235464726.488801,2323.65297523351,0.00829602005303795,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4197424552192,99906215.132205,99906215.132205,2323.65297014555,0.00792706255705016,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.5989050792639,119509339.281326,119509339.281326,2323.65299594161,0.00800416633281643,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.1251562423996,549850093.847535,549850093.847535,2323.65298015949,0.00866099904514068,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.410574505858049,1.50768370947291,1.50768370947291,33755.4045391523,1.21632227924222e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.437317301072771,1.54854735484766,1.54854735484766,33755.4045370994,1.29554750437706e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.66765756754087,1.94966500895957,1.94966500895957,33755.4045381124,1.97792791014261e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.139306522912658,1.14947638685898,1.14947638685898,33755.4045374712,4.12693981368276e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",21.0136212567508,1336902565.24275,1336902565.24275,33675.3379444457,0.000624006247284498,1,Inf
