"phrog_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.351759748663444,0.973404333985627,-0.361370641553603,0.717822391899222,-2.25959718567047,1.55607768834358
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.64398986320431,0.957664578006863,-1.71666562694202,0.0860402840052904,-3.52097794536751,0.232998218958888
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.859219916025139,0.966616151036114,-0.888894640446616,0.374059706118621,-2.75375275893065,1.03531292688037
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.42155559600287,0.96492694223784,-1.47322614156262,0.140690068410504,-3.31277765050139,0.46966645849566
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.649947622562396,0.861335329650253,-0.75458140423232,0.450500184834087,-2.33813384728883,1.03823860216403
"10","ran_pars","cond","patientID","sd__(Intercept)",0.460339187811391,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"(Intercept)",-3.52980646847503,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC",1.92227298345419,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-6",-22.0875144272128,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-12",-21.1615653837535,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-18",0.880366564371858,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-24",-18.3301983185616,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-30",0.844585265130063,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-36",1.52154336597619,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.522152691042551,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"SexMale",-1.64982676787859,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0144726692649065,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"HLA.CategoryHigh Risk",0.429997990622966,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.413882508385458,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"feeding_first_yearFormula",-1.09041365267749,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.394255762277095,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Delivery.ModeC-Section",0.581756979283122,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-8.64773217262463,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",20.8402349300231,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.92893053970193,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",16.9327144045221,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-43.2860536165963,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-42.2413093352074,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.740395364289303,NA,NA,NA,NA,NA
"100","ran_pars","cond","patientID","sd__(Intercept)",0.687856719846537,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"(Intercept)",-4.58062095964473,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC",2.11946027054653,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-6",-18.8325421786448,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-12",0.456830627565213,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-18",0.720663581822167,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-24",1.73400871721449,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.230636041835968,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-36",1.80750691352041,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-over42",-0.241129308712151,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"SexMale",0.770536750881233,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.179556736089711,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.23452203942592,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.244519883228449,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"feeding_first_yearFormula",-0.010616909146178,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.398904100870907,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Delivery.ModeC-Section",-2.1639812633101,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",18.3864142233143,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.33764704155395,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.33046884052998,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.78688398600254,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.07302868239518,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-41.0414953707067,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-54.9451489925684,NA,NA,NA,NA,NA
"10045","ran_pars","cond","patientID","sd__(Intercept)",1.37025313110568,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"(Intercept)",-3.43213745931468,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC",0.519793911184409,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-6",-18.0363132045525,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-12",0.201493487029127,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-18",0.493435091067926,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-24",1.50503208173609,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-30",2.46781571355865,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-36",-25.7585520784721,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-over42",-25.1107784391373,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"SexMale",0.0976433346945809,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.00247163081612514,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.34684689823261,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.146856935509929,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"feeding_first_yearFormula",1.66200081259248,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.0567551892774755,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Delivery.ModeC-Section",-26.9624150408125,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.56178533348144,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.939819883768607,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.478052965793687,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.972173100104524,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-39.9019260681032,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",26.1940034909268,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",25.1341736596699,NA,NA,NA,NA,NA
"1005","ran_pars","cond","patientID","sd__(Intercept)",0.777254386155828,NA,NA,NA,NA,NA
"10089","fixed","cond",NA,"(Intercept)",-0.24578424380867,0.73158725308111,-0.335960260069512,0.736900834282878,-1.67966891139624,1.1881004237789
"10089","fixed","cond",NA,"Dx.StatusCELIAC",-1.13226260713176,0.736149274254431,-1.53808832899892,0.124027019234858,-2.57508867191575,0.310563457652221
"10089","fixed","cond",NA,"onset_timeline_combinedt0-6",-1.56340608464549,0.9307318848487,-1.67975988584472,0.0930040428508756,-3.38760705821202,0.260794888921043
"10089","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.257029216583156,0.666581705349068,-0.385592965604355,0.699798143737709,-1.56350535182062,1.04944691865431
"10089","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.0960689387110401,0.781095048825335,-0.122992635602434,0.902112929628036,-1.62698710291125,1.43484922548917
"10089","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.198387436674266,0.749677698420011,-0.264630303252156,0.791294273491765,-1.66772872559037,1.27095385224184
"10089","fixed","cond",NA,"onset_timeline_combinedt0-30",0.344331937789031,0.757955865318096,0.454290221297415,0.649619953362284,-1.14123426010533,1.82989813568339
"10089","fixed","cond",NA,"onset_timeline_combinedt0-36",1.11808700005827,0.723142038584605,1.5461512958736,0.122068032808909,-0.299245351274433,2.53541935139097
"10089","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.0997079973708034,0.721643636679638,0.138167915994619,0.890107711186006,-1.31468754019379,1.5141035349354
"10089","fixed","cond",NA,"SexMale",0.369276718325077,0.493069956980487,0.748933722481272,0.45389715363149,-0.597122639215391,1.33567607586555
"10089","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.0560744309418739,0.0574071864743375,-0.97678416912037,0.328676015054188,-0.16859044888535,0.0564415870016025
"10089","fixed","cond",NA,"HLA.CategoryHigh Risk",0.76523710810228,0.514578071832872,1.48711565842009,0.136984266608508,-0.243317379924214,1.77379159612877
"10089","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.642646284974084,0.725740348412303,0.885504418184819,0.375884637753868,-0.77977866004158,2.06507122998975
"10089","fixed","cond",NA,"feeding_first_yearFormula",-1.92395304179493,0.679918425695673,-2.82968216345424,0.00465942665903032,-3.25656866858362,-0.59133741500624
"10089","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.579006281484654,0.471791045918857,-1.22725152690634,0.219728068239361,-1.5036997397141,0.345687176744788
"10089","fixed","cond",NA,"Delivery.ModeC-Section",0.0955173970768018,0.5296475490597,0.180341431290255,0.85688453137845,-0.942572723580121,1.13360751773372
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.800239179192474,1.5423815246501,0.518833483417155,0.603876866141384,-2.2227730595417,3.82325141792665
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.379979631066072,1.05418035049094,0.360450307093194,0.718510411673581,-1.68617588910599,2.44613515123813
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.782755593704752,1.45893979140354,-0.53652357576163,0.591596746666023,-3.64222504046806,2.07671385305856
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.38050595571944,1.24028962136274,-0.30678798658443,0.759004752931449,-2.81142894398923,2.05041703255035
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.231000293142986,1.18442604609441,-0.195031419567899,0.845368350634105,-2.5524326858392,2.09043209955323
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.74860829495691,1.22574762642518,-1.42656469999181,0.153705405224551,-4.15102949688572,0.653812906971903
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.313449801668438,1.07261112043011,0.292230609675897,0.770110309434334,-1.78882936379173,2.41572896712861
"10089","ran_pars","cond","patientID","sd__(Intercept)",0.931119062686916,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"(Intercept)",-4.70878095692613,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC",0.176745477254416,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-6",-49.1642416688148,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-12",-18.7071579751285,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-18",-49.9319263027137,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-24",-19.4220543917888,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-30",1.29457372242396,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-36",1.81346485740728,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-over42",1.09306071843901,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"SexMale",0.69390723761057,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.00679761856353262,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.560808204413117,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"HLA.CategoryLow/No Risk",1.29463487969037,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"feeding_first_yearFormula",2.62578161816501,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",1.2053337923653,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Delivery.ModeC-Section",-1.6465288951663,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",50.1825690195075,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.911955406396583,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",52.2006596025629,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.332655780052271,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-74.6659648708545,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-68.4850815457664,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.230484719794932,NA,NA,NA,NA,NA
"1009","ran_pars","cond","patientID","sd__(Intercept)",1.00145730586684e-16,NA,NA,NA,NA,NA
"1015","fixed","cond",NA,"(Intercept)",-6.57828794090976,2.44576184440861,-2.68966823403053,0.00715230858131527,-11.3718930707129,-1.78468281110663
"1015","fixed","cond",NA,"Dx.StatusCELIAC",1.31422650406285,1.68729036009288,0.778897654574699,0.436040005677253,-1.99280183318082,4.62125484130652
"1015","fixed","cond",NA,"onset_timeline_combinedt0-6",2.18975063667338,1.63314601000558,1.34081743044267,0.179979735552063,-1.01115672443284,5.3906579977796
"1015","fixed","cond",NA,"onset_timeline_combinedt0-12",1.92573134127034,1.44197223526392,1.33548434163705,0.181717876760148,-0.900482306553666,4.75194498909434
"1015","fixed","cond",NA,"onset_timeline_combinedt0-18",1.92050350933406,1.55454523932247,1.23541178523122,0.216677288891593,-1.12634917207617,4.96735619074429
"1015","fixed","cond",NA,"onset_timeline_combinedt0-24",1.02238620807321,1.74590041863641,0.585592509836107,0.558149382999267,-2.39951573304756,4.44428814919397
"1015","fixed","cond",NA,"onset_timeline_combinedt0-30",2.26343004355243,1.59829442713996,1.41615337269409,0.156730604231979,-0.869169470332976,5.39602955743783
"1015","fixed","cond",NA,"onset_timeline_combinedt0-36",1.03635970950926,1.74978435791706,0.592278531248814,0.553664089660815,-2.39315461271971,4.46587403173823
"1015","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.753132278297043,1.84207397414068,0.408850181300878,0.682649611033386,-2.85726636787725,4.36353092447133
"1015","fixed","cond",NA,"SexMale",1.20055086797002,1.05855493929382,1.13414129338523,0.256735284779962,-0.874178688702846,3.27528042464288
"1015","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.00766681650390237,0.140722198734677,0.0544819266102974,0.956551207676643,-0.268143624841353,0.283477257849158
"1015","fixed","cond",NA,"HLA.CategoryHigh Risk",0.108608909204026,1.15806959424161,0.0937844407141623,0.925280391714935,-2.16116578710044,2.37838360550849
"1015","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.634770589635181,1.74626970731419,-0.363500888194112,0.716230749548737,-4.0573963232643,2.78785514399394
"1015","fixed","cond",NA,"feeding_first_yearFormula",-0.208632579478344,1.3494283846947,-0.154608115439594,0.877130271738698,-2.85346361319602,2.43619845423933
"1015","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.779904176937593,1.0994610632625,0.709351338576136,0.478106477085311,-1.37499990946101,2.9348082633362
"1015","fixed","cond",NA,"Delivery.ModeC-Section",0.129862026332972,1.1393919967526,0.113974845095537,0.909257734186409,-2.10330525157531,2.36302930424125
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.86765095953093,2.24946945123308,-0.830262868654271,0.406390176833894,-6.27653006827085,2.54122814920899
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.65604057688916,1.91755937340312,-0.863618931365951,0.38779726091503,-5.41438788697647,2.10230673319814
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.506070049428861,2.05146943823768,-0.246686613992944,0.805150766952598,-4.52687626375933,3.51473616490161
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.03126059249977,2.30205631721103,-0.447973659371267,0.654172206796176,-5.5432080646163,3.48068687961676
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.38521726532249,2.05835469983349,-0.672973062142568,0.500964428709914,-5.4195183444049,2.64908381375991
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-20.6547641030501,14129.4979020151,-0.00146181868926174,0.998833637852548,-27713.9617716868,27672.6522434807
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-21.6647921461449,33229.0031884187,-0.000651984413233789,0.999479791739652,-65149.3142836134,65105.9846993211
"1015","ran_pars","cond","patientID","sd__(Intercept)",2.46723333834067,NA,NA,NA,NA,NA
"10156","fixed","cond",NA,"(Intercept)",-1.77517835822419,0.684835303907437,-2.59212448320878,0.00953852504745526,-3.11743088922431,-0.432925827224073
"10156","fixed","cond",NA,"Dx.StatusCELIAC",-0.269557249693703,0.676633306492522,-0.398380107965735,0.690350018618005,-1.5957341611593,1.05661966177189
"10156","fixed","cond",NA,"onset_timeline_combinedt0-6",-0.819604310296901,0.92846712040254,-0.882749956661426,0.37737138415023,-2.63936642711549,1.00015780652169
"10156","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.206159860487152,0.672337731385323,-0.306631400951377,0.75912394977389,-1.52391759944975,1.11159787847545
"10156","fixed","cond",NA,"onset_timeline_combinedt0-18",0.402370025459939,0.763482636761991,0.527019222292247,0.598180239899431,-1.09402844541524,1.89876849633512
"10156","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.226052347554795,0.730685882572456,-0.309370076727025,0.75704002995831,-1.65817036140867,1.20606566629908
"10156","fixed","cond",NA,"onset_timeline_combinedt0-30",0.43802088719141,0.742750750891204,0.58972796280023,0.555373045061939,-1.01774383404543,1.89378560842825
