"phrog_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.45016978988758,0.620534042153606,-0.725455429206164,0.468172678795964,-1.66639416368971,0.766054583914547
"1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.613747488543195,0.584937883497789,-1.04925241783475,0.294061959232171,-1.76020467339195,0.532709696305557
"1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.820165911511815,0.534635617642816,-1.53406522956306,0.125013606239419,-1.86803246694406,0.22770064392043
"1","ran_pars","cond","patientID","sd__(Intercept)",0.00010660041913361,NA,NA,NA,NA,NA
"10","fixed","cond",NA,"(Intercept)",-0.405018108320028,0.359125240292041,-1.12779070607977,0.259408319343612,-1.10889064523172,0.298854428591665
"10","fixed","cond",NA,"Dx.StatusCELIAC",-0.240894477409298,0.374012953196184,-0.644080573548853,0.519523186855091,-0.973946395425283,0.492157440606687
"10","fixed","cond",NA,"onset_timeline_combinedt0-6",-0.0212406874062029,0.435397035711993,-0.0487846394532029,0.961090923539115,-0.874603196377209,0.832121821564803
"10","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.199965994313034,0.388760961263659,-0.51436747574409,0.606995094110527,-0.961923476984976,0.561991488358908
"10","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.0661728045157353,0.452006121750606,-0.146398027220185,0.883607184583072,-0.95208852393855,0.819742914907079
"10","fixed","cond",NA,"onset_timeline_combinedt0-24",0.597973224033227,0.406889931922003,1.46961912084827,0.14166493869719,-0.199516388205853,1.39546283627231
"10","fixed","cond",NA,"onset_timeline_combinedt0-30",0.174033276144184,0.44081804782852,0.394796168172959,0.692993323059368,-0.68995422133497,1.03802077362334
"10","fixed","cond",NA,"onset_timeline_combinedt0-36",0.641546048259842,0.406162857899224,1.57952908736677,0.114214750115537,-0.154518525080497,1.43761062160018
"10","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.327150730770457,0.392132682256892,0.834285805731786,0.404119948518051,-0.441415203614139,1.09571666515505
"10","fixed","cond",NA,"SexMale",0.156645477956759,0.232851816025883,0.672726030787523,0.501121603840005,-0.299735695188719,0.613026651102237
"10","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.00912269181049289,0.024293236563625,0.375523935915256,0.707270848471038,-0.0384911769221238,0.0567365605431095
"10","fixed","cond",NA,"HLA.CategoryHigh Risk",0.231653897501377,0.232475350398837,0.996466494636743,0.319023538726535,-0.223989416573672,0.687297211576426
"10","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.310789152632076,0.353647121147165,-0.87881148763189,0.379503496578866,-1.00392477331679,0.382346468052641
"10","fixed","cond",NA,"feeding_first_yearFormula",-0.0794664444703928,0.285444005883224,-0.27839591244702,0.780708456934534,-0.638926415604352,0.479993526663566
"10","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.232285471370943,0.22534142458594,1.03081566914633,0.30262726886685,-0.209375605042448,0.673946547784333
"10","fixed","cond",NA,"Delivery.ModeC-Section",-0.128275562234429,0.242897072504928,-0.528106662264637,0.597425307018098,-0.604345076294303,0.347793951825444
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.402486608620769,0.68689351608433,-0.585951969550045,0.557907792003803,-1.74877316136014,0.943799944118601
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.540005425036498,0.628278220547971,-0.859500468702411,0.390064461528789,-1.77140810958143,0.691397259508438
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.250922918017033,0.70044119098671,-0.358235525331625,0.720167063634646,-1.62376242563933,1.12191658960526
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.13835905210216,0.670108236214853,-1.69876893101964,0.0893627297394798,-2.45174706082693,0.17502895662261
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.655587838601438,0.692164940970544,-0.947155511347023,0.343559541470951,-2.012206194265,0.701030517062121
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.871428504821445,0.625211299205636,-1.39381438871729,0.163373661958559,-2.09682013399199,0.353963124349098
"10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.404301041605078,0.581674065068685,-0.695064583216957,0.487014828835037,-1.54436125988071,0.735759176670551
"10","ran_pars","cond","patientID","sd__(Intercept)",0.305572392184178,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"(Intercept)",-3.50231761782244,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC",1.74498721813234,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-6",-18.1150223081299,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-12",-20.5889627961304,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-18",0.818702453010171,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-24",-20.091984167717,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-30",0.786028333142238,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-36",1.41146322564474,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.471273797992517,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"SexMale",-1.55949729110879,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0155903518719563,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"HLA.CategoryHigh Risk",0.394695922706015,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.426835395578692,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"feeding_first_yearFormula",-0.985622389673637,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.353182178267377,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Delivery.ModeC-Section",0.517143252634277,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.952469955296,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",20.3414689413227,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.68800648237138,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",18.8755993176846,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-44.6026261819766,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-41.1693188911753,NA,NA,NA,NA,NA
"100","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.676224619329442,NA,NA,NA,NA,NA
"100","ran_pars","cond","patientID","sd__(Intercept)",0.611320373867801,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"(Intercept)",-4.33079437023152,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC",1.77407123457017,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-6",-18.298330647897,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-12",0.323677663337411,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-18",0.595726236480388,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-24",1.44014153932536,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.251425106423518,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-36",1.1783059672251,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"onset_timeline_combinedt0-over42",-0.3130135340173,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"SexMale",0.663999782219979,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.157582021256422,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.05587973679243,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.0784938286667448,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"feeding_first_yearFormula",0.03854580015943,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.377691657016364,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Delivery.ModeC-Section",-1.91430521205677,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",17.9899824426537,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.91901476647139,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.88878339528232,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.13285322394442,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.95560377474334,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-38.8749929046471,NA,NA,NA,NA,NA
"10045","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-48.9675584862305,NA,NA,NA,NA,NA
"10045","ran_pars","cond","patientID","sd__(Intercept)",1.22833435642662,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"(Intercept)",-3.43815534388731,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC",0.440425159976753,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-6",-17.7677730464223,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-12",0.291885536265119,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-18",0.591326694413912,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-24",1.24389195602357,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-30",2.22507942699059,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-36",-37.6466512125044,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"onset_timeline_combinedt0-over42",-36.7594575328752,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"SexMale",0.0398932919196538,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.00371093102318403,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.16241440306974,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.183073110037282,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"feeding_first_yearFormula",1.4122826555928,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.0604906996070175,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Delivery.ModeC-Section",-27.5568958928091,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.81148304875957,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.766461992963263,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.3793976067511,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.742202705645383,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-58.2391797958992,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",38.0645528953013,NA,NA,NA,NA,NA
"1005","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",36.773274663571,NA,NA,NA,NA,NA
"1005","ran_pars","cond","patientID","sd__(Intercept)",0.819032743678644,NA,NA,NA,NA,NA
"10089","fixed","cond",NA,"(Intercept)",-0.478999608170212,0.602913730017176,-0.79447453975972,0.426919225164601,-1.66068880478858,0.702689588448158
"10089","fixed","cond",NA,"Dx.StatusCELIAC",-0.990299530507208,0.600054090014749,-1.65035043837943,0.0988712816780065,-2.16638393571207,0.185784874697655
"10089","fixed","cond",NA,"onset_timeline_combinedt0-6",-1.35488021343986,0.799979081691356,-1.69364455202417,0.0903328467282733,-2.92281040194035,0.213049975060619
"10089","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.235019376245447,0.521767734715862,-0.450429109752123,0.652401059185984,-1.25766534458359,0.787626592092691
"10089","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.0999024372326097,0.599862326202347,-0.166542276233748,0.867730216065788,-1.27561099227163,1.07580611780641
"10089","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.194990565146289,0.587345410382047,-0.331986190237624,0.739899686800309,-1.34616641598,0.956185285687421
"10089","fixed","cond",NA,"onset_timeline_combinedt0-30",0.00785888759208739,0.567525482547555,0.0138476382713421,0.988951536324374,-1.10447061850983,1.12018839369401
"10089","fixed","cond",NA,"onset_timeline_combinedt0-36",0.66247023089647,0.515498546691807,1.2851059137758,0.19875527531527,-0.347888354702211,1.67282881649515
"10089","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.0252072194545978,0.568415258694778,0.0443464862510549,0.964628217429427,-1.08886621585018,1.13928065475938
"10089","fixed","cond",NA,"SexMale",0.262762950164539,0.398288751910686,0.65972977871959,0.509427253260622,-0.517868659027815,1.04339455935689
"10089","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.050636280750741,0.0492538197737048,-1.02806809671591,0.303917796483917,-0.147171993608229,0.045899432106747
"10089","fixed","cond",NA,"HLA.CategoryHigh Risk",0.613194121919654,0.411370893391096,1.49061134798539,0.136063563214156,-0.193078013414961,1.41946625725427
"10089","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.508935195772576,0.572766623494632,0.888555957865351,0.374241769640585,-0.613666757823516,1.63153714936867
"10089","fixed","cond",NA,"feeding_first_yearFormula",-1.59822851314764,0.572297424417699,-2.79265368837507,0.00522776270363147,-2.71991085345137,-0.476546172843917
"10089","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.448010885133094,0.379639945475069,-1.18009416678339,0.237962764390611,-1.19209150535698,0.296069735090791
"10089","fixed","cond",NA,"Delivery.ModeC-Section",0.0817173363642643,0.431660258877111,0.189309380893293,0.849850343374586,-0.764321224592108,0.927755897320637
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.680171603269716,1.37686513846244,0.494000163319752,0.621306064143413,-2.01843447968541,3.37877768622484
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.362344201610418,0.864001000008092,0.419379377578295,0.674938893170795,-1.33106664101203,2.05575504423287
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.624258076115472,1.26633573460925,-0.492964116114197,0.622037942477147,-3.10623050828567,1.85771435605473
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.211997524104109,1.03733049135088,-0.204368353067527,0.838065658857359,-2.24512792721707,1.82113287900886
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.0751644332224044,0.942409197094265,0.079757745843482,0.936429931146335,-1.77192365178166,1.92225251822647
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.28227412596734,1.00029671213858,-1.28189377252467,0.199879912828383,-3.24281965561278,0.6782714036781
"10089","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.278824226829012,0.867583831421827,0.321380155704452,0.747922319602093,-1.42160883632704,1.97925728998506
"10089","ran_pars","cond","patientID","sd__(Intercept)",0.740125870688622,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"(Intercept)",-4.74346677486939,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC",0.156702499246343,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-6",-47.2552009661842,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-12",-18.6600036447593,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-18",-46.7204263975081,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-24",-19.1701880636696,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-30",1.23269668603452,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-36",1.80030295451907,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"onset_timeline_combinedt0-over42",1.01697034255835,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"SexMale",0.739648667448011,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.00501962062128204,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.623072283410448,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"HLA.CategoryLow/No Risk",1.20482350029436,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"feeding_first_yearFormula",2.61470118240821,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",1.27102712962747,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Delivery.ModeC-Section",-1.56417894233599,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",48.2575409749413,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.64806049029166,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",48.8460203163206,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.469613364189794,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-71.0888963275591,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-67.3972921719643,NA,NA,NA,NA,NA
"1009","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.312957565203086,NA,NA,NA,NA,NA
"1009","ran_pars","cond","patientID","sd__(Intercept)",6.34838996938081e-14,NA,NA,NA,NA,NA
"1015","fixed","cond",NA,"(Intercept)",-5.92542850393511,1.84536907240009,-3.21097204486498,0.00132286803056286,-9.54228542402337,-2.30857158384685
"1015","fixed","cond",NA,"Dx.StatusCELIAC",1.25823248238346,1.42362372865464,0.883823764002956,0.376791355979315,-1.53201875331625,4.04848371808318
"1015","fixed","cond",NA,"onset_timeline_combinedt0-6",2.03976212672916,1.37903585221639,1.47912189770183,0.139107738669544,-0.663098477004464,4.74262273046279
"1015","fixed","cond",NA,"onset_timeline_combinedt0-12",1.87185191428003,1.22431820875754,1.52889330640571,0.126290895894662,-0.527767680501334,4.2714715090614
"1015","fixed","cond",NA,"onset_timeline_combinedt0-18",1.87640310566483,1.31924054440858,1.4223358383107,0.154928779670924,-0.709260848320993,4.46206705965066
"1015","fixed","cond",NA,"onset_timeline_combinedt0-24",0.810546998526969,1.48133540535718,0.547173176038097,0.584259762829668,-2.09281704499714,3.71391104205108
"1015","fixed","cond",NA,"onset_timeline_combinedt0-30",2.08994897022397,1.34627562821851,1.55239308089499,0.120568198012752,-0.548702774348339,4.72860071479628
"1015","fixed","cond",NA,"onset_timeline_combinedt0-36",1.14830569437098,1.49554115551042,0.767819521475539,0.442594415074431,-1.78290110782685,4.07951249656882
"1015","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.700767636863122,1.52260610242347,0.460242235826941,0.645342358016333,-2.28348548652779,3.68502076025403
"1015","fixed","cond",NA,"SexMale",1.13256530942451,0.843198458670497,1.34317763247607,0.179214462540693,-0.520073301389346,2.78520392023837
"1015","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.00875452970938345,0.118140941501193,0.0741024203645356,0.940928889385903,-0.222797460732609,0.240306520151376
"1015","fixed","cond",NA,"HLA.CategoryHigh Risk",0.102647320498919,0.952318060972441,0.107786804331006,0.914164810520736,-1.76386178083408,1.96915642183192
"1015","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.5102461365268,1.44403617226404,-0.353347198863314,0.723828165068886,-3.34050502653739,2.32001275348379
"1015","fixed","cond",NA,"feeding_first_yearFormula",-0.233527940315018,1.13821167084718,-0.20517092408761,0.837438585413676,-2.46438182195865,1.99732594132861
"1015","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.646465710655603,0.909826417339135,0.710537414978834,0.477370937685615,-1.13676129951221,2.42969272082342
"1015","fixed","cond",NA,"Delivery.ModeC-Section",0.0663853761476255,0.940614973502775,0.0705765674773512,0.943734760340986,-1.77718609523691,1.90995684753216
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.67431346175364,1.90548891033735,-0.878679194966928,0.379575242326531,-5.40900309895532,2.06037617544805
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.76581539041887,1.62356204770014,-1.08761805125972,0.276763758421263,-4.94793853057725,1.41630774973951
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.653461268555499,1.71644489315629,-0.380706232493068,0.703421243674849,-4.01763144058954,2.71070890347854
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.718036728524355,1.95519887520818,-0.367244855563812,0.713436383354548,-4.55015610654561,3.1140826494969
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.54500114823397,1.7127586158042,-0.902054226426141,0.367028062689877,-4.90194634942088,1.81194405295294
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-19.8159877288583,9809.19415463374,-0.0020201443071139,0.998388159143076,-19245.4832481718,19205.8512727141
"1015","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-20.5439558114753,19506.2888302572,-0.00105319653524296,0.999159670900391,-38252.1675351515,38211.0796235286
"1015","ran_pars","cond","patientID","sd__(Intercept)",1.87200955310698,NA,NA,NA,NA,NA
"10156","fixed","cond",NA,"(Intercept)",-1.76744386684253,0.546360926346556,-3.2349382644568,0.00121669034903574,-2.83829160504173,-0.696596128643345
"10156","fixed","cond",NA,"Dx.StatusCELIAC",-0.210091835662075,0.536343331794744,-0.391711471379822,0.695271413115225,-1.26130544932799,0.841121778003839
"10156","fixed","cond",NA,"onset_timeline_combinedt0-6",-0.702919676638406,0.802581161129002,-0.875823792885443,0.381125833320377,-2.27594984712159,0.870110493844776
"10156","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.15031846893058,0.54070153020355,-0.27800636864111,0.781007469928416,-1.21007399451524,0.909437056654074
"10156","fixed","cond",NA,"onset_timeline_combinedt0-18",0.324040037325225,0.591259909922614,0.548050073896667,0.583657520504533,-0.834808091625495,1.48288816627594
"10156","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.164571749787442,0.582785771583691,-0.282388070903355,0.77764596098845,-1.30681087279386,0.977667373218979
"10156","fixed","cond",NA,"onset_timeline_combinedt0-30",0.368567038345188,0.561498261349048,0.65639925128116,0.51156727205997,-0.731949331280804,1.46908340797118
