"","T0-72","T0-66","T0-60","T0-54","T0-48","T0-42","T0-36","T0-30","T0-24","T0-18","T0-12","T0-6","T0"
"virus_comp_126_cycle_1_210",3.86236263735904,3.77215630874227,3.67593129865311,3.57282667450772,3.46178244984108,3.34147305808446,3.17414851731411,3.00609166385878,2.77682661974417,2.60117810883972,2.38618259028888,2.22869404101171,1.93446433286606
"virus_comp_8731_cycle_1_5",0.159746100485256,0.232166810667053,0.301125238914553,0.366937384228623,0.409554279034742,1.56957454613415,0.991707357603724,1.12006498687566,1.09860433235533,1.28753782196198,0.762735177279019,1.48180094183276,1.18936119421107
"virus_comp_1260_cycle_2_4",-5.7835174016818,-5.58988401695318,-5.36617279919205,-5.10129005071144,-4.77658499416533,-4.35690731407131,-3.93655583272037,-3.28886618565223,-2.67333880931581,-0.0945375111348333,3.30450806701594,4.24212662080123,4.76300798170392
"virus_comp_475_cycle_1_7",-8.23735812677711,-7.9265672849537,-7.52990291895038,-6.98099928050784,-6.41651195053316,-5.26599870819315,3.25431197957745,6.11303810663432,7.24274939277244,8.31217926644168,8.36585680073449,8.6994020770339,8.71223036504556
"virus_comp_2375_cycle_1_4",-10.3711139639537,-10.0566249686807,-9.65390135645934,-9.09325573615839,-9.41155238491209,-9.13257893240617,-6.22121289019429,7.25057668628457,10.4817967041968,10.7580594814305,10.5807906927828,10.8959050242843,10.822762024542
"virus_comp_1260_cycle_2_20",-7.52474135552863,-7.37453827510489,-7.20686013633149,-7.01709874953732,-6.79854230537666,-6.54086118998107,-6.24461517904492,-5.86200936275307,-5.37107518132161,-4.53654117563112,-2.17813214808967,4.08553861775224,5.14831801825492
"edge_263_1",-1.01572870766952,-0.90567278860346,-0.786522741004803,-0.656639151942748,-1.00954127184713,-0.991221617530374,-0.621443051297111,-0.526643026480045,-0.285669849775703,0.375476610073689,0.26298369590591,0.566307832974258,0.575772776205056
"virus_comp_2269_cycle_1_10",-11.5672051838983,-11.2371157462866,-10.8083725657843,-10.1956017929339,-10.3427767650847,-9.97341243321704,-8.74551150672745,4.97669291049765,12.4133924485383,12.5497465415541,12.2627764365558,12.707718564338,12.3596808406003
"virus_comp_593_cycle_1_28",-2.27255477300469,-2.00071309118907,-1.665472442861,-1.2279706785143,-1.19732198128454,-0.685422341781765,2.36588536045133,2.74573872671088,2.721710823192,3.07865939555011,2.90855650742087,2.38780373019798,3.02737597016186
"edge_1631_4",-2.67925885998896,-2.39626742784218,-2.04387641920397,-1.57659286934791,-1.48139452690985,-1.147172873919,-0.583882951303723,0.305917404241104,1.21746988660397,0.87535955986104,2.03192790144094,4.31905539333065,3.81351139008944
"virus_comp_152_cycle_1_8",7.9668318264571,6.92779560127462,-3.11746464091224,-7.09917647993148,-4.51366211102008,-5.94815079953032,-7.26306276565877,-7.67217003403735,-8.30609211499089,-8.25579784832202,-9.92504655797926,-10.4011690154365,-10.1942679838849
"virus_comp_2103_cycle_1_9",-12.1298245153832,-11.9711324103753,-11.7928022945731,-11.5892781851206,-11.352251588297,-11.0684767010499,-10.7084627209636,-10.2337901517943,-9.51298471431534,-8.09078304939932,7.63684982139449,9.35226811417255,10.1328408209336
"virus_comp_317_cycle_1_4",-5.83798251384124,-5.53781233168786,-5.15832433134697,-4.64193613181245,-3.76208045096761,-2.88918102913301,3.98500831365922,4.84475765592545,5.13528902956255,5.47239854128601,5.72052293195495,5.65884638696836,6.17656190630595
"edge_1979_7",7.26823476746502,7.13945213265351,6.99803680621647,6.84123817147364,6.665296239842,6.46487805143633,6.18672678691822,5.91302320471496,5.58587921776545,5.436037697155,4.64883508389526,4.07793041114629,-0.906317303336973
"virus_comp_1727_cycle_1_2",-4.41850850783412,-3.96501507286421,-3.29992176899295,-2.02877110110148,1.88263480418575,3.24115817524036,4.03704835154193,4.48921879101305,4.86176742735805,5.04496342421341,5.30525622087678,5.43501505687661,5.63270488606634
"virus_comp_7998_cycle_1_4",-4.91619144532402,-4.77438646739345,-4.61710856460136,-4.44056281450685,-4.34185819680834,-4.16542101574899,-4.01549174942932,-3.79775436036521,-3.47288105984023,-3.19841693164824,-2.39437623334716,-1.02612738021093,1.45492090194718
"edge_1627_22",-0.165579120701546,-0.261347458663983,-0.351152355050838,-0.435693154962712,-0.0876799292802818,-0.0803391804317624,-0.271369777634575,-0.374892119588652,-0.631164468578168,-0.775711876304307,-0.737756847018754,-0.92700720446153,-0.862010569071115
"edge_959_24",7.84278198662664,7.80000499311188,7.75592077053154,7.71044689790584,6.42327067519052,5.34084205719842,5.82302580238868,5.01588536672704,6.67938013028,6.59470772032045,6.20390248842514,6.07169900034358,5.34579502991942
"virus_comp_8731_cycle_1_4",0.483179410414552,0.462136295311988,0.440781696948222,0.419106255360874,0.439671246589377,1.47281793443782,0.660980717056707,0.726353242155925,0.652119433083428,0.775652064838517,0.146015239088972,1.0799261300663,0.575277433725549
"edge_1633_14",-4.30274339765262,-3.98398454324299,-3.57421368917055,-2.99972714882392,-2.58617684775076,-1.91780598120106,-0.811920584332819,1.2365112091935,2.16742545939401,1.10329948454264,3.46414460428388,6.06405972836703,5.54876677830169
"edge_2254_6",-4.80138209430243,-4.38117781972565,-3.78582592298231,-2.75420113933009,1.2010400328585,3.22417867456556,4.27879711452662,4.77306978604712,5.20875764975656,5.32985171065634,5.60230969159564,5.66134156414833,5.87573459781363
"virus_comp_18020_cycle_1_4",-0.216344363816415,-0.159986927045399,-0.101338130576172,-0.0402037263631902,0.103070371287341,0.153480787553592,0.0713004524670669,0.0983364456720387,0.0547824462251212,0.133958239870866,0.231121740492647,0.370806769492954,0.430015472246095
"virus_comp_2473_cycle_1_6",-8.93652202033076,-8.60382219675184,-8.17065114118489,-7.54872308798265,-7.41230419213556,-6.71085049281708,-3.93038156650693,6.30201886934244,7.86629189909693,9.62869306899252,9.46298348124574,9.89020303862835,9.68315987686347
"virus_comp_250_cycle_1_261",-6.26864415188405,-5.79376395113149,-5.08111139744211,-3.61192331982318,-6.90093567476483,-6.9996220616792,-5.60601753963837,-5.36468137301744,7.84495657256426,8.02928158761774,7.48140557449352,8.09458540072639,7.54554871815364
"virus_comp_1260_cycle_2_2",-3.37854008960722,-2.87237308538448,-2.08582176113376,-0.223607761651405,2.58502300851845,3.236095908851,3.38324994838595,3.63885678968232,3.79341319602627,3.9701997019771,4.33111877223862,4.58612074554134,4.8147827935187
"virus_comp_491_cycle_1_3",-2.47962102205482,-2.27246787444954,-2.03050158260215,-1.73960978530878,-2.28776618613994,-2.25777246936054,-2.31767230056427,-2.2772821100044,-1.88562020220386,-1.79709599021921,-0.911750904975297,0.47100093907631,0.786596185185824
"edge_330_45",2.80899975185887,2.54462852676136,2.22069287751729,1.80230323386402,1.64744867240388,1.13572865648688,0.200154133798073,-0.860515976564391,-1.48517694865835,-1.92135319144324,-2.81464245819641,-3.22073771040436,-3.18280214607924
"virus_comp_36_cycle_2_46",1.09625732039582,1.01973918826053,0.938934235506415,0.853333480036111,0.640634177523886,0.4951684176179,0.423629748336286,0.252327471409733,0.207764436366996,-0.0496896425027419,-0.18122978392972,-0.300997873992677,-0.415494247764836
"virus_comp_1260_cycle_2_21",-3.2049082025959,-3.05896293056061,-2.89657461001315,-2.71356205521959,-2.56074227984009,-2.33887494878934,-2.12429694426528,-1.89260314836064,-1.53659560952232,-0.575444759039694,0.15541864812792,1.30738266851763,1.69818628929779
"virus_comp_2089_cycle_1_4",8.58364398621609,8.67888550092081,8.76822700280988,8.85235703229998,8.93185021574483,9.00719108584848,8.94689432169526,9.02110005357927,9.0692141068359,9.41535608110525,9.33204265845564,9.57212608237458,9.53225323628515
"virus_comp_18196_cycle_1_8",-11.6465934430454,-11.5203323962906,-11.3819521868566,-11.2288768647106,-10.7907107168468,-10.4385588471129,-10.2622542083605,-9.83835618290098,-9.50206455325933,-8.82452008208835,-7.51925680256015,6.59961075171797,8.53471548485895
"edge_1990_1",4.85730292918888,4.73052574779842,4.59152524232401,4.4376903925978,4.26547242038207,4.06987387201321,3.79899126668607,3.53376622008927,3.21764712727686,3.07287966252427,2.33705719274865,1.82379723952558,-0.639559383206175
"virus_comp_2475_cycle_5_12",4.65768065697521,4.09029173669719,3.1417634713439,-0.466049073452918,-2.95208877686619,-3.96564777773172,-4.05703321464034,-4.37724808848809,-4.47346060881758,-5.09382375717299,-5.42064782219668,-6.00962062093558,-6.1430606053882
"edge_1989_50",3.04268608528514,2.93601746074391,2.82082786600619,2.69563682772587,2.55854101089681,2.40703606949202,2.20270812639818,2.01725572851282,1.81382313543967,1.74657145772143,1.32793407177889,1.11651400556101,0.482533001183834
"virus_comp_285_cycle_1_1",-2.22502664773929,-2.02777824727316,-1.79922512478911,-1.52752129962765,-1.11037203247186,-0.630119267985337,-0.820762660528413,-0.543537107955412,0.652581527837569,1.27158824639191,1.58965371020623,1.92383926624298,2.02932354458432
"virus_comp_593_cycle_1_27",-2.23428281935895,-1.97233755731038,-1.65204163796058,-1.23972033451122,-1.27855775930895,-0.916348073079071,2.48470146348864,2.85664250071595,2.76900293885051,3.19393715525732,2.93101395768743,2.30907116959138,3.0130863429263
"virus_comp_126_cycle_1_138",3.32099209928192,3.2185822353714,3.10834352706371,2.98897918632486,2.86589979902323,2.72488891175088,2.5397860571629,2.34294464718774,2.07869480296423,1.80699215671146,1.5313398691422,1.21811167412725,0.755238581074392
"edge_263_33",5.74800224040643,5.43737901752186,5.04098831818655,4.49261160101966,4.2040783023435,3.45058425633785,1.03660686823273,-3.09700668769913,-4.1818893166892,-4.69755960219015,-5.80179024426768,-6.2367480582607,-6.19557029081219
"virus_comp_384_cycle_1_2",-9.73849456886927,-9.40492813764246,-8.97028230959407,-8.34528505505539,-8.14001219494424,-7.42910119989626,-5.53585227856131,6.76805625913233,8.53565438484982,10.5340055223977,10.3289574483061,10.7672056965263,10.5171873285921
"virus_comp_808_cycle_4_15",-9.26743880052898,-9.07529696952629,-8.85357527115627,-8.5914793539167,-8.57773142250474,-8.38929285400859,-8.62471305440443,-8.54891703563186,-8.04454945716865,-8.26412699709431,-6.7845125130846,-3.511707599346,5.94823932833465
"virus_comp_808_cycle_4_41",-7.88125317800978,-7.67645823726444,-7.43770517454506,-7.15144962251602,-7.09975571298478,-6.87035334424336,-6.81308214682278,-6.68277416986326,-5.68096703601624,-5.97695366581783,0.792057520387144,4.68683770051129,6.02474646775764
"edge_1627_28",-1.30753642194247,-1.32172325563025,-1.33577193958604,-1.34968513845465,0.281886668865082,0.66451026437014,-0.211333513722321,-0.644132694810053,-1.09667531414933,-1.51967367540052,-1.08931843792591,-1.54733609339596,-1.07587163836804
"virus_comp_250_cycle_1_124",-9.35230289776625,-9.17726284101669,-8.97801450252234,-8.74677045508413,-8.93729094800072,-8.79716160604841,-8.16576461667675,-7.77307435274211,-5.07946562389818,1.55294463465341,5.64420925055319,6.70824112498172,7.3546004333165
"virus_comp_808_cycle_4_23",-8.61863172944478,-8.40469090203659,-8.1534061612569,-7.84892506645853,-7.66507902538665,-7.31521083180882,-6.48808811955859,-5.4502049076448,4.2069058369845,5.12220060614829,6.77157822624739,7.04336223074216,7.70915284748091
"virus_comp_1019_cycle_1_5",-6.95922093726934,-6.67073328285801,-6.30976297806517,-5.82721128237564,-5.44787121690195,6.1334762107266,4.60170851515436,5.68083196841682,6.03447678599215,6.50341998011203,6.16160454322783,7.10399890172569,7.13759849199428
"edge_263_34",2.91230215515655,2.63463618062524,2.29047868043392,1.83761365691769,1.41433771889362,0.710264520248483,-0.452420068246898,-1.32119444224137,-1.82986968824995,-2.18259616161012,-3.07970485603897,-3.44739254978789,-3.41283822509811
"virus_comp_250_cycle_1_145",-4.2860636673907,-4.17954844069183,-4.0645377232485,-3.93955796491244,-3.8027155118743,-3.65151998259343,-3.40375899231979,-3.15919794820208,-2.77192467048342,-2.53836539772748,-2.15126173724492,-1.98713309652757,-1.35617970317253
"virus_comp_3264_cycle_1_8",-11.0421510738785,-10.8996648736126,-10.7415483791396,-10.5639450157874,-10.3690019668027,-10.1357783001898,-9.90215396647099,-9.59116600068933,-9.25093501265267,-8.53199216093191,-7.5295108580081,6.21924679056844,8.04585189716868
"virus_comp_7609_cycle_1_2",-1.11317012095362,-0.930787571257516,-0.721965940376301,-0.477718704083012,0.499976365428853,0.780370287693999,0.678127314867423,0.606762768443238,0.990773539747291,0.959188485633747,1.26035476031499,1.29132117153621,1.55809318619506
"virus_comp_18178_cycle_1_10",-7.34808069154591,-7.0276966548268,-6.61522891917801,-6.03539225437217,-5.54122933390566,-4.46872815699645,2.17957135586512,5.1926920304371,6.38431238912718,7.73019459182429,7.68048532371162,8.04940355468556,7.96075292456026
"edge_1476_19",3.60873259577578,3.49268991393308,3.36649046984482,3.22818426251286,3.0751995044812,2.90404648223785,2.66691995875557,2.44468761813056,2.18656746177268,2.08899306320609,1.55207652141916,1.25641997341486,0.232220710420093
"virus_comp_2394_cycle_1_3",3.92286203291288,3.88655214600342,3.84930476262016,3.81107018574971,4.83850243549185,4.93894296164025,4.94609588350818,5.10272374259197,4.82562519455444,4.77126362860288,4.66227129939241,4.21838126824047,4.5997890719631
"virus_comp_808_cycle_4_10",-7.4273264486932,-7.17467859341231,-6.86819144924919,-6.4785272008035,-6.14442747464307,-5.57841537740252,-1.53824844412453,4.47835910805021,5.55396633604919,5.6286144368949,6.48994013236226,6.55514258920986,7.15462046349266
"virus_comp_808_cycle_4_45",-8.68203530097006,-8.47490959260722,-8.23298076015593,-7.94214315711682,-7.84139691226489,-7.54750614945543,-6.7982039216603,-5.94636386078674,0.522581607140701,4.37247109682937,6.54759769711946,6.8780308666798,7.59744106749736
"virus_comp_808_cycle_4_17",-7.71845711238332,-7.51558211086349,-7.27943596600895,-6.99692337130076,-6.9034144836332,-6.64882858943606,-6.4194894230937,-6.24015269974976,-4.93596860090758,-5.28489028219629,3.76034040230787,4.98706544952785,6.11988152160477
"virus_comp_809_cycle_1_4",-7.92887448343819,-7.73649539817424,-7.5144575574726,-7.25191941816513,-7.24451880089968,-7.05135060744314,-7.10572931666195,-6.9096055408716,-6.48736271866581,-6.63838916171532,-4.82648209654999,2.0613817018758,5.26461393757689
"virus_comp_1260_cycle_2_15",-6.06700415508537,-5.82780133741223,-5.54089836788148,-5.18241026486358,-4.42988023457787,-3.52979103683138,-2.46351928628491,0.900475215697279,4.14156363203821,4.12043406305875,4.92749997642953,5.21897240001062,5.72610316169018
"virus_comp_808_cycle_4_51",6.75675061172242,6.90371012895645,7.03707393518516,7.15914595549604,7.27081125591,7.37550263847854,7.6185039055735,7.72297187142778,7.83334715413968,7.80450153003451,7.90363497166045,7.83964213527635,7.96590003860789
"virus_comp_3464_cycle_1_6",-9.96923516661649,-9.7547085937316,-9.5026148209021,-9.19694366626196,-9.24131502002,-9.04900148831781,-9.25826411637902,-9.12710088535474,-8.61187652176042,-8.85382291225927,-6.74262912845293,5.5207054601304,7.57506590074649
"virus_comp_808_cycle_4_9",-6.60933166020231,-6.38356745764269,-6.11579927982693,-5.78674127558174,-5.38340183206237,-4.88650065437593,-4.07828464357578,-3.2802294670852,3.62152208153435,3.54649738689677,5.0862383760474,5.27966448576616,5.93191614286536
"edge_1632_2",-5.84717337050065,-5.57371094649364,-5.23599811898418,-4.79426277430776,-4.52249660448894,-4.02241476143195,-3.07327447529584,1.02620791760652,3.57078919333514,3.40981447716829,4.75758294653567,7.31479587462057,6.77648675007745
"virus_comp_1342_cycle_1_11",-3.20254286977251,-3.11778918257674,-3.02774401526933,-2.93170237605414,-2.93413881271429,-2.85124892141726,-2.73086729482381,-2.61810143699363,-2.46854283852868,-2.08249284812375,-2.06655348145077,-1.66918151868945,-1.57699168896141
"virus_comp_384_cycle_1_4",-10.6553327626686,-10.3241198057334,-9.89347349958855,-9.27677743840868,-9.25759262428937,-8.75098422547866,-7.611668736922,6.21291487558397,9.12036867112004,11.5816886096337,11.306127693092,11.7730805537849,11.4501556751998
"edge_263_27",4.04273007079295,3.74445611208878,3.36800022330386,2.85723708888344,2.58233278062194,1.90742088440691,0.156245256814672,-1.77190759644126,-2.5876318819937,-3.02108234667845,-4.09585329175337,-4.51512470857168,-4.48653754325146
"virus_comp_357_cycle_1_8",-2.62088065875665,-2.4908616428421,-2.34795386302402,-2.18931795700585,-2.16605369299463,-2.0315598511771,-1.87396223903793,-1.70114869302023,-1.43613824871032,-1.18490121347244,-0.664382171984116,0.050253710854958,0.609721458535658
"virus_comp_1420_cycle_1_1",-9.04815245104654,-8.81360561392288,-8.53338113888851,-8.18527768518902,-7.81972500359006,-7.24217119715739,-5.20728654802307,5.49564612539631,7.1176182442126,7.49172453661958,8.08804171085406,8.26162120665843,8.67217875303986
"edge_1633_38",1.08874252551003,1.01139319607788,0.929660713670319,0.843018319036392,1.18045553940534,1.16132919565421,0.828237422539403,0.542771299402495,0.221555559556994,-0.359449481644672,-0.0488510795390973,-0.530722924282077,-0.264931890933232
"virus_comp_2477_cycle_1_3",7.18038713792506,6.78431145161374,6.2365409026997,5.34268835306422,2.52531527569491,-4.95725406453812,-5.6317613337925,-6.24400937674125,-6.45411249863818,-6.98109185461113,-7.37784304261724,-7.81295875903404,-8.03572279216689
"virus_comp_490_cycle_1_6",-3.91690488673878,-3.79032792794838,-3.65156811011415,-3.49802805898721,-3.42410568424678,-3.272483804122,-3.10873758747788,-2.92367198874718,-2.68011655286523,-2.43812685049084,-1.92908136698224,-1.23620905083351,-0.0963478158843334
"virus_comp_6916_cycle_1_4",-7.31600712109825,-7.14600791606051,-6.95326742788702,-6.73074778309309,-6.53354859475095,-6.31601926676938,-6.84353982003261,-6.83688955509515,-6.4804674699187,-6.66496633016197,-5.57445189151547,-4.16302420804827,-2.5535222170645
"edge_1847_24",-6.34336850030142,-6.1405426547989,-5.90446314730597,-5.62204601343381,-6.3966834950387,-6.37575058110514,-5.65808734901728,-5.48242455935337,-4.91080013248376,-3.53887329869901,-3.22616928041086,2.01273199889769,3.82501020891294
"virus_comp_8065_cycle_1_3",-9.07287014314598,-8.92545468073369,-8.76124377919178,-8.57591230207306,-8.57020444303853,-8.38089197198109,-7.93832123516354,-7.60228645993648,-6.79824430489114,-6.02298759714014,-5.05176669961691,4.06055282919494,6.07000590617352
"virus_comp_808_cycle_4_6",-7.95946902025577,-7.74360092352421,-7.48965128579345,-7.18124397130561,-7.19655853987101,-6.98541724856665,-7.06797627119182,-6.92085833873126,-6.47496996928517,-6.85246909701624,-4.29968732526238,4.19966706368505,5.9616878241698
"virus_comp_490_cycle_1_4",-2.70868711362633,-2.40445549609311,-2.01843813154206,-1.48982127010711,-3.10519213644881,-3.23882917471878,-3.38348633982402,-3.44339578820874,-3.12405582152066,-3.13066389582473,-2.3517718834879,-1.18882636364058,-1.11515474036822
"virus_comp_250_cycle_1_257",7.81413305942885,7.77234650087553,7.7293134326715,7.68495719439096,6.3788310581727,5.2687757057546,5.77536627481112,4.96338337045395,6.51887409944609,6.38875316120039,6.03311903869427,5.88076435004389,5.18291716239494
"virus_comp_1364_cycle_1_5",-1.2260496455998,-1.0251000017121,-0.791559937608077,-0.51277268937246,-0.166888047880596,0.24064536595469,0.6683727012163,0.944308225407957,1.21316086062863,1.31843420579265,1.50678450303982,1.57250943747837,1.72849917841567
"virus_comp_733_cycle_1_49",-5.7815234642917,-5.44041280059175,-4.99282643551975,-4.34047672655591,-3.70009535961867,0.0892733772635592,3.68835464148048,4.70382357368643,5.46121267371983,6.28449026344287,6.26860100277939,6.573937306126,6.56627332838395
"virus_comp_2559_cycle_1_3",-6.95846585429496,-6.73348720067887,-6.46682426313702,-6.13943620157213,-5.82356537620943,-5.35733714306483,2.94427650265024,5.03710920064313,5.28773036548204,5.63976837134731,5.9942575379911,5.43859673734703,6.4643749160184
"edge_2254_2",-5.88644997599851,-5.5885640699559,-5.21272741257915,-4.70310891315108,-4.03902404860035,-2.65018227481186,3.92179616582802,4.75042773523757,5.22638327404349,5.40515310916407,5.7848062873298,5.8166641810908,6.20397142954039
"virus_comp_811_cycle_1_1",-9.37693129202108,-9.21281551188105,-9.02760522521977,-8.81506663143436,-8.61806137575918,-8.40193011053714,-8.82421652584965,-8.79344694024915,-8.4449637064809,-8.58297168451665,-7.52077280944302,-6.11739787708184,-4.01022703859983
"virus_comp_5225_cycle_1_4",6.50604060387875,6.40075227286178,6.28717075804168,6.16387704500231,6.02905355286033,5.8803193069581,5.66734574383752,5.497477590691,5.33051262914109,5.37202439517749,4.92075611543962,4.79646594184382,4.17349933576503
"virus_comp_17860_cycle_1_59",-0.241439120117133,-0.206846010230481,-0.171403002041383,-0.13506728010499,-0.0742287781883345,-0.0310089614647847,-0.0347595835358081,0.00238583286890663,0.0182570927891079,0.0897766197590301,0.122914852824966,0.195551691034096,0.216851457661771
"virus_comp_135_cycle_1_6",-6.59884129979685,-6.67298518838603,-6.74350416285833,-6.8107362091358,-6.5585220416285,-6.48863771609337,-6.53746190905775,-6.50954369578368,-6.50345059490551,-6.6383574694367,-6.79015076579653,-6.89053837150854,-6.95031884801197
"edge_3278_3",-2.69461557045605,-2.64306962631753,-2.58961354302691,-2.53410028633094,-2.47636516296212,-2.4162228744536,-2.39580034866339,-2.36024880725773,-2.36882957004262,-2.31732052976352,-2.21679433059253,-2.07600120523818,-1.97170881067151
"virus_comp_1260_cycle_2_19",-3.35113137789913,-3.01393986421371,-2.57309890232628,-1.93510225776786,-0.763191967535684,1.28070043879951,1.9562414078884,2.45178475946366,2.63880711121069,2.95053779661497,3.41223181974253,3.76540694235686,4.02102623356138
"virus_comp_392_cycle_1_1",-10.7789623167073,-10.4744382504093,-10.0879488766179,-9.55844181461754,-8.85105611707113,-7.18246173032709,7.81334536027506,9.25865442427671,10.1210267242617,10.7828784798033,10.8916832763419,11.1449129291328,11.2449842404646
"virus_comp_18196_cycle_1_2",-8.00197610915943,-7.84116482573196,-7.66015341961482,-7.45312805358888,-7.21133619174398,-6.92069672115861,-6.58083893872556,-6.13325073116065,-5.55302804481138,-4.4848751238677,3.21045024942017,5.25043090014474,6.06224654465427
"virus_comp_1069_cycle_1_3",-5.48749378486621,-5.03832209994356,-4.38256845386342,-3.14661313534531,1.8274988179926,3.88930212302476,5.14999807402274,5.62546816980675,5.99999296818202,6.14637781178409,6.38594336825095,6.51569333596846,6.70627028031242
"virus_comp_2477_cycle_1_6",5.84624414618736,-3.99595517680914,-6.45022927774239,-7.31220898669626,-7.84806582332305,-8.2379091395602,-8.29760312518515,-8.51298022501645,-8.56205574515183,-8.98799342867542,-9.14264795369023,-9.51391834399915,-9.62547816315764
"edge_2254_7",-5.53244201831542,-5.1655986725814,-4.67244792367066,-3.91729738556329,-2.2378042570549,2.94017051609004,4.49064007447426,5.09430176704999,5.59487628876649,5.73151171249946,6.03262517438375,6.09841126161376,6.33048261961179
"virus_comp_10080_cycle_1_1",-6.26660746447647,-5.81344305356612,-5.14906391508309,-3.88064315429099,1.49663691830791,4.40482742830882,6.00543835102958,6.48139736967758,6.8219649461503,6.97197584039066,7.17649146657459,7.36814908665114,7.53962095519638
"virus_comp_1342_cycle_1_10",-4.09891377071572,-3.99856963002043,-3.89072101608398,-3.77415405648641,-3.84455367307879,-3.76044504073452,-3.57093701725691,-3.43831274790591,-3.23628065814652,-2.69029337929552,-2.6966856113438,-2.10122939161697,-1.96485101325169
"edge_1476_4",-4.6609961420183,-4.494294627667,-4.30578347807536,-4.08888459924516,-4.06761511588874,-3.67405027366248,-4.07729808116437,-3.93221901718608,-3.63780715547308,-3.63831394578409,-2.76899674199122,-0.216825941189373,1.01981568543584
"virus_comp_2475_cycle_5_2",6.08181529123142,5.54365812004599,4.67559926338467,2.15933147682224,-4.21893654182827,-5.31147001764339,-5.6238912871252,-6.02615181226164,-6.17088479018434,-6.63642859626305,-6.92528942982732,-7.32262101908807,-7.5017491058764
"virus_comp_9222_cycle_1_4",-0.319394802402634,-0.651896956556359,-0.92193792294063,-1.14931427853952,-1.34568604062338,-1.51850293339429,-1.72236719607367,-1.88897979411204,-2.08219844333635,-2.20991371055902,-2.27653568675836,-2.32926030362281,-2.40118509125769
"edge_1987_4",5.7649327465435,5.63605953685519,5.494534971971,5.33760200397677,5.16149087478208,4.96085302772272,4.68886488954717,4.41956763102341,4.10648305326029,3.95253470148227,3.17806143355692,2.57989317609739,-0.952505249875263
"virus_comp_126_cycle_1_207",6.20779471405233,6.0943808231107,5.97128461933768,5.83669729637572,5.68825046174725,5.52275849167477,5.30931412921202,5.06980681250239,4.74181861281203,4.38894567735863,3.98929322889464,3.49619600822203,2.58876922883255
"edge_1468_72",-0.285416218060883,-0.316440017840275,-0.346810700029711,-0.376555197660031,-0.405698811381083,-0.434265338769358,-0.749200060833906,-0.837826526276728,-1.03805028801211,-0.730237707962001,-0.884267528354882,-0.444629668587155,-0.598140729202614
"virus_comp_1260_cycle_2_10",-1.33069523458913,-1.21971249301903,-1.09947527513241,-0.968298614905727,-0.646056983894948,-0.409999448586675,-0.326158278519116,-0.175750450470443,0.0670672389974554,0.202774046823785,0.460632293271158,0.666741752816448,0.866612343205319
