"orf_name","slope","variance","early_late_diff","peak_timing","monotonicity","pattern_type","cluster"
"virus_comp_2477_cycle_1_3",0.521271834951946,4.24753347691808,5.25336242867519,0.0769230769230769,0.833333333333333,"increasing",2
"edge_1627_28",0.354065602481594,2.13116319452767,3.5478400276746,1,0.833333333333333,"increasing",7
"virus_comp_36_cycle_2_46",0.214337088776185,1.06493305156995,2.20297625196775,1,0.666666666666667,"increasing",9
"virus_comp_2269_cycle_1_10",0.30935178516021,1.84605456157861,3.12444678742132,1,0.5,"increasing",1
"virus_comp_8731_cycle_1_4",0.188659388327339,0.879030998480928,1.94802974585131,1,0.666666666666667,"increasing",9
"virus_comp_2343_cycle_1_7",0.408640396755027,2.72459785641791,4.1428574712774,1,0.833333333333333,"increasing",7
"virus_comp_2475_cycle_5_12",0.474370009492989,3.5444347017897,4.78636711925054,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_2477_cycle_1_2",0.509766610648346,4.06385924964276,5.1417632091878,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_317_cycle_1_4",0.379291541839273,2.59196892367695,3.84785327523408,1,0.666666666666667,"increasing",7
"virus_comp_733_cycle_1_49",0.410308778797541,2.57328592588456,4.16190155472245,1,1,"increasing",7
"virus_comp_135_cycle_1_6",0.351948513743451,2.14381830313064,3.580494190371,1,0.666666666666667,"increasing",7
"virus_comp_2431_cycle_1_10",0.451255080436378,3.4556922497792,4.54008829003375,1,0.833333333333333,"increasing",7
"virus_comp_2109_cycle_1_2",0.362991387708242,2.39633646002294,3.68855974569435,1,0.666666666666667,"increasing",7
"virus_comp_593_cycle_1_69",0.301890792504858,1.56254088578059,3.06877919323092,1,0.833333333333333,"increasing",1
"virus_comp_2475_cycle_5_2",0.425239598813883,2.90851579532796,4.30511811254096,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_2475_cycle_5_4",0.364851335108443,2.39159005305681,3.72634678504918,1,0.666666666666667,"increasing",7
"virus_comp_593_cycle_1_23",0.286754495234812,1.42529281894286,2.92093871073932,1,0.833333333333333,"increasing",1
"virus_comp_12035_cycle_1_1",0.473282813455087,3.64254031605009,4.8413534284423,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_2475_cycle_5_1",0.541887924200002,4.54100665634029,5.45707470171559,0.0769230769230769,0.833333333333333,"increasing",2
"edge_263_1",0.249151799481683,1.25158475131192,2.55148292125352,1,0.666666666666667,"increasing",1
"edge_1627_29",0.37151699936613,2.26044609488786,3.73239599790842,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_18196_cycle_1_8",0.334841370787552,2.34809808524648,3.40010346043113,1,0.666666666666667,"increasing",7
"edge_1847_24",0.300040490963584,1.56755384558326,3.04991430506465,1,0.833333333333333,"increasing",1
"virus_comp_491_cycle_1_3",0.286191774725899,1.57128647913779,2.9076884749618,1,0.666666666666667,"increasing",1
"virus_comp_3264_cycle_1_8",0.332672084849845,2.30418773690666,3.35794743688137,1,0.666666666666667,"increasing",7
"virus_comp_1260_cycle_2_4",0.416769628913633,3.03436563506292,4.27874453491698,1,0.666666666666667,"increasing",7
"edge_1631_4",0.274169580062216,1.38944751275369,2.77610152407331,1,0.666666666666667,"increasing",1
"virus_comp_2332_cycle_1_10",0.224689741131431,1.1764279531302,2.28174613466098,1,0.5,"increasing",9
"virus_comp_12035_cycle_1_2",0.396526194636736,2.68967569611165,4.07653330669177,0.0769230769230769,0.833333333333333,"increasing",2
"edge_1990_1",0.1432702377386,0.629638955462619,1.48645066684127,1,0.666666666666667,"increasing",8
"edge_3278_3",0.336022621462026,1.85114581538787,3.40482831622469,1,0.833333333333333,"increasing",1
"virus_comp_250_cycle_1_261",0.237168165650551,1.30806172987719,2.40313723248365,1,0.5,"increasing",9
"virus_comp_2559_cycle_1_3",0.47513768482211,3.65019774640747,4.80803638527746,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_2106_cycle_1_2",0.171660501788479,1.14228959898248,1.76408565627247,1,0.666666666666667,"increasing",9
"virus_comp_1260_cycle_2_10",0.261227931423861,1.41521687631781,2.69414377633651,1,0.666666666666667,"increasing",1
"edge_959_24",0.184778580941464,1.01750149608593,1.88072174766524,1,0.5,"increasing",9
"virus_comp_2028_cycle_1_7",0.190104287188003,1.13651390251579,1.93174788254354,1,0.5,"increasing",9
"virus_comp_2109_cycle_1_9",0.393749050372222,2.63500561690824,4.02291201141282,1,0.666666666666667,"increasing",7
"virus_comp_301_cycle_1_115",0.23693563517891,1.24573754133039,2.42141537397328,1,0.666666666666667,"increasing",9
"virus_comp_14963_cycle_1_2",0.263158969245939,1.25048574581356,2.68914068754181,1,0.666666666666667,"increasing",1
"edge_1979_7",0.327886993044058,1.74308761562937,3.29411575190235,1,0.833333333333333,"increasing",1
"edge_1633_14",0.371424372474864,2.33644944954374,3.71038739870291,1,0.833333333333333,"increasing",7
"virus_comp_2477_cycle_1_6",0.492478783369255,3.86909761691693,4.97485956938702,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_2476_cycle_1_2",0.398613864661437,2.75751871568762,4.06771539565061,1,0.666666666666667,"increasing",7
"virus_comp_2375_cycle_1_4",0.168304416969164,1.05910090552694,1.73369586222122,1,0.5,"increasing",6
"virus_comp_2343_cycle_1_4",0.356680501361325,2.07987949512324,3.61948525994161,1,0.833333333333333,"increasing",7
"virus_comp_1260_cycle_2_17",0.250048027726487,1.41111280489879,2.57858617539892,1,0.666666666666667,"increasing",1
"virus_comp_301_cycle_1_110",0.23191530831695,1.22000009475139,2.37222563166487,1,0.666666666666667,"increasing",9
"virus_comp_250_cycle_1_145",0.157746706698002,0.702088796541736,1.62659224286066,1,0.5,"increasing",6
"virus_comp_18126_cycle_1_3",0.34305198078259,2.28830821805841,3.51878270431197,0.0769230769230769,0.666666666666667,"increasing",2
"virus_comp_811_cycle_1_1",0.325471443686017,1.89442063762684,3.31402008826266,1,0.666666666666667,"increasing",1
"virus_comp_126_cycle_1_210",0.202113318539406,1.40367057246573,2.07804199900117,1,0.666666666666667,"increasing",9
"edge_1627_22",0.262705826208181,1.36870442380116,2.64242956925718,1,0.666666666666667,"increasing",1
"virus_comp_808_cycle_4_15",0.266593957533211,1.51826919387386,2.73003907140801,1,0.666666666666667,"increasing",1
"virus_comp_384_cycle_1_5",0.412095418641531,2.69145382213924,4.18820277392726,1,0.833333333333333,"increasing",7
"virus_comp_9910_cycle_1_2",0.272311886541115,1.19938342730859,2.78030607568962,1,0.833333333333333,"increasing",1
"virus_comp_6916_cycle_1_4",0.246748019152352,1.28791648890069,2.51666996826268,1,0.666666666666667,"increasing",1
"virus_comp_301_cycle_1_55",0.224840328222735,1.20854817530559,2.29788082981384,1,0.666666666666667,"increasing",9
"virus_comp_1342_cycle_1_11",0.252771920282972,1.2917837096074,2.59377324930498,1,0.666666666666667,"increasing",1
"virus_comp_2725_cycle_1_6",0.523648590139362,4.19623816733515,5.24852722086655,1,1,"increasing",7
"virus_comp_17813_cycle_1_5",0.405774561623448,2.70154166204327,4.10391041391843,1,0.833333333333333,"increasing",7
"virus_comp_18116_cycle_1_3",0.449145621932318,3.29747623957237,4.56088448118201,0.0769230769230769,0.833333333333333,"increasing",2
"edge_1633_38",0.286349127709507,1.50439476556917,2.8931954341951,1,0.666666666666667,"increasing",1
"virus_comp_317_cycle_1_3",0.324341871179653,1.90067468762862,3.3607149749645,1,0.666666666666667,"increasing",1
"virus_comp_2394_cycle_1_3",0.164134681574476,1.35042517444621,1.69562572819955,1,0.666666666666667,"increasing",9
"virus_comp_2194_cycle_1_9",0.425719221149144,2.77464795002216,4.27960678020656,1,1,"increasing",7
"edge_2254_7",0.218594810254358,1.16144900614348,2.25672579056312,1,0.666666666666667,"increasing",9
"virus_comp_3136_cycle_1_6",0.132168007330404,0.693853336082593,1.39083647636088,1,0.666666666666667,"increasing",8
"virus_comp_2109_cycle_1_5",0.431379650350549,3.06970814126157,4.39026797546477,1,0.833333333333333,"increasing",7
"virus_comp_289_cycle_1_1",0.407870904886942,2.70771886045192,4.1346335275151,1,0.833333333333333,"increasing",7
"virus_comp_18196_cycle_1_2",0.339349867602154,2.31114242110598,3.44550561316943,1,0.666666666666667,"increasing",7
"virus_comp_18118_cycle_1_13",0.296244764652962,1.5123184088316,3.01439475502391,1,0.666666666666667,"increasing",1
"virus_comp_888_cycle_1_4",0.170890944225345,0.796942757038144,1.75263542549889,1,0.666666666666667,"increasing",9
"virus_comp_18020_cycle_1_4",0.235076573832434,1.24581173205007,2.4300031041223,1,0.666666666666667,"increasing",9
"edge_1847_11",0.256553856994213,1.15642323525773,2.61361523836646,1,0.833333333333333,"increasing",1
"virus_comp_2431_cycle_1_4",0.277951403845718,1.36564379934736,2.83626297269162,1,0.833333333333333,"increasing",1
"virus_comp_126_cycle_1_217",0.162184400430764,1.21351513660699,1.67145899171158,1,0.666666666666667,"increasing",9
"virus_comp_2477_cycle_1_5",0.455558153394938,3.32646126647121,4.60495623160958,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_7998_cycle_1_4",0.199641749478653,1.37358343095018,2.0596325366306,1,0.666666666666667,"increasing",9
"edge_3278_4",0.352067082565868,2.02206509666621,3.57499441576972,1,0.833333333333333,"increasing",7
"virus_comp_5225_cycle_1_4",0.413290966271561,2.67675782811569,4.19377689044326,1,0.833333333333333,"increasing",7
"virus_comp_2476_cycle_1_3",0.394123498360198,2.60756979680444,4.00684515855091,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_250_cycle_1_124",0.209614958827408,1.16743526561296,2.13030608033881,1,0.5,"increasing",9
"virus_comp_384_cycle_1_3",0.43973693619748,3.06063811821216,4.46598102150953,1,0.833333333333333,"increasing",7
"virus_comp_301_cycle_1_59",0.220742081473233,1.18676103173487,2.25739406497471,1,0.666666666666667,"increasing",9
"virus_comp_1933_cycle_1_2",0.170196036445355,0.766510083069827,1.77180031825764,1,0.5,"increasing",6
"virus_comp_2089_cycle_1_12",0.47726670549823,3.71260940467397,4.82824173479318,1,0.833333333333333,"increasing",7
"virus_comp_2477_cycle_1_7",0.4033519961137,2.71768373214594,4.10040100953592,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_297_cycle_1_1",0.284849950104318,1.43623790109901,2.89876557435344,1,0.833333333333333,"increasing",1
"edge_1989_50",0.258231526175572,1.231938073194,2.63952612431306,1,0.666666666666667,"increasing",1
"virus_comp_301_cycle_1_93",0.190116839581738,0.991303791255442,1.95049330123577,1,0.666666666666667,"increasing",9
"virus_comp_593_cycle_1_114",0.27488107764401,1.47459402987191,2.79968018328851,1,0.666666666666667,"increasing",1
"virus_comp_2383_cycle_1_3",0.153166936984741,1.1240987899547,1.60591938459456,1,0.666666666666667,"increasing",9
"virus_comp_2968_cycle_1_7",0.157207277079495,0.997739207358933,1.60411708381901,1,0.666666666666667,"increasing",9
"virus_comp_358_cycle_1_16",0.341309971388158,2.00871929446815,3.48703000476948,1,0.833333333333333,"increasing",7
"edge_1476_4",0.27363276244769,1.58563101824609,2.7891566245352,1,0.666666666666667,"increasing",1
"virus_comp_1260_cycle_2_21",0.31443935259009,1.88025253836955,3.23265606164915,1,0.666666666666667,"increasing",1
"virus_comp_1364_cycle_1_5",0.200846100830473,0.959216304393189,2.03730082621806,1,0.666666666666667,"increasing",9
"virus_comp_1103_cycle_1_7",0.255815729109985,1.1495326338784,2.59107445255995,1,0.833333333333333,"increasing",1
"virus_comp_384_cycle_1_1",0.347267615658246,2.01588361183359,3.54309204973136,1,0.833333333333333,"increasing",7
"virus_comp_2239_cycle_1_8",0.158924515785748,1.2352330708154,1.63283238113918,1,0.666666666666667,"increasing",9
"virus_comp_2089_cycle_1_4",0.232633488916841,1.28513256975645,2.39820276124212,1,0.666666666666667,"increasing",9
"virus_comp_8065_cycle_1_3",0.514285464077373,4.32691709820177,5.14890772078723,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_301_cycle_1_63",0.179482803954942,0.981506580989866,1.84624084270937,1,0.666666666666667,"increasing",9
"virus_comp_3464_cycle_1_1",0.226930062082396,1.19788779379874,2.32653496603725,1,0.666666666666667,"increasing",9
"virus_comp_2957_cycle_1_5",0.0767304081010367,0.90617513349458,0.807247207370953,1,0.333333333333333,"stable",3
"edge_1633_25",0.233358084855648,1.15466806571022,2.36411543213729,1,0.666666666666667,"increasing",9
"virus_comp_1706_cycle_1_1",0.203819733122234,0.92737914678509,2.085711673094,1,0.666666666666667,"increasing",9
"virus_comp_2239_cycle_1_5",0.177687359790421,1.00860876995778,1.83400280867546,1,0.666666666666667,"increasing",9
"virus_comp_18020_cycle_1_16",0.132862634448326,0.812504353979753,1.40020270571752,1,0.666666666666667,"increasing",8
"edge_1633_13",0.374579565439355,2.2590918232052,3.74901959865255,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_1342_cycle_1_10",0.301371989618632,1.58227445451849,3.07703684505328,1,0.666666666666667,"increasing",1
"virus_comp_3464_cycle_1_7",0.249977937498722,1.30481115182194,2.55767383533442,1,0.666666666666667,"increasing",1
"virus_comp_301_cycle_1_108",0.359532423610867,2.25279744968102,3.63733577845907,1,0.666666666666667,"increasing",7
"virus_comp_126_cycle_1_209",0.22832204015725,1.51115673584743,2.35016878761033,1,0.666666666666667,"increasing",1
"virus_comp_18116_cycle_1_4",0.422251776594593,2.87513114082361,4.29124534581082,1,0.833333333333333,"increasing",7
"virus_comp_6645_cycle_1_1",0.197696883242704,0.814527324498432,2.03789525222756,1,0.666666666666667,"increasing",9
"edge_4_68",0.125416574139247,0.601512482700096,1.31528526499884,1,0.5,"increasing",6
"virus_comp_6559_cycle_1_2",0.352409081351608,2.19705626606359,3.57447462652936,1,0.833333333333333,"increasing",7
"virus_comp_2475_cycle_5_9",0.205786198479273,0.944181073415939,2.10491272554086,1,0.666666666666667,"increasing",9
"virus_comp_1260_cycle_2_20",0.374232567000954,2.56689057055392,3.84380076546712,1,0.666666666666667,"increasing",7
"virus_comp_808_cycle_4_17",0.229736623515258,1.24854934023496,2.35620835572864,1,0.666666666666667,"increasing",9
"virus_comp_2475_cycle_5_5",0.423150623749268,2.85588660288002,4.27770300874524,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_167_cycle_1_7",0.310057566928427,1.76748973396854,3.1622762640986,1,0.666666666666667,"increasing",1
"virus_comp_18153_cycle_1_10",0.273140192271855,1.53595220357343,2.78218380964314,1,0.666666666666667,"increasing",1
"virus_comp_2489_cycle_1_3",0.507559155107455,3.98216224078999,5.07262452469277,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_808_cycle_4_6",0.226681649968726,1.24020564031757,2.32964214208314,1,0.666666666666667,"increasing",9
"virus_comp_18019_cycle_1_1",0.0748064015621822,0.685229732956288,0.812130689080473,1,0.166666666666667,"stable",3
"virus_comp_2216_cycle_1_8",0.103374281934971,0.759079782953597,1.09741586637275,1,0.5,"increasing",6
"virus_comp_1260_cycle_2_19",0.329372392628586,2.06996416993058,3.3664144166524,1,0.666666666666667,"increasing",7
"virus_comp_317_cycle_1_1",0.309287621958909,1.81205459926235,3.2097506879828,1,0.666666666666667,"increasing",1
"virus_comp_5946_cycle_1_4",0.0689103520447013,0.812279182179438,0.730308871329957,1,0.5,"stable",6
"edge_1987_4",0.303456004076063,1.60404092080167,3.09783453025678,1,0.666666666666667,"increasing",1
"virus_comp_2109_cycle_1_3",0.329635788432931,2.06845985236029,3.36801343837743,1,0.666666666666667,"increasing",7
"virus_comp_6999_cycle_1_2",0.162333896161573,0.703466689846058,1.69399978334695,1,0.666666666666667,"increasing",8
"virus_comp_169_cycle_1_9",0.371583024656059,2.31059089594177,3.7624447395486,1,0.5,"increasing",7
"virus_comp_18166_cycle_1_4",0.0538659898086155,0.856533782384318,0.607102213287057,1,0.333333333333333,"stable",3
"virus_comp_18196_cycle_1_7",0.222343896728363,1.34918466742587,2.27078953490068,1,0.666666666666667,"increasing",9
"virus_comp_2340_cycle_1_5",0.291694551193322,1.59292491428347,3.00998804759627,1,0.666666666666667,"increasing",1
"edge_1631_21",0.140386416974792,0.605399007214414,1.45512181489497,1,0.666666666666667,"increasing",8
"virus_comp_301_cycle_1_81",0.123615865620695,0.810525041181796,1.28110023248067,1,0.666666666666667,"increasing",8
"virus_comp_3811_cycle_1_8",0.197773513032824,0.997226216618314,1.99561582904433,1,0.666666666666667,"increasing",9
"edge_1468_61",0.150642420398935,0.834132710358045,1.56483100410937,1,0.5,"increasing",6
"edge_1632_2",0.214627454166705,1.31046335382251,2.17512724704472,1,0.666666666666667,"increasing",9
"virus_comp_163_cycle_1_23",0.177318173126187,0.878852083838839,1.83597085071523,1,0.666666666666667,"increasing",9
"virus_comp_10599_cycle_1_4",0.119847934425032,0.698275256051674,1.22776150828642,1,0.5,"increasing",6
"virus_comp_16495_cycle_1_2",0.281812688633236,2.13106007779993,2.95008152580282,1,0.666666666666667,"increasing",1
"virus_comp_2273_cycle_1_7",0.152938562277182,0.713076726804201,1.60372448883674,1,0.666666666666667,"increasing",8
"virus_comp_1102_cycle_1_5",0.224479053670664,0.970117571295336,2.27640907957117,1,0.666666666666667,"increasing",9
"edge_1468_44",0.195803093993675,0.859155908538623,2.02200157042637,1,0.666666666666667,"increasing",9
"virus_comp_1420_cycle_1_1",0.3307158554176,2.02312153790446,3.37621138635426,1,0.666666666666667,"increasing",7
"virus_comp_2432_cycle_1_3",0.31182181632781,1.66032889809031,3.18091377175837,1,0.666666666666667,"increasing",1
"virus_comp_18230_cycle_1_3",0.0555446198557537,0.499421098558132,0.609225805037,1,0.333333333333333,"stable",3
"edge_4_42",0.258157448417268,1.29939913912342,2.6384331793221,1,0.666666666666667,"increasing",1
"edge_311_9",0.226893183333026,1.03213387999921,2.31288278412047,1,0.5,"increasing",9
"virus_comp_2475_cycle_5_6",0.415471165698184,2.86936318426055,4.22166721246359,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_9222_cycle_1_4",0.170854552531248,0.887537310057113,1.7617749475265,1,0.666666666666667,"increasing",9
"virus_comp_169_cycle_1_6",0.330311892322966,1.93822026122745,3.37214860462303,1,0.666666666666667,"increasing",1
"edge_4_40",0.195513702031948,0.99600812606073,2.00202062035129,1,0.666666666666667,"increasing",9
"virus_comp_2188_cycle_1_5",0.208657249772926,0.854335607222478,2.1810498209591,1,0.666666666666667,"increasing",9
"edge_4_39",0.228769427083555,1.11654956744017,2.32982904704659,1,0.666666666666667,"increasing",9
"edge_4_37",0.170445587326336,0.979977815535051,1.75684122888779,1,0.666666666666667,"increasing",9
"edge_1627_34",0.349018730311454,2.02940163359888,3.50370689124742,1,0.833333333333333,"increasing",7
"virus_comp_2204_cycle_1_6",0.0684941251343432,1.52767353355855,0.732155524515654,1,0.5,"complex",6
"virus_comp_8430_cycle_1_3",0.185382784734804,1.04994049875986,1.90113086786707,1,0.666666666666667,"increasing",9
"virus_comp_808_cycle_4_12",0.256362084539686,1.33395718123264,2.62870158665047,1,0.666666666666667,"increasing",1
"edge_1847_13",0.33711100006304,1.87912443341743,3.42146699936378,0.0769230769230769,0.833333333333333,"increasing",2
"virus_comp_4360_cycle_1_6",0.307666002943891,1.78694493653455,3.12218394242349,1,0.666666666666667,"increasing",1
"virus_comp_2028_cycle_1_8",0.155953645637968,0.972388577174816,1.60170510325322,1,0.5,"increasing",6
"virus_comp_1260_cycle_2_15",0.334877733585183,2.20082239010209,3.4517312699562,1,0.666666666666667,"increasing",7
"virus_comp_2283_cycle_1_10",0.241073173172667,1.34225190214363,2.46385642893936,1,0.666666666666667,"increasing",1
"edge_1633_26",0.291897150119903,1.42503326798429,2.95233822751618,1,0.833333333333333,"increasing",1
"virus_comp_1898_cycle_1_7",0.0795633102473192,0.717994425431981,0.792323843873364,1,0.5,"stable",6
"edge_1632_1",0.125424017934487,0.827843559839659,1.30162889158496,1,0.666666666666667,"increasing",8
"edge_330_45",0.134977842208521,0.844168994553768,1.41522024885862,1,0.666666666666667,"increasing",8
"virus_comp_1545_cycle_1_6",0.35484777985902,2.1070129136182,3.62583453569572,1,0.666666666666667,"increasing",7
"virus_comp_752_cycle_1_10",0.174252616032092,0.883443935252609,1.78927174483158,1,0.666666666666667,"increasing",9
"virus_comp_4695_cycle_1_3",0.33504068557518,1.8662050935261,3.37877977187812,1,0.833333333333333,"increasing",1
"edge_1986_3",0.164070831672197,0.671473986699691,1.67882873668294,1,0.666666666666667,"increasing",8
"edge_263_27",0.170169377301865,0.869711030833742,1.76733965308861,1,0.5,"increasing",6
"virus_comp_811_cycle_1_3",0.234203701025097,1.25539648251454,2.40872827756195,1,0.666666666666667,"increasing",9
"edge_330_30",0.164076603008103,0.8888740543515,1.71065594742384,1,0.5,"increasing",6
"edge_2254_6",0.171433153064751,0.957878147653663,1.77489045455155,1,0.666666666666667,"increasing",9
"edge_957_36",0.169397726589333,0.727294273647633,1.73211874192819,1,0.5,"increasing",6
"virus_comp_7998_cycle_1_5",0.0668035663113871,0.783260489177636,0.721717047876402,1,0.5,"stable",6
"virus_comp_358_cycle_1_7",0.364552069125368,2.16661784318871,3.7095553672428,1,0.833333333333333,"increasing",7
"edge_959_51",0.19436487978313,1.02473665075988,1.96791350325365,1,0.5,"increasing",9
"virus_comp_155_cycle_2_145",0.153740820266154,0.800180980554739,1.60214676965676,1,0.666666666666667,"increasing",8
"virus_comp_7248_cycle_1_3",0.276355135800577,1.30409262374483,2.82717870838499,1,0.666666666666667,"increasing",1
"virus_comp_4511_cycle_1_5",0.105617019067317,0.638497436556803,1.11290019088488,1,0.5,"increasing",6
"virus_comp_155_cycle_2_150",0.102885673878877,0.687246131922813,1.09365399502928,1,0.5,"increasing",6
"virus_comp_73_cycle_1_19",0.143457575811858,0.698633362901249,1.48370025197948,1,0.666666666666667,"increasing",8
"virus_comp_2265_cycle_1_2",0.246498078642848,1.52530788577478,2.50962580888404,1,0.666666666666667,"increasing",1
"virus_comp_81_cycle_1_2",0.216806149503393,0.95642522922389,2.23053849455563,1,0.666666666666667,"increasing",9
"virus_comp_126_cycle_1_207",0.18330130448689,1.55390309686024,1.89013983958171,1,0.666666666666667,"increasing",9
"virus_comp_2476_cycle_1_1",0.328636530628768,1.88742036015169,3.34520703980013,1,0.666666666666667,"increasing",1
"virus_comp_250_cycle_1_158",0.124275194457478,0.570990644428705,1.29629658813915,1,0.666666666666667,"increasing",8
"virus_comp_155_cycle_2_128",0.153339720568525,0.778780074591845,1.59563424289417,1,0.666666666666667,"increasing",8
"virus_comp_490_cycle_1_6",0.198937227190818,1.11917452441986,2.03327258751154,1,0.666666666666667,"increasing",9
"virus_comp_7421_cycle_1_1",0.371009570110065,2.18215884676119,3.77002976795328,1,0.833333333333333,"increasing",7
"virus_comp_3109_cycle_1_6",0.258853510591843,1.42044444677854,2.65006321033728,1,0.666666666666667,"increasing",1
"virus_comp_250_cycle_1_262",0.190354497003852,0.974590080818551,1.92632552434553,1,0.5,"increasing",9
"edge_959_95",0.194903032591862,1.00372570023659,1.97837094727339,1,0.5,"increasing",9
"edge_1468_55",0.120007496657924,0.586882770322237,1.2682078902738,1,0.5,"increasing",6
"virus_comp_407_cycle_1_14",0.136123710929831,0.691325911332016,1.40762288883311,1,0.5,"increasing",6
"virus_comp_808_cycle_4_38",0.307150020066265,1.8221502526748,3.14596676063952,1,0.666666666666667,"increasing",1
"virus_comp_1342_cycle_1_22",0.193623757091329,0.841658073836019,1.99199965426512,1,0.666666666666667,"increasing",9
"edge_263_25",0.087493422450919,0.752495261653691,0.944895320926656,1,0.166666666666667,"stable",3
"virus_comp_808_cycle_4_23",0.252583616398061,1.41466427802604,2.59005559250918,1,0.666666666666667,"increasing",1
"virus_comp_2273_cycle_1_6",0.202903028448025,1.01262704422928,2.07536586540475,1,0.5,"increasing",9
"virus_comp_301_cycle_1_118",0.220458779805418,1.13915181980727,2.25090094716396,1,0.666666666666667,"increasing",9
"virus_comp_1019_cycle_1_4",0.324534661429614,1.68463602780392,3.29817395983213,1,0.833333333333333,"increasing",1
"virus_comp_1260_cycle_2_2",0.348687453018053,2.2711460554295,3.58746336324962,1,0.666666666666667,"increasing",7
"virus_comp_590_cycle_2_1",0.637660791097237,6.28877665127243,6.39938742964767,0.0769230769230769,1,"increasing",2
"virus_comp_250_cycle_1_1",0.171979759295604,0.852410387254617,1.74401351847302,1,0.5,"increasing",6
"virus_comp_1898_cycle_1_1",0.13660567266559,0.742124292579805,1.38533410868063,1,0.666666666666667,"increasing",8
