,logFC,AveExpr,t,P.Value,adj.P.Val,B
virus_comp_126_cycle_1_138,0.0863500264065771,1.20191120326332,4.95594951213511,4.26318364803035e-06,0.00019742380147242,4.05728674284925
edge_263_33,0.0766967857980213,1.27924088941191,4.74453922169882,4.08571955904129e-06,0.00019742380147242,4.00573839412902
virus_comp_384_cycle_1_2,0.103422125679472,1.38894586948122,4.76736281785537,4.2695554170583e-06,0.00019742380147242,3.97812076094364
virus_comp_808_cycle_4_15,0.0845062621852985,1.66054882043513,4.74277312157943,4.35744399812851e-06,0.00019742380147242,3.95586102676664
virus_comp_808_cycle_4_41,0.0835474935262555,1.5251736861785,4.74710819536002,4.4528789622495e-06,0.00019742380147242,3.93769947963386
edge_1627_28,0.0876086749959816,1.26033493265997,4.74166948370162,4.4655684361479e-06,0.00019742380147242,3.92953588082407
virus_comp_250_cycle_1_124,0.0875951551264045,1.47612999483131,4.76422203449736,4.60911598768296e-06,0.00019742380147242,3.91491379249082
virus_comp_808_cycle_4_23,0.0845394228962224,1.62614223059601,4.72879871607372,4.59711883823414e-06,0.00019742380147242,3.9050123837415
virus_comp_1019_cycle_1_5,0.0981227332073593,1.35443968053248,4.86317637678041,4.95310926047236e-06,0.000200991959990747,3.89611971906979
edge_263_34,0.077559242630585,1.24388383264765,4.71517271799725,4.95279084559198e-06,0.000200991959990747,3.83070952108904
virus_comp_250_cycle_1_145,0.0688368232052579,1.24952707951809,4.70457474230717,4.95171239842413e-06,0.000200991959990747,3.82440216368698
virus_comp_3264_cycle_1_8,0.103029175201223,1.72502211861609,4.74447894047008,5.3906861206463e-06,0.000206409265021727,3.79222199896125
virus_comp_7609_cycle_1_2,0.0817185418109668,1.20199917619391,4.73366263350667,5.40314838114436e-06,0.000206409265021727,3.76546659900766
virus_comp_18178_cycle_1_10,0.0973566446615684,1.38027183723037,4.754024032187,5.59925589091333e-06,0.000206409265021727,3.74529820955427
edge_1476_19,0.072034818638601,1.19113523110771,4.70831909506035,5.72637545600597e-06,0.000206409265021727,3.70705984500084
virus_comp_2394_cycle_1_3,0.0869464816037751,1.39878446762103,4.72392488115936,5.84017103010957e-06,0.000206409265021727,3.70262104941696
virus_comp_808_cycle_4_10,0.0849016659607228,1.60469448949846,4.67734436949357,5.71081891496852e-06,0.000206409265021727,3.70201118774925
virus_comp_808_cycle_4_45,0.0847087159661086,1.60846743028714,4.67955756166236,5.80216629163832e-06,0.000206409265021727,3.6898506125044
virus_comp_808_cycle_4_17,0.0817189296373426,1.57755142707044,4.66974598996994,5.96523043327003e-06,0.000206409265021727,3.66128578263314
virus_comp_809_cycle_1_4,0.0832627826750137,1.47164491946,4.69691831392549,6.10573518083626e-06,0.000206409265021727,3.65355220066697
virus_comp_1260_cycle_2_15,0.105680594251106,1.51748036725423,4.65980892517783,6.0994279258757e-06,0.000206409265021727,3.64124173028749
virus_comp_808_cycle_4_51,0.0838537414697814,1.52839331688898,4.65661686995487,6.24776220111352e-06,0.000206409265021727,3.61651243253289
virus_comp_3464_cycle_1_6,0.0849184934481281,1.65027438827218,4.66459471381404,6.33455974466818e-06,0.000206409265021727,3.61035565351923
virus_comp_808_cycle_4_9,0.0856448509334197,1.44754001785184,4.70068694720164,6.43879932251425e-06,0.000206409265021727,3.60938433054684
edge_1632_2,0.085707060531376,1.2836416242096,4.77408644807418,6.78861007248251e-06,0.000206409265021727,3.60031070551566
virus_comp_1342_cycle_1_11,0.0831364957902168,1.23325615530936,4.67223349506071,6.70903979079709e-06,0.000206409265021727,3.5619415224604
virus_comp_384_cycle_1_4,0.105594637761004,1.40997806640462,4.65096188253243,6.66410209351921e-06,0.000206409265021727,3.55708060501966
edge_263_27,0.0727498989136359,1.27751432309051,4.6372525096916,6.70335830611195e-06,0.000206409265021727,3.5443175982087
virus_comp_357_cycle_1_8,0.0765559996276857,1.28529980459501,4.59416853741763,6.60559297740821e-06,0.000206409265021727,3.54237723147217
virus_comp_1420_cycle_1_1,0.0929075087456827,1.53584084061799,4.68018079517446,6.93156044885689e-06,0.000206409265021727,3.54112435348016
edge_1633_38,0.0791432332583785,1.22559246906933,4.6591701693059,6.85506115094709e-06,0.000206409265021727,3.53438124481512
virus_comp_2477_cycle_1_3,0.0995173801299714,1.57289418090414,4.65033473728862,6.96062372317107e-06,0.000206409265021727,3.52026970696212
virus_comp_490_cycle_1_6,0.0845151464757284,1.355541610769,4.60516854960026,7.21079492232705e-06,0.000211121122219525,3.47640553578763
virus_comp_6916_cycle_1_4,0.0816592035641764,1.3690840095803,4.66483485463557,7.48042822013429e-06,0.000216277880914633,3.46881414603405
edge_1847_24,0.085540331534718,1.49633205836563,4.63343897640755,7.61167772645577e-06,0.000217355686188792,3.44275465447835
virus_comp_8065_cycle_1_3,0.115592839025317,1.39468526546629,4.6703426932911,8.09486346803354e-06,0.000222897847637638,3.41788666594263
virus_comp_808_cycle_4_6,0.0815762863819345,1.6330776482996,4.60787146686055,7.89761277642558e-06,0.000220310277887119,3.40154713894335
virus_comp_490_cycle_1_4,0.0827600120767173,1.42591865535565,4.58517611934491,7.9056433483056e-06,0.000220310277887119,3.39313679865873
virus_comp_250_cycle_1_257,0.0803357967353583,1.40882321198551,4.6927799661599,8.76120668259627e-06,0.000235635709963316,3.35066903560324
virus_comp_1364_cycle_1_5,0.0742467075930548,1.21616075547585,4.55349914967423,8.4105590913651e-06,0.000228866155039147,3.322225744267
virus_comp_733_cycle_1_49,0.0810996141894877,1.36681181034381,4.60843248880946,8.95526685367282e-06,0.000238086577385577,3.29745683972921
virus_comp_2559_cycle_1_3,0.106264167897978,1.46514366819251,4.5707160600265,9.19054118679167e-06,0.000240488770251603,3.25463163927569
edge_2254_2,0.0808338657034728,1.43124985638601,4.60117040574865,9.37535619565836e-06,0.000240488770251603,3.25372850983337
virus_comp_811_cycle_1_1,0.0886243630832444,1.374386291507,4.62790616088603,9.77343035177289e-06,0.000240488770251603,3.23276245893107
virus_comp_5225_cycle_1_4,0.0920092361467924,1.46894390086165,4.52269672296429,9.31867987317024e-06,0.000240488770251603,3.22773650482914
virus_comp_17860_cycle_1_59,0.068142421550149,1.19267244618567,4.56128387079599,9.66596548298724e-06,0.000240488770251603,3.20946163498382
virus_comp_135_cycle_1_6,0.0896408032520491,1.39150010819278,4.54412735141297,9.71534503679828e-06,0.000240488770251603,3.20618826773585
edge_3278_3,0.0810356949359143,1.28255611264259,4.51951657777489,9.60316527160114e-06,0.000240488770251603,3.19655128825104
virus_comp_1260_cycle_2_19,0.100137298322571,1.2951747666839,4.7560399226948,1.115271490539e-05,0.000257962295761671,3.17921170319357
virus_comp_392_cycle_1_1,0.0902105693455025,1.31081384010123,4.58004834161571,1.01318114865086e-05,0.000241596700704066,3.17488050860013
virus_comp_18196_cycle_1_2,0.103869844410568,1.47722582092548,4.54926181974592,1.01022219041608e-05,0.000241596700704066,3.17378929035856
virus_comp_1069_cycle_1_3,0.0713045756404903,1.28020907214038,4.52135510246889,9.87943824406491e-06,0.000240538322721286,3.17329844100878
virus_comp_2477_cycle_1_6,0.102849453800052,1.5275759164475,4.5638735504973,1.07298887706728e-05,0.000253247272720064,3.12467843367524
edge_2254_7,0.0810959875452362,1.42130259986504,4.56305952243505,1.10976802019248e-05,0.000257962295761671,3.0966070714206
virus_comp_10080_cycle_1_1,0.0783890577866667,1.28538424228059,4.56219610908117,1.14440517197359e-05,0.000261836799201884,3.07077045052196
virus_comp_1342_cycle_1_10,0.083749117845826,1.25984907101387,4.54909932384771,1.16957038975199e-05,0.000261836799201884,3.04811324229256
edge_1476_4,0.0936634471985787,1.30203077713729,4.65167463482665,1.26726767330367e-05,0.00027227735698162,3.03065257226008
virus_comp_2475_cycle_5_2,0.0914341707059927,1.50810134090505,4.52878368245129,1.17730337730203e-05,0.000261836799201884,3.0297520344674
virus_comp_9222_cycle_1_4,0.0770366706521349,1.2328884798859,4.47586311143753,1.16473439945453e-05,0.000261836799201884,3.01589607448959
edge_1987_4,0.0847490155748296,1.37412937845506,4.46946260406337,1.23360715313835e-05,0.000271746032877048,2.9715638967827
virus_comp_126_cycle_1_207,0.0954217219299245,1.27125966542864,4.72907850671521,1.41402555946239e-05,0.000289437267171373,2.97133900185114
edge_1468_72,0.0883508569473344,1.32514930784468,4.48388017546903,1.25952469219877e-05,0.00027227735698162,2.95865554267365
virus_comp_1260_cycle_2_10,0.0882969781761535,1.24218261877457,4.48753270585216,1.27896973440642e-05,0.00027227735698162,2.94544919118343
virus_comp_1260_cycle_2_17,0.0904932437058693,1.32399638599024,4.48607044165414,1.28310557332454e-05,0.00027227735698162,2.94377819635589
virus_comp_9910_cycle_1_2,0.068487201832862,1.23214287442951,4.54373369087019,1.34528582347282e-05,0.000280328478350688,2.92801583991776
virus_comp_17845_cycle_1_5,0.0706906192112222,1.23958634255921,4.45261592079926,1.33869105037852e-05,0.000280328478350688,2.89237862137032
edge_1633_25,0.0741428383889128,1.30483944476445,4.45258247436259,1.39328432443455e-05,0.000287738093072956,2.85468602389037
virus_comp_3464_cycle_1_7,0.0803153072917444,1.37308705870378,4.50989387808758,1.50259888162883e-05,0.000302218366365869,2.8245275487568
virus_comp_4695_cycle_1_3,0.0876285010242467,1.49438152004437,4.43325388099339,1.46538402870749e-05,0.00029731870687723,2.8167678939864
edge_1468_57,0.0824091596971323,1.30534784340557,4.46684259547614,1.54751656974363e-05,0.000307872781224397,2.78218531199929
virus_comp_169_cycle_1_2,0.0884676975086426,1.47595827356145,4.42737725202401,1.55733313459812e-05,0.000307872781224397,2.77260932303421
virus_comp_808_cycle_4_37,0.0817185962379118,1.51356071757386,4.47325414267783,1.62903309250113e-05,0.000314567048628637,2.74351878577863
virus_comp_16495_cycle_1_2,0.105444124288893,1.33936268638372,4.73814266992432,1.89354826623256e-05,0.000339460142866497,2.73886624431362
virus_comp_81_cycle_1_2,0.0740698284961284,1.2029088267011,4.42853901241359,1.59930935050936e-05,0.000313491739637978,2.73374985417513
virus_comp_2477_cycle_1_2,0.0968059674177642,1.60271162037907,4.44195808240479,1.65103453773321e-05,0.000315133193445786,2.71328841872594
edge_1631_21,0.0638737589477866,1.16077571384943,4.39596040707237,1.6319950642212e-05,0.000314567048628637,2.70135764400246
virus_comp_3136_cycle_1_6,0.0670987744005793,1.16547423950964,4.42512576034413,1.66218113274474e-05,0.000315133193445786,2.69913624833919
virus_comp_1102_cycle_1_5,0.0818612921697599,1.54493120276558,4.39395844589209,1.68272422515787e-05,0.000316434238438224,2.68501196722877
virus_comp_2725_cycle_1_6,0.104043264820984,1.35580468836119,4.77844667159832,2.09315163133221e-05,0.000350830414729812,2.67796406631356
virus_comp_2431_cycle_1_10,0.111945004285244,1.42612004400774,4.47428866150066,1.81370920925788e-05,0.000335447498350056,2.66973709379273
virus_comp_126_cycle_1_209,0.0941883295052155,1.30272632415887,4.62958318427102,2.01653409979603e-05,0.000342959071531487,2.63956238876211
edge_263_32,0.0698138242681982,1.22850942461738,4.39093850819472,1.76715662529202e-05,0.000329631715669391,2.63385668247943
edge_1476_20,0.0905795027876264,1.44780756395625,4.40383822406677,1.83717968506671e-05,0.000335447498350056,2.61786709218988
virus_comp_2106_cycle_1_2,0.0832438948039227,1.27384122730686,4.48655763067817,1.97411540494393e-05,0.000342959071531487,2.60209377844603
virus_comp_10599_cycle_1_4,0.0720100155583981,1.23697740329655,4.38447072935193,1.84184315998517e-05,0.000335447498350056,2.59862778708649
edge_1468_43,0.083049572974525,1.25750656772863,4.39887830990047,1.8700564466649e-05,0.000337925043838744,2.59557966445282
virus_comp_2269_cycle_1_5,0.0754640413271266,1.63411470760354,4.45533934006797,1.98230745073655e-05,0.000342959071531487,2.58565441379348
virus_comp_1260_cycle_2_16,0.0942438904859344,1.35562277441331,4.39138167790667,1.90790395904214e-05,0.000339460142866497,2.57524059277218
virus_comp_18118_cycle_1_13,0.0810717414671184,1.24626821003185,4.45199807006396,2.0087167948291e-05,0.000342959071531487,2.55636214881923
virus_comp_998_cycle_1_1,0.0755078986443261,1.34371866665599,4.38376378425583,1.95877180274987e-05,0.000342959071531487,2.54731400638583
virus_comp_809_cycle_1_5,0.077390716242596,1.47841476029438,4.39360129054659,2.00175582050594e-05,0.000342959071531487,2.53830243662249
virus_comp_126_cycle_1_217,0.0841947886802294,1.20514777906914,4.58557855461788,2.3570411691225e-05,0.000388342891505203,2.49138998546325
virus_comp_1706_cycle_1_1,0.0728734357895431,1.25497343804812,4.35755049414592,2.08807991906466e-05,0.000350830414729812,2.48569684141765
virus_comp_152_cycle_1_9,0.085109188028575,1.39072019617347,4.37863627954675,2.25603840901368e-05,0.000375411283456738,2.44612021115939
virus_comp_2332_cycle_1_10,0.08381368518263,1.3570464734408,4.59874337432036,2.68528644337968e-05,0.000408622864706394,2.3912180544595
edge_1847_13,0.0881809641584886,1.29152230264548,4.62944896958358,2.82112432816617e-05,0.000420984552970861,2.3661782443589
edge_1476_8,0.0840683788841801,1.26026830628292,4.39285731481964,2.47284309535769e-05,0.000394461108935334,2.36518232783947
virus_comp_2334_cycle_1_3,0.0692431371542331,1.52583056801456,4.31256749524298,2.38411978355983e-05,0.000388342891505203,2.3621723132186
virus_comp_2513_cycle_1_7,0.0715053722580929,1.20908108100776,4.31803625154114,2.38190004230293e-05,0.000388342891505203,2.35426276313072
virus_comp_6559_cycle_1_2,0.0968262591522118,1.51880932230166,4.31788576638634,2.42829645848338e-05,0.00039223277286247,2.34362870507983
edge_1468_16,0.085885199362156,1.32672115338047,4.32467061175504,2.44191609564184e-05,0.00039223277286247,2.3427725751357
virus_comp_18153_cycle_1_7,0.0789681764047307,1.44234207921191,4.5290507982736,2.75816661131839e-05,0.000416969893593428,2.33954894036741
virus_comp_8430_cycle_1_3,0.0763329185207417,1.22468394809526,4.34753636107484,2.50153565162873e-05,0.00039630492891899,2.33213036012099
edge_1468_55,0.0673401734692189,1.22640226867925,4.35514203434078,2.55347561437849e-05,0.000396835606832078,2.32042542632626
virus_comp_6059_cycle_1_2,0.0945842139366555,1.63476528101235,4.29703346755137,2.55635561686034e-05,0.000396835606832078,2.31075089883263
edge_959_6,0.0923167268301445,1.47755645657145,4.46673534816651,2.80490098803621e-05,0.000420984552970861,2.29753732978774
virus_comp_73_cycle_1_19,0.0702344678291214,1.27600071000011,4.29377140893117,2.55546969766038e-05,0.000396835606832078,2.29104489726512
virus_comp_2476_cycle_1_2,0.0982523069056368,1.60775214879759,4.32662114976727,2.67591533612887e-05,0.000408622864706394,2.26372459524857
virus_comp_808_cycle_4_32,0.0817786936681434,1.64286282712951,4.31246383310084,2.68505619812108e-05,0.000408622864706394,2.2635861970563
virus_comp_2089_cycle_1_12,0.113287309211435,1.4892781664551,4.55251618096926,3.1449446217725e-05,0.000427539252768232,2.25867151141454
virus_comp_2109_cycle_1_5,0.107046689705107,1.40751386734999,4.55275002889367,3.14243634728463e-05,0.000427539252768232,2.25838156411158
virus_comp_250_cycle_1_163,0.0737769042915673,1.38931778007757,4.30278889787206,2.8567800074448e-05,0.000423572574180759,2.20278544960715
virus_comp_586_cycle_1_2,0.0868732268746811,1.42763408811847,4.39259852169001,3.0530530590295e-05,0.000427539252768232,2.19221742288845
virus_comp_18153_cycle_1_10,0.0926641772946122,1.61476162596637,4.54232881208752,3.34649811174463e-05,0.000427649178589245,2.18897674635144
virus_comp_407_cycle_1_14,0.069598738078698,1.2344839323256,4.29930882503964,2.90599746558622e-05,0.000427307286348841,2.18294414348423
virus_comp_808_cycle_4_43,0.0861136846322916,1.75221177603524,4.28547664915548,2.96670795570483e-05,0.000427539252768232,2.17259513488401
edge_4_42,0.0779923944099228,1.29759042883058,4.26367199413877,2.91891704466567e-05,0.000427307286348841,2.17006869969683
virus_comp_2440_cycle_1_4,0.0769954852800183,1.28015708002494,4.28950040047133,2.95681281122395e-05,0.000427539252768232,2.16847503243436
virus_comp_2265_cycle_1_2,0.102145416504511,2.02512303243861,4.33499385226255,3.16079603213868e-05,0.000427539252768232,2.15820748563582
virus_comp_808_cycle_4_31,0.0800149878023402,1.59725396166813,4.28392500632332,3.01664185250115e-05,0.000427539252768232,2.15514861506895
edge_2254_3,0.0788957065181125,1.46789043149319,4.31268020909158,3.07882351866315e-05,0.000427539252768232,2.14988089848005
virus_comp_2475_cycle_5_1,0.0968827842668293,1.64881369496763,4.29704617989144,3.0360336977457e-05,0.000427539252768232,2.14961738172758
virus_comp_6916_cycle_1_1,0.0868178111303375,1.38803558322763,4.37482338295818,3.20376673623155e-05,0.000427649178589245,2.1476264483075
virus_comp_99_cycle_1_2,0.0838024836328754,2.0857225080047,4.24467006771883,3.09635196496743e-05,0.000427539252768232,2.14020722626018
virus_comp_808_cycle_4_27,0.0901550184028447,1.66334452376532,4.27746365557015,3.08889142677561e-05,0.000427539252768232,2.13426442824928
edge_1468_14,0.0850751739941059,1.2926048555414,4.27025922447023,3.11077465898627e-05,0.000427539252768232,2.12198964186987
edge_4_37,0.0724031168399282,1.43267901234257,4.2486233276381,3.09314890479645e-05,0.000427539252768232,2.12142156094625
virus_comp_14963_cycle_1_1,0.0767974403066895,1.35901990098788,4.29968929071709,3.2280128779638e-05,0.000427649178589245,2.10500853299051
virus_comp_17959_cycle_1_12,0.0945490727042242,1.37517180417714,4.44817032898624,3.5349212278518e-05,0.000428280988749749,2.10126221896186
virus_comp_729_cycle_1_15,0.0798603766006407,1.26462671902177,4.26907568668744,3.18782527773963e-05,0.000427649178589245,2.09897468335322
virus_comp_808_cycle_4_12,0.0785048549744752,1.47258387384221,4.29355714593656,3.30758463705511e-05,0.000427649178589245,2.084428180799
edge_4_39,0.0727387652198983,1.30509462292311,4.2376846400865,3.24121588471718e-05,0.000427649178589245,2.07303083169724
virus_comp_808_cycle_4_44,0.0817418476610929,1.73830753729386,4.25937279496426,3.31594605552013e-05,0.000427649178589245,2.07006830373535
virus_comp_18020_cycle_1_16,0.0750945577941081,1.18858113517244,4.27735884018216,3.33101212738103e-05,0.000427649178589245,2.06153087772793
virus_comp_1933_cycle_1_2,0.0721690633692589,1.36118102667645,4.25533298249549,3.34564924646377e-05,0.000427649178589245,2.05046373881823
virus_comp_2496_cycle_1_6,0.106950590300291,1.35863579442075,4.27324003103188,3.43463874350054e-05,0.000428179132998966,2.04991240047996
virus_comp_808_cycle_4_18,0.0789226191476352,1.43199155040763,4.28832357972643,3.42103720914123e-05,0.000428179132998966,2.04961153712991
virus_comp_7998_cycle_1_2,0.0773166168291291,1.42123398682882,4.22682633936536,3.34314811385313e-05,0.000427649178589245,2.04434968215335
virus_comp_2028_cycle_1_7,0.0913013778316771,1.32016422996761,4.29594455982775,3.53644062983337e-05,0.000428280988749749,2.04355965801317
virus_comp_2475_cycle_5_4,0.0956017520927732,1.53632261631859,4.2812304909254,3.41680121189735e-05,0.000428179132998966,2.04096471976992
virus_comp_152_cycle_1_7,0.0851032672469354,1.64170801191517,4.22249274415904,3.5033560366101e-05,0.000428280988749749,2.02236544829793
virus_comp_2968_cycle_1_7,0.0794580610494451,1.23505809148649,4.23848460752248,3.4425523397782e-05,0.000428179132998966,2.02136497822924
virus_comp_4511_cycle_1_5,0.0669181769026126,1.20684207172046,4.23509439796101,3.44320444175562e-05,0.000428179132998966,2.01891293445918
virus_comp_17813_cycle_1_5,0.0979301436864143,1.36680178137116,4.29631116855488,3.56996462347552e-05,0.000428280988749749,2.01852472669745
virus_comp_250_cycle_1_148,0.0651411359138512,1.29624203772855,4.27952899067756,3.57363730344581e-05,0.000428280988749749,2.00892775764963
virus_comp_2476_cycle_1_3,0.0924474229170789,1.55131311494835,4.25860242484828,3.53165441249189e-05,0.000428280988749749,2.00719686417796
virus_comp_2477_cycle_1_5,0.095646278888638,1.63094988475996,4.24711722556416,3.54904101961632e-05,0.000428280988749749,2.00192130314758
virus_comp_808_cycle_4_11,0.0850561732557058,1.7584119664621,4.23163593503848,3.68290606410035e-05,0.000436849319295596,1.97210131321491
virus_comp_15228_cycle_1_3,0.0774618864578313,1.77049655745842,4.19644163316517,3.67522462250679e-05,0.000436849319295596,1.95539299776908
virus_comp_6916_cycle_1_3,0.08116350523843,1.57811072748321,4.23087529913216,3.76903959809645e-05,0.000443941938856782,1.94966323789552
edge_957_36,0.0701345088865862,1.28606266933109,4.25484694043292,3.79374982363696e-05,0.000443941938856782,1.9482282911177
edge_1633_26,0.0731941469579304,1.25071390691208,4.2696330146682,3.89840608104458e-05,0.000448314373874118,1.93431255346276
virus_comp_250_cycle_1_165,0.0701604763764623,1.3470437514088,4.27688966071921,3.91524010041383e-05,0.000448314373874118,1.93379313005275
virus_comp_3404_cycle_1_2,0.0953635832514833,1.55402733355299,4.2288576494646,3.88362391728624e-05,0.000448314373874118,1.92571279725202
edge_1980_2,0.0670729987568127,1.38095107847555,4.1840128748565,3.80028118865728e-05,0.000443941938856782,1.91831398069086
virus_comp_1069_cycle_1_2,0.0839920352185359,1.55081144383797,4.19852484118755,3.88345094938193e-05,0.000448314373874118,1.91297691395399
virus_comp_808_cycle_4_14,0.0761913339094226,1.6097400961811,4.21566268526689,4.03850851631135e-05,0.000460151241292027,1.88707646228394
virus_comp_811_cycle_1_3,0.0824506608662532,1.36189470200795,4.24228929415279,4.08430185256214e-05,0.000461170399229046,1.88215540387612
virus_comp_2506_cycle_1_4,0.123960139722789,2.43495546469797,4.15974634608377,4.10726771470746e-05,0.000461170399229046,1.8819218537666
virus_comp_2477_cycle_1_7,0.0933491529458121,1.56456306977526,4.21768367678373,4.15862256076549e-05,0.000464680868746405,1.85581098559872
