"orf_id","total_logFC","total_adj_p","us_logFC","us_adj_p"
"virus_comp_2239_cycle_1_1",0.079320964808802,7.03596474662608e-05,0.0803344615322549,2.25966958274663e-06
"virus_comp_490_cycle_1_4",0.0844460175253954,6.47669118665078e-05,0.090686551437471,4.53774634745576e-05
"virus_comp_73_cycle_1_7",0.0695563403395583,6.47086070827119e-05,0.0675772324408305,2.34898539823275e-05
"virus_comp_62_cycle_1_20",0.0617137913632579,6.52334177698112e-05,0.0638612207331461,3.32497738642443e-06
"virus_comp_126_cycle_1_138",0.0902155643573397,6.8489449164074e-05,0.102066910356973,2.00884813555642e-07
"virus_comp_6059_cycle_1_2",0.0984360079683705,6.52334177698112e-05,0.119315100336097,8.53709016984453e-09
"edge_1468_71",0.0754646061770995,6.47669118665078e-05,0.0842035168637958,2.74340165068282e-05
"virus_comp_285_cycle_1_126",0.103811505453471,6.52334177698112e-05,0.146478643742333,5.21928465444988e-09
"virus_comp_18196_cycle_1_5",0.0966974584349037,6.89922993015855e-05,0.108005314257265,2.14535936111237e-06
"virus_comp_808_cycle_4_20",0.093754792567278,6.62303326618272e-05,0.0799044061552678,0.00234183167018169
"virus_comp_17845_cycle_1_5",0.0704771297759126,6.52334177698112e-05,0.0795331219208786,2.85318641388922e-08
"virus_comp_174_cycle_1_2",0.0922251018273846,6.59278845798393e-05,0.113364567712342,1.14379311917191e-06
"edge_4_62",0.0787023251894531,6.52334177698112e-05,0.0788974915570987,0.000993409075233863
"virus_comp_18196_cycle_1_3",0.115794058650939,6.85713701374253e-05,0.125909497412486,7.47213428466516e-05
"virus_comp_1260_cycle_2_16",0.0941810578934278,6.70788355091966e-05,0.112052723840422,1.53989919253821e-05
"virus_comp_152_cycle_1_7",0.0879370596377874,6.88695567920459e-05,0.107352726815396,5.37196748804507e-08
"virus_comp_2527_cycle_1_12",0.0985681684856608,7.03332719748739e-05,0.0963214074594839,0.000107129888804006
"virus_comp_2506_cycle_1_3",0.105967702929282,7.03596474662608e-05,0.095221718469002,0.00103728512206193
"virus_comp_18205_cycle_1_9",0.0739024282746563,7.03332719748739e-05,0.0763638848142941,0.000111927869389072
"virus_comp_872_cycle_1_42",0.0672227425965297,7.069437128038e-05,0.0725456336815762,1.3407666530107e-06
"virus_comp_301_cycle_1_54",0.0776326675473475,7.22718761509509e-05,0.0807595752853725,4.19205577315277e-05
"virus_comp_18364_cycle_1_1",0.0700308888439835,7.14275122135793e-05,0.0710670035309017,3.0409575713426e-05
"virus_comp_17860_cycle_1_59",0.0693798789103797,7.14275122135793e-05,0.0680833413073954,7.65584145164886e-05
"virus_comp_301_cycle_1_78",0.0849793676818389,7.23807637515818e-05,0.0885192779673502,0.000214589272795542
"virus_comp_12579_cycle_1_1",0.0760688540424133,7.23807637515818e-05,0.0740446219566649,0.000365440819446179
"virus_comp_2391_cycle_1_9",0.0760448585527505,7.66000976137416e-05,0.0698539425557263,2.90167524521138e-05
"virus_comp_808_cycle_4_31",0.0873612313439849,7.51575172045475e-05,0.0798171933530687,0.00199520920093542
"virus_comp_18123_cycle_1_5",0.072122222937805,7.57169673492989e-05,0.0726237903565555,0.000787476953945666
"virus_comp_301_cycle_1_84",0.079898903183546,7.83372500662968e-05,0.0808964524991497,0.000150708483982357
"virus_comp_7111_cycle_1_3",0.0813025561731135,7.613617551559e-05,0.0933270042371853,2.4262113000441e-07
"virus_comp_16662_cycle_1_3",0.0636707451874935,7.51575172045475e-05,0.052877134784674,0.00182428392432539
"virus_comp_2440_cycle_1_4",0.0783847834335757,7.53884822956169e-05,0.0726589163685089,1.91420167523258e-07
"virus_comp_301_cycle_1_67",0.0799674504384177,8.08800719510739e-05,0.0820133252213104,0.000131705067747633
"virus_comp_301_cycle_1_79",0.0795611386782535,7.82531922088799e-05,0.0761574408351727,0.000671687324210448
"virus_comp_62_cycle_1_56",0.0614350145005354,7.82531922088799e-05,0.0688857565291539,0.000147273847306902
"virus_comp_301_cycle_1_85",0.0801785557587515,8.32526888552287e-05,0.0828758684683684,0.000154991377073041
"virus_comp_169_cycle_1_1",0.0731281646990153,7.94055425702193e-05,0.0955983261023199,0.000695049568172089
"virus_comp_6559_cycle_1_1",0.0752286917850518,7.94055425702193e-05,0.0790574898409071,3.19121949054531e-06
"virus_comp_2382_cycle_1_7",0.0810230799432173,8.33444002757062e-05,0.0746718063638722,0.000101053937317368
"virus_comp_808_cycle_4_27",0.0977487734413922,8.19552270857435e-05,0.0927119721657318,0.000374500457729283
"virus_comp_6059_cycle_1_5",0.092837720741288,8.26085421262653e-05,0.119940722884089,3.9693384125877e-07
"virus_comp_10080_cycle_1_1",0.0776933913108007,8.47343902924932e-05,0.0858878746432163,6.32018436910746e-09
"virus_comp_810_cycle_1_1",0.0863488742203507,8.48856505788375e-05,0.0852577213026239,8.43729357589006e-05
"edge_1468_54",0.0653921620971629,8.2917452345041e-05,0.0719185311660326,1.1906233079192e-06
"edge_1847_4",0.0824478201517132,9.51134071135296e-05,0.0855903188161632,2.67304024195855e-05
"virus_comp_2216_cycle_1_3",0.0653974649313547,8.50145923325401e-05,0.0730208749261303,3.23134983929616e-05
"virus_comp_808_cycle_4_30",0.0882740937467266,8.83838959539455e-05,0.082972208777576,0.00158918419954666
"virus_comp_808_cycle_4_37",0.088478819019799,8.90400593174606e-05,0.0841956932111123,0.000205767854178843
"virus_comp_135_cycle_1_5",0.0872817413478092,8.83277555261492e-05,0.102464248203393,1.45487056110895e-07
"virus_comp_2489_cycle_1_6",0.0852852266113326,8.83277555261492e-05,0.0965557796780308,0.000140893952199373
"edge_284_18",0.0806174688318603,8.83277555261492e-05,0.0670472565620012,0.0014022644654169
"virus_comp_808_cycle_4_34",0.0966984114086292,8.91908431072301e-05,0.0916976392965102,0.000373311856861668
"edge_4_5",0.0878340097615233,8.91908431072301e-05,0.0907632242522027,0.00027122668946344
"virus_comp_301_cycle_1_101",0.0777408771043904,9.14945916179795e-05,0.0763518851084597,0.000225755028786899
"virus_comp_17985_cycle_1_1",0.0765986344637247,8.91908431072301e-05,0.084849329621042,5.19918413257512e-05
"edge_4_49",0.0878233757131872,8.91908431072301e-05,0.0939777057919153,6.31537796255149e-05
"virus_comp_155_cycle_2_155",0.0691244835739954,9.01611598634659e-05,0.0792238246510484,2.41129631642788e-06
"edge_1468_14",0.0816309225698574,9.13815649137525e-05,0.0902560318134359,5.87828991682703e-05
"edge_4_44",0.067249845325295,9.12688559282444e-05,0.0776212700197407,5.87232332457911e-06
"virus_comp_357_cycle_1_8",0.0754860631472869,9.04053046144185e-05,0.0758453430109518,0.000163103150893083
"virus_comp_14463_cycle_1_2",0.0969950402935182,9.05193627652636e-05,0.0946120571649373,0.00030288916186984
"virus_comp_2239_cycle_1_9",0.079887612301998,0.000104023765053336,0.0828388121194678,3.25628535775246e-05
"virus_comp_3629_cycle_1_1",0.0730853094748082,9.16255786838341e-05,0.080495172595265,0.000269874779756899
"virus_comp_14963_cycle_1_1",0.0786455296918103,9.28337339260008e-05,0.0704844550501498,0.00226532538452299
"virus_comp_155_cycle_2_110",0.0734735617563088,9.44434934697317e-05,0.081410531018198,0.000240918842824255
"virus_comp_18196_cycle_1_6",0.0968385092910673,9.62083381374072e-05,0.102724771473879,1.43296381174866e-05
"edge_4_13",0.0772481958081051,9.44434934697317e-05,0.0798924217845045,5.08016779936853e-05
"virus_comp_17832_cycle_1_5",0.0648533640959039,9.51134071135296e-05,0.0689877036416408,2.82279331792164e-06
"virus_comp_155_cycle_2_115",0.074351106817554,9.62083381374072e-05,0.0834091876137695,0.00023617692533585
"virus_comp_808_cycle_4_35",0.0887529262110915,9.66942484646821e-05,0.0804895021338059,0.000345124450147405
"virus_comp_62_cycle_1_32",0.0549198804052622,9.62083381374072e-05,0.0512428269631292,0.000104545004090423
"virus_comp_2739_cycle_1_1",0.0852698313075068,9.90537120218998e-05,0.0956017944284945,0.000261543864591905
"virus_comp_1935_cycle_1_1",0.0721452388994186,9.84167975114643e-05,0.0758705093834163,8.44845751056556e-06
"edge_1468_62",0.0775140956098163,9.7760917933896e-05,0.0858464637980905,1.86534137274499e-06
"virus_comp_1420_cycle_1_11",0.08721112000703,9.84167975114643e-05,0.0850606406029221,0.000832896519929381
"edge_284_12",0.0756973757822104,9.70128385036435e-05,0.0620781095043595,0.00167690064794057
"virus_comp_808_cycle_4_2",0.0954923699460109,9.88852708330431e-05,0.0886072699204734,0.000510542038092514
"virus_comp_155_cycle_2_43",0.0726803222992097,9.88852708330431e-05,0.0800539827828514,3.26976023353949e-05
"edge_4_63",0.0946810349061872,9.88852708330431e-05,0.0999000021422791,7.97503941072665e-05
"virus_comp_589_cycle_1_2",0.083643365741181,0.000100767558152725,0.0629145810764156,0.0241200339569281
"virus_comp_62_cycle_1_22",0.0571071210388483,0.000100202137387603,0.0623445069680645,4.39680967714939e-06
"virus_comp_174_cycle_1_4",0.0889824121063219,0.000101126453239755,0.10716494849572,6.27789617025437e-07
"virus_comp_18153_cycle_1_7",0.0785276113454356,0.00010956781011265,0.0910581412300644,3.9693384125877e-07
"virus_comp_163_cycle_1_25",0.0721368794043862,0.000105347820490482,0.0781583975232014,0.00044894131196576
"edge_1468_49",0.0791141686596539,0.00010536934561733,0.0878468383251006,1.28863008173168e-06
"virus_comp_167_cycle_1_1",0.0925518707651892,0.000105347820490482,0.114427296536786,2.4262113000441e-07
"virus_comp_2170_cycle_1_10",0.0816409046125945,0.000105376327684164,0.071424400868786,6.58433629425414e-05
"virus_comp_808_cycle_4_43",0.0954851785351772,0.000105376327684164,0.0865983960254065,7.51518448798441e-05
"virus_comp_1505_cycle_1_5",0.0648896756832536,0.00010536934561733,0.062574790339732,3.87830874914705e-05
"edge_1732_42",0.078848079123242,0.000110175031407645,0.0824383901217288,0.0176360834581266
"edge_284_11",0.0788671075651783,0.00010536934561733,0.0536950512083003,0.0171811271937612
"virus_comp_62_cycle_1_15",0.0560511612222747,0.000105956209038148,0.0592575012314556,0.000207079112805906
"virus_comp_536_cycle_1_8",0.0779414361007081,0.000108264419300583,0.0796103884709363,2.34898539823275e-05
"edge_1631_28",0.0797273914678315,0.000114020490389428,0.0874222564037064,2.09769185838096e-07
"virus_comp_2904_cycle_1_4",0.0846120283717656,0.000108264419300583,0.0898977736782503,0.000203097346842347
"virus_comp_155_cycle_2_95",0.0700943996641367,0.000109543818678103,0.0795563802083779,1.47366245226956e-05
"virus_comp_808_cycle_4_50",0.0953037763987972,0.000108264419300583,0.0918141580277557,0.000499120395120253
"virus_comp_301_cycle_1_112",0.0785589166165254,0.000109543818678103,0.0757420146587182,0.00213487832685153
"virus_comp_6059_cycle_1_4",0.0917530950761072,0.000108264419300583,0.11493837365844,1.72614324178113e-07
"virus_comp_169_cycle_1_11",0.084487917718805,0.000108264419300583,0.1001583953977,7.02565901851452e-08
"virus_comp_7998_cycle_1_2",0.0773624925971975,0.000108264419300583,0.0875075736547596,0.000292399185523842
"virus_comp_301_cycle_1_98",0.0802892152461795,0.000112139798925764,0.0816284482961939,0.00031615255833416
"virus_comp_301_cycle_1_125",0.073866713238019,0.000110633606183812,0.0702311983822746,0.000660022061045398
"virus_comp_2807_cycle_1_7",0.0719351577438271,0.000110175031407645,0.0740390585845661,0.000110408880859179
"virus_comp_155_cycle_2_103",0.0732380003215821,0.00011059895641955,0.0798889439332996,0.000373642228059809
"virus_comp_808_cycle_4_14",0.0805667316236741,0.000110633606183812,0.0691341898264173,0.00498725972818697
"virus_comp_301_cycle_1_57",0.0779573030182915,0.000113590259565214,0.0811991671873605,0.000234554227995868
"virus_comp_169_cycle_1_7",0.0898423476654057,0.000110633606183812,0.114247231455535,5.56342313012474e-06
"virus_comp_1796_cycle_1_3",0.0753253253895424,0.00011059895641955,0.071862753681725,0.000314033309098353
"virus_comp_155_cycle_2_118",0.0732245174940827,0.000110633606183812,0.0794342497784127,0.000378753141941579
"virus_comp_2239_cycle_1_10",0.0765452949202814,0.000120852322902589,0.0746988476838519,4.21216312756732e-05
"virus_comp_887_cycle_1_27",0.0662150500643691,0.000110633606183812,0.0626382120080088,4.87636030277637e-05
"virus_comp_169_cycle_1_8",0.0850152781895413,0.000113564949583661,0.102739640407972,6.83519724871892e-08
"virus_comp_2310_cycle_1_6",0.0760229650333884,0.00011758206508153,0.0800449988030048,0.000915339032809138
"edge_1468_43",0.0804228588719823,0.000113911473177598,0.095060421877399,9.2784283926287e-05
"virus_comp_155_cycle_2_126",0.0734260002679032,0.000116830715382682,0.0797519255639867,0.000434884382510587
"virus_comp_155_cycle_2_156",0.0725478240723461,0.000116928375812984,0.0792319753967947,0.000421512672509176
"virus_comp_155_cycle_2_152",0.0729676046577683,0.000117460037411975,0.0791583592628278,0.000398819182663989
"virus_comp_2375_cycle_1_8",0.0825007995544084,0.000121307646590532,0.0986219833738687,2.3542756727273e-06
"virus_comp_155_cycle_2_56",0.0733228548128561,0.000119862330621779,0.079691473018358,0.000413806984421904
"virus_comp_2332_cycle_1_2",0.0817432271484322,0.00012249586996688,0.0819816128042711,7.34683630732199e-07
"virus_comp_73_cycle_1_13",0.0670016207797394,0.0001194173506025,0.0696012270561494,1.70495202792638e-05
"edge_4_31",0.0741973117548306,0.000121307646590532,0.0692644368961891,0.000191531957842338
"virus_comp_155_cycle_2_107",0.0730964879283565,0.000121307646590532,0.080127566242685,0.000317830889095203
"virus_comp_169_cycle_1_5",0.085597420733902,0.000121307646590532,0.111586981392013,2.5642405309983e-06
"virus_comp_6059_cycle_1_1",0.0877507433953535,0.000121307646590532,0.108191302112446,3.5130816400282e-08
"virus_comp_808_cycle_4_48",0.0902667268425152,0.00012249586996688,0.0877341039247052,0.00155768479875169
"virus_comp_808_cycle_4_11",0.0946555068445426,0.000123141991186482,0.086757841075972,8.66599986276086e-05
"edge_4_36",0.0816969226529171,0.000121805168487358,0.0767362881402721,0.000731115216091087
"virus_comp_163_cycle_1_27",0.0725995917341857,0.00012314933749113,0.0785563435199399,0.000484443702893222
"virus_comp_2506_cycle_1_4",0.124211691984948,0.000125953118673429,0.103971069302868,0.0011799144482024
"virus_comp_808_cycle_4_24",0.0911700949055517,0.000124635759822083,0.0803904335608299,0.00183234979426249
"edge_1476_21",0.0692969210036604,0.000124635759822083,0.0558200083960561,0.00147189089282707
"virus_comp_155_cycle_2_104",0.0730635850213511,0.000124635759822083,0.079287084455805,0.000825473363681779
"virus_comp_167_cycle_1_4",0.0843570682899986,0.000124635759822083,0.098072630965854,0.000524129700029444
"edge_2044_32",0.0809479581333505,0.000125953118673429,0.0757946866970141,0.0011963278019939
"edge_311_11",0.0816813479316255,0.000125953118673429,0.0891948826425579,2.77513510574787e-06
"virus_comp_2305_cycle_1_6",0.0827682139289087,0.000126556250298075,0.0873656651247663,0.000301219233287739
"virus_comp_155_cycle_2_73",0.0719356114183531,0.000125953118673429,0.078175046630256,0.0005440859617307
"virus_comp_6161_cycle_1_1",0.0648806352580454,0.000128060564736357,0.0583937629403382,0.000194526922060903
"edge_329_8",0.057918795102863,0.000125953118673429,0.0531298942732041,5.41523400655764e-05
"virus_comp_2977_cycle_1_7",0.0726229284969407,0.000128060564736357,0.082248754667882,0.000314033309098353
"virus_comp_597_cycle_1_4",0.0868762377746982,0.000145442743904995,0.0910522217995587,1.92649871722408e-05
"edge_284_1",0.0716600942107371,0.00012849783504645,0.0720758274311399,0.000202705778700176
"virus_comp_301_cycle_1_100",0.0790272783687433,0.000134373199740548,0.080638938036617,0.000268744630825997
"virus_comp_2739_cycle_1_4",0.0717634536618396,0.000132415829483491,0.0756033147608767,0.00483216650170694
"virus_comp_733_cycle_1_40",0.0791496695910487,0.000130254898805692,0.0824620503381767,3.81012806459232e-05
"virus_comp_733_cycle_1_9",0.0707682649136519,0.000131924861673998,0.0609821263459231,0.00086690954638521
"virus_comp_3_cycle_1_6",0.0663128120505072,0.000130176891843205,0.0721605445198681,1.28145856110986e-05
"virus_comp_808_cycle_4_10",0.0924345454248241,0.00013234341078736,0.0890019756079322,7.3056796981888e-05
"virus_comp_16893_cycle_1_1",0.0678900784920814,0.000131888951203274,0.0692653696299249,0.0162626061891278
"edge_1476_10",0.0693627361789328,0.000134374663900771,0.074793104099316,3.68722478945549e-06
"virus_comp_7271_cycle_1_3",0.0762657866432598,0.000135760848033684,0.0727145366100583,1.59180837819666e-06
"virus_comp_155_cycle_2_117",0.0691411229481301,0.000132415829483491,0.07484762212134,0.000187033212502384
"virus_comp_10304_cycle_1_3",0.0682184752756358,0.000138275065268142,0.0558662129970169,6.89053023626149e-05
"virus_comp_152_cycle_1_5",0.0866516669851592,0.000133366768651816,0.107360469872059,5.25512354705447e-06
"virus_comp_808_cycle_4_36",0.0848632784761108,0.000134373199740548,0.0853814168857116,0.000817062175116973
"edge_4_61",0.0854014163470454,0.000133366768651816,0.0898086016355944,0.00018882253901159
"virus_comp_155_cycle_2_87",0.0722564304667653,0.000134373199740548,0.0793782998456401,0.000365564079865467
"virus_comp_135_cycle_1_2",0.0858041848889635,0.000134373199740548,0.109388916734619,0.000481347751601817
"virus_comp_155_cycle_2_90",0.0717672541510546,0.000134373199740548,0.0778049365423525,0.000574748368590699
"virus_comp_169_cycle_1_4",0.0888024246964959,0.000135219275581533,0.111492194075117,2.92078036709251e-08
"virus_comp_155_cycle_2_47",0.0725648410806177,0.000136091287164273,0.0784669865120238,0.000461803130584438
"virus_comp_4270_cycle_1_1",0.0741046512114075,0.000135219275581533,0.0703955621889519,0.00041608226703405
"virus_comp_6916_cycle_1_3",0.086224950725744,0.000138275065268142,0.0806857809795078,0.000217198503849653
"virus_comp_18196_cycle_1_12",0.0947205598379604,0.000145296219444657,0.102755410383366,0.000185449223903917
"virus_comp_4092_cycle_1_4",0.0716223831578645,0.000140301552149421,0.0791550464187003,0.000324428004756791
"virus_comp_301_cycle_1_18",0.0796512753922853,0.000151896153269282,0.0803717134683255,0.000207670408349878
"virus_comp_155_cycle_2_147",0.0715734045292488,0.00014803378980259,0.0775858337743175,0.000654762787967766
"virus_comp_2432_cycle_1_8",0.0878799005518913,0.000148115974814445,0.0980909707843975,0.000372987892022492
"edge_284_6",0.0789164107396096,0.00014638066464442,0.0771877898919975,0.000692109239182197
"virus_comp_18153_cycle_1_5",0.0745560427321293,0.000167685001169421,0.0858399574524839,2.21063094757797e-05
"virus_comp_3984_cycle_1_2",0.0608304171688581,0.000148115974814445,0.0618028872632844,0.000177930841494694
"edge_4_55",0.0786090758155873,0.000148246199893789,0.0903813196452852,4.3704481993347e-05
"edge_4_43",0.070717060732954,0.000151896153269282,0.077910908855506,1.19883917553717e-05
"edge_4_38",0.0705308650653173,0.000148115974814445,0.067243935486402,6.24824723535737e-05
"virus_comp_10841_cycle_1_2",0.0782285036426727,0.000155895517237616,0.0735921435587733,0.000431673673133591
"virus_comp_809_cycle_1_2",0.0942423143513638,0.000153018706405929,0.0844534798895785,0.00160287808630945
"virus_comp_400_cycle_3_10",0.0711618397837034,0.00015079606730443,0.0746775526452016,0.000428254795447291
"virus_comp_73_cycle_1_6",0.0675188498932895,0.000153018706405929,0.0621421935826985,6.3943744963876e-05
"virus_comp_1898_cycle_1_2",0.0684928816235975,0.000152025100095287,0.0514477264174532,0.00508483673010616
"virus_comp_590_cycle_2_56",0.0787524746264287,0.000166638059560764,0.095267050582847,3.62162131335176e-05
"virus_comp_163_cycle_1_9",0.0721853617265419,0.000155165134797039,0.0769050324181404,0.00114464977202075
"edge_2044_40",0.0673778229253462,0.00015650682070736,0.0680814051028651,0.000633953109781849
"edge_2654_5",0.0732485883606148,0.000161916938120626,0.0895195641848425,1.07988489549734e-06
"edge_1847_8",0.0854260213556748,0.000179974003116574,0.0889766445381696,4.04243983339597e-05
"virus_comp_1069_cycle_1_3",0.070801398127703,0.000160075113235387,0.0667609955380537,4.57410455755133e-05
"edge_1847_23",0.079895391178021,0.000173708227462857,0.0920405650283877,9.6591174105845e-05
"edge_4_52",0.0863779130186711,0.000165360847629556,0.0951898974240529,7.39957759906058e-05
"virus_comp_590_cycle_2_59",0.0966958151651777,0.000183680889867536,0.0984287353985166,0.00270629359074077
"edge_4_48",0.0822186662893636,0.00016588528910613,0.0831003769736944,0.000345031515178645
"virus_comp_18289_cycle_1_2",0.071562550294905,0.000165360847629556,0.0844234043139289,4.34945682595455e-06
"virus_comp_62_cycle_1_7",0.0608585252071005,0.000166967651608757,0.0617292962159044,1.36634679318786e-05
"virus_comp_73_cycle_1_8",0.0647562836129571,0.000167513820619955,0.0659229800866372,0.0015243009719634
"edge_311_15",0.0775607614930355,0.000167513820619955,0.0908913836954067,0.000801188336759846
"edge_2658_7",0.0599541234314655,0.000168619199774356,0.0626122069309541,2.17195757338305e-06
"edge_1980_2",0.0682324487185521,0.000167513820619955,0.0707260876446795,3.39890093374518e-05
"virus_comp_9227_cycle_1_2",0.0632174393275383,0.000167513820619955,0.0587091738490815,0.000456823581192011
"edge_209_1",0.0842567115676814,0.000170028789628623,0.0884929199612031,0.000204494013647116
"edge_4_25",0.0697392528573623,0.000173708227462857,0.0793332776991386,1.03231087169907e-06
"virus_comp_2340_cycle_1_2",0.0921097177180564,0.00017417720198568,0.0885262446615517,0.000833937132690422
"virus_comp_1069_cycle_1_2",0.0807020977003722,0.000173871604586376,0.0886586656898065,0.000582880677544035
"virus_comp_18259_cycle_1_6",0.0584999190226137,0.000178814391182853,0.0636978206146167,2.0947906304784e-06
"virus_comp_7998_cycle_1_1",0.0737233361358959,0.00017417720198568,0.07916213188256,2.40103157241196e-05
"virus_comp_1260_cycle_2_14",0.088853141824309,0.000173708227462857,0.102737455929777,3.95227507281063e-05
"virus_comp_62_cycle_1_33",0.0585169459514145,0.000176961349735993,0.0627576092947805,3.19297681364567e-06
"virus_comp_391_cycle_1_35",0.0705203206171634,0.000187052861708986,0.0686210416062897,0.000345124450147405
"virus_comp_16658_cycle_1_1",0.0746518275303293,0.000177878057752502,0.0823202265900856,1.26497838376444e-05
"virus_comp_1611_cycle_1_14",0.0733310290349086,0.000178692582482949,0.066234447467171,0.00163938639024068
"virus_comp_17732_cycle_1_1",0.0807857295911808,0.000179338382097784,0.10118364490139,1.79167903517619e-07
"edge_295_56",0.0661648973505106,0.000179338382097784,0.0776553128541226,2.76969590731492e-05
"virus_comp_733_cycle_1_28",0.0773188395287251,0.000183955192758311,0.080415625776371,0.000147130342325187
"virus_comp_2334_cycle_1_4",0.0763750548905644,0.00018634120214529,0.0654244625421204,0.000354358159547406
"virus_comp_155_cycle_2_154",0.0685432312910221,0.000186770897655437,0.0731430693410157,4.93581250882719e-05
"virus_comp_18362_cycle_1_3",0.0545246095190437,0.000186250422424824,0.0472417494421043,2.73602720873234e-05
"virus_comp_733_cycle_1_16",0.0723440473775982,0.000187052861708986,0.078349556038822,0.000133069681312795
"virus_comp_36_cycle_2_76",0.0716701674442108,0.000188991474735871,0.0803672757939791,0.000283801163951976
"virus_comp_301_cycle_1_109",0.0718462525589533,0.000190357876654574,0.0674217593277405,0.00163429835059263
"virus_comp_586_cycle_1_2",0.0876826955608451,0.000195478783230442,0.0890217160783269,0.00150748470709086
"virus_comp_301_cycle_1_23",0.0798543113413146,0.000197129721727469,0.0634011952908223,0.00271234067866373
"virus_comp_1925_cycle_1_4",0.0638464156524626,0.000190357876654574,0.0606809701557976,0.000103635049991076
"virus_comp_1260_cycle_2_9",0.0915204397971868,0.000190107606462219,0.106978418008922,7.82957263361107e-05
"virus_comp_138_cycle_1_2",0.0914834560633528,0.000194457533211949,0.119235583622098,7.10578614362064e-08
"edge_1845_43",0.0814844334926875,0.000205603322997515,0.0764548825424845,0.000239307525337791
"virus_comp_2838_cycle_1_5",0.0747588965737932,0.000190357876654574,0.0787935494606848,0.000211438215927838
"virus_comp_7248_cycle_1_2",0.0739442567731872,0.000194842020908691,0.0678508113220724,0.00790874797709079
"virus_comp_808_cycle_4_46",0.0919181313377046,0.000196578108445411,0.0857672675258436,0.000952608313342603
"virus_comp_2334_cycle_1_3",0.0724593497059068,0.000194842020908691,0.0740716678968245,0.000263993099421118
"virus_comp_491_cycle_1_2",0.0686291675160031,0.000193915773226374,0.0763143306353525,3.95633932384738e-05
"virus_comp_2273_cycle_1_5",0.0779164893566637,0.00019860259798186,0.0613407698854606,0.00182518596559956
"virus_comp_126_cycle_1_195",0.0850687213877434,0.000206242044051847,0.0973666983737766,6.58486683146932e-06
"virus_comp_36_cycle_2_78",0.0717239242989365,0.000195478783230442,0.075519557375489,0.000253518857607054
"virus_comp_2650_cycle_1_1",0.0851599702888285,0.000205389586260443,0.0979329733365484,0.00116837999394049
"virus_comp_18130_cycle_1_5",0.0769032582102185,0.000210969361492815,0.0861958836492484,0.000287542693963349
"virus_comp_1103_cycle_1_6",0.0885555672919648,0.000199550973297556,0.0730383193014524,0.000147130342325187
"virus_comp_2223_cycle_1_2",0.0906337548166991,0.000205603322997515,0.104773326411288,8.70197318153629e-05
"virus_comp_808_cycle_4_45",0.089921306762062,0.000200789303685722,0.0847942258445616,0.000248696509986408
"virus_comp_174_cycle_1_1",0.0852838879595216,0.000200176891092756,0.10552423333736,2.63267278205033e-07
"edge_4_30",0.0903789179930708,0.000200176891092756,0.09620377682007,0.000494896162327063
"edge_187_9",0.0741214668379687,0.000200502813491454,0.0737391338635717,0.000500668946794644
"virus_comp_301_cycle_1_38",0.0794214900709452,0.000213589275273196,0.0805432862010362,0.000889274893853424
"virus_comp_152_cycle_1_2",0.0911167536806086,0.000205603322997515,0.117023968221339,5.60379314969203e-07
"virus_comp_15228_cycle_1_3",0.0814068757152204,0.000205389586260443,0.0692928545938687,0.000407356462602212
"virus_comp_301_cycle_1_58",0.0783805459536088,0.000214128810102403,0.0785771058482571,0.000490176872429011
"virus_comp_808_cycle_4_26",0.0921701813885712,0.00020879985775186,0.0854587949641081,0.00111907300544562
"virus_comp_3404_cycle_1_2",0.0849115927325067,0.000206242044051847,0.11494636215152,2.42975031274533e-06
"virus_comp_301_cycle_1_120",0.0819627743900519,0.000223425466854364,0.0811409226395959,0.000137362197284799
"virus_comp_4192_cycle_1_1",0.0602463405735241,0.000205603322997515,0.0682923745969094,1.77984984137309e-06
"virus_comp_8201_cycle_1_3",0.0717821903405313,0.000212853976438938,0.0689139648673681,0.00380645838876939
"virus_comp_155_cycle_2_41",0.0648211015036472,0.000209022776753761,0.065694541932327,0.0045654226010994
"virus_comp_1260_cycle_2_13",0.0827517638990693,0.000208310816249258,0.0971494872435111,7.79394846524255e-05
"virus_comp_150_cycle_1_156",0.0694743523044453,0.000214128810102403,0.0776860051230403,7.02371936641153e-05
"virus_comp_2265_cycle_1_11",0.0728027592516946,0.000217739287601852,0.0745710628559781,8.01707630638321e-05
"edge_329_6",0.0570866717430953,0.000210146229498599,0.0445230779296144,0.000767566254364578
"virus_comp_1045_cycle_1_1",0.0800445846807795,0.000217739287601852,0.1012875329719,2.16566715732683e-07
"virus_comp_808_cycle_4_33",0.0936598957491008,0.000217739287601852,0.0867234820754943,0.00404053630343607
"virus_comp_808_cycle_4_13",0.0846394527505256,0.000217739287601852,0.0797809291204962,0.00260043623936511
"virus_comp_729_cycle_1_15",0.0810529015287904,0.000219304226890137,0.0881572484564659,3.9693384125877e-07
"edge_1468_12",0.0822949811815413,0.000217739287601852,0.0918441877093097,5.18541856462127e-05
"virus_comp_18020_cycle_1_3",0.0666597777913722,0.000217296543158498,0.0784652288017938,3.62244729010057e-05
"virus_comp_808_cycle_4_49",0.0847526244135815,0.000219058505437192,0.0857857535331339,0.000879165650107513
"virus_comp_2332_cycle_1_9",0.0779403042371341,0.000226179461907871,0.07856091310456,0.000101423612996126
"virus_comp_2597_cycle_1_3",0.0837377938808568,0.000225408702980616,0.0834850595490484,1.57788203449198e-05
"edge_4_56",0.089797537370971,0.000226310053993889,0.0961461564543244,0.000351123712853337
