"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"richness",1.71314625185143,104.311036789298,3.12605209517334,0.00195326856642205,0.0136728799649543,-4.94062028968407
"viral_load_cv",0.0333009292831513,3.90860948933141,2.31334936977007,0.0214098037848589,0.0749343132470061,-7.1016871971434
"total_abundance",9148.06255929583,857070.264214047,0.576143129021683,0.564969693999859,0.979979525706176,-9.59555092356946
"shannon",0.00391827068825472,2.05120222761976,0.49638584108651,0.620001942175579,0.979979525706176,-9.63842629242488
"evenness",-0.00056601782152061,0.458747922358074,-0.35063001516286,0.726122997135654,0.979979525706176,-9.70032817217151
"dominance",-0.000129359180826311,0.461724735242168,-0.0658725941617723,0.947525094006303,0.979979525706176,-9.75982065755303
"simpson",5.28059748129871e-05,0.647205510432962,0.0251164465349609,0.979979525706176,0.979979525706176,-9.76168121900997
