,logFC,AveExpr,t,P.Value,adj.P.Val,B
virus_comp_36_cycle_2_46,0.0909538566619084,0.265863260177275,5.88914095729246,1.66516190768119e-07,1.26781308013969e-05,7.14360325204959
virus_comp_729_cycle_1_55,0.074839144997864,0.164128804307361,5.97083406813468,1.73171099203973e-07,1.26781308013969e-05,7.1316581512439
virus_comp_18020_cycle_1_4,0.0967191620849022,0.287734845200329,5.650272413993,1.64824518096759e-07,1.26781308013969e-05,7.07659924550315
virus_comp_2375_cycle_1_4,0.10229236661238,0.852371472627007,5.62734479952365,1.75139182214232e-07,1.26781308013969e-05,7.02157150569047
edge_1631_1,0.0754972505938942,0.23468796352141,5.56927438902008,1.73668014386375e-07,1.26781308013969e-05,7.0054073218236
edge_1495_51,0.0874505988424536,0.233497820070477,5.78417176936509,1.90103136022539e-07,1.35111483402201e-05,6.99519398280927
edge_311_11,0.0862859289209079,0.289717417880739,5.49717283172854,1.74595004178439e-07,1.26781308013969e-05,6.97621959179486
virus_comp_2028_cycle_1_7,0.110946306023553,0.42638343384041,6.54064659688104,2.42351239961868e-07,1.57891832835157e-05,6.9677043194416
virus_comp_1749_cycle_1_9,0.0833958610897656,0.21241846942124,5.93063152597749,2.12665751852146e-07,1.4584393403334e-05,6.94030265177051
virus_comp_2375_cycle_1_1,0.107282982540684,0.712211945109531,5.78993522531638,2.0792326280235e-07,1.45137863266855e-05,6.92214665617252
virus_comp_18126_cycle_1_3,0.134349429332336,0.445682583662015,5.77634272740258,2.28153852510755e-07,1.51161594824498e-05,6.83635348704733
virus_comp_2089_cycle_1_4,0.0905402043010569,0.485322438591823,5.65068410410422,2.21176984554929e-07,1.49065660797451e-05,6.82642949331223
virus_comp_2109_cycle_1_9,0.118567774915691,0.63802892320396,5.93826880338747,2.62410151337997e-07,1.65445367996812e-05,6.7627110953301
