"","term","estimate","std.error","statistic","p.value"
"1","get(i)1",0.082511226751023,0.311082122041636,0.26523937219375,0.790825066102757
"2","CountryUSA",-0.72408371630382,0.309699698065741,-2.33801879958603,0.0193862729321498
"3","SexMale",0.416386370475588,0.268501192118095,1.55078034175896,0.120954333178147
"4","Delivery.ModeVaginal",-0.212250377538854,0.328434946318579,-0.646247848829622,0.518118856110387
"5","HLA.CategoryLow/No Risk",-0.704557096931285,0.345009322893007,-2.04213929937708,0.0411377155721148
"6","HLA.CategoryStandard Risk",-1.00343705629235,0.264035565479027,-3.80038596115589,0.000144470892691834
"7","feeding_first_yearBreastmilk_and_formula",-0.275721061438804,0.259666002383203,-1.06182965389481,0.288313025046072
"8","feeding_first_yearFormula",-0.0729218334900714,0.307140329688899,-0.237421876716527,0.812329519688843
"9","feeding_first_yearUnknown",0.614252581408909,0.69167886719992,0.888060356528672,0.374508285779611
"10","Age.at.Gluten.Introduction..months.11",2.23388120077667,0.611950601705147,3.65042732951346,0.000261804375418547
"11","Age.at.Gluten.Introduction..months.12",-16.0735319583897,10980.0971058512,-0.00146387885311363,0.998831994081376
"12","Age.at.Gluten.Introduction..months.15",-15.4715483506508,1662.86758474221,-0.00930413731833574,0.992576479587544
"13","Age.at.Gluten.Introduction..months.36",2.30104420934714,0.664442859809614,3.46311827326502,0.000533953633335836
"14","Age.at.Gluten.Introduction..months.4",2.49832587406057,0.704112956497232,3.54818903843078,0.000387889718962149
"15","Age.at.Gluten.Introduction..months.5",3.13534824484278,0.667645561674167,4.69612684458005,2.65140927881908e-06
"16","Age.at.Gluten.Introduction..months.6",1.84130155525204,0.496941940537555,3.70526495159627,0.000211169877383421
"17","Age.at.Gluten.Introduction..months.7",1.10890367023269,0.505990831744564,2.19154893856356,0.028412092366321
"18","Age.at.Gluten.Introduction..months.8",1.27699578906077,0.548736730117638,2.32715566313012,0.0199569818178343
"19","Age.at.Gluten.Introduction..months.9",2.86395262761246,0.536177534910297,5.34142600377989,9.22182581619554e-08
"20","Age.at.Gluten.Introduction..months.Unknown",2.06578259380454,0.843151746263018,2.45007212872465,0.014282760037237
