"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-0.234590076167876,0.790894989892852,0.790894989892852,0.314422664388564,-0.746097857239607,1.53273387966394,4.3263502270955
"CountryUSA","CountryUSA",0.409821312899963,1.50654856026677,1.50654856026677,0.558922498047499,0.733234597518627,1.65493935271992,90.5096773311446
"SexMale","SexMale",0.703214586857305,2.02023650624153,2.02023650624153,0.32595940395799,2.15736861191444,2.90508084125204,45.9249219607479
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.19681413513125,0.302155306115829,0.302155306115829,0.581752490545714,-2.05725657316667,1.1014355160242,2.57274079578312
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.378471454212175,0.684907522000829,0.684907522000829,0.423129586069967,-0.894457553127926,1.34831675088571,4.80492566573329
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.52321049169991,0.592614905347251,0.592614905347251,0.293344433488107,-1.78360463663314,1.39582521490268,2.8665110166025
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.172892896689554,0.841227708292281,0.841227708292281,0.325642523110368,-0.530928501100442,1.55947774859506,4.91641206326308
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0814280581829398,0.921799023365207,0.921799023365207,0.339358260194638,-0.239947181884528,1.60639932037898,6.00542025241106
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6116167430026,329015935.261694,329015935.261694,2327.58485500739,0.00842573653150028,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.5268299428315,0.59047384173246,0.59047384173246,3723.0319515985,-0.000141505619527467,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.544145572617,307549181.610029,307549181.610029,2327.58484052163,0.00839674895297781,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7647051357385,383444380.030562,383444380.030562,2327.58491031786,0.00849150767738884,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.936174510672,455166803.427022,455166803.427022,2327.58489845745,0.00856517608611579,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.2496010605266,229084401.822895,229084401.822895,2327.5848211625,0.00827020389783797,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.3808772681296,96097827.6061279,96097827.6061279,2327.58481683965,0.00789697420912328,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.5382689211251,112478080.556253,112478080.556253,2327.58484302742,0.00796459427747988,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.0651845675642,517843984.981954,517843984.981954,2327.58482827412,0.0086206029201704,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.417900996362992,1.51877030317492,1.51877030317492,33748.0381271264,1.2382971560859e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.473095041319727,1.60495391266579,1.60495391266579,33748.0381250974,1.40184457409363e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.690162300492587,1.99403914051631,1.99403914051631,33748.0381260045,2.04504421239463e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.181629964140717,1.19917037573021,1.19917037573021,33748.0381255194,5.38194141731081e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",20.9711281915927,1281283557.32727,1281283557.32727,33667.6872719722,0.000622885914977916,1,Inf
