"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae",8644212.84647842,-3.59670811903154,1.24698537606831,-2.8843226136074,0.00392256677375688,0.0274579674162982
