"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",0.674855529494869,1.96374925162911,1.96374925162911,1.08123585502787,0.624152007498379,1.2660535192608,12571081.3016945
"CountryUSA","CountryUSA",0.397261959245982,1.48774560772686,1.48774560772686,0.559554923844914,0.709960617478341,1.64355358434428,86.0340702495033
"SexMale","SexMale",0.733473868442436,2.08230170001316,2.08230170001316,0.325372514740094,2.25425884244812,3.00563817074822,51.4209424045717
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.2093738230476,0.298384062166954,0.298384062166954,0.581719094578723,-2.07896531903155,1.10011501252789,2.54241999136737
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.395758974275228,0.673168927414245,0.673168927414245,0.4260334637833,-0.928938705332615,1.33919384803723,4.7187554860468
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.529323899929013,0.589003060099455,0.589003060099455,0.296399116785007,-1.78584843865428,1.39023774423336,2.86612968528464
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.211588566621416,0.809297601124296,0.809297601124296,0.332402853757978,-0.636542569443382,1.52479219862134,4.72357540611443
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0914175811085887,0.912636531543575,0.912636531543575,0.340727514169241,-0.268301141841985,1.59683906317621,5.92756359331297
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6605692854914,345522832.886806,345522832.886806,2326.73859619454,0.00844984018301279,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.438601720675579,0.64493759379367,0.64493759379367,3725.99424290725,-0.000117714009223309,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.5610881173067,312804238.678688,312804238.678688,2326.73858393188,0.00840708460004607,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7468050422486,376641755.226487,376641755.226487,2326.73865254715,0.00848690291048852,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9858877597442,478366512.762348,478366512.762348,2326.73863883282,0.00858965739691757,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.2804964939232,236272532.138903,236272532.138903,2326.73856305378,0.00828649028304154,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4457563676672,102539266.159464,102539266.159464,2326.73855712422,0.00792773056138531,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.5970867043717,119292223.95775,119292223.95775,2326.73858365968,0.00799277015259735,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.1673814009004,573564755.456904,573564755.456904,2326.73856810368,0.00866766111043455,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.415290325887278,1.51481046554967,1.51481046554967,33787.9511523282,1.22910774913519e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.432191536037344,1.54063017310148,1.54063017310148,33787.9511502366,1.2791291609119e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.655589514441192,1.92627775127722,1.92627775127722,33787.9511511531,1.94030561814287e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.112646270723187,1.11923595639303,1.11923595639303,33787.9511506288,3.33391836104541e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",20.9963332187731,1313988780.8061,1313988780.8061,33707.7261510831,0.000622893787752528,1,Inf
