"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-1.17642787140963,0.308378340559045,0.308378340559045,1.09643966985829,-1.07295267012884,1.03661206754151,14.0790998705313
"CountryUSA","CountryUSA",0.404543464445449,1.49861817138053,1.49861817138053,0.558777452326752,0.723979578561962,1.65079180407806,88.2758342244025
"SexMale","SexMale",0.731515506093546,2.07822778916365,2.07822778916365,0.323803548748715,2.25913369053664,3.00933636772149,50.4137129688226
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.21290773868169,0.297331459065437,0.297331459065437,0.581430399805176,-2.08607554590902,1.09980396697589,2.53273227360332
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.347790064103605,0.706247127275971,0.706247127275971,0.424180245274118,-0.819911035411026,1.36006770288901,5.06261523216005
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.510921866331726,0.599942257239259,0.599942257239259,0.293679082219294,-1.73972849026481,1.40128236523651,2.90611183796581
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.190486659316727,0.826556784487773,0.826556784487773,0.326247512673623,-0.583871606424443,1.54663894937156,4.79062640484384
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0871832370942291,0.916509141773961,0.916509141773961,0.340459605413885,-0.25607512817341,1.60040854779366,5.96689421468789
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6712916614658,349247592.056824,349247592.056824,2308.56889188632,0.00852098966186471,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.437106440155735,0.645902677770004,0.645902677770004,3715.89626190958,-0.000117631497045912,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.5145001463378,298565574.380574,298565574.380574,2308.56887792237,0.00845307252166552,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7502614702823,377945842.792002,377945842.792002,2308.56894866937,0.00855519670818845,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9862346401778,478532477.529011,478532477.529011,2308.56893525048,0.00865741296913419,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.3045425246493,242022807.282527,242022807.282527,2308.56885664998,0.008362125508642,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4532689307091,103312499.706965,103312499.706965,2308.5688520783,0.00799338036381133,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.6341688389098,123798875.987149,123798875.987149,2308.56887682114,0.00807174047350441,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.1441800145038,560410447.11713,560410447.11713,2308.56886312557,0.00872583024758922,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.385099221212782,1.46976014559074,1.46976014559074,33827.4646287402,1.13842176893623e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.418702004408144,1.51998733776868,1.51998733776868,33827.4646266872,1.2377575707457e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.636942525751497,1.89069129311919,1.89069129311919,33827.4646275737,1.88291535521201e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.140738091475307,1.15112311954205,1.15112311954205,33827.4646270754,4.16046821796572e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",21.3538452140779,1878698739.09283,1878698739.09283,33748.6027409365,0.000632732720166101,1,Inf
