"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",1.90167265940914,6.6970870246062,6.6970870246062,0.788504641732261,2.41174567499231,4.1700946545218,43753516182919
"CountryUSA","CountryUSA",0.397885162862454,1.48867306513737,1.48867306513737,0.559513843348118,0.711126574601834,1.6441285569365,86.2423686305933
"SexMale","SexMale",0.780664475711908,2.18292228253202,2.18292228253202,0.325974241610943,2.39486553248476,3.16548976082407,62.5089538838695
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.20830127578438,0.298704264861785,0.298704264861785,0.582385461772594,-2.07474491568987,1.10009050494064,2.54807592490208
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.425145276936705,0.653674814356852,0.653674814356852,0.426514532717813,-0.99678966207228,1.32755994839603,4.51784700375665
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.473893362809637,0.622573638531625,0.622573638531625,0.296057214610021,-1.60068169064506,1.41692188155321,3.0411363057588
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.225470821223749,0.798140348866782,0.798140348866782,0.327088101517912,-0.689327493655106,1.5225684905511,4.55076297682836
"feeding_first_yearFormula","feeding_first_yearFormula",-0.10376600953795,0.901436200218619,0.901436200218619,0.342961640340195,-0.302558646019482,1.58448973312386,5.84441666467493
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.8545114680907,419473733.502297,419473733.502297,2493.17248960917,0.00796355308380732,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.347471932520798,0.70647184253504,0.70647184253504,3983.17069322867,-8.72350093134334e-05,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.7312248937713,370819097.476149,370819097.476149,2493.17247969569,0.00791410343827461,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.9381881425909,456084265.235997,456084265.235997,2493.17254304391,0.00799711524106889,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",20.12248490501,548383218.864433,548383218.864433,2493.17252897162,0.00807103586742555,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.4490447809062,279648714.081182,279648714.081182,2493.17245809218,0.00780092236210124,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.5447954633239,113214574.259776,113214574.259776,2493.17245428357,0.00743823213330541,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.7755325456955,142596931.245519,142596931.245519,2493.17247653353,0.00753077964818571,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.2617209021719,630309106.443863,630309106.443863,2493.1724637722,0.00812688299609872,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",1.25949843327332,3.52365369661938,3.52365369661938,56140.0826720681,2.24349230233673e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",1.37326017930351,3.94820158107312,3.94820158107312,56140.0826709044,2.4461313805924e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",1.54983706940626,4.71070260248934,4.71070260248934,56140.082671402,2.76066046870243e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",1.06291647810032,2.89480131450143,2.89480131450143,56140.0826711159,1.89332902184554e-05,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",22.0796636576338,3882183762.47061,3882183762.47061,56084.6776443104,0.000393684417652595,1,Inf
