"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-1.38322513071299,0.250768486329257,0.250768486329257,0.608004610136571,-2.27502408312708,1.07913740978584,2.28341411319785
"CountryUSA","CountryUSA",0.462296278762094,1.58771563997113,1.58771563997113,0.560465441476627,0.824843504256226,1.69774715558687,117.04686172551
"SexMale","SexMale",0.734104951241647,2.08361621954051,2.08361621954051,0.325849731240737,2.25289414370973,3.00463215092704,51.7395299589874
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.28803238497203,0.27581294322562,0.27581294322562,0.586017207025271,-2.19794294353628,1.09139562264127,2.38650038821145
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.385603547677627,0.680040075712245,0.680040075712245,0.424198202841058,-0.909017400580804,1.34462105262159,4.76717631334638
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.534426319526701,0.586005373573394,0.586005373573394,0.2962821652311,-1.80377485465535,1.38801279637377,2.85012684271195
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.240597630907366,0.78615788839327,0.78615788839327,0.325905563608642,-0.738243398619251,1.51444362384935,4.43306184972909
"feeding_first_yearFormula","feeding_first_yearFormula",-0.168890420216137,0.84460144955964,0.84460144955964,0.33990754680447,-0.496871639961823,1.54316022922935,5.17739611388067
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.7169689405658,365570220.541563,365570220.541563,2347.55408192471,0.00839894130336724,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.465928958285319,0.627551864824303,0.627551864824303,3768.49329725336,-0.000123637995754141,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.7969093292847,395993885.833311,395993885.833311,2347.55406904286,0.00843299397885913,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.8195939195113,405079507.051556,405079507.051556,2347.55413652483,0.00844265681082481,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",20.066038299479,518286273.689908,518286273.689908,2347.55412245575,0.00854763607259803,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.387306258443,262905775.645949,262905775.645949,2347.55404643319,0.00825851327593483,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4967672625619,107905592.853738,107905592.853738,2347.55404145677,0.00787916569157393,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.8596778059444,155115073.008789,155115073.008789,2347.55406735852,0.0080337565247924,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.224424619409,607233904.179101,607233904.179101,2347.55405299151,0.00861510498283813,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.305053222784023,1.35669720828723,1.35669720828723,34366.4476959667,8.87648399051218e-06,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.34242389466519,1.40835716608985,1.40835716608985,34366.4476939281,9.96390135270483e-06,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.577016931065843,1.78071849380645,1.78071849380645,34366.4476948029,1.67901243733464e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.00762171608003581,1.00765083529048,1.00765083529048,34366.4476944141,2.21777826670012e-07,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",21.388608317477,1945156585.53282,1945156585.53282,34286.1804739601,0.000623825927000571,1,Inf
