"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-1.27828392742082,0.278514842271507,0.278514842271507,0.492942666438079,-2.59316958026273,1.11180801608842,2.0789925162826
"CountryUSA","CountryUSA",0.295867457851741,1.34429196967811,1.34429196967811,0.560664702937957,0.527708372403964,1.56514144881853,56.4845014522691
"SexMale","SexMale",0.663691447993155,1.94194771842061,1.94194771842061,0.324811874207082,2.04331029957982,2.79390887344144,39.2691051599064
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.1922554661008,0.303535876543176,0.303535876543176,0.579962425372584,-2.05574605171165,1.10229778495244,2.5752966317234
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.396605442526718,0.672599352386897,0.672599352386897,0.421950569605662,-0.939933421342146,1.34200574356619,4.65469486721667
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.697439865079049,0.497858257940787,0.497858257940787,0.298121193216522,-2.33945080372903,1.31989486514081,2.44252373504079
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.156369512376212,0.855243109063168,0.855243109063168,0.328234568764697,-0.476395624521527,1.56747325491443,5.09041288325119
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0748782856094478,0.927856412933837,0.927856412933837,0.337919965373999,-0.221585858434185,1.61358248202687,6.04579466142315
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6184122725545,331259386.860243,331259386.860243,2309.48808085421,0.00849470167661494,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.493212761309509,0.610661330139119,0.610661330139119,3708.55221116954,-0.000132993344363343,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.4440509868437,278255687.133013,278255687.133013,2309.48806444286,0.00841920392930645,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7554856864393,379925480.09457,379925480.09457,2309.48813398908,0.00855405377308283,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",20.1447207440626,560713559.554478,560713559.554478,2309.48812197044,0.0087225911891139,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.4780884249096,287889828.478976,287889828.478976,2309.48804614255,0.00843394208402295,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.5206306473599,110511555.41653,110511555.41653,2309.48804091006,0.00801936633543326,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.6990786760641,132101176.563339,132101176.563339,2309.488064037,0.00809663360778663,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.3654087283564,699172973.681079,699172973.681079,2309.48805233847,0.00881814855363093,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.317112533390855,1.37315708925455,1.37315708925455,34309.3963397915,9.24273135703856e-06,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.258276045783739,1.29469616471752,1.29469616471752,34309.3963379086,7.52785164856919e-06,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.531054652539199,1.7007250370784,1.7007250370784,34309.3963387591,1.54784026887488e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",-0.00318853110464745,0.996816546862136,0.996816546862136,34309.3963383451,-9.29346314695681e-08,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",20.7817969648367,1060277989.39782,1060277989.39782,34231.5835398664,0.000607094233330865,1,Inf
