"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",-0.426578214412168,0.652738809996615,0.652738809996615,1.11922544518047,-0.381136987413099,1.07550128460522,348.499920640394
"CountryUSA","CountryUSA",0.405675980253884,1.50031634157122,1.50031634157122,0.558795655750066,0.725982702405496,1.65170014967238,88.73935733264
"SexMale","SexMale",0.720704012392777,2.05588006632672,2.05588006632672,0.32360454753901,2.22711336374498,2.97515956715536,48.2596259425903
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.21009706378733,0.298168336677244,0.298168336677244,0.581441948333034,-2.08120013916543,1.10009611567239,2.53941920251059
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.37420323689132,0.68783710374768,0.68783710374768,0.422998638035857,-0.884644070318731,1.3501454353105,4.83533753058565
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.51235275299957,0.599084421740952,0.599084421740952,0.293549315635316,-1.74537198933919,1.40072655904917,2.90089624450204
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.177182576512065,0.83762683957456,0.83762683957456,0.325973660032102,-0.543548753278459,1.556067622828,4.88804049553777
"feeding_first_yearFormula","feeding_first_yearFormula",-0.082073237781066,0.921204489253022,0.921204489253022,0.340291341404107,-0.241185207482553,1.60451899432636,6.01818389281132
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6776196199935,351464623.578984,351464623.578984,2338.59592150296,0.00841428800891227,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.410611270098119,0.663244704544376,0.663244704544376,3744.96028594898,-0.000109643691453478,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.5450082824834,307814621.805897,307814621.805897,2338.59590855971,0.00835758251818749,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7530879234245,379015600.104239,379015600.104239,2338.59597722076,0.00844655858294066,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9945522094826,482529303.471517,482529303.471517,2338.59596334016,0.00854981045162026,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.3255391024336,247158181.966074,247158181.966074,2338.59588750269,0.00826373603310776,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.4655072211923,104584636.601452,104584636.601452,2338.59588263699,0.00789598038647479,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.6537648737046,126248768.763597,126248768.763597,2338.59590709684,0.00797648059551324,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.1623402848068,570680624.66433,570680624.66433,2338.59589337972,0.00862155806477035,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.394245665892915,1.48326489151362,1.48326489151362,34173.9456331116,1.15364397815079e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.421158148455972,1.52372523414797,1.52372523414797,34173.9456310968,1.2323954424295e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.636428242919275,1.88971919303473,1.88971919303473,34173.9456319826,1.86232005450274e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.129445337119335,1.13819689264135,1.13819689264135,34173.9456315109,3.78783704156117e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",21.1346561506507,1508914191.52293,1508914191.52293,34093.8358664673,0.000619896694329941,1,Inf
