"","term","coef","exp_coef","se","z_value","p_value","ci_lower","ci_upper"
"get(i)","get(i)",0.672058611863542,1.95826448052572,1.95826448052572,0.611976784746784,1.09817664430133,1.8042427339085,663.884425438318
"CountryUSA","CountryUSA",0.397927104839161,1.4887355043378,1.4887355043378,0.559197137420146,0.711604330943103,1.64467054733238,86.0202348198609
"SexMale","SexMale",0.747150164888849,2.11097550414597,2.11097550414597,0.324846431772833,2.30001037970869,3.05504666787522,54.0648636770758
"Delivery.ModeVaginal","Delivery.ModeVaginal",-1.19484953952241,0.302749502590189,0.302749502590189,0.581889826424604,-2.05339479272925,1.10161610131206,2.57818328074808
"HLA.CategoryLow/No Risk","HLA.CategoryLow/No Risk",-0.380138055560768,0.683767004858692,0.683767004858692,0.424070052974944,-0.896403914622162,1.34690564824573,4.80625849014199
"HLA.CategoryStandard Risk","HLA.CategoryStandard Risk",-0.480015512250672,0.618773793157504,0.618773793157504,0.296470334064803,-1.6191013302051,1.41351502102797,3.02326757324924
"feeding_first_yearBreastmilk_and_formula","feeding_first_yearBreastmilk_and_formula",-0.176866225823391,0.837891865320439,0.837891865320439,0.325726654818822,-0.542989722231266,1.55661869266611,4.88673949830186
"feeding_first_yearFormula","feeding_first_yearFormula",-0.0753593399487906,0.927410170922042,0.927410170922042,0.34162345962759,-0.220591817760236,1.60764118010773,6.12023091476853
"Age.at.Gluten.Introduction..months.11","Age.at.Gluten.Introduction..months.11",19.6975910187665,358554424.704129,358554424.704129,2341.14133244558,0.00841367018119756,1,Inf
"Age.at.Gluten.Introduction..months.15","Age.at.Gluten.Introduction..months.15",-0.390766097194799,0.676538381759167,0.676538381759167,3746.21140438987,-0.000104309675833268,1,Inf
"Age.at.Gluten.Introduction..months.36","Age.at.Gluten.Introduction..months.36",19.5490249622142,309053500.98294,309053500.98294,2341.14131976359,0.0083502114106415,1,Inf
"Age.at.Gluten.Introduction..months.4","Age.at.Gluten.Introduction..months.4",19.7633410046714,382921668.244006,382921668.244006,2341.14138868433,0.00844175456475866,1,Inf
"Age.at.Gluten.Introduction..months.5","Age.at.Gluten.Introduction..months.5",19.9698493868045,470755489.590369,470755489.590369,2341.14137476722,0.00852996303514137,1,Inf
"Age.at.Gluten.Introduction..months.6","Age.at.Gluten.Introduction..months.6",19.3000585082065,240940002.506622,240940002.506622,2341.14129879817,0.00824386743256986,1,Inf
"Age.at.Gluten.Introduction..months.7","Age.at.Gluten.Introduction..months.7",18.457409855278,103741195.962124,103741195.962124,2341.14129370521,0.00788393673842144,1,Inf
"Age.at.Gluten.Introduction..months.8","Age.at.Gluten.Introduction..months.8",18.6620999119536,127305454.721484,127305454.721484,2341.14131816539,0.0079713683950433,1,Inf
"Age.at.Gluten.Introduction..months.9","Age.at.Gluten.Introduction..months.9",20.1477359047164,562406752.358752,562406752.358752,2341.14130449034,0.00860594611101554,1,Inf
"Age.at.Solid.Introduction..months.4","Age.at.Solid.Introduction..months.4",0.414246053179936,1.51322941599083,1.51322941599083,34176.0545482732,1.21209442884877e-05,1,Inf
"Age.at.Solid.Introduction..months.5","Age.at.Solid.Introduction..months.5",0.465345503299483,1.59256433007451,1.59256433007451,34176.05454627,1.36161271240209e-05,1,Inf
"Age.at.Solid.Introduction..months.6","Age.at.Solid.Introduction..months.6",0.664879642736344,1.94425650186173,1.94425650186173,34176.0545471293,1.94545465106121e-05,1,Inf
"Age.at.Solid.Introduction..months.7","Age.at.Solid.Introduction..months.7",0.165772092197609,1.18030407056042,1.18030407056042,34176.0545466687,4.85053334553996e-06,1,Inf
"Age.at.Solid.Introduction..months.8","Age.at.Solid.Introduction..months.8",21.0840436549007,1434444717.60855,1434444717.60855,34095.7677545139,0.000618377148938359,1,Inf
