"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj"
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC",649.667759701077,77177231.2274644,8.41786818947044e-06,0.999993283512937,-151263943.96459,151265243.30011,0.999993283512937
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-12",-155.118217176757,72288298960.3046,-2.14582746319618e-09,0.999999998287877,-141682462620.98,141682462310.743,0.999999998287877
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-18",-430.159292458634,1242541716.71688,-3.46193038568739e-07,0.99999972377792,-2435337444.21295,2435336583.89436,0.99999972377792
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-30",721.11359247402,271333657.399439,2.65766362855768e-06,0.999997879491223,-531803475.182838,531804917.410023,0.999997879491223
"edge_329","fixed","cond",NA,"onset_timeline_combinedt0-36",722.254367158136,271478122.976723,2.66045145457288e-06,0.99999787726686,-532086621.370545,532088065.879279,0.99999787726686
"edge_329","fixed","cond",NA,"SexMale",-0.462590945856009,2.34132598609071,-0.197576479569337,0.843376438610188,-5.05150555466153,4.12632366294951,0.979152712396072
"edge_329","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.231278915523975,0.597513583668379,-0.387068883194352,0.698705213184008,-1.40238401978746,0.939826188739509,0.848427758866295
"edge_329","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",721.804823154291,438236.18278855,0.00164706806855007,0.9986858304117,-858205.330164715,859648.939811024,0.9986858304117
"edge_329","fixed","cond",NA,"Delivery.ModeC-Section",-446.981622664051,99927175.9180368,-4.47307370149916e-06,0.999996431003554,-195854112.857773,195853218.894528,0.999996431003554
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",11.8403724747689,71939231358.5242,1.64588531892423e-10,0.999999999868677,-140998302526.361,140998302550.042,0.999999999868677
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",502.859102462585,1047257806.66178,4.80167442308678e-07,0.999999616881811,-2052587080.7264,2052588086.44461,0.999999616881811
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1023.49004107026,6.67827489105372e+36,-1.53256650522329e-34,1,-1.30891782653234e+37,1.30891782653234e+37,1
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1264.43387451524,7.88951790980082e+88,-1.60267571348623e-86,1,-1.54631709585933e+89,1.54631709585933e+89,1
"edge_329","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-1298.51459906995,Inf,0,1,-Inf,Inf,1
"virus_comp_103_cycle_1","fixed","cond",NA,"(Intercept)",-6.38803406600124,2.57059053813299,-2.48504535095693,0.0129534931406534,-11.4262989397413,-1.34976919226115,0.0345426483750757
"virus_comp_103_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",1.18510927822934,1.34657162869913,0.880093752884299,0.378808523091316,-1.45412261662439,3.82434117308307,0.999993283512937
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-1.54280765051074,1.85535473316432,-0.831543220783159,0.405666822557403,-5.17923610605872,2.09362080503725,0.999994695792176
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-2.18085351392182,1.32678223779311,-1.64371624204837,0.100234829384696,-4.78129891532378,0.419591887480131,0.3115478352393
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",0.560524996816034,1.3818138260771,0.405644368465568,0.685003923624964,-2.14778033563457,3.26883032926664,0.99999972377792
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-1.11882478188821,1.39342801811032,-0.802929729664463,0.422015351377565,-3.84989351243347,1.61224394865705,0.863736200558507
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.864100261745532,1.42876522890334,-0.60478813752262,0.54531977658801,-3.66442865275921,1.93622812926814,0.981774600429898
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-22.4912211120254,9239.77078322739,-0.00243417522357296,0.998057811088802,-18132.1091816431,18087.1267394191,0.99999787726686
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-3.4192550347477,2.05652486080126,-1.66263734512574,0.096385050914701,-7.44996969522943,0.611459625734025,0.255271697900827
