"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj","IRR","conf.lowR","conf.highR"
"virus_comp_103_cycle_1","fixed","cond",NA,"(Intercept)",-18.6799036007044,4.9545419699605,-3.77025842428243,0.000163078592885636,-28.3906274217191,-8.96917977968972,0.000265002713439158,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",3.20874479941054,3.62229924201521,0.885830955706853,0.375708626156912,-3.890831256166,10.3083208549871,0.851166642770787,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-2.20866936284425,2.79512916351496,-0.790185080415666,0.429419687867714,-7.68702185547114,3.26968312978265,0.93040932371338,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-3.44484530777463,2.12021870054639,-1.62475942075545,0.10421383064355,-7.60039760019387,0.710706984644601,0.338694949591536,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-1.67916053457397,2.3164591404628,-0.724882431657519,0.468524159597342,-6.21933702153967,2.86101595239174,0.746119071393838,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-1.87619646116525,2.71177195792063,-0.691871031295677,0.489018324283352,-7.19117183297535,3.43877891064486,0.994836741479855,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-3.10488622099838,2.78371894559576,-1.11537345604187,0.264690419418985,-8.56087509744788,2.35110265545112,0.721410570658124,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-27.5222967035557,2606.65265149305,-0.0105584826147785,0.991575706262015,-5136.46761383577,5081.42302042866,0.99999748493375,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-5.90803536905577,2.53861393453998,-2.32726815553636,0.0199509975336308,-10.8836272514057,-0.93244348670588,0.1296814839686,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"CountryUSA",1.11617768539146,2.9990101601945,0.372182028659441,0.709757325596283,-4.76177421785945,6.99412958864237,0.864230098678408,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"SexMale",0.0619544810963953,2.82347822854749,0.0219426098172067,0.982493735228326,-5.47196115798963,5.59587012018242,0.982493735228326,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.299265171306329,0.27194628069475,1.10045693782532,0.271133082125694,-0.233739744585001,0.832270087197658,0.567216173070841,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",4.23936315705945,3.12117774484052,1.35825752444485,0.174381983141322,-1.87803281217592,10.3567591262948,0.479162436515061,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-2.8809765164655,5.28357798405624,-0.545269990366217,0.585567840567714,-13.2365990747245,7.47464604179347,0.999860236857033,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",0.967452336398573,3.62388097826651,0.266965814330182,0.789495482305031,-6.13522386526356,8.07012853806071,0.945205760501774,NA,NA,NA
"virus_comp_103_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",3.2418242817738,3.28402030219453,0.987151108538355,0.323568565831045,-3.19473723502583,9.67838579857342,0.631701424123959,NA,NA,NA
