"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj","OR"
"virus_comp_17776_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.906312193205337,118624.939228494,-7.64014885149583e-06,0.999993904043189,-232501.514868293,232499.702243907,0.999993904043189,NA
"virus_comp_17776_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",23.1990072697181,76663.9583637473,0.000302606436777577,0.99975855499978,-150235.398297953,150281.796312493,0.99975855499978,NA
"virus_comp_17776_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-24.5451932686575,226977.538936823,-0.0001081393048124,0.999913717318442,-444892.34680898,444843.256422442,0.999988215782612,NA
"virus_comp_17776_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-27.8392258713734,598634.416985057,-4.65045528313958e-05,0.999962894735302,-1173329.73642272,1173274.05797097,0.999962894735302,NA
"virus_comp_17776_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-24.3958527069486,296044.295980078,-8.24060893528928e-05,0.999934249453664,-580260.553802176,580211.762096762,0.999934249453664,NA
"virus_comp_17776_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.433243879375637,1.96161880667557,-0.220860382201307,0.825201146072778,-4.27794609185618,3.41145833310491,0.999043822666991,NA
"virus_comp_17776_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-1.87833512990852,2.00362403606485,-0.937468854485098,0.348517437393296,-5.80536607915441,2.04869581933736,0.557627899829273,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"(Intercept)",-9.12852079504459,4.0272248457546,-2.26670254199183,0.0234084030331116,-17.0217364503685,-1.23530513972071,0.0624224080882976,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-1.16194785255297,2.81199245708595,-0.413211582280376,0.679451602997768,-6.67335179323971,4.34945608813378,0.897141310429395,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",0.698521009078846,2.93184869768081,0.238252748046446,0.811685067734861,-5.0477968464962,6.44483886465389,0.99936446030488,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-5.03012046174616,2.59220375079416,-1.94048035776706,0.0523213390340287,-10.1107464538923,0.0505055304000273,0.150700631256944,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-3.276432099179,9.57664029646895,-0.342127510039932,0.732254935280551,-22.0463021731531,15.4934379747951,0.999989488589519,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-7.52636944614309,3.53843856075758,-2.12703126447155,0.0334174855794871,-14.4615815867357,-0.591157305550497,0.267339884635896,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-3.7167649677476,7.80899182006971,-0.475959644136805,0.634103128741913,-19.0221076906521,11.5885777551569,0.999862345843037,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-4.52291055532743,2.76623779111204,-1.63504040392319,0.102040577965527,-9.94463699858066,0.898815887925803,0.292588583424352,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-4.42554205129996,2.40655351540087,-1.83895434819066,0.0659219010001341,-9.14230026835393,0.291216165754003,0.145005773841401,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"SexMale",0.840650665392035,2.89194665238097,0.290686781756474,0.771290881904532,-4.82746061848585,6.50876194926992,0.936200741372379,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.198097819042014,0.290033693022685,0.683016572928031,0.494596370286447,-0.370357773585593,0.766553411669622,0.672004085087241,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",0.999116406779157,2.68018847263275,0.372778413526166,0.709313370205917,-4.25395647136045,6.25218928491877,0.730260788088232,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.172695396075222,4.41759129921273,-0.0390926603160412,0.968816512717125,-8.83101524094968,8.48562444879923,0.99501547131841,NA
"virus_comp_5117_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",0.87720656321593,3.38379381918049,0.259237592504492,0.7954519276144,-5.75490745348707,7.50932057991893,0.983835508340325,NA
