"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj","IRR","conf.lowR","conf.highR"
"virus_comp_16559_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-5.01555318367348,3.07441122374862,-1.63138657084332,0.10280877671005,-11.0412884558865,1.01018208853953,0.257021941775126,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-6.93516061551029,4.36211244379119,-1.5898628714584,0.11186571833576,-15.484743901855,1.61442267083445,0.46793514081268,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-9.55480083309562,3.87837275259676,-2.46361075703676,0.0137545392226347,-17.1562717468067,-1.95332991938451,0.0687726961131736,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-5.62222444275312,4.34999087329241,-1.29246810085783,0.196195085988668,-14.1480498874842,2.90360100197794,0.653983619962228,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-5.71612072258803,3.69924594678686,-1.54521240404494,0.122294895008266,-12.966509548246,1.53426810306997,0.305737237520664,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-3.64276793147683,2.72723290024148,-1.33570108044468,0.181646996095657,-8.98804619340285,1.70251033044919,0.302744993492762,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"SexMale",0.800169316196725,4.15804080323734,0.192439024545823,0.847398326444826,-7.34944090439646,8.94977953678991,0.936810934113137,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.248525287210071,0.514279848688495,0.483249125634331,0.62891885803219,-0.759444694194087,1.25649526861423,0.683205341825047,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",2.04393976393968,4.17573559944039,0.489480168287856,0.624501791451242,-6.14035161992527,10.2282311478046,0.873088314857079,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.5913608500874,6.45830113814209,0.091566007443487,0.927042860082891,-12.0666767819851,13.2493984821599,0.998315143421351,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",-3.14578459664232,6.51419540805546,-0.482912224701188,0.629158061398354,-15.9133729846872,9.62180379140257,0.99977070954529,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.597113252151454,4.24596152398373,-0.140630867420395,0.888161561887209,-8.91904491890237,7.72481841459946,0.961861429707133,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",17.3041666018031,13.0407153171612,1.32693385147602,0.184530565239412,-8.25516575247272,42.8634989560789,0.416275107832333,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.55610210210564,4.08851540899698,-0.380603213254708,0.703497696614909,-9.56944505397678,6.4572408497655,0.999907599123285,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.31000981759694,3.36993938789788,1.87244015137407,0.0611457345514176,-0.294950012765861,12.9149696479597,0.122291469102835,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",9.14629741013867,4.74589305818579,1.92720259348511,0.053954386897708,-0.155482058384143,18.4480768786615,0.179847956325693,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",7.05894222567231,4.2287574532915,1.66927101013512,0.0950636827543919,-1.22927008213435,15.347154533479,0.31687894251464,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",2.94458013509522,4.7542798745792,0.619353553592772,0.535683471786694,-6.37363719150361,12.2627974616941,0.999806316211587,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",3.21270754495072,4.13999009078114,0.776018172629139,0.43773825600986,-4.90152392933302,11.3269390192345,0.875476512019719,NA,NA,NA
"virus_comp_16559_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",1.26988959723801,3.32438024198784,0.381992884327416,0.702466642637196,-5.24577594797471,7.78555514245073,0.999992241468567,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"(Intercept)",-3.3806336435893,16.5970640054168,-0.203688654962465,0.838596808370242,-35.9102813433123,29.1490140561337,0.943421409416522,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-2.56884583180545,7.55640084051741,-0.339956268337606,0.733889461364853,-17.3791193319678,12.2414276683569,0.991420977238997,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-9.67996373024104,9253.67893288425,-0.00104606652126669,0.999165359825327,-18146.5573966804,18127.1974692199,0.999384005560083,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-24.1083109515162,929.96151362327,-0.0259239878192234,0.979317966961433,-1846.79938466148,1798.58276275845,0.999895151757564,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-21.5949896836343,520.369586774558,-0.0414993309226391,0.966897826242524,-1041.50063841176,998.31065904449,0.999800842147039,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-21.635593657541,4590.63209152173,-0.00471298793416685,0.996239593613268,-9019.10915931392,8975.83797199884,0.999316412648825,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-3.55760810176314,3.75880564416014,-0.946473012588563,0.34390738081911,-10.9247317892029,3.8095155856766,0.859768452047775,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-1.04648284609755,4.0011308769932,-0.261546767218965,0.793670889168422,-8.88855526243539,6.79558957024028,0.998839151360373,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",2.08810238466937,2.67975205042872,0.779214772626187,0.43585320942542,-3.16411512166828,7.34031989100702,0.622647442036315,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"SexMale",-2.54550794873637,5.70403462361683,-0.446264463086709,0.655406223020942,-13.7252103775948,8.63419448012211,0.936810934113137,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.906763426213719,1.28374405066181,-0.706342845948343,0.479974954479303,-3.42285553087844,1.609328678451,0.683205341825047,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",-10.7942704100543,8.35431338310361,-1.29205955236075,0.196336521856063,-27.1684237564983,5.57988293638978,0.782173460561961,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-16.674002721346,7896.17325266911,-0.00211165613871374,0.998315143421351,-15492.8891936413,15459.5411881986,0.998315143421351,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",-25.8407424256455,2857.42309429464,-0.00904337284780865,0.992784530777247,-5626.28709583614,5574.60561098485,0.99977070954529,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-9.68508646939074,7.26132266550916,-1.33379095180473,0.182272377163145,-23.9170173739131,4.5468444351316,0.961861429707133,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",-5.34973072005391,2004583.29504767,-2.66874952678216e-06,0.999997870645956,-3928916.41203479,3928905.71257335,0.999997870645956,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-6.78531262259844,9315.01075676692,-0.000728427781757442,0.999418798770674,-18263.870911489,18250.3002862438,0.999907599123285,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",25.5064041708237,929.984450316441,0.0274266996207783,0.978119403037677,-1797.22962463168,1848.24243297333,0.999929029970672,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",21.1420976857162,520.412945760484,0.0406256182863036,0.967594360573287,-998.848533093228,1041.13272846466,0.999778790019264,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-11.7583182465496,20578.4741091278,-0.000571389218860213,0.99954409738887,-40344.826428927,40321.3097924339,0.999705726514605,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-15.0025714151643,763.279470355371,-0.0196554106298435,0.984318261063247,-1511.0028434505,1480.99770062017,0.999806316211587,NA,NA,NA
