"contig_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_305","TP (CELIAC): (t0-18) vs t0",-390.161704482582,NA,NA,NA,NA,NA,NA,3.58859702903393e-170,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-24) vs t0",-235.440100989642,NA,NA,NA,NA,NA,NA,5.61905549697244e-103,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-30) vs t0",202.870406620479,NA,NA,NA,NA,NA,NA,1.27496462994095e+88,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-36) vs t0",-115.52311180325,NA,NA,NA,NA,NA,NA,6.74450392205344e-51,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-6) vs t0",200.29025654514,NA,NA,NA,NA,NA,NA,9.65946774313649e+86,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-over42) vs t0",8.69992506666155,NA,NA,NA,NA,NA,NA,6002.46241586092,"model_or_emmeans"
"edge_329","Age.at.Gluten.Introduction..months.",-0.231278915523975,0.597513583668379,-0.387068883194352,0.698705213184008,0.848427758866295,-1.40238401978746,0.939826188739509,NA,"model_or_emmeans"
"edge_329","CONTROL vs CELIAC @ t0",-649.667759701077,77177231.2274644,8.41786818947044e-06,0.999993283512937,0.999993283512937,NA,NA,7.12650987680291e-283,"between_groups"
"edge_329","CONTROL vs CELIAC @ t0-12",-661.508132175846,71731807503.6943,9.22196380095088e-09,0.999999992641938,0.999999992641938,NA,NA,5.13651383140789e-288,"between_groups"
"edge_329","CONTROL vs CELIAC @ t0-18",-1152.52686216366,950763727.972946,1.21221164444386e-06,0.999999032795044,0.999999032795044,NA,NA,0,"between_groups"
"edge_329","CONTROL vs CELIAC @ t0-30",373.822281369185,6.67827489105372e+36,-5.59758751275664e-35,1,1,NA,NA,2.23333571500749e+162,"between_groups"
"edge_329","CONTROL vs CELIAC @ t0-36",614.766114814167,7.88951790980082e+88,-7.7921885955854e-87,1,1,NA,NA,9.76183190259426e+266,"between_groups"
"edge_329","Delivery.ModeC-Section",-446.981622664051,99927175.9180368,-4.47307370149916e-06,0.999996431003554,0.999996431003554,-195854112.857773,195853218.894528,NA,"model_or_emmeans"
"edge_329","Dx.StatusCELIAC",649.667759701077,77177231.2274644,8.41786818947044e-06,0.999993283512937,0.999993283512937,-151263943.96459,151265243.30011,NA,"model_or_emmeans"
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-12",11.8403724747689,71939231358.5242,1.64588531892423e-10,0.999999999868677,0.999999999868677,-140998302526.361,140998302550.042,NA,"model_or_emmeans"
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-18",502.859102462585,1047257806.66178,4.80167442308678e-07,0.999999616881811,0.999999616881811,-2052587080.7264,2052588086.44461,NA,"model_or_emmeans"
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1023.49004107026,6.67827489105372e+36,-1.53256650522329e-34,1,1,-1.30891782653234e+37,1.30891782653234e+37,NA,"model_or_emmeans"
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1264.43387451524,7.88951790980082e+88,-1.60267571348623e-86,1,1,-1.54631709585933e+89,1.54631709585933e+89,NA,"model_or_emmeans"
"edge_329","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-1298.51459906995,Inf,0,1,1,-Inf,Inf,NA,"model_or_emmeans"
"edge_329","SexMale",-0.462590945856009,2.34132598609071,-0.197576479569337,0.843376438610188,0.979152712396072,-5.05150555466153,4.12632366294951,NA,"model_or_emmeans"
"edge_329","TP (CELIAC): (t0-12) vs t0",-143.277844701989,124052357.241658,-1.15497881610487e-06,1,1,-326048882.094647,326048595.538958,5.9596762351261e-63,"model_or_emmeans"
"edge_329","TP (CELIAC): (t0-18) vs t0",72.699810003951,142577116.897158,5.09898163085945e-07,1,1,-374737579.869709,374737725.269329,3.74219418970619e+31,"model_or_emmeans"
"edge_329","TP (CELIAC): (t0-24) vs t0",-526.223412182704,8.79151582267502e+85,-5.98558226813939e-84,1,1,-2.31068776926761e+86,2.31068776926761e+86,2.91122546034983e-229,"model_or_emmeans"
"edge_329","TP (CELIAC): (t0-30) vs t0",-302.376448596241,6.67827489105372e+36,-4.52776283589805e-35,1,1,-1.75526137037304e+37,1.75526137037304e+37,4.78164045463415e-132,"model_or_emmeans"
"edge_329","TP (CELIAC): (t0-36) vs t0",-542.179507357107,7.88951790980082e+88,-6.87215002939002e-87,1,1,-2.07361425575499e+89,2.07361425575499e+89,3.42319590368783e-236,"model_or_emmeans"
"edge_329","TP (CELIAC): (t0-6) vs t0",72.2372706366416,140846450.636256,5.12879595547625e-07,1,1,-370188843.297122,370188987.771663,2.35639463486218e+31,"model_or_emmeans"
"edge_329","TP (CELIAC): (t0-over42) vs t0",-866.308957389866,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"edge_329","feeding_first_yearBreastmilk_and_formula",721.804823154291,438236.18278855,0.00164706806855007,0.9986858304117,0.9986858304117,-858205.330164715,859648.939811024,NA,"model_or_emmeans"
"edge_329","onset_timeline_combinedt0-12",-155.118217176757,72288298960.3046,-2.14582746319618e-09,0.999999998287877,0.999999998287877,-141682462620.98,141682462310.743,NA,"model_or_emmeans"
"edge_329","onset_timeline_combinedt0-18",-430.159292458634,1242541716.71688,-3.46193038568739e-07,0.99999972377792,0.99999972377792,-2435337444.21295,2435336583.89436,NA,"model_or_emmeans"
"edge_329","onset_timeline_combinedt0-30",721.11359247402,271333657.399439,2.65766362855768e-06,0.999997879491223,0.999997879491223,-531803475.182838,531804917.410023,NA,"model_or_emmeans"
"edge_329","onset_timeline_combinedt0-36",722.254367158136,271478122.976723,2.66045145457288e-06,0.99999787726686,0.99999787726686,-532086621.370545,532088065.879279,NA,"model_or_emmeans"
"edge_4","TP (CELIAC): (t0-12) vs t0",-32.0510036570681,NA,NA,NA,NA,NA,NA,1.20344423905394e-14,"model_or_emmeans"
"edge_4","TP (CELIAC): (t0-18) vs t0",1.74518845207853,NA,NA,NA,NA,NA,NA,5.72698063513756,"model_or_emmeans"
"edge_4","TP (CELIAC): (t0-24) vs t0",-34.9573186157683,NA,NA,NA,NA,NA,NA,6.58005347455605e-16,"model_or_emmeans"
"edge_4","TP (CELIAC): (t0-30) vs t0",-37.2922053330577,NA,NA,NA,NA,NA,NA,6.37090319152188e-17,"model_or_emmeans"
"edge_4","TP (CELIAC): (t0-36) vs t0",0.386719683347803,NA,NA,NA,NA,NA,NA,1.47214376701677,"model_or_emmeans"
"edge_4","TP (CELIAC): (t0-6) vs t0",-26.3110103815257,NA,NA,NA,NA,NA,NA,3.74346156086966e-12,"model_or_emmeans"
"edge_4","TP (CELIAC): (t0-over42) vs t0",-0.313847300623301,NA,NA,NA,NA,NA,NA,0.730630586476918,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-12) vs t0",32.0293408892708,NA,NA,NA,NA,NA,NA,81314127654257.4,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-18) vs t0",55.3068999447234,NA,NA,NA,NA,NA,NA,1.04587903419098e+24,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-24) vs t0",22.5544229710405,NA,NA,NA,NA,NA,NA,6241104276.38675,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-30) vs t0",54.6838304120554,NA,NA,NA,NA,NA,NA,5.60900461433609e+23,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-36) vs t0",-3.90927609045159,NA,NA,NA,NA,NA,NA,0.0200550138240874,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-6) vs t0",50.9586487254457,NA,NA,NA,NA,NA,NA,1.35225920588878e+22,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-over42) vs t0",56.6789507402977,NA,NA,NA,NA,NA,NA,4.12435031686496e+24,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-12) vs t0",-1.7995922787192,NA,NA,NA,NA,NA,NA,0.165366297837241,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-18) vs t0",-52.1315593308782,NA,NA,NA,NA,NA,NA,2.28850280770124e-23,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-24) vs t0",0.962523725114478,NA,NA,NA,NA,NA,NA,2.61829600159919,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-30) vs t0",-2.93962883700534,NA,NA,NA,NA,NA,NA,0.0528853541824377,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-36) vs t0",-52.8207764951647,NA,NA,NA,NA,NA,NA,1.14875717857332e-23,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-6) vs t0",-47.6331137400284,NA,NA,NA,NA,NA,NA,2.05684491252224e-21,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-over42) vs t0",-53.0372547570174,NA,NA,NA,NA,NA,NA,9.25151641495191e-24,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-12) vs t0",-41.843223109774,NA,NA,NA,NA,NA,NA,6.72541515799189e-19,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-18) vs t0",-37.9597782918881,NA,NA,NA,NA,NA,NA,3.26796768621812e-17,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-24) vs t0",-4.64965990652927,NA,NA,NA,NA,NA,NA,0.009564854321957,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-30) vs t0",-22.9263141674508,NA,NA,NA,NA,NA,NA,1.10465908001154e-10,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-36) vs t0",-41.9902638794818,NA,NA,NA,NA,NA,NA,5.80577369699653e-19,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-6) vs t0",-50.1993936981144,NA,NA,NA,NA,NA,NA,1.58008453339212e-22,"model_or_emmeans"
"edge_61","TP (CELIAC): (t0-over42) vs t0",-59.2990598607412,NA,NA,NA,NA,NA,NA,1.76500329476159e-26,"model_or_emmeans"
"virus_comp_103_cycle_1","(Intercept)",-6.38803406600124,2.57059053813299,-2.48504535095693,0.0129534931406534,0.0345426483750757,-11.4262989397413,-1.34976919226115,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Age.at.Gluten.Introduction..months.",0.14620056833737,0.14436438222578,1.01271910760314,0.311194348429137,0.848427758866295,-0.136748421475534,0.429149558150274,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0",-1.18510927822934,1.34657162869913,0.880093752884299,0.378808523091316,0.999993283512937,NA,NA,0.305712769923092,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-12",-3.61063420997326,1.74279736882986,2.0717464201805,0.0382890958048404,0.154260625223123,NA,NA,0.0270346957545507,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-18",0.0442713476630932,1.93352999803192,-0.0228966438111411,0.981732717545811,0.999999032795044,NA,NA,1.04526594688269,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-24",-1.58914016591182,1.85613223329747,0.85615676372834,0.391911074293324,0.999995049312203,NA,NA,0.204101029330843,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-30",0.550144205425899,1.90126531539745,-0.289356883003409,0.77230828669512,1,NA,NA,1.73350298037957,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-36",-20.2855321335157,9239.77084789797,0.00219545835794516,0.998248279079537,1,NA,NA,1.54919230788834e-09,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-6",-1.60872524324422,2.41292691753715,0.666711134743457,0.504956665038091,0.9999966912073,NA,NA,0.200142584639781,"between_groups"
"virus_comp_103_cycle_1","CONTROL vs CELIAC @ t0-over42",-1.87837633057832,2.33276867328234,0.805213286723082,0.420696610479742,0.999974257978681,NA,NA,0.152838062891387,"between_groups"
"virus_comp_103_cycle_1","CountryUSA",0.848815659779313,1.63332585528838,0.519685436332876,0.60328283918824,0.90333242960585,-2.352444191604,4.05007551116263,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Delivery.ModeC-Section",1.93443222492439,1.74456289214316,1.10883490279217,0.267501410563305,0.454752397957619,-1.48484821244125,5.35371266229002,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC",1.18510927822934,1.34657162869913,0.880093752884299,0.378808523091316,0.999993283512937,-1.45412261662439,3.82434117308307,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-12",2.42552493174392,1.65986963843241,1.46127435286701,0.143940165318002,0.476631118653184,-0.827759778615122,5.67880964210296,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.22938062589243,1.92720466839954,-0.637908700643287,0.523533113676437,0.999999616881811,-5.006632366793,2.54787111500813,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.404030887682479,1.81337942800709,0.222805487611885,0.823686896865703,0.999996245919947,-3.15012748151725,3.95818925688221,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.73525348365524,1.90533691879061,-0.910733144643345,0.362435995815026,1,-5.46964522289935,1.99913825558888,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-36",19.1004228552863,9239.77083988226,0.00206719659895047,0.998350616924272,1,-18090.5176487173,18128.7184944279,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.423615965014885,2.38241275092907,0.177809644802181,0.858872472597663,0.999995809376814,-4.24582722311508,5.09305915314485,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.693267052348982,2.28628170731639,0.303229059713175,0.761715304453533,1,-3.78776275250389,5.17429685720185,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","HLA.CategoryHigh Risk",1.20764522542096,1.37507068834535,0.878242286492297,0.379812248394012,0.600604066619749,-1.48744379993263,3.90273425077454,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","HLA.CategoryLow/No Risk",-1.47088060436545,2.57644556549134,-0.570895276836537,0.568070632797369,0.999602967884929,-6.52062112085641,3.57885991212552,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","SexMale",0.144921053927484,1.47166024253774,0.0984745321906516,0.921555494019833,0.979152712396072,-2.73948001892596,3.02932212678093,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-12) vs t0",0.244671417822097,1.00336182505908,0.243851631297304,0.997386305619179,1,-2.39248006330735,2.88182289895155,1.27720157857369,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-18) vs t0",-0.668855629076397,1.34161932456001,-0.498543526343249,0.974617047460872,1,-4.19505455404248,2.85734329588969,0.512294497395059,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-24) vs t0",-0.714793894205732,1.2164013201751,-0.587629988845158,0.957926596396728,1,-3.91188039184951,2.48229260343804,0.489292947516139,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-30) vs t0",-2.59935374540077,1.30601143391403,-1.99029937862847,0.223373837768838,1,-6.03196389789045,0.833256407088917,0.0743215933691925,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-36) vs t0",-3.39079825673913,1.42033931572573,-2.38731563591661,0.0931996844898013,0.643591176491509,-7.12389815811513,0.342301644636872,0.0336817794580305,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-6) vs t0",-1.11919168549585,1.49382292027271,-0.749213089655589,0.913148261730128,1,-5.04542968693699,2.80704631594529,0.326543637933266,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-over42) vs t0",-2.72598798239872,1.33001271905418,-2.04959542367178,0.198490439876408,0.824477052587685,-6.22168108569994,0.769705120902504,0.0654814762030299,"model_or_emmeans"
"virus_comp_103_cycle_1","feeding_first_yearBreastmilk_and_formula",1.58054199209916,1.40675029574743,1.1235412545333,0.261207689742736,0.63965349187041,-1.17663792280687,4.33772190700519,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","feeding_first_yearFormula",0.586138400255784,1.60843298759565,0.364415803938445,0.715547535806627,0.999708571437896,-2.56633232697785,3.73860912748942,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-12",-2.18085351392182,1.32678223779311,-1.64371624204837,0.100234829384696,0.3115478352393,-4.78129891532378,0.419591887480131,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-18",0.560524996816034,1.3818138260771,0.405644368465568,0.685003923624964,0.99999972377792,-2.14778033563457,3.26883032926664,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-24",-1.11882478188821,1.39342801811032,-0.802929729664463,0.422015351377565,0.863736200558507,-3.84989351243347,1.61224394865705,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-30",-0.864100261745532,1.42876522890334,-0.60478813752262,0.54531977658801,0.981774600429898,-3.66442865275921,1.93622812926814,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-36",-22.4912211120254,9239.77078322739,-0.00243417522357296,0.998057811088802,0.99999787726686,-18132.1091816431,18087.1267394191,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-6",-1.54280765051074,1.85535473316432,-0.831543220783159,0.405666822557403,0.999994695792176,-5.17923610605872,2.09362080503725,NA,"model_or_emmeans"
"virus_comp_103_cycle_1","onset_timeline_combinedt0-over42",-3.4192550347477,2.05652486080126,-1.66263734512574,0.096385050914701,0.255271697900827,-7.44996969522943,0.611459625734025,NA,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-12) vs t0",20.4530608948171,NA,NA,NA,NA,NA,NA,763223061.748194,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-18) vs t0",-23.0545217041771,NA,NA,NA,NA,NA,NA,9.71736332445183e-11,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-24) vs t0",19.5090446436555,NA,NA,NA,NA,NA,NA,296941184.050423,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-30) vs t0",20.9530404064099,NA,NA,NA,NA,NA,NA,1258316315.0319,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-36) vs t0",-29.276257527109,NA,NA,NA,NA,NA,NA,1.92966937859291e-13,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-6) vs t0",-16.9232110598763,NA,NA,NA,NA,NA,NA,4.4703633160282e-08,"model_or_emmeans"
"virus_comp_1044_cycle_1","TP (CELIAC): (t0-over42) vs t0",20.9171429958703,NA,NA,NA,NA,NA,NA,1213947151.22225,"model_or_emmeans"
"virus_comp_1068_cycle_1","(Intercept)",-20.9507800547807,675.54440814502,-0.0310131795958604,0.975259028931652,0.999380511032756,-1344.99348997645,1303.09192986689,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Age.at.Gluten.Introduction..months.",-0.175387546647783,0.425788084841809,-0.411912763394833,0.680403365371955,0.848427758866295,-1.00991685798401,0.659141764688447,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","CONTROL vs CELIAC @ t0",-15.9763200875398,675.52736202711,0.0236501450357219,0.981131673366488,0.999993283512937,NA,NA,1.15231799720066e-07,"between_groups"
"virus_comp_1068_cycle_1","CONTROL vs CELIAC @ t0-12",15.3258243487609,462.325896706508,-0.0331493962547592,0.973555451858807,0.999999992641938,NA,NA,4528151.46366112,"between_groups"
"virus_comp_1068_cycle_1","CONTROL vs CELIAC @ t0-18",19.0590766925757,47967.7992488681,-0.000397330646621763,0.999682976019868,0.999999032795044,NA,NA,189344126.504017,"between_groups"
"virus_comp_1068_cycle_1","CONTROL vs CELIAC @ t0-24",20.7497498609362,2356.39937717008,-0.00880570164037967,0.992974157411974,0.999995049312203,NA,NA,1026837842.35879,"between_groups"
"virus_comp_1068_cycle_1","CONTROL vs CELIAC @ t0-30",-9.61848415523291,1126583.55738006,8.53774590639444e-06,0.999993187864357,1,NA,NA,6.64883272866983e-05,"between_groups"
"virus_comp_1068_cycle_1","CONTROL vs CELIAC @ t0-36",-25.0101317642846,490914.240567341,5.09460302788952e-05,0.999959350949024,1,NA,NA,1.37479449071501e-11,"between_groups"
"virus_comp_1068_cycle_1","CONTROL vs CELIAC @ t0-6",-7.04885942899823,1699766.8391227,4.14695666885486e-06,0.9999966912073,0.9999966912073,NA,NA,0.00086839886323206,"between_groups"
"virus_comp_1068_cycle_1","CONTROL vs CELIAC @ t0-over42",-19.8982379513228,101387.043167521,0.00019626016628619,0.999843407044425,0.999974257978681,NA,NA,2.28194439788459e-09,"between_groups"
"virus_comp_1068_cycle_1","CountryUSA",-0.659457759916125,3.15696761685933,-0.208889618124173,0.834534408921998,0.90333242960585,-6.84700058931966,5.52808506948741,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Delivery.ModeC-Section",-1.84903860510431,3.96391651478419,-0.466467595421843,0.640880837203789,0.95367288753789,-9.61817221180486,5.92009500159623,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Dx.StatusCELIAC",15.9763200875398,675.52736202711,0.0236501450357219,0.981131673366488,0.999993283512937,-1308.03298005695,1339.98562023202,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-31.3021444363007,818.579977114513,-0.0382395676799235,0.96949667350628,0.999999999868677,-1635.68941804637,1573.08512917377,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-35.0353967801155,47972.5545636233,-0.000730321682862437,0.999417287656625,0.999999616881811,-94059.5145878644,93989.4437943041,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-36.726069948476,2451.3156327395,-0.0149821873030003,0.988046391261882,0.999996245919947,-4841.21642485792,4767.76428496097,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-6.35783593230685,1126583.75493191,-5.64346494832168e-06,0.999995497166448,1,-2208069.94307037,2208057.22739851,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-36",9.03381167674483,490914.711922255,1.84019982643655e-05,0.999985317329698,1,-962166.121036798,962184.188660151,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-8.92746065854152,1699767.00595968,-5.25216728365727e-06,0.999995809376814,0.999995809376814,-3331491.04125112,3331473.1863298,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",3.92191786378308,101389.296085895,3.86817742620534e-05,0.99996913640954,1,-198715.446828358,198723.290664085,NA,"model_or_emmeans"
"virus_comp_1068_cycle_1","HLA.CategoryHigh Risk",0.331915863004426,2.86337845111772,0.115917566843063,0.907717873221954,0.907717873221954,-5.28020277529439,5.94403450130324,NA,"model_or_emmeans"
