"contig_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_2381","TP (CELIAC): (t0-6) vs t0",-232.662251354488,NA,NA,NA,NA,NA,NA,9.03791160803246e-102,"model_or_emmeans"
"edge_263","TP (CELIAC): (t0-12) vs t0",-90.058545432383,NA,NA,NA,NA,NA,NA,7.72806329620075e-40,"model_or_emmeans"
"edge_263","TP (CELIAC): (t0-18) vs t0",-181.644936800459,NA,NA,NA,NA,NA,NA,1.29600382079587e-79,"model_or_emmeans"
"edge_263","TP (CELIAC): (t0-24) vs t0",-33.4282030096047,NA,NA,NA,NA,NA,NA,3.0360987498515e-15,"model_or_emmeans"
"edge_263","TP (CELIAC): (t0-30) vs t0",57.7423523830849,NA,NA,NA,NA,NA,NA,1.19449685900665e+25,"model_or_emmeans"
"edge_263","TP (CELIAC): (t0-36) vs t0",-39.2139822990362,NA,NA,NA,NA,NA,NA,9.32360517130086e-18,"model_or_emmeans"
"edge_263","TP (CELIAC): (t0-6) vs t0",-100.7109032913,NA,NA,NA,NA,NA,NA,1.82730243562757e-44,"model_or_emmeans"
"edge_2636","TP (CELIAC): (t0-12) vs t0",-200.412094916614,NA,NA,NA,NA,NA,NA,9.16501269875825e-88,"model_or_emmeans"
"edge_2636","TP (CELIAC): (t0-18) vs t0",-55.880191051781,NA,NA,NA,NA,NA,NA,5.38941191920804e-25,"model_or_emmeans"
"edge_2636","TP (CELIAC): (t0-24) vs t0",17.3785231451989,NA,NA,NA,NA,NA,NA,35269289.069306,"model_or_emmeans"
"edge_2636","TP (CELIAC): (t0-30) vs t0",-101.205880044058,NA,NA,NA,NA,NA,NA,1.11389629830621e-44,"model_or_emmeans"
"edge_2636","TP (CELIAC): (t0-36) vs t0",-89.7655729904067,NA,NA,NA,NA,NA,NA,1.03587412590216e-39,"model_or_emmeans"
"edge_2636","TP (CELIAC): (t0-6) vs t0",-232.662251354488,NA,NA,NA,NA,NA,NA,9.03791160803246e-102,"model_or_emmeans"
"edge_300","TP (CELIAC): (t0-12) vs t0",548.14048862348,NA,NA,NA,NA,NA,NA,1.13341646405077e+238,"model_or_emmeans"
"edge_300","TP (CELIAC): (t0-18) vs t0",162.224522812701,NA,NA,NA,NA,NA,NA,2.83932487294093e+70,"model_or_emmeans"
"edge_300","TP (CELIAC): (t0-24) vs t0",-49.6219281447901,NA,NA,NA,NA,NA,NA,2.81494831563108e-22,"model_or_emmeans"
"edge_300","TP (CELIAC): (t0-30) vs t0",566.217377524854,NA,NA,NA,NA,NA,NA,8.03678993230286e+245,"model_or_emmeans"
"edge_300","TP (CELIAC): (t0-36) vs t0",38.0390708273824,NA,NA,NA,NA,NA,NA,33125203658602672,"model_or_emmeans"
"edge_300","TP (CELIAC): (t0-6) vs t0",564.586884277627,NA,NA,NA,NA,NA,NA,1.57386833110586e+245,"model_or_emmeans"
"edge_303","TP (CELIAC): (t0-12) vs t0",21.5384970701334,NA,NA,NA,NA,NA,NA,2259698129.14282,"model_or_emmeans"
"edge_303","TP (CELIAC): (t0-18) vs t0",17.2360498858842,NA,NA,NA,NA,NA,NA,30585906.4068005,"model_or_emmeans"
"edge_303","TP (CELIAC): (t0-24) vs t0",14.820343624234,NA,NA,NA,NA,NA,NA,2731451.26341695,"model_or_emmeans"
"edge_303","TP (CELIAC): (t0-30) vs t0",44.0615489740227,NA,NA,NA,NA,NA,NA,13667452824557643776,"model_or_emmeans"
"edge_303","TP (CELIAC): (t0-36) vs t0",-3.21777673222449,NA,NA,NA,NA,NA,NA,0.0400439878746952,"model_or_emmeans"
"edge_303","TP (CELIAC): (t0-6) vs t0",40.5132341593978,NA,NA,NA,NA,NA,NA,393254806546679552,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-12) vs t0",-14.1158294924895,NA,NA,NA,NA,NA,NA,7.40581985847985e-07,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-18) vs t0",-25.7776315452647,NA,NA,NA,NA,NA,NA,6.38141315618177e-12,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-24) vs t0",-26.2407051669315,NA,NA,NA,NA,NA,NA,4.01611874125173e-12,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-30) vs t0",27.6258028589454,NA,NA,NA,NA,NA,NA,994795334468.344,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-36) vs t0",-20.5684649766014,NA,NA,NA,NA,NA,NA,1.16742545725277e-09,"model_or_emmeans"
"edge_305","TP (CELIAC): (t0-6) vs t0",25.8210657241192,NA,NA,NA,NA,NA,NA,163661437280.467,"model_or_emmeans"
"edge_306","TP (CELIAC): (t0-12) vs t0",200.673287427797,NA,NA,NA,NA,NA,NA,1.41677666525315e+87,"model_or_emmeans"
"edge_306","TP (CELIAC): (t0-18) vs t0",190.323573604771,NA,NA,NA,NA,NA,NA,4.53396113097488e+82,"model_or_emmeans"
"edge_306","TP (CELIAC): (t0-24) vs t0",179.365340891854,NA,NA,NA,NA,NA,NA,7.89546647883945e+77,"model_or_emmeans"
"edge_306","TP (CELIAC): (t0-30) vs t0",-3.79132070048162,NA,NA,NA,NA,NA,NA,0.0225657795263888,"model_or_emmeans"
"edge_306","TP (CELIAC): (t0-36) vs t0",-12.9648313594894,NA,NA,NA,NA,NA,NA,2.34123647627372e-06,"model_or_emmeans"
"edge_306","TP (CELIAC): (t0-6) vs t0",219.767893346793,NA,NA,NA,NA,NA,NA,2.77960689314155e+95,"model_or_emmeans"
"edge_311","TP (CELIAC): (t0-12) vs t0",145.312634526639,NA,NA,NA,NA,NA,NA,1.28373483355065e+63,"model_or_emmeans"
"edge_311","TP (CELIAC): (t0-18) vs t0",180.32891856264,NA,NA,NA,NA,NA,NA,2.0694467667256e+78,"model_or_emmeans"
"edge_311","TP (CELIAC): (t0-24) vs t0",280.253976723635,NA,NA,NA,NA,NA,NA,5.16125863548683e+121,"model_or_emmeans"
"edge_311","TP (CELIAC): (t0-30) vs t0",515.335224802818,NA,NA,NA,NA,NA,NA,6.41570611916884e+223,"model_or_emmeans"
"edge_311","TP (CELIAC): (t0-36) vs t0",-42.7544646216708,NA,NA,NA,NA,NA,NA,2.70378365359896e-19,"model_or_emmeans"
"edge_311","TP (CELIAC): (t0-6) vs t0",405.531250428733,NA,NA,NA,NA,NA,NA,1.31820908525656e+176,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-12) vs t0",42.1328316715783,NA,NA,NA,NA,NA,NA,1986352411339817728,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-18) vs t0",38.6835203757213,NA,NA,NA,NA,NA,NA,63101464647722568,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-24) vs t0",35.3305154357104,NA,NA,NA,NA,NA,NA,2207231556296308,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-30) vs t0",110.295634471484,NA,NA,NA,NA,NA,NA,7.95766090697302e+47,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-36) vs t0",-23.6047508064797,NA,NA,NA,NA,NA,NA,5.60514662832952e-11,"model_or_emmeans"
"edge_48666","TP (CELIAC): (t0-6) vs t0",107.10936767094,NA,NA,NA,NA,NA,NA,3.28857188560145e+46,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-12) vs t0",-65.8673481166428,NA,NA,NA,NA,NA,NA,2.47841583579737e-29,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-18) vs t0",-43.9110105180766,NA,NA,NA,NA,NA,NA,8.50531567706828e-20,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-24) vs t0",-57.0504498384433,NA,NA,NA,NA,NA,NA,1.67226247735842e-25,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-30) vs t0",-64.0545960066785,NA,NA,NA,NA,NA,NA,1.51859656699258e-28,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-36) vs t0",-58.0286836820388,NA,NA,NA,NA,NA,NA,6.28728120119951e-26,"model_or_emmeans"
"edge_48806","TP (CELIAC): (t0-6) vs t0",-56.4183887491137,NA,NA,NA,NA,NA,NA,3.14633591981769e-25,"model_or_emmeans"
"edge_957","TP (CELIAC): (t0-12) vs t0",-162.957059147228,NA,NA,NA,NA,NA,NA,1.69296673659837e-71,"model_or_emmeans"
"edge_957","TP (CELIAC): (t0-18) vs t0",-179.621571148586,NA,NA,NA,NA,NA,NA,9.80263471432317e-79,"model_or_emmeans"
"edge_957","TP (CELIAC): (t0-24) vs t0",-560.319952089022,NA,NA,NA,NA,NA,NA,4.53040165680153e-244,"model_or_emmeans"
"edge_957","TP (CELIAC): (t0-30) vs t0",-741.624534329085,NA,NA,NA,NA,NA,NA,8.39911597930119e-323,"model_or_emmeans"
"edge_957","TP (CELIAC): (t0-36) vs t0",-600.020327419447,NA,NA,NA,NA,NA,NA,2.59706471627518e-261,"model_or_emmeans"
"edge_957","TP (CELIAC): (t0-6) vs t0",-281.53496224694,NA,NA,NA,NA,NA,NA,5.38169936461681e-123,"model_or_emmeans"
"edge_959","TP (CELIAC): (t0-12) vs t0",-63.8423370302462,NA,NA,NA,NA,NA,NA,1.87769615066341e-28,"model_or_emmeans"
"edge_959","TP (CELIAC): (t0-18) vs t0",-53.669075708802,NA,NA,NA,NA,NA,NA,4.91831761106151e-24,"model_or_emmeans"
"edge_959","TP (CELIAC): (t0-24) vs t0",-86.1178736107342,NA,NA,NA,NA,NA,NA,3.97633254366469e-38,"model_or_emmeans"
"edge_959","TP (CELIAC): (t0-30) vs t0",-160.235411982083,NA,NA,NA,NA,NA,NA,2.5742147277285e-70,"model_or_emmeans"
"edge_959","TP (CELIAC): (t0-36) vs t0",-122.162185748969,NA,NA,NA,NA,NA,NA,8.82341755367775e-54,"model_or_emmeans"
"edge_959","TP (CELIAC): (t0-6) vs t0",-1321.56039353015,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"edge_965","TP (CELIAC): (t0-12) vs t0",-80.040189329305,NA,NA,NA,NA,NA,NA,1.7337538711902e-35,"model_or_emmeans"
"edge_965","TP (CELIAC): (t0-18) vs t0",-77.7085488849326,NA,NA,NA,NA,NA,NA,1.78486766792106e-34,"model_or_emmeans"
"edge_965","TP (CELIAC): (t0-24) vs t0",-9.66131537034222,NA,NA,NA,NA,NA,NA,6.37006768188944e-05,"model_or_emmeans"
"edge_965","TP (CELIAC): (t0-30) vs t0",0.347382257881131,NA,NA,NA,NA,NA,NA,1.41535765359451,"model_or_emmeans"
"edge_965","TP (CELIAC): (t0-36) vs t0",75.5052692872258,NA,NA,NA,NA,NA,NA,6.18759394875279e+32,"model_or_emmeans"
"edge_965","TP (CELIAC): (t0-6) vs t0",16.4185537677921,NA,NA,NA,NA,NA,NA,13504773.4228876,"model_or_emmeans"
"edge_967","TP (CELIAC): (t0-12) vs t0",-63.8423370302462,NA,NA,NA,NA,NA,NA,1.87769615066341e-28,"model_or_emmeans"
"edge_967","TP (CELIAC): (t0-18) vs t0",-53.669075708802,NA,NA,NA,NA,NA,NA,4.91831761106151e-24,"model_or_emmeans"
"edge_967","TP (CELIAC): (t0-24) vs t0",-86.1178736107342,NA,NA,NA,NA,NA,NA,3.97633254366469e-38,"model_or_emmeans"
"edge_967","TP (CELIAC): (t0-30) vs t0",-160.235411982083,NA,NA,NA,NA,NA,NA,2.5742147277285e-70,"model_or_emmeans"
"edge_967","TP (CELIAC): (t0-36) vs t0",-122.162185748969,NA,NA,NA,NA,NA,NA,8.82341755367775e-54,"model_or_emmeans"
"edge_967","TP (CELIAC): (t0-6) vs t0",-1321.56039353015,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"virus_comp_10080_cycle_1","TP (CELIAC): (t0-12) vs t0",-19.3686203194955,NA,NA,NA,NA,NA,NA,3.87538695607105e-09,"model_or_emmeans"
"virus_comp_10080_cycle_1","TP (CELIAC): (t0-18) vs t0",-29.1783752361246,NA,NA,NA,NA,NA,NA,2.12810300049864e-13,"model_or_emmeans"
"virus_comp_10080_cycle_1","TP (CELIAC): (t0-24) vs t0",-0.595298657652691,NA,NA,NA,NA,NA,NA,0.551397862082843,"model_or_emmeans"
"virus_comp_10080_cycle_1","TP (CELIAC): (t0-30) vs t0",-33.0122086911171,NA,NA,NA,NA,NA,NA,4.60235304299532e-15,"model_or_emmeans"
"virus_comp_10080_cycle_1","TP (CELIAC): (t0-36) vs t0",-34.7217751938807,NA,NA,NA,NA,NA,NA,8.3276915591718e-16,"model_or_emmeans"
"virus_comp_10080_cycle_1","TP (CELIAC): (t0-6) vs t0",-49.7382991742171,NA,NA,NA,NA,NA,NA,2.50571186460204e-22,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-12) vs t0",-1.98847659209042,NA,NA,NA,NA,NA,NA,0.136903827037864,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-18) vs t0",-125.145496477533,NA,NA,NA,NA,NA,NA,4.46685078132759e-55,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-24) vs t0",-63.8775337072713,NA,NA,NA,NA,NA,NA,1.81275701044794e-28,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-30) vs t0",-156.790235148217,NA,NA,NA,NA,NA,NA,8.06986108494506e-69,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-36) vs t0",-96.0733023471949,NA,NA,NA,NA,NA,NA,1.88753464804936e-42,"model_or_emmeans"
"virus_comp_103_cycle_1","TP (CELIAC): (t0-6) vs t0",-1.98794035599636,NA,NA,NA,NA,NA,NA,0.136977259498145,"model_or_emmeans"
"virus_comp_105_cycle_1","TP (CELIAC): (t0-12) vs t0",-17.4739406743186,NA,NA,NA,NA,NA,NA,2.57729415031856e-08,"model_or_emmeans"
"virus_comp_105_cycle_1","TP (CELIAC): (t0-18) vs t0",-82.2901353876226,NA,NA,NA,NA,NA,NA,1.82746170974617e-36,"model_or_emmeans"
"virus_comp_105_cycle_1","TP (CELIAC): (t0-24) vs t0",-9.33199950792424,NA,NA,NA,NA,NA,NA,8.85450135189874e-05,"model_or_emmeans"
"virus_comp_105_cycle_1","TP (CELIAC): (t0-30) vs t0",-109.812355800627,NA,NA,NA,NA,NA,NA,2.03751038506989e-48,"model_or_emmeans"
"virus_comp_105_cycle_1","TP (CELIAC): (t0-36) vs t0",-39.4035744318089,NA,NA,NA,NA,NA,NA,7.7133858534948e-18,"model_or_emmeans"
"virus_comp_105_cycle_1","TP (CELIAC): (t0-6) vs t0",-221.475426508494,NA,NA,NA,NA,NA,NA,6.52295511613611e-97,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-12) vs t0",-34.4859605081982,NA,NA,NA,NA,NA,NA,1.05423552848117e-15,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-18) vs t0",-17.0976070705567,NA,NA,NA,NA,NA,NA,3.75494513301518e-08,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-24) vs t0",6.97050902482516,NA,NA,NA,NA,NA,NA,1064.76460423441,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-30) vs t0",-39.9832119417842,NA,NA,NA,NA,NA,NA,4.32027791390206e-18,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-36) vs t0",-38.5833598754055,NA,NA,NA,NA,NA,NA,1.75169993083908e-17,"model_or_emmeans"
"virus_comp_1069_cycle_1","TP (CELIAC): (t0-6) vs t0",-53.8203212618604,NA,NA,NA,NA,NA,NA,4.22796576174679e-24,"model_or_emmeans"
"virus_comp_10904_cycle_1","TP (CELIAC): (t0-12) vs t0",37.3364962249375,NA,NA,NA,NA,NA,NA,16407192898135968,"model_or_emmeans"
"virus_comp_10904_cycle_1","TP (CELIAC): (t0-18) vs t0",-57.6357846202201,NA,NA,NA,NA,NA,NA,9.3131538900802e-26,"model_or_emmeans"
"virus_comp_10904_cycle_1","TP (CELIAC): (t0-24) vs t0",201.048786352678,NA,NA,NA,NA,NA,NA,2.06242662367998e+87,"model_or_emmeans"
"virus_comp_10904_cycle_1","TP (CELIAC): (t0-30) vs t0",286.385160216246,NA,NA,NA,NA,NA,NA,2.3740768922484e+124,"model_or_emmeans"
"virus_comp_10904_cycle_1","TP (CELIAC): (t0-36) vs t0",194.711820448449,NA,NA,NA,NA,NA,NA,3.64980096856984e+84,"model_or_emmeans"
"virus_comp_10904_cycle_1","TP (CELIAC): (t0-6) vs t0",-15.4797847295669,NA,NA,NA,NA,NA,NA,1.89328027781488e-07,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-12) vs t0",-5.58155032618927,NA,NA,NA,NA,NA,NA,0.00376672134302761,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-18) vs t0",-15.8040581521546,NA,NA,NA,NA,NA,NA,1.36894106923737e-07,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-24) vs t0",0.429968855440687,NA,NA,NA,NA,NA,NA,1.53720964708571,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-30) vs t0",-33.8954329605366,NA,NA,NA,NA,NA,NA,1.90283225044635e-15,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-36) vs t0",-32.1413674080104,NA,NA,NA,NA,NA,NA,1.09946521555172e-14,"model_or_emmeans"
"virus_comp_1105_cycle_1","TP (CELIAC): (t0-6) vs t0",43.2389822024317,NA,NA,NA,NA,NA,NA,6004147788883717120,"model_or_emmeans"
"virus_comp_1133_cycle_1","TP (CELIAC): (t0-12) vs t0",0.295334036332853,NA,NA,NA,NA,NA,NA,1.34357508663124,"model_or_emmeans"
"virus_comp_1133_cycle_1","TP (CELIAC): (t0-18) vs t0",1.39807897003409,NA,NA,NA,NA,NA,NA,4.04741728396753,"model_or_emmeans"
"virus_comp_1133_cycle_1","TP (CELIAC): (t0-24) vs t0",-34.0891637283583,NA,NA,NA,NA,NA,NA,1.56770484335404e-15,"model_or_emmeans"
"virus_comp_1133_cycle_1","TP (CELIAC): (t0-30) vs t0",-29.5857287626379,NA,NA,NA,NA,NA,NA,1.41605869585115e-13,"model_or_emmeans"
"virus_comp_1133_cycle_1","TP (CELIAC): (t0-36) vs t0",-39.6431374893863,NA,NA,NA,NA,NA,NA,6.07021597101342e-18,"model_or_emmeans"
"virus_comp_1133_cycle_1","TP (CELIAC): (t0-6) vs t0",-2.82519601870793,NA,NA,NA,NA,NA,NA,0.0592970323625019,"model_or_emmeans"
"virus_comp_1146_cycle_3","TP (CELIAC): (t0-12) vs t0",-335.178475964694,NA,NA,NA,NA,NA,NA,2.71542264721603e-146,"model_or_emmeans"
"virus_comp_1146_cycle_3","TP (CELIAC): (t0-18) vs t0",-2308.51806741424,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"virus_comp_1146_cycle_3","TP (CELIAC): (t0-24) vs t0",-299.379209184671,NA,NA,NA,NA,NA,NA,9.57770496027172e-131,"model_or_emmeans"
"virus_comp_1146_cycle_3","TP (CELIAC): (t0-30) vs t0",-865.294946869804,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"virus_comp_1146_cycle_3","TP (CELIAC): (t0-36) vs t0",-370.897122682676,NA,NA,NA,NA,NA,NA,8.3449985416741e-162,"model_or_emmeans"
"virus_comp_1146_cycle_3","TP (CELIAC): (t0-6) vs t0",-259.030647226571,NA,NA,NA,NA,NA,NA,3.19462043714467e-113,"model_or_emmeans"
"virus_comp_1147_cycle_1","TP (CELIAC): (t0-12) vs t0",-1218.95588868041,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"virus_comp_1147_cycle_1","TP (CELIAC): (t0-18) vs t0",-2566.17822336897,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"virus_comp_1147_cycle_1","TP (CELIAC): (t0-24) vs t0",-1778.88024621419,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"virus_comp_1147_cycle_1","TP (CELIAC): (t0-30) vs t0",-1882.42846694675,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"virus_comp_1147_cycle_1","TP (CELIAC): (t0-36) vs t0",-1783.81544647554,NA,NA,NA,NA,NA,NA,0,"model_or_emmeans"
"virus_comp_1147_cycle_1","TP (CELIAC): (t0-6) vs t0",-480.128965698363,NA,NA,NA,NA,NA,NA,3.03836255595092e-209,"model_or_emmeans"
"virus_comp_12586_cycle_1","TP (CELIAC): (t0-12) vs t0",-39.5317050656524,NA,NA,NA,NA,NA,NA,6.78576209975669e-18,"model_or_emmeans"
"virus_comp_12586_cycle_1","TP (CELIAC): (t0-18) vs t0",-166.349149782793,NA,NA,NA,NA,NA,NA,5.69484856554668e-73,"model_or_emmeans"
"virus_comp_12586_cycle_1","TP (CELIAC): (t0-24) vs t0",-42.3929161564487,NA,NA,NA,NA,NA,NA,3.88141823153085e-19,"model_or_emmeans"
"virus_comp_12586_cycle_1","TP (CELIAC): (t0-30) vs t0",184.99783031389,NA,NA,NA,NA,NA,NA,2.20565137704903e+80,"model_or_emmeans"
"virus_comp_12586_cycle_1","TP (CELIAC): (t0-36) vs t0",-148.008926957629,NA,NA,NA,NA,NA,NA,5.25460106949522e-65,"model_or_emmeans"
"virus_comp_12586_cycle_1","TP (CELIAC): (t0-6) vs t0",-26.6259386183798,NA,NA,NA,NA,NA,NA,2.73213265777613e-12,"model_or_emmeans"
"virus_comp_12691_cycle_1","TP (CELIAC): (t0-12) vs t0",33.1848793629309,NA,NA,NA,NA,NA,NA,258231959027599,"model_or_emmeans"
"virus_comp_12691_cycle_1","TP (CELIAC): (t0-18) vs t0",-22.4677012510684,NA,NA,NA,NA,NA,NA,1.74743618901158e-10,"model_or_emmeans"
"virus_comp_12691_cycle_1","TP (CELIAC): (t0-24) vs t0",-2.37292318560346,NA,NA,NA,NA,NA,NA,0.0932078637729757,"model_or_emmeans"
"virus_comp_12691_cycle_1","TP (CELIAC): (t0-30) vs t0",65.6596939175041,NA,NA,NA,NA,NA,NA,3.27825514764804e+28,"model_or_emmeans"
"virus_comp_12691_cycle_1","TP (CELIAC): (t0-36) vs t0",57.3714455805876,NA,NA,NA,NA,NA,NA,8.24332142885845e+24,"model_or_emmeans"
"virus_comp_12691_cycle_1","TP (CELIAC): (t0-6) vs t0",-69.2001287992969,NA,NA,NA,NA,NA,NA,8.84638661467224e-31,"model_or_emmeans"
"virus_comp_13158_cycle_1","TP (CELIAC): (t0-12) vs t0",-125.350267330749,NA,NA,NA,NA,NA,NA,3.63974194142713e-55,"model_or_emmeans"
"virus_comp_13158_cycle_1","TP (CELIAC): (t0-18) vs t0",11.7792724020559,NA,NA,NA,NA,NA,NA,130518.779819734,"model_or_emmeans"
"virus_comp_13158_cycle_1","TP (CELIAC): (t0-24) vs t0",-18.690320767866,NA,NA,NA,NA,NA,NA,7.6365434216602e-09,"model_or_emmeans"
"virus_comp_13158_cycle_1","TP (CELIAC): (t0-30) vs t0",544.493822926876,NA,NA,NA,NA,NA,NA,2.9557161702157e+236,"model_or_emmeans"
"virus_comp_13158_cycle_1","TP (CELIAC): (t0-36) vs t0",107.998713619593,NA,NA,NA,NA,NA,NA,8.00286291364026e+46,"model_or_emmeans"
