"","Contig","total_PA"
"105","virus_comp_810_cycle_1",9
"106","virus_comp_88_cycle_1",9
"107","virus_comp_9749_cycle_1",9
"108","edge_1980",9
"109","edge_329",9
"110","virus_comp_1045_cycle_1",8
"111","virus_comp_105_cycle_1",8
"112","virus_comp_11535_cycle_1",8
"113","virus_comp_13909_cycle_1",8
"114","virus_comp_156_cycle_1",8
"115","virus_comp_16335_cycle_1",8
"116","virus_comp_16363_cycle_1",8
"117","virus_comp_16452_cycle_1",8
"118","virus_comp_16692_cycle_1",8
"119","virus_comp_17794_cycle_1",8
"120","virus_comp_17810_cycle_1",8
"121","virus_comp_18182_cycle_1",8
"122","virus_comp_1898_cycle_1",8
"123","virus_comp_1933_cycle_1",8
"124","virus_comp_1968_cycle_1",8
"125","virus_comp_2106_cycle_1",8
"126","virus_comp_2365_cycle_1",8
"127","virus_comp_2375_cycle_1",8
"128","virus_comp_2394_cycle_1",8
"129","virus_comp_2438_cycle_1",8
"130","virus_comp_2589_cycle_1",8
"131","virus_comp_288_cycle_1",8
"132","virus_comp_316_cycle_1",8
"133","virus_comp_4826_cycle_1",8
"134","virus_comp_5098_cycle_1",8
"135","virus_comp_584_cycle_1",8
"136","virus_comp_7718_cycle_1",8
"137","virus_comp_8241_cycle_1",8
"138","edge_1986",8
"139","edge_2199",8
"140","edge_2636",8
"141","edge_2654",8
"142","virus_comp_1146_cycle_3",7
"143","virus_comp_11522_cycle_1",7
"144","virus_comp_11683_cycle_1",7
"145","virus_comp_13432_cycle_1",7
"146","virus_comp_1414_cycle_1",7
"147","virus_comp_16393_cycle_1",7
"148","virus_comp_17809_cycle_1",7
"149","virus_comp_17932_cycle_1",7
"150","virus_comp_17971_cycle_1",7
"151","virus_comp_18132_cycle_1",7
"152","virus_comp_18200_cycle_1",7
"153","virus_comp_1965_cycle_1",7
"154","virus_comp_2063_cycle_1",7
"155","virus_comp_2103_cycle_1",7
"156","virus_comp_2188_cycle_1",7
"157","virus_comp_2204_cycle_1",7
"158","virus_comp_2216_cycle_1",7
"159","virus_comp_226_cycle_1",7
"160","virus_comp_2298_cycle_1",7
"161","virus_comp_2383_cycle_1",7
"162","virus_comp_2391_cycle_1",7
"163","virus_comp_3_cycle_1",7
"164","virus_comp_301_cycle_1",7
"165","virus_comp_303_cycle_1",7
"166","virus_comp_3621_cycle_1",7
"167","virus_comp_595_cycle_1",7
"168","virus_comp_597_cycle_1",7
"169","virus_comp_6050_cycle_1",7
"170","virus_comp_608_cycle_1",7
"171","virus_comp_6164_cycle_1",7
"172","virus_comp_64_cycle_1",7
"173","virus_comp_74_cycle_1",7
"174","virus_comp_7974_cycle_1",7
"175","virus_comp_86_cycle_1",7
"176","virus_comp_9646_cycle_1",7
"177","edge_1847",7
"178","edge_2381",7
"179","edge_72",7
"180","virus_comp_10080_cycle_1",6
"181","virus_comp_10574_cycle_1",6
"182","virus_comp_1086_cycle_1",6
"183","virus_comp_1102_cycle_1",6
"184","virus_comp_1111_cycle_2",6
"185","virus_comp_1206_cycle_1",6
"186","virus_comp_12390_cycle_1",6
"187","virus_comp_1276_cycle_1",6
"188","virus_comp_13158_cycle_1",6
"189","virus_comp_13388_cycle_1",6
"190","virus_comp_13460_cycle_1",6
"191","virus_comp_1390_cycle_1",6
"192","virus_comp_14858_cycle_1",6
"193","virus_comp_14969_cycle_1",6
"194","virus_comp_152_cycle_1",6
"195","virus_comp_1533_cycle_1",6
"196","virus_comp_16041_cycle_1",6
"197","virus_comp_16189_cycle_1",6
"198","virus_comp_16215_cycle_1",6
"199","virus_comp_16524_cycle_1",6
"200","virus_comp_16865_cycle_1",6
"201","virus_comp_17289_cycle_1",6
"202","virus_comp_17611_cycle_1",6
"203","virus_comp_17797_cycle_1",6
"204","virus_comp_17877_cycle_1",6
"205","virus_comp_17959_cycle_1",6
"206","virus_comp_18121_cycle_1",6
"207","virus_comp_18153_cycle_1",6
"208","virus_comp_18206_cycle_1",6
"209","virus_comp_18259_cycle_1",6
"210","virus_comp_18364_cycle_1",6
"211","virus_comp_2060_cycle_1",6
"212","virus_comp_2073_cycle_1",6
"213","virus_comp_2088_cycle_1",6
"214","virus_comp_2195_cycle_1",6
"215","virus_comp_2265_cycle_1",6
"216","virus_comp_2273_cycle_1",6
"217","virus_comp_2310_cycle_1",6
"218","virus_comp_2471_cycle_1",6
"219","virus_comp_2709_cycle_1",6
"220","virus_comp_2739_cycle_1",6
"221","virus_comp_34_cycle_1",6
"222","virus_comp_3571_cycle_1",6
"223","virus_comp_4149_cycle_1",6
"224","virus_comp_4571_cycle_1",6
"225","virus_comp_4980_cycle_1",6
"226","virus_comp_505_cycle_1",6
"227","virus_comp_5946_cycle_1",6
"228","virus_comp_62_cycle_1",6
"229","virus_comp_811_cycle_1",6
"230","virus_comp_9108_cycle_1",6
"231","virus_comp_936_cycle_1",6
"232","virus_comp_952_cycle_1",6
"233","virus_comp_9681_cycle_1",6
"234","virus_comp_9845_cycle_1",6
"235","edge_16",6
"236","edge_1732",6
"237","edge_2454",6
"238","edge_2461",6
"239","edge_288",6
"240","edge_300",6
"241","edge_303",6
"242","edge_311",6
"243","edge_3739",6
"244","edge_967",6
"245","virus_comp_1041_cycle_1",5
"246","virus_comp_10550_cycle_1",5
"247","virus_comp_10644_cycle_1",5
"248","virus_comp_10904_cycle_1",5
"249","virus_comp_11048_cycle_1",5
"250","virus_comp_1135_cycle_1",5
"251","virus_comp_11415_cycle_1",5
"252","virus_comp_1142_cycle_1",5
"253","virus_comp_1147_cycle_1",5
"254","virus_comp_1171_cycle_1",5
"255","virus_comp_1177_cycle_1",5
"256","virus_comp_12102_cycle_1",5
"257","virus_comp_1278_cycle_1",5
"258","virus_comp_1299_cycle_2",5
"259","virus_comp_1310_cycle_1",5
"260","virus_comp_13350_cycle_1",5
"261","virus_comp_14288_cycle_1",5
"262","virus_comp_1454_cycle_1",5
"263","virus_comp_14831_cycle_1",5
"264","virus_comp_14877_cycle_1",5
"265","virus_comp_14891_cycle_1",5
"266","virus_comp_14977_cycle_1",5
"267","virus_comp_15650_cycle_1",5
"268","virus_comp_16462_cycle_1",5
"269","virus_comp_16682_cycle_1",5
"270","virus_comp_16839_cycle_1",5
"271","virus_comp_1749_cycle_1",5
"272","virus_comp_17789_cycle_1",5
"273","virus_comp_17796_cycle_1",5
"274","virus_comp_17849_cycle_1",5
"275","virus_comp_17903_cycle_1",5
"276","virus_comp_18174_cycle_1",5
"277","virus_comp_18299_cycle_1",5
"278","virus_comp_18305_cycle_1",5
"279","virus_comp_18390_cycle_1",5
"280","virus_comp_1990_cycle_1",5
"281","virus_comp_200_cycle_1",5
"282","virus_comp_2046_cycle_1",5
"283","virus_comp_2050_cycle_1",5
"284","virus_comp_2084_cycle_1",5
"285","virus_comp_2089_cycle_1",5
"286","virus_comp_2108_cycle_1",5
"287","virus_comp_2109_cycle_1",5
"288","virus_comp_2171_cycle_1",5
"289","virus_comp_219_cycle_1",5
"290","virus_comp_2215_cycle_1",5
"291","virus_comp_2233_cycle_1",5
"292","virus_comp_2309_cycle_1",5
"293","virus_comp_2329_cycle_1",5
"294","virus_comp_2334_cycle_1",5
"295","virus_comp_2382_cycle_1",5
"296","virus_comp_2385_cycle_1",5
"297","virus_comp_2393_cycle_1",5
"298","virus_comp_2399_cycle_1",5
"299","virus_comp_2420_cycle_1",5
"300","virus_comp_245_cycle_1",5
"301","virus_comp_2500_cycle_1",5
"302","virus_comp_2552_cycle_1",5
"303","virus_comp_2741_cycle_1",5
"304","virus_comp_2807_cycle_1",5
"305","virus_comp_2950_cycle_1",5
"306","virus_comp_297_cycle_1",5
"307","virus_comp_3126_cycle_1",5
"308","virus_comp_3147_cycle_1",5
"309","virus_comp_331_cycle_1",5
"310","virus_comp_3629_cycle_1",5
"311","virus_comp_389_cycle_1",5
"312","virus_comp_424_cycle_1",5
"313","virus_comp_426_cycle_1",5
"314","virus_comp_4351_cycle_1",5
"315","virus_comp_467_cycle_1",5
"316","virus_comp_488_cycle_1",5
"317","virus_comp_490_cycle_1",5
"318","virus_comp_5023_cycle_1",5
"319","virus_comp_5035_cycle_1",5
"320","virus_comp_5304_cycle_1",5
"321","virus_comp_564_cycle_1",5
"322","virus_comp_5762_cycle_1",5
"323","virus_comp_666_cycle_1",5
"324","virus_comp_7041_cycle_1",5
"325","virus_comp_7064_cycle_1",5
"326","virus_comp_7129_cycle_1",5
"327","virus_comp_7191_cycle_1",5
"328","virus_comp_732_cycle_1",5
"329","virus_comp_733_cycle_1",5
"330","virus_comp_7350_cycle_1",5
"331","virus_comp_7444_cycle_1",5
"332","virus_comp_753_cycle_1",5
"333","virus_comp_8146_cycle_1",5
"334","virus_comp_8506_cycle_1",5
"335","virus_comp_873_cycle_1",5
"336","virus_comp_8731_cycle_1",5
"337","virus_comp_876_cycle_1",5
"338","virus_comp_911_cycle_1",5
"339","virus_comp_9132_cycle_1",5
"340","virus_comp_9673_cycle_1",5
"341","virus_comp_9712_cycle_1",5
"342","edge_1632",5
"343","edge_1905",5
"344","edge_2104",5
"345","edge_284",5
"346","edge_306",5
"347","edge_3278",5
"348","edge_48732",5
"349","edge_48879",5
"350","edge_957",5
"351","edge_959",5
"352","edge_965",5
"353","virus_comp_10005_cycle_1",4
"354","virus_comp_1001_cycle_1",4
"355","virus_comp_1019_cycle_1",4
"356","virus_comp_1020_cycle_1",4
"357","virus_comp_104_cycle_1",4
"358","virus_comp_10500_cycle_1",4
"359","virus_comp_10516_cycle_1",4
"360","virus_comp_1058_cycle_1",4
"361","virus_comp_1061_cycle_1",4
"362","virus_comp_1063_cycle_1",4
"363","virus_comp_10706_cycle_1",4
"364","virus_comp_1073_cycle_1",4
"365","virus_comp_10784_cycle_1",4
"366","virus_comp_1094_cycle_1",4
"367","virus_comp_11046_cycle_1",4
"368","virus_comp_1115_cycle_1",4
"369","virus_comp_1121_cycle_1",4
"370","virus_comp_1144_cycle_1",4
"371","virus_comp_11557_cycle_1",4
"372","virus_comp_11570_cycle_1",4
"373","virus_comp_11677_cycle_1",4
"374","virus_comp_11883_cycle_1",4
"375","virus_comp_1193_cycle_1",4
"376","virus_comp_12018_cycle_1",4
"377","virus_comp_1231_cycle_1",4
"378","virus_comp_12474_cycle_1",4
"379","virus_comp_12579_cycle_1",4
"380","virus_comp_12706_cycle_1",4
"381","virus_comp_1282_cycle_1",4
"382","virus_comp_13_cycle_1",4
"383","virus_comp_1302_cycle_1",4
"384","virus_comp_1307_cycle_1",4
"385","virus_comp_13172_cycle_1",4
"386","virus_comp_13210_cycle_1",4
"387","virus_comp_13800_cycle_1",4
"388","virus_comp_14232_cycle_1",4
"389","virus_comp_14393_cycle_1",4
"390","virus_comp_14768_cycle_1",4
"391","virus_comp_149_cycle_1",4
"392","virus_comp_14954_cycle_1",4
"393","virus_comp_15501_cycle_1",4
"394","virus_comp_15574_cycle_1",4
"395","virus_comp_1565_cycle_1",4
"396","virus_comp_1573_cycle_1",4
"397","virus_comp_15823_cycle_1",4
"398","virus_comp_16028_cycle_1",4
"399","virus_comp_1613_cycle_1",4
"400","virus_comp_16195_cycle_1",4
"401","virus_comp_1625_cycle_1",4
"402","virus_comp_16477_cycle_1",4
"403","virus_comp_16586_cycle_1",4
"404","virus_comp_16587_cycle_1",4
"405","virus_comp_16605_cycle_1",4
"406","virus_comp_16870_cycle_1",4
"407","virus_comp_1719_cycle_1",4
"408","virus_comp_1750_cycle_1",4
"409","virus_comp_17732_cycle_1",4
"410","virus_comp_17772_cycle_1",4
"411","virus_comp_17784_cycle_1",4
"412","virus_comp_17799_cycle_1",4
"413","virus_comp_178_cycle_1",4
"414","virus_comp_17800_cycle_1",4
"415","virus_comp_17818_cycle_1",4
"416","virus_comp_17821_cycle_1",4
"417","virus_comp_17832_cycle_1",4
"418","virus_comp_17898_cycle_1",4
"419","virus_comp_17934_cycle_1",4
"420","virus_comp_18011_cycle_1",4
"421","virus_comp_18020_cycle_1",4
"422","virus_comp_18052_cycle_1",4
"423","virus_comp_181_cycle_1",4
"424","virus_comp_18126_cycle_1",4
"425","virus_comp_18128_cycle_1",4
"426","virus_comp_18162_cycle_1",4
"427","virus_comp_18186_cycle_1",4
"428","virus_comp_18207_cycle_1",4
"429","virus_comp_18209_cycle_1",4
"430","virus_comp_18240_cycle_1",4
"431","virus_comp_18253_cycle_1",4
"432","virus_comp_18276_cycle_1",4
"433","virus_comp_18547_cycle_1",4
"434","virus_comp_1983_cycle_1",4
"435","virus_comp_199_cycle_1",4
"436","virus_comp_1997_cycle_1",4
"437","virus_comp_2026_cycle_1",4
"438","virus_comp_2033_cycle_1",4
"439","virus_comp_2068_cycle_1",4
"440","virus_comp_2097_cycle_1",4
"441","virus_comp_2139_cycle_1",4
"442","virus_comp_2156_cycle_1",4
"443","virus_comp_2211_cycle_1",4
"444","virus_comp_2223_cycle_1",4
"445","virus_comp_2257_cycle_1",4
"446","virus_comp_2258_cycle_1",4
"447","virus_comp_2269_cycle_1",4
"448","virus_comp_2270_cycle_1",4
"449","virus_comp_2276_cycle_1",4
"450","virus_comp_2283_cycle_1",4
"451","virus_comp_2285_cycle_1",4
"452","virus_comp_2301_cycle_1",4
"453","virus_comp_2311_cycle_1",4
"454","virus_comp_2321_cycle_1",4
"455","virus_comp_2325_cycle_1",4
"456","virus_comp_2326_cycle_1",4
"457","virus_comp_2327_cycle_1",4
"458","virus_comp_2328_cycle_1",4
"459","virus_comp_2351_cycle_1",4
"460","virus_comp_2354_cycle_1",4
"461","virus_comp_2387_cycle_1",4
"462","virus_comp_2396_cycle_1",4
"463","virus_comp_2397_cycle_1",4
"464","virus_comp_2431_cycle_1",4
"465","virus_comp_2461_cycle_1",4
"466","virus_comp_2529_cycle_1",4
"467","virus_comp_254_cycle_1",4
"468","virus_comp_2540_cycle_1",4
"469","virus_comp_2609_cycle_1",4
"470","virus_comp_2664_cycle_1",4
"471","virus_comp_2799_cycle_1",4
"472","virus_comp_280_cycle_1",4
"473","virus_comp_2836_cycle_1",4
"474","virus_comp_2864_cycle_1",4
"475","virus_comp_2955_cycle_1",4
"476","virus_comp_298_cycle_1",4
"477","virus_comp_306_cycle_1",4
"478","virus_comp_3082_cycle_1",4
"479","virus_comp_3157_cycle_1",4
"480","virus_comp_3420_cycle_1",4
"481","virus_comp_3484_cycle_1",4
"482","virus_comp_3485_cycle_1",4
"483","virus_comp_3749_cycle_1",4
"484","virus_comp_3907_cycle_1",4
"485","virus_comp_4094_cycle_1",4
"486","virus_comp_414_cycle_1",4
"487","virus_comp_4251_cycle_1",4
"488","virus_comp_4278_cycle_1",4
"489","virus_comp_433_cycle_1",4
"490","virus_comp_4337_cycle_1",4
"491","virus_comp_436_cycle_1",4
"492","virus_comp_4374_cycle_1",4
"493","virus_comp_442_cycle_1",4
"494","virus_comp_4511_cycle_1",4
"495","virus_comp_458_cycle_1",4
"496","virus_comp_4619_cycle_1",4
"497","virus_comp_4722_cycle_1",4
"498","virus_comp_4853_cycle_1",4
"499","virus_comp_4948_cycle_1",4
"500","virus_comp_496_cycle_1",4
"501","virus_comp_5105_cycle_1",4
"502","virus_comp_5179_cycle_1",4
"503","virus_comp_523_cycle_1",4
"504","virus_comp_527_cycle_1",4
"505","virus_comp_529_cycle_1",4
"506","virus_comp_531_cycle_1",4
"507","virus_comp_5321_cycle_1",4
"508","virus_comp_536_cycle_1",4
"509","virus_comp_5504_cycle_1",4
"510","virus_comp_5583_cycle_1",4
"511","virus_comp_5633_cycle_1",4
"512","virus_comp_565_cycle_1",4
"513","virus_comp_613_cycle_1",4
"514","virus_comp_6138_cycle_1",4
"515","virus_comp_6322_cycle_1",4
"516","virus_comp_637_cycle_1",4
"517","virus_comp_6380_cycle_1",4
"518","virus_comp_6397_cycle_1",4
"519","virus_comp_668_cycle_1",4
"520","virus_comp_6728_cycle_1",4
"521","virus_comp_676_cycle_1",4
"522","virus_comp_684_cycle_1",4
"523","virus_comp_7082_cycle_1",4
"524","virus_comp_7214_cycle_1",4
"525","virus_comp_7236_cycle_1",4
"526","virus_comp_7271_cycle_1",4
"527","virus_comp_729_cycle_1",4
"528","virus_comp_7405_cycle_1",4
"529","virus_comp_7734_cycle_1",4
"530","virus_comp_778_cycle_1",4
"531","virus_comp_7844_cycle_1",4
"532","virus_comp_7982_cycle_1",4
"533","virus_comp_8300_cycle_1",4
"534","virus_comp_838_cycle_1",4
"535","virus_comp_851_cycle_1",4
"536","virus_comp_8622_cycle_1",4
"537","virus_comp_8676_cycle_1",4
"538","virus_comp_881_cycle_1",4
"539","virus_comp_8828_cycle_1",4
"540","virus_comp_9165_cycle_1",4
"541","virus_comp_922_cycle_1",4
"542","virus_comp_932_cycle_1",4
"543","virus_comp_9571_cycle_1",4
"544","virus_comp_960_cycle_1",4
"545","virus_comp_9669_cycle_1",4
"546","virus_comp_9697_cycle_1",4
"547","virus_comp_9740_cycle_1",4
"548","virus_comp_975_cycle_1",4
"549","virus_comp_9900_cycle_1",4
"550","virus_comp_9930_cycle_1",4
"551","edge_1906",4
"552","edge_1987",4
"553","edge_1990",4
"554","edge_2320",4
"555","edge_2486",4
"556","edge_263",4
"557","edge_2859",4
"558","edge_3509",4
"559","edge_48662",4
"560","edge_48771",4
"561","edge_48821",4
"562","virus_comp_10176_cycle_1",3
"563","virus_comp_10192_cycle_1",3
"564","virus_comp_1023_cycle_1",3
"565","virus_comp_1035_cycle_1",3
"566","virus_comp_1038_cycle_1",3
"567","virus_comp_10491_cycle_1",3
"568","virus_comp_10503_cycle_1",3
"569","virus_comp_10536_cycle_1",3
"570","virus_comp_1065_cycle_1",3
"571","virus_comp_10775_cycle_1",3
"572","virus_comp_10841_cycle_1",3
"573","virus_comp_10842_cycle_1",3
"574","virus_comp_10844_cycle_1",3
"575","virus_comp_10873_cycle_1",3
"576","virus_comp_10888_cycle_1",3
"577","virus_comp_1093_cycle_1",3
"578","virus_comp_10931_cycle_1",3
"579","virus_comp_1098_cycle_1",3
"580","virus_comp_1103_cycle_1",3
"581","virus_comp_11063_cycle_1",3
"582","virus_comp_1117_cycle_1",3
"583","virus_comp_11305_cycle_1",3
"584","virus_comp_1131_cycle_2",3
"585","virus_comp_11315_cycle_1",3
"586","virus_comp_11329_cycle_1",3
"587","virus_comp_11357_cycle_1",3
"588","virus_comp_1143_cycle_1",3
"589","virus_comp_11447_cycle_1",3
"590","virus_comp_11480_cycle_1",3
"591","virus_comp_11491_cycle_1",3
"592","virus_comp_1173_cycle_1",3
"593","virus_comp_1178_cycle_1",3
"594","virus_comp_1183_cycle_1",3
"595","virus_comp_11848_cycle_1",3
"596","virus_comp_11880_cycle_1",3
"597","virus_comp_11899_cycle_1",3
"598","virus_comp_1191_cycle_1",3
"599","virus_comp_11947_cycle_1",3
"600","virus_comp_1199_cycle_1",3
"601","virus_comp_1201_cycle_1",3
"602","virus_comp_1214_cycle_1",3
"603","virus_comp_12146_cycle_1",3
"604","virus_comp_12244_cycle_1",3
"605","virus_comp_12269_cycle_1",3
"606","virus_comp_12573_cycle_1",3
"607","virus_comp_1265_cycle_1",3
"608","virus_comp_1266_cycle_1",3
"609","virus_comp_12725_cycle_1",3
"610","virus_comp_12774_cycle_1",3
"611","virus_comp_13009_cycle_1",3
"612","virus_comp_13028_cycle_1",3
"613","virus_comp_1311_cycle_1",3
"614","virus_comp_1325_cycle_1",3
"615","virus_comp_1327_cycle_1",3
"616","virus_comp_13374_cycle_1",3
"617","virus_comp_13381_cycle_1",3
"618","virus_comp_13387_cycle_1",3
"619","virus_comp_13469_cycle_1",3
"620","virus_comp_1350_cycle_1",3
"621","virus_comp_13508_cycle_1",3
"622","virus_comp_13528_cycle_1",3
"623","virus_comp_13574_cycle_1",3
"624","virus_comp_13679_cycle_1",3
"625","virus_comp_1371_cycle_1",3
"626","virus_comp_13764_cycle_1",3
"627","virus_comp_13844_cycle_1",3
"628","virus_comp_1385_cycle_1",3
"629","virus_comp_14006_cycle_1",3
"630","virus_comp_14019_cycle_1",3
"631","virus_comp_1405_cycle_1",3
"632","virus_comp_14052_cycle_1",3
"633","virus_comp_1416_cycle_1",3
"634","virus_comp_14204_cycle_1",3
"635","virus_comp_14342_cycle_1",3
"636","virus_comp_14461_cycle_1",3
"637","virus_comp_1448_cycle_1",3
"638","virus_comp_14735_cycle_1",3
"639","virus_comp_14824_cycle_1",3
"640","virus_comp_14885_cycle_1",3
"641","virus_comp_150_cycle_1",3
"642","virus_comp_1505_cycle_1",3
"643","virus_comp_1513_cycle_1",3
"644","virus_comp_15198_cycle_1",3
"645","virus_comp_155_cycle_2",3
"646","virus_comp_1551_cycle_1",3
"647","virus_comp_15564_cycle_1",3
"648","virus_comp_15666_cycle_1",3
"649","virus_comp_15711_cycle_1",3
"650","virus_comp_158_cycle_1",3
"651","virus_comp_1583_cycle_1",3
"652","virus_comp_15862_cycle_1",3
"653","virus_comp_1589_cycle_1",3
"654","virus_comp_15930_cycle_1",3
"655","virus_comp_15959_cycle_1",3
"656","virus_comp_16068_cycle_1",3
"657","virus_comp_16164_cycle_1",3
"658","virus_comp_16204_cycle_1",3
"659","virus_comp_16274_cycle_1",3
"660","virus_comp_163_cycle_1",3
"661","virus_comp_16339_cycle_1",3
"662","virus_comp_16417_cycle_1",3
"663","virus_comp_1644_cycle_1",3
"664","virus_comp_16465_cycle_1",3
"665","virus_comp_16495_cycle_1",3
"666","virus_comp_16662_cycle_1",3
"667","virus_comp_1675_cycle_1",3
"668","virus_comp_16769_cycle_1",3
"669","virus_comp_1706_cycle_1",3
"670","virus_comp_17086_cycle_1",3
"671","virus_comp_17109_cycle_1",3
"672","virus_comp_17148_cycle_1",3
"673","virus_comp_1722_cycle_1",3
"674","virus_comp_1729_cycle_1",3
"675","virus_comp_17292_cycle_1",3
"676","virus_comp_17366_cycle_1",3
"677","virus_comp_17476_cycle_1",3
"678","virus_comp_17501_cycle_1",3
"679","virus_comp_17612_cycle_1",3
"680","virus_comp_17619_cycle_1",3
"681","virus_comp_17664_cycle_1",3
"682","virus_comp_17787_cycle_1",3
"683","virus_comp_17802_cycle_1",3
"684","virus_comp_17807_cycle_1",3
"685","virus_comp_17817_cycle_1",3
"686","virus_comp_17819_cycle_1",3
"687","virus_comp_17822_cycle_1",3
"688","virus_comp_17825_cycle_1",3
"689","virus_comp_17826_cycle_1",3
"690","virus_comp_17831_cycle_1",3
"691","virus_comp_17837_cycle_1",3
"692","virus_comp_17841_cycle_1",3
"693","virus_comp_17843_cycle_1",3
"694","virus_comp_17848_cycle_1",3
"695","virus_comp_17854_cycle_1",3
"696","virus_comp_17889_cycle_1",3
"697","virus_comp_17895_cycle_1",3
"698","virus_comp_17900_cycle_1",3
"699","virus_comp_17904_cycle_1",3
"700","virus_comp_17909_cycle_1",3
"701","virus_comp_17910_cycle_1",3
"702","virus_comp_17911_cycle_1",3
"703","virus_comp_17913_cycle_1",3
"704","virus_comp_17915_cycle_1",3
"705","virus_comp_17917_cycle_1",3
"706","virus_comp_17918_cycle_1",3
"707","virus_comp_17923_cycle_1",3
"708","virus_comp_1795_cycle_1",3
"709","virus_comp_17955_cycle_1",3
"710","virus_comp_1796_cycle_1",3
"711","virus_comp_17960_cycle_1",3
"712","virus_comp_17963_cycle_1",3
"713","virus_comp_17964_cycle_1",3
"714","virus_comp_1797_cycle_1",3
"715","virus_comp_17970_cycle_1",3
"716","virus_comp_17972_cycle_1",3
"717","virus_comp_17979_cycle_1",3
"718","virus_comp_17980_cycle_1",3
"719","virus_comp_17991_cycle_1",3
"720","virus_comp_17994_cycle_1",3
"721","virus_comp_180_cycle_1",3
"722","virus_comp_18003_cycle_1",3
"723","virus_comp_18013_cycle_1",3
"724","virus_comp_18016_cycle_1",3
"725","virus_comp_18040_cycle_1",3
"726","virus_comp_18054_cycle_1",3
"727","virus_comp_18089_cycle_1",3
