"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"virus_comp_17789_cycle_1_20",0.0682048009174663,0.418520005335912,6.10674139616209,8.74955603535921e-09,3.42020145422191e-05,9.78396503603031
"virus_comp_2103_cycle_1_8",-0.0652330211829064,0.663574641223623,-5.92895345872757,3.15461313761741e-08,5.67684970641698e-05,8.57093609093084
"virus_comp_2103_cycle_1_9",-0.0634620333010579,0.537807360334716,-5.78438274240297,4.35675342012047e-08,5.67684970641698e-05,8.23044621196404
"virus_comp_67_cycle_1_23",0.0665712463146552,0.574877779348648,5.6094352041248,1.09201882397849e-07,0.000106717539573298,7.37369223626357
"virus_comp_17789_cycle_1_10",0.0539143695553863,0.33751741915429,5.45832783386013,2.04725071053814e-07,0.000160054060549872,6.74903628030598
"virus_comp_2103_cycle_1_7",-0.0673681145063446,0.631147586844665,-5.81362014263875,2.62588835309941e-07,0.000171076626204426,6.66502961806582
"virus_comp_2012_cycle_1_1",-0.0583539686389803,0.305623249634706,-5.62225716037076,4.98121404018656e-07,0.000278165224044132,6.01672850417866
"virus_comp_67_cycle_1_16",0.0704117620661154,0.638603948821186,5.23918085263171,6.048415027212e-07,0.000295540679267146,5.74418588532516
"virus_comp_1045_cycle_1_1",-0.0603725208398417,0.558116196020975,-5.17055921471014,6.92870892684677e-07,0.000300936924389378,5.56404482268501
"virus_comp_17789_cycle_1_18",0.0575587742461123,0.345443430893188,5.08106192420329,1.11506155926601e-06,0.000435645302884036,5.13082955505963
"virus_comp_17789_cycle_1_6",0.049711342250013,0.321160770221056,5.06435851239726,1.22591412937436e-06,0.000435645302884036,5.0308027589798
"virus_comp_67_cycle_1_41",0.0594931725502302,0.522667937090819,4.95250808206155,2.42304473523498e-06,0.000789306822502795,4.41720742703301
"virus_comp_17789_cycle_1_9",0.0479926073060606,0.300725399532574,4.88597429165766,2.74100340547675e-06,0.000824198639385279,4.26510123624165
"virus_comp_2103_cycle_1_5",-0.0669258398358252,0.483216171496519,-6.1103130682841,3.09486861229064e-06,0.000838181720258816,4.61918160644762
"virus_comp_67_cycle_1_5",0.0626098870747201,0.52540542730307,4.870786122762,3.21870627951255e-06,0.000838181720258816,4.14679440304339
"virus_comp_67_cycle_1_1",0.0594064210512975,0.555908536677173,4.85582256605164,3.43077705913048e-06,0.000838181720258816,4.08894925345427
"virus_comp_13350_cycle_1_3",0.0589095116637081,0.332500808261628,4.96934454933085,4.20139306074982e-06,0.00096607326320418,3.95539902290369
"virus_comp_67_cycle_1_7",0.0633277192315439,0.496036872892008,4.80655420021996,4.52774702613199e-06,0.000983275729174996,3.82922872542091
"virus_comp_17789_cycle_1_5",0.0453386483298163,0.284428138297906,4.73262891013492,5.24170015768152e-06,0.00105464047950788,3.64185381964903
"virus_comp_3264_cycle_1_1",-0.062285125635269,0.442675833204551,-4.90439658634332,5.39596049888911e-06,0.00105464047950788,3.7158425656053
"virus_comp_2103_cycle_1_6",-0.0687783596945232,0.556409924537925,-5.97862952814371,7.53288354393349e-06,0.00137224942766054,3.82314934085226
"virus_comp_17789_cycle_1_7",0.0610436236006195,0.340904960254207,4.7838306161758,7.72307173408338e-06,0.00137224942766054,3.3753553296597
