"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"virus_comp_10080_cycle_1_1",0.0858878746432163,0.224802785693694,7.08719705334658,6.14395001345826e-11,6.32018436910746e-09,14.5491571845203
"edge_1896_6",0.109104590692079,0.300184621586602,7.78049795887462,7.13977009096202e-11,7.15624648347962e-09,14.5734088563207
"virus_comp_18200_cycle_1_5",0.0879734830025713,0.253341114979185,7.56356439257657,8.02240610577459e-11,7.83989636686821e-09,14.420856945937
"virus_comp_6059_cycle_1_2",0.119315100336097,0.716347329173668,7.18796961451606,8.95422606711757e-11,8.53709016984453e-09,14.2385604070673
"edge_1631_21",0.0674505077261073,0.199599080857204,6.9032754702592,1.26948057737785e-10,1.18152370880239e-08,13.8361372829211
"virus_comp_500_cycle_1_6",0.0862991790582189,0.317154532356674,6.87567627250381,1.42234816995396e-10,1.2637533334558e-08,13.727563202002
"virus_comp_499_cycle_1_1",0.0749124477193055,0.225606152406125,7.08751772983783,1.4224903216182e-10,1.2637533334558e-08,13.7827621261818
"virus_comp_17970_cycle_1_39",0.0764427263221073,0.194052418065157,6.94824954907356,1.59921172837446e-10,1.38918192138128e-08,13.6371482990289
"virus_comp_425_cycle_1_2",0.0723958472157262,0.266637995387477,6.79597048694802,1.86733114896037e-10,1.5607413553565e-08,13.4549124567793
"virus_comp_36_cycle_2_46",0.0940845654476481,0.265863260177275,7.17991452314752,1.92357966807147e-10,1.5607413553565e-08,13.531529342808
"virus_comp_18064_cycle_1_7",0.0952800235525897,0.199789984026787,7.06489102056215,1.95485446977093e-10,1.5607413553565e-08,13.4848156792969
"virus_comp_636_cycle_1_73",0.0735303995066547,0.230610750665356,7.01646853138804,1.95641663884545e-10,1.5607413553565e-08,13.4736328581022
"virus_comp_2028_cycle_1_7",0.111040925592653,0.42638343384041,8.1527259082307,2.05584835644545e-10,1.60726224506905e-08,13.6587458203163
"virus_comp_126_cycle_1_209",0.111056498045516,0.449699470546826,7.0922527453785,2.23896016375038e-10,1.71609711374515e-08,13.3723307759094
"edge_1468_15",0.0704049938078638,0.211299571764595,6.68977829178331,3.13606122010815e-10,2.35747371334668e-08,12.950043676469
"virus_comp_126_cycle_1_211",0.110001274621129,0.329663295602355,7.00823935054481,3.20582634287744e-10,2.36444814609584e-08,13.0211309976391
"virus_comp_9870_cycle_1_4",0.0754207219670996,0.195965580408952,7.019045017101,3.57273103380513e-10,2.58626029836004e-08,12.9227103016523
"virus_comp_2109_cycle_1_9",0.133656796074787,0.63802892320396,6.68367819074115,3.73032094118581e-10,2.65124082892642e-08,12.8068115134992
"virus_comp_126_cycle_1_203",0.101015724952791,0.237471382702782,7.0029938147727,3.85117309230086e-10,2.68825636032216e-08,12.8508863540368
"virus_comp_2089_cycle_1_8",0.117264363074204,0.427715587078517,7.15247464944301,4.26122193926902e-10,2.85318641388922e-08,12.8035607514935
"virus_comp_7421_cycle_1_3",0.0744019366764556,0.196424266773217,6.70719030264778,4.43538493828454e-10,2.85318641388922e-08,12.6430562356756
"virus_comp_729_cycle_1_55",0.0753891570444951,0.164128804307361,7.02710490054023,4.46654963798855e-10,2.85318641388922e-08,12.7220949184738
"virus_comp_17845_cycle_1_5",0.0795331219208786,0.322830131909929,6.63634967567824,4.53390649511658e-10,2.85318641388922e-08,12.6011275394344
"virus_comp_1430_cycle_1_14",0.0832763538865349,0.201780254435004,6.69939989208616,4.53522617076347e-10,2.85318641388922e-08,12.616094152163
"virus_comp_17846_cycle_1_6",0.074730425533011,0.208637743808355,6.63877028771267,4.53859384626386e-10,2.85318641388922e-08,12.5996394307933
"edge_1631_22",0.078148777116734,0.231375825501486,6.69842796742504,4.64177517665323e-10,2.85318641388922e-08,12.5983048835525
"edge_1672_54",0.0785824625621155,0.285130296974804,6.68181409936004,4.71344069573697e-10,2.85318641388922e-08,12.5805420380964
"edge_1627_28",0.111556712709331,0.283898081039509,7.54858771349319,4.74436216174978e-10,2.85318641388922e-08,12.7895433192003
"virus_comp_2332_cycle_1_10",0.0894323728208688,0.280180951797621,7.66244649750892,4.89116689182124e-10,2.89690475456504e-08,12.7847758250429
"virus_comp_18200_cycle_1_4",0.0862136699912053,0.290619796090161,6.99111337933949,5.03432268493544e-10,2.92078036709251e-08,12.604722736427
"virus_comp_169_cycle_1_4",0.111492194075117,0.766277823871889,6.82158452435015,5.10016915621826e-10,2.92078036709251e-08,12.560513711061
"edge_1631_6",0.077839397595222,0.203211257882625,6.63393966354752,5.15563687207428e-10,2.92078036709251e-08,12.4819252781943
"virus_comp_2109_cycle_1_2",0.126210636795246,0.539993406938532,6.61792988009521,5.44626595621455e-10,3.04135051754896e-08,12.4414340646743
"virus_comp_2028_cycle_1_8",0.100494303504307,0.453231354614565,6.6629679762944,5.8928441586244e-10,3.24438419944546e-08,12.3851826132932
"virus_comp_1545_cycle_1_6",0.11218991948083,0.830107578388992,6.75389547024879,6.19523575070739e-10,3.36349674298822e-08,12.3663656890343
"virus_comp_6059_cycle_1_1",0.108191302112446,0.695892825828325,6.78099959422605,6.58968236108842e-10,3.5130816400282e-08,12.3163783764297
"virus_comp_17813_cycle_1_1",0.125495627412918,0.321263846558894,6.67221856295607,6.85664157475336e-10,3.5130816400282e-08,12.2396162363805
"virus_comp_619_cycle_1_1",0.115655284753024,0.307331920472029,7.56909417761281,6.85902792804924e-10,3.5130816400282e-08,12.4571842743907
"virus_comp_126_cycle_1_217",0.101109544255827,0.298130765991193,6.96046111965559,6.94360465213006e-10,3.5130816400282e-08,12.304586112859
"virus_comp_122_cycle_1_2",0.0902960314599274,0.196320980086024,7.078258688163,7.00758450001116e-10,3.5130816400282e-08,12.3253452577529
"virus_comp_3264_cycle_1_1",0.125094615170557,0.442675833204551,7.07817900503166,7.00998638839087e-10,3.5130816400282e-08,12.3345321754569
"virus_comp_2273_cycle_1_7",0.07625373443207,0.359454948322607,7.00461472926774,7.70437818720715e-10,3.76424286923486e-08,12.2231200483673
"virus_comp_500_cycle_1_5",0.0821905937032054,0.31809508333023,6.57118795170073,7.73449466575612e-10,3.76424286923486e-08,12.0989410289165
"edge_4_40",0.090693623003019,0.455676574835019,6.52695899538666,7.80004278352581e-10,3.76424286923486e-08,12.0808452356421
"virus_comp_4695_cycle_1_3",0.094165990757214,0.263811987543168,6.63673366283126,8.55603041481719e-10,4.07872230384395e-08,12.0269738108572
"virus_comp_2265_cycle_1_9",0.123056333086695,0.560872201489317,6.5490805824466,8.67868985206138e-10,4.0873492327359e-08,11.9981215030747
"virus_comp_1152_cycle_1_10",0.0609743294543588,0.170241432865528,6.64589005624853,1.00347239460131e-09,4.66973046487682e-08,11.8816023336414
"edge_1633_56",0.0777488337424958,0.167901464421641,6.85573922585599,1.16303037731095e-09,5.34857146459823e-08,11.8064766901826
"virus_comp_152_cycle_1_7",0.107352726815396,0.737912394653439,6.67808560572641,1.18186033249393e-09,5.37196748804507e-08,11.7595477787639
"virus_comp_297_cycle_1_1",0.0876034885864046,0.276867411302047,7.05614090460625,1.28372985903496e-09,5.76793105628464e-08,11.7722529545696
"virus_comp_3253_cycle_1_5",0.0714494454353043,0.139047399561904,6.8021187067151,1.47733623731806e-09,6.56239471781396e-08,11.574656099687
"edge_1990_1",0.0692410571998756,0.229877716503064,6.46817261571145,1.51785847687171e-09,6.6666390854961e-08,11.4555330482321
"virus_comp_169_cycle_1_8",0.102739640407972,0.585907508374644,6.59507859991423,1.57469116092349e-09,6.83519724871892e-08,11.4761181837465
"edge_1468_55",0.0746019592191203,0.303949658458584,6.39535881021332,1.60060734049706e-09,6.83519724871892e-08,11.3840541284244
"virus_comp_2344_cycle_1_4",0.106624104264994,0.529155514427597,6.74522133210229,1.6086931360505e-09,6.83519724871892e-08,11.4982451616211
"virus_comp_17979_cycle_1_3",0.083258563692099,0.229874036799309,6.86246279939419,1.67582433766215e-09,6.9876806854161e-08,11.4781077446355
"virus_comp_17991_cycle_1_16",0.0806963526097798,0.208382473205784,6.97422255760132,1.6803325260402e-09,6.9876806854161e-08,11.5054422363228
"virus_comp_18230_cycle_1_4",0.0741056064131314,0.190962572648901,6.79954627870394,1.71478566926508e-09,7.02565901851452e-08,11.4403917354365
"virus_comp_169_cycle_1_11",0.1001583953977,0.581622560798544,6.57067425666978,1.72541127085545e-09,7.02565901851452e-08,11.386929394731
"virus_comp_12035_cycle_1_1",0.135530459584594,0.825210409607501,6.36854736656054,1.75739726935099e-09,7.08212982050827e-08,11.3036334202837
"virus_comp_36_cycle_2_23",0.0692228577313782,0.155559992156675,6.45194770704548,1.79202720470493e-09,7.10578614362064e-08,11.2982043718596
"virus_comp_138_cycle_1_2",0.119235583622098,0.915805297839244,6.55145505298328,1.79962350529149e-09,7.10578614362064e-08,11.3443568534432
"virus_comp_1354_cycle_1_12",0.069947416096542,0.22680169783063,6.49521220803855,1.8843328312477e-09,7.31923577970863e-08,11.2671783483045
"edge_1632_2",0.104147124740547,0.350734963896337,6.6307776594067,1.89190407890572e-09,7.31923577970863e-08,11.3115048671572
"virus_comp_18230_cycle_1_6",0.0716730011397841,0.179418122289077,6.6020539528863,1.90985430936373e-09,7.31923577970863e-08,11.2860616623273
"virus_comp_609_cycle_1_4",0.113242371763843,0.356501418438178,7.44290075215957,1.97258159526045e-09,7.4369467858103e-08,11.4702955380997
"edge_1631_43",0.0754063868504158,0.261388508097892,6.38289208661888,1.99351837823506e-09,7.4369467858103e-08,11.190020258993
"edge_330_45",0.0812473368372265,0.232427326732678,6.34628643823282,1.99764495397821e-09,7.4369467858103e-08,11.166102536644
"virus_comp_2089_cycle_1_4",0.0934253366816025,0.485322438591823,6.58912365850226,2.2252673213661e-09,8.20619807473594e-08,11.1554592713097
"virus_comp_2378_cycle_1_9",0.0751799695147873,0.194369737731614,6.46525328664724,2.3274326297362e-09,8.5027421959241e-08,11.0652665585518
"virus_comp_126_cycle_1_168",0.0944320497889194,0.280151214813575,6.72702877950502,2.3579358388116e-09,8.5344177721431e-08,11.1338898600279
"virus_comp_2216_cycle_1_8",0.0785410221891458,0.482227721483519,6.28151671285228,2.44831014789349e-09,8.75752692173426e-08,10.9687032171998
"edge_1631_14",0.0811610792148651,0.235811887378731,6.32181669999219,2.4643846543637e-09,8.75752692173426e-08,10.9720890722246
"edge_1495_51",0.0904054784795542,0.233497820070477,6.63424918009835,2.65381184549684e-09,9.34572117481726e-08,11.000912396883
"virus_comp_1430_cycle_1_6",0.0929785534891643,0.304020949430826,6.59447144730682,2.74122830531928e-09,9.51854331822077e-08,10.9579940532511
"edge_1631_2",0.0825177243436293,0.204642353033112,6.53064766241409,2.75158709378088e-09,9.51854331822077e-08,10.9381377475733
"virus_comp_17959_cycle_1_1",0.0990768141545807,0.248613536012397,6.35251997809981,3.05520997265738e-09,1.04761541957173e-07,10.7947913123226
"virus_comp_2638_cycle_1_7",0.067474133280812,0.191216953942444,6.46500226872635,3.09193712779618e-09,1.05098975935263e-07,10.8105275687902
"virus_comp_18196_cycle_1_8",0.119119999642585,0.791417859942326,6.33076867748227,3.2436246351228e-09,1.09304557747371e-07,10.7416684950564
"virus_comp_6059_cycle_1_3",0.128026069453145,0.687960049325609,6.4214967306938,3.29013368486025e-09,1.09924210035203e-07,10.7639678747496
"virus_comp_4247_cycle_1_6",0.0838597857116568,0.204736195916516,6.88827732687591,3.34594834652672e-09,1.10455580088812e-07,10.8674131557025
"virus_comp_3003_cycle_1_3",0.0787389937526371,0.265156755565661,6.31128014737646,3.36255155553048e-09,1.10455580088812e-07,10.6875587278963
"virus_comp_126_cycle_1_118",0.100717342629015,0.248755727432996,6.64600808365429,3.85302254293745e-09,1.25299982051298e-07,10.6670970076305
"virus_comp_12035_cycle_1_2",0.126600026954769,0.790391290073671,6.21877174412571,3.87856173655847e-09,1.25299982051298e-07,10.5436088743819
"edge_1633_50",0.0894941453712473,0.188166179769928,7.08477702239918,3.98353434433217e-09,1.27636358622905e-07,10.7507003529312
"virus_comp_3136_cycle_1_6",0.0754641043855017,0.222255344533006,6.22338964949086,4.240069017848e-09,1.3475146171356e-07,10.4498902033482
"virus_comp_135_cycle_1_5",0.102464248203393,0.618463364428682,6.36047481818493,4.61509208435685e-09,1.45487056110895e-07,10.4400599940057
"virus_comp_18153_cycle_1_6",0.0948534681274643,0.571021804069358,7.25790493000237,4.77289693628583e-09,1.4925803299153e-07,10.6316588101069
"virus_comp_2109_cycle_1_5",0.136496051473284,0.612465908193935,7.46445372520394,4.94841731561532e-09,1.52835242184598e-07,10.6400456085984
"virus_comp_2152_cycle_1_7",0.159689403309822,0.459410708319792,6.75597347777154,4.96548369338551e-09,1.52835242184598e-07,10.4780685748557
"virus_comp_189_cycle_1_4",0.0769367552183172,0.219971677946837,6.18162164601024,5.24758685075297e-09,1.60256382809323e-07,10.2517488648961
"virus_comp_152_cycle_1_8",0.113406456748479,0.796482677178262,6.32144206965324,5.43522404269886e-09,1.64699928549689e-07,10.2825738726231
"virus_comp_126_cycle_1_104",0.0967886102856121,0.256678037377134,6.58851212111132,5.68278551635603e-09,1.70876989103352e-07,10.3015677360321
"virus_comp_2188_cycle_1_5",0.0858971392391111,0.61713607763931,6.71720397493689,5.80376609187265e-09,1.72614324178113e-07,10.3273413946953
"virus_comp_6059_cycle_1_4",0.11493837365844,0.81000670831249,6.30677298223452,5.82887971131003e-09,1.72614324178113e-07,10.215731840938
"virus_comp_126_cycle_1_194",0.103927509473799,0.285064348773561,6.67309325343447,6.13814941108346e-09,1.79167903517619e-07,10.2572113397199
"virus_comp_126_cycle_1_224",0.0890250187420677,0.205469380341855,6.66905082769987,6.23994705369404e-09,1.79167903517619e-07,10.2390396257701
"virus_comp_17732_cycle_1_1",0.10118364490139,0.571665601078932,6.40564961112949,6.25393289573824e-09,1.79167903517619e-07,10.1787372006717
"virus_comp_2089_cycle_1_12",0.143127387828339,0.739470352489181,7.14127144013656,6.26505778350316e-09,1.79167903517619e-07,10.3637113230084
"edge_3739_15",0.0658520164127793,0.223316158491358,6.13755791433992,6.27935604551388e-09,1.79167903517619e-07,10.0700508506097
"virus_comp_17985_cycle_1_13",0.0935066120026246,0.220467102409146,6.17479322327218,6.39320937455837e-09,1.80865651383169e-07,10.06694596078
"virus_comp_174_cycle_1_3",0.110194631573934,0.735905447649085,6.28566466840934,6.44509863621597e-09,1.80865651383169e-07,10.1187676838223
"virus_comp_17995_cycle_1_16",0.0752862042377371,0.236993319740591,6.08253025259357,6.47766466964534e-09,1.80865651383169e-07,10.0207990569317
"virus_comp_126_cycle_1_147",0.101161340588253,0.240577115992812,6.60343453230534,6.89244114293921e-09,1.91081932111698e-07,10.1312124552972
"virus_comp_2440_cycle_1_4",0.0726589163685089,0.252225450463031,6.11130598298715,6.95361058795155e-09,1.91420167523258e-07,9.96894141500222
"virus_comp_296_cycle_1_5",0.0882817407995572,0.29019252842464,6.64592622018733,7.27427847014591e-09,1.98847234544058e-07,10.0988041417734
"virus_comp_126_cycle_1_193",0.104113928050051,0.326047499699928,6.57456606125236,7.36660122812576e-09,1.99972529171831e-07,10.0663202813165
"virus_comp_126_cycle_1_138",0.102066910356973,0.293103394434945,6.62541374106512,7.45159835394425e-09,2.00884813555642e-07,10.0694749485564
"virus_comp_18037_cycle_1_5",0.0755451945368866,0.202474744525654,6.50176375553468,7.83727980953145e-09,2.09769185838096e-07,9.98718923845854
"edge_1631_28",0.0874222564037064,0.227643212458966,6.43216611603554,7.88848051117938e-09,2.09769185838096e-07,9.9603699637244
"virus_comp_1045_cycle_1_1",0.1012875329719,0.558116196020975,6.08932329584792,8.19950727256e-09,2.16566715732683e-07,9.84176318954027
"virus_comp_126_cycle_1_196",0.112654606548628,0.417736836045286,6.42741440757248,8.37303963488045e-09,2.19665851897635e-07,9.91035479578745
"virus_comp_1727_cycle_1_2",0.108741301233549,0.438973875461788,6.27570020958594,8.76365749443322e-09,2.2838091430493e-07,9.82192916426633
"virus_comp_547_cycle_1_11",0.0666520206869065,0.206894611881342,6.15638147862137,8.87721209282232e-09,2.29808093184387e-07,9.76588760186435
"virus_comp_1121_cycle_1_12",0.0732626750081378,0.31086524078202,6.57876236191032,9.0063950384344e-09,2.31618409245e-07,9.89083166053806
"virus_comp_167_cycle_1_1",0.114427296536786,0.824008915770711,6.20390713068747,9.49884815533938e-09,2.4262113000441e-07,9.74692325856385
"virus_comp_7111_cycle_1_3",0.0933270042371853,0.53602202816172,6.12519411105621,9.55836633939091e-09,2.4262113000441e-07,9.70021211514068
"virus_comp_1749_cycle_1_9",0.0862087818166845,0.21241846942124,6.12026490204812,9.64698977759593e-09,2.43290858326597e-07,9.68006618000752
"virus_comp_152_cycle_1_6",0.114573391434622,0.844798544168941,6.22524898341853,9.80593644872394e-09,2.45078836300009e-07,9.72462159642489
"virus_comp_17970_cycle_1_1",0.0757941762548064,0.258457562568242,6.11588397552516,9.85642960552646e-09,2.45078836300009e-07,9.65876672647367
"virus_comp_2042_cycle_1_8",0.0872521071124766,0.216895881100917,6.55384138917988,9.96497839385817e-09,2.45078836300009e-07,9.78713164239231
"virus_comp_2273_cycle_1_6",0.0821315886492907,0.638913615400703,6.41499691846498,9.96867100836566e-09,2.45078836300009e-07,9.76176228825665
"virus_comp_391_cycle_1_1",0.102339206311176,0.281338439670363,6.26715094547226,1.04175090175816e-08,2.5451276718579e-07,9.66270360589972
"virus_comp_174_cycle_1_1",0.10552423333736,0.717486945969696,6.23508488009174,1.08431905323639e-08,2.63267278205033e-07,9.63737891878306
"edge_1633_5",0.085893128356088,0.238503063101354,6.05673372720364,1.16528508406129e-08,2.81178974913308e-07,9.48710146704498
"virus_comp_219_cycle_1_6",0.0832255424312946,0.220974025364588,7.17566256699408,1.22478380722285e-08,2.93722693400866e-07,9.76034063038044
"virus_comp_135_cycle_1_6",0.117675923350319,0.414954948192085,6.16491870867126,1.24271127763158e-08,2.96204779528161e-07,9.49042836195619
"virus_comp_17959_cycle_1_11",0.101121534793267,0.353551117475586,6.08947165460751,1.26827641166816e-08,3.00466211709748e-07,9.4355994577852
"virus_comp_18166_cycle_1_7",0.0865983959021511,0.395727875689868,6.0227429974615,1.32810879226155e-08,3.1274561861147e-07,9.36512820065331
"virus_comp_421_cycle_1_6",0.0860856298013516,0.213015987814074,5.95728131044167,1.3861009840458e-08,3.24447230337428e-07,9.2996385977412
"virus_comp_475_cycle_1_20",0.118880147341041,0.373166778152726,6.8707385609453,1.41869430314573e-08,3.300997637498e-07,9.56128089583292
"edge_1468_61",0.0869319091751766,0.328520555780559,6.16080703317119,1.45234212283309e-08,3.35929311133406e-07,9.33126312196116
"virus_comp_2239_cycle_1_5",0.0817248620628472,0.697003517919724,6.33029255233057,1.49207517780105e-08,3.43089521766134e-07,9.37440188655073
"virus_comp_17862_cycle_1_9",0.0631016984200686,0.237951985168417,5.97387647670962,1.54504988103681e-08,3.53192981577363e-07,9.21183520703598
"virus_comp_2812_cycle_1_6",0.0910006631161612,0.266241778038382,6.08010523229459,1.66879391838707e-08,3.79262524824131e-07,9.17994883911359
"virus_comp_2103_cycle_1_5",0.12862682423966,0.483216171496519,8.42881909066048,1.70890533537475e-08,3.86133581270514e-07,9.64997818455585
"virus_comp_2028_cycle_1_5",0.115784499335288,0.435292501047606,6.22841639920779,1.72879369969354e-08,3.88382446672532e-07,9.21799919859711
"virus_comp_6059_cycle_1_5",0.119940722884089,0.866352776744713,6.06211690650474,1.78166265837941e-08,3.9693384125877e-07,9.14103380921105
"virus_comp_729_cycle_1_15",0.0881572484564659,0.19560955832714,5.95199516517296,1.79909549146004e-08,3.9693384125877e-07,9.06527102189947
"virus_comp_3443_cycle_1_1",0.0654953737089345,0.169532170105799,5.93240716134723,1.80411584966884e-08,3.9693384125877e-07,9.05424827779886
"virus_comp_18153_cycle_1_7",0.0910581412300644,0.666564551999771,6.46291810719571,1.80747566497982e-08,3.9693384125877e-07,9.24292902525293
"edge_1468_68",0.0710008704841417,0.255636262327662,6.12722999144818,1.82144015170108e-08,3.97765896815615e-07,9.11595861722709
"virus_comp_126_cycle_1_182",0.109429238542045,0.423166912870362,6.24625865699744,1.90448141458744e-08,4.13086220892346e-07,9.12066326356255
"virus_comp_545_cycle_1_1",0.112281190295465,0.86301082911358,6.05448467453963,1.91852003512895e-08,4.13086220892346e-07,9.07230619644107
"virus_comp_17935_cycle_1_11",0.0767584829068537,0.252637919786548,6.04189115857147,1.92329731906899e-08,4.13086220892346e-07,9.04092860277035
"edge_2254_6",0.0808147813405,0.267973583819255,6.35826481498849,2.19864003101586e-08,4.69643927936667e-07,9.02578998533768
"edge_1989_50",0.0835384258047674,0.252793293893422,6.33145503906677,2.216498838159e-08,4.7088554121541e-07,9.01222947354441
"virus_comp_18200_cycle_1_7",0.0807124328912303,0.25412270894477,6.12856964339983,2.23589033560016e-08,4.72437584965461e-07,8.93431895599131
"virus_comp_2340_cycle_1_5",0.106362652020839,0.669352565478548,5.86220807838302,2.33660022875735e-08,4.91062919043682e-07,8.82954502866224
"virus_comp_126_cycle_1_207",0.113942720376142,0.400822325514081,6.3501164958031,2.39376415089434e-08,5.00386313681603e-07,8.94882608583748
"virus_comp_18259_cycle_1_5",0.0814715659547867,0.329057941576655,5.9903887796559,2.4493686848976e-08,5.09286286663018e-07,8.80479125512456
"virus_comp_4826_cycle_1_3",0.0719837699182977,0.645852672161227,5.9285741780183,2.48359266973242e-08,5.13670039470055e-07,8.79307905838023
"virus_comp_2337_cycle_1_2",0.0717592810827979,0.241762849572351,5.97561317325853,2.53461206718684e-08,5.21463082664913e-07,8.77391087981921
"virus_comp_720_cycle_1_33",0.0592789751764477,0.176739442607623,5.94775784026293,2.61993697433817e-08,5.361954781512e-07,8.72875453660612
"virus_comp_126_cycle_1_204",0.099623529319779,0.316200647868351,6.21394863063145,2.64561910804261e-08,5.3863151527805e-07,8.81535955514567
"edge_1632_5",0.0870370084637428,0.253005197094746,6.04708325697291,2.68438274992938e-08,5.43691822252537e-07,8.74845789910425
"virus_comp_152_cycle_1_2",0.117023968221339,0.879988893895784,5.96964983195384,2.79774202729521e-08,5.60379314969203e-07,8.70926352676293
"virus_comp_3233_cycle_1_4",0.0776965732421203,0.223019069360322,6.15641454907732,2.80013368170766e-08,5.60379314969203e-07,8.74223964246456
"virus_comp_18230_cycle_1_7",0.0687169185982004,0.184688576604342,6.1475176919411,2.80978116484942e-08,5.60379314969203e-07,8.73676719916913
"virus_comp_126_cycle_1_208",0.117944345278396,0.444892296053213,6.24769539523724,2.97524695524236e-08,5.90367530357481e-07,8.72488744602112
"virus_comp_335_cycle_1_8",0.103394710329019,0.306487683867477,6.62754463845144,2.99451445555938e-08,5.91189747817254e-07,8.82829208890074
