"","t0-over42","t0-36","t0-30","t0-24","t0-18","t0-12","t0-6","t0"
"virus_comp_7129_cycle_1_1",-0.265711238679323,-1.89994961409428,0.89653665653988,-4.63966247332189,-1.24869817562068,-1.87298034272404,4.9763860698811,2.65799039321957
"virus_comp_15228_cycle_1_2",-0.334735095011425,-2.89769766577478,0.464024379084416,-4.95418032586316,-1.97738536152374,-2.28612646725954,4.85656774491396,3.66102568374898
"virus_comp_155_cycle_2_154",0.313471033502565,-0.70211526638637,2.99492748324552,-1.46327935682824,3.4790731169117,3.90481110129177,3.83565903150954,2.65287655195272
"virus_comp_14463_cycle_1_1",-0.362950408994809,-1.68754130379087,-0.503995310912345,-5.25292970857132,-1.87609205844723,-1.58915017360286,4.92632974942796,3.88911979955791
"edge_1633_5",0.153530916806329,-1.66369360383543,1.52054430891992,-1.55562778029143,2.43336399244684,3.16284990100224,1.89931775327328,2.10179184283648
"virus_comp_18196_cycle_1_6",-0.61433407551146,-1.94491123187084,-0.229760963804518,-4.33513756647405,2.52604950202763,3.07972354108756,2.89228425714808,1.74025834882844
"virus_comp_317_cycle_1_3",-0.557562703737198,-0.861300659206501,1.05431524554589,-2.69464124978296,2.43670095352701,1.68957438973709,3.16358980192391,4.05545013253067
"virus_comp_104_cycle_1_3",-0.718101235785398,-1.1911861759805,3.17564099699246,-3.65160192741816,1.37550428383568,0.273237373874929,5.32062932991187,3.9281856220788
"virus_comp_2572_cycle_1_4",-0.270584205641499,-3.31635579535756,1.70221232497254,-1.9283938828014,2.18112244933307,3.16312703592622,2.7723196995345,3.82768678646353
"edge_1633_13",-0.346176762683627,-2.29365197416803,1.24122431407741,-1.93680901626415,2.35673571931851,3.14764019980934,1.46787782932335,2.04796434925876
"virus_comp_8200_cycle_1_2",-0.949527778142159,-2.38028632886745,0.78455510311908,-6.32206715823301,-3.40757725876817,-3.86760371406504,4.67048183041455,3.95466056797906
"virus_comp_17959_cycle_1_1",-0.276524689469727,-3.05850445899494,1.76507980560194,-1.63638037261593,2.35459272533963,3.36246974492918,2.93704402890661,3.61637997873073
"virus_comp_18200_cycle_1_4",0.336329333422917,-1.7025030810211,0.660861514418084,-1.85405505965209,2.52371479635903,3.0404122993556,3.13721055739596,2.22010453099664
"virus_comp_5552_cycle_1_3",-0.545977386621739,-2.80333927720282,0.254301688538487,-5.43056264552022,-2.29801446129724,-1.55735811688522,5.28318399467095,2.70163586514178
"virus_comp_808_cycle_4_27",-0.789504608075426,-1.29642526286662,1.3178701594263,-3.19587180825883,1.37635654769822,2.58571051428476,5.08297223743351,1.84525087338295
"virus_comp_2345_cycle_1_7",-1.20638770397421,-3.57482357176854,0.615041325104582,-3.65444459912312,2.69631541437339,2.23318422704185,-0.132675918185154,2.22455073346393
"virus_comp_18200_cycle_1_1",0.394879757728256,-1.26866430213697,0.241380324008809,-2.35497570018821,2.69086096423898,3.95777848993418,3.39911744353258,3.05615757014394
"virus_comp_155_cycle_2_117",0.568352520274706,-1.2374062010986,2.33728738506893,-1.91093319553336,3.21582234121631,3.64888459639139,3.94520134872234,2.62136577178462
"virus_comp_2223_cycle_1_10",-1.46321766602036,-4.85426308966293,1.33194591347411,-4.257270815308,0.604872212501159,1.86622497970912,-1.20135376091885,2.46600569177281
"virus_comp_18196_cycle_1_8",-0.985682200325642,-1.97087527612755,1.09871100988908,-3.57005879699392,2.0172890685767,3.31879915951994,2.94676868845715,1.61496914577524
"virus_comp_18200_cycle_1_3",0.377202681173929,-1.63229820121589,0.481243113386455,-2.19216302138321,2.56266461790407,3.45069066643572,3.21412173395146,2.39848475323659
"virus_comp_17959_cycle_1_6",-0.286076658445495,-3.3471891107485,1.68918612057279,-2.04381969957449,2.03155561751272,2.37107169241901,2.65446953199859,4.1148350395313
"virus_comp_7609_cycle_1_2",0.395608091083823,-2.33141795249316,1.42149961287425,-1.0269377898952,2.94833920404036,3.69027356619584,3.24618514086859,2.53509756885809
"virus_comp_155_cycle_1_105",0.782670568668577,-0.525455339572202,2.76260261306258,-1.87846628773822,3.39465970235828,3.42518331146539,3.58221183196829,2.36017492626969
"virus_comp_2589_cycle_1_3",0.242046981425049,-1.3142696001342,1.21611471988648,-3.2211887381497,2.51769556355214,3.55916433805032,3.17784384531763,2.46985247027592
"virus_comp_5117_cycle_1_4",-0.687035772856254,-2.68899965771802,-0.812792989509809,-5.94019741335426,-2.89660669968263,-2.80642398838477,2.01804230235016,2.99103655995726
"virus_comp_18158_cycle_1_1",0.111069505235486,-2.37537103620137,0.657320442906895,-3.40377731964168,2.5579265411819,3.24406254246138,1.70855336965854,3.51583928405387
"virus_comp_5117_cycle_1_1",1.16700931785561,-1.77326198920461,0.175473269971953,-5.5184814952501,-3.00729607607578,-2.57825005503768,6.19942374983732,3.92389068741071
"virus_comp_2382_cycle_1_2",0.190812576253835,-2.64984262734858,0.493067106775012,-3.16443845961649,2.40941652013907,3.02268493377732,2.13990654080637,3.04985105370677
"virus_comp_1830_cycle_1_7",0.20322168266494,-2.10694727268394,2.82408570549297,-1.0240990085494,1.23459724276545,3.00202883475699,1.54945784109076,2.64662291771875
"virus_comp_2382_cycle_1_1",0.173624242255454,-2.68921848542285,0.398678506063511,-3.57226023377384,2.4999901553865,3.01785336516712,1.79746996475872,3.51772520341732
"virus_comp_17959_cycle_1_4",-0.257364487633536,-3.21590233999303,1.7423071640513,-1.77918949695045,2.01815177823625,2.41455296813921,2.65137345057224,3.98666622731916
"virus_comp_18200_cycle_1_6",0.419075740770923,-1.46043770976952,0.335110535388405,-2.3304119591819,2.5708992847914,3.53932346586983,3.21099275740107,2.38565255312338
"edge_1474_18",-1.13192025785079,-4.14520101918506,1.7540737401568,-3.41410867827022,2.92767681657814,2.29372613657211,2.61058138531426,1.82804641734077
"virus_comp_2345_cycle_1_5",-0.420084265828381,-2.79957384379655,0.999092018924876,-2.29023355078901,2.70213051160111,2.94998365768353,2.16477163379648,2.91868111637972
"virus_comp_164_cycle_1_11",0.778412228320653,-0.325191555565781,3.06360488823771,-1.80208875372815,3.40426897309764,3.53265322371182,3.57008863352876,2.47494911835525
"virus_comp_18116_cycle_1_4",-1.17168382286614,-1.61091484734835,-2.4736500559016,-3.54779568702689,2.43682599766856,1.95591572782585,4.95815556069063,3.03140368110378
"virus_comp_2269_cycle_1_10",-0.480141091875424,-3.19201951180673,1.0583579878799,-2.55434978863195,3.28773834326834,2.38824540761462,0.597178032583302,2.53273261666313
"virus_comp_155_cycle_2_29",0.694960272105555,-0.700838230947908,2.58335267717957,-1.78431354026071,3.22495517992428,3.3628514806494,3.79947551367137,2.30000366136617
"virus_comp_103_cycle_1_4",-0.733350704219604,-2.6091874736141,-1.55829524333736,-6.27202673186952,-2.96277579719133,-3.59082428374925,4.97335361194007,2.96402421457434
"virus_comp_17991_cycle_1_13",1.01458257129968,-1.94389449992948,1.38701580096855,-0.95882054669831,2.51355396080392,3.10841013525355,4.29555414530688,2.73296773571439
"virus_comp_150_cycle_1_156",1.95488898834458,-0.788504531100988,2.33811094160406,-1.55954970730373,3.15692279466057,3.56431544833529,4.13802050836688,3.59989008709308
"virus_comp_887_cycle_1_27",0.518097268330933,-1.67468989206834,2.29599347432504,-2.61548425783246,2.17463634229026,2.87060313874268,2.89838830507925,1.3883000985367
"virus_comp_5225_cycle_1_4",-0.108179346413391,-1.96456323795057,4.74915491638023,-1.84653952318463,3.01059732830066,3.71275889046889,4.78788468065397,3.68807295012432
"virus_comp_1830_cycle_1_4",0.245161389115077,-2.11849949639466,2.61783600772347,-1.05314790688173,1.39402991436298,3.24821410312172,2.8920615524044,2.20419246861637
"virus_comp_808_cycle_4_34",-0.81819947480168,-1.38831857955005,1.24644152874486,-3.0032194574647,1.47112436434333,2.6367479086783,4.7065519830183,1.71290734816057
"virus_comp_18200_cycle_1_5",0.329518468243716,-2.12735309774444,0.837406343309367,-1.63592710013685,2.48507740726328,3.16055938318162,3.15468642827149,2.07163530742346
"virus_comp_16559_cycle_1_1",-0.350014975778989,-2.74555058379071,0.385600098393788,-5.44401098188023,-2.66664096668639,-2.80232725472137,4.25168303098749,2.98029361110734
"virus_comp_12318_cycle_1_2",0.336733428261073,-1.59192693887891,2.81041384205449,-1.75978909660526,2.48002880904829,2.97568931095715,2.31808558330264,1.76526451128928
"virus_comp_8074_cycle_1_1",-0.510288578519952,-2.55981057329353,0.16820192249457,-5.88685922641056,-3.22145670859339,-3.01210507152146,4.28964418816655,2.32214057811103
"virus_comp_18259_cycle_1_7",0.755313063288058,-1.99745769804426,2.79843251518267,-2.45710345867388,0.824052709642246,3.05516527412114,5.36167369849854,1.8942870441404
"virus_comp_16559_cycle_1_3",0.0543776587237472,-2.28809712143925,0.0086178302864468,-5.2083390145959,-2.38887559850238,-2.57699153681026,4.3749648981925,3.09048486906523
"virus_comp_7998_cycle_1_1",0.434501269898351,-3.30414187359543,1.5541681169402,-2.85489311635635,2.62332955068765,2.29436083230726,2.86456677460562,1.35132475822689
"virus_comp_155_cycle_1_139",0.64995494814461,-0.993048153931857,2.48830107322906,-2.16000031808964,3.16598467225158,3.37207786140927,3.8682560446988,2.74597883166418
"virus_comp_155_cycle_1_138",0.663764530835065,-0.879366404447024,2.60749723812108,-2.1484834994691,3.40395007069767,3.31777127528894,3.9698789057165,2.94552258356913
"virus_comp_12035_cycle_1_1",-1.65807560700813,-1.64404268989833,0.922340097140148,-1.81574221891848,2.70051647705578,3.64756529416744,4.17176740297564,4.57956499852032
"virus_comp_17959_cycle_1_5",-0.554144812542859,-3.32325571844616,1.71176359596606,-2.09195728947501,1.95898896935432,2.60890402771858,2.57474068365927,3.8839994559063
"virus_comp_18196_cycle_1_11",-0.870926662469085,-1.86884395051551,-0.448721130588463,-5.42044394250574,2.43829584396879,3.20555569507399,2.77652606111621,0.652251602668833
"virus_comp_6408_cycle_1_1",0.100582722776978,-2.26576902353534,0.519898310508417,-3.97365325090256,-0.481446055339315,0.371781031521128,4.8885754243602,2.76896085824605
"virus_comp_4028_cycle_1_2",0.832760189276936,-2.99557858029938,0.310982021482472,-5.67125365412821,-2.82377522605024,-2.89695566117512,4.58855164875531,3.05256301382365
"virus_comp_18134_cycle_1_3",0.383409102748332,-2.00492943162785,1.85125358559576,-0.807739710136101,1.29492318164535,2.67434507802163,3.14230181602605,2.86068320457605
"virus_comp_1152_cycle_1_10",0.752786950321514,-2.08678705158045,1.61309208527367,-1.5308031373382,2.20155880578209,2.49309135714557,2.90540453446711,1.37059075187301
"virus_comp_155_cycle_1_137",0.631407062906394,-0.828180358328559,2.7986178335601,-2.05892048756741,3.47693124348836,3.26707067401697,4.00204665147782,2.96966532273034
"virus_comp_6640_cycle_1_1",0.153369878185702,-2.53807504952439,1.67771938250891,-1.04514477744003,2.52399104137991,2.44409809923384,3.10980273925567,3.54752161450485
"edge_1476_23",-0.183498035875379,-0.862711918197383,3.43374912836128,-2.99456130324049,0.43497044700461,3.2678346350301,2.91085775485811,2.37072050499417
"virus_comp_155_cycle_1_140",0.632361993367308,-0.996445486169313,2.38363089604686,-2.05352635238538,3.13696842594542,3.27220825201903,3.83391028210756,2.66062807594858
"virus_comp_155_cycle_1_100",0.748366640543111,-0.58412868826663,2.71799596267679,-1.8307349660797,3.1155791391176,3.41489638658562,3.75137657796418,2.16182805713662
"virus_comp_2344_cycle_1_8",0.0632816146374622,-1.66476772007538,1.51683420403397,-2.35357435543973,2.81541278095487,3.55343270984011,1.11354695853479,3.53843371038851
"virus_comp_155_cycle_1_142",0.606661241377844,-0.911364754686434,2.72055335190148,-1.97240864100139,3.37380804455921,3.29138471845411,3.98132079927393,2.90688119021562
"virus_comp_2283_cycle_1_9",-0.0540010205003565,-2.26570930233616,2.28173643279796,-2.0335284012333,1.97008194185743,2.42397531314588,1.74987049245797,2.68382180826398
"virus_comp_155_cycle_1_136",0.64926084573013,-0.742464707018605,2.9434241296206,-2.06123395380426,3.48141264356599,3.30029708008713,4.04965834396746,3.06362301085723
"virus_comp_17991_cycle_1_16",0.454805182077428,-2.30771793449547,1.82536024781848,-1.08286515246399,2.43745647293033,3.24715433078557,4.26413841454199,2.19981410327091
"virus_comp_2589_cycle_1_5",-0.293226399625849,-0.994949776693016,1.09778190988068,-4.18304236273161,2.4490699977623,3.72799040470385,2.93329228397616,1.45680847231171
"virus_comp_18200_cycle_1_7",0.565312087516769,-1.92183713613186,0.882960842171395,-1.92462175947932,2.46845261221901,3.0378953293866,3.12836158598464,1.97645267779664
"virus_comp_2382_cycle_1_8",0.135424131258585,-2.63505575113723,1.11305108447086,-2.13683236929227,2.40712497323477,2.89996541845141,2.53287748749304,2.47678952813717
"virus_comp_16559_cycle_1_2",-0.557124887451172,-2.91169417955235,0.368904621336578,-5.84932255917502,-2.72957774262243,-2.94137195609462,4.12115012356007,2.78344555820201
"virus_comp_18196_cycle_1_5",-1.05790662248841,-2.92552070329944,0.105116817895677,-3.21285779632009,2.49325946974859,2.72301894216123,2.97827076195791,1.77123629417809
"virus_comp_155_cycle_2_126",0.414462678868418,-1.23037889908451,2.2912122540266,-1.98810619461292,3.35147882400953,3.81731257735924,4.00019429874068,2.75262386112031
"edge_1468_15",0.295220673210346,-1.58243479265934,2.51096362247887,-0.999288537688727,1.93263581332634,2.74467554437591,2.53727631038888,1.77503111788715
"virus_comp_18196_cycle_1_4",-1.02041489877434,-2.05690740515685,-0.188885631710066,-3.95088742929682,2.4960611812167,2.88809027590473,2.87448302338132,1.23395629407973
"virus_comp_14463_cycle_1_2",-0.606362182796438,-1.05201213329127,4.13137347141335,-2.39470999507853,3.93538707117584,3.31135311692779,3.75685163632853,4.09746619241801
"virus_comp_18196_cycle_1_12",-0.4620055677441,-1.92436037671685,1.12169238356183,-3.09127498583785,2.68406942070807,3.40152409827435,3.06021238380073,2.01994624644905
"virus_comp_1278_cycle_1_12",0.0128457916098985,-2.55023916173209,0.0465158314054999,-3.8470304929981,2.24383667483026,2.28343456520292,2.78845588510285,1.81628122744636
"virus_comp_1276_cycle_1_1",-0.0797636026651944,-2.62555728667556,-0.515168330825941,-4.33642415368048,2.23736385790239,2.1596980909938,2.75063991221571,1.90675761852609
"virus_comp_7129_cycle_1_3",-0.49833500871373,-3.07280537776218,0.159473773954138,-5.93205805629469,-2.62848830273437,-2.85264767521049,5.17699317598056,2.62332137102803
"virus_comp_1276_cycle_1_2",0.177846732672517,-2.43450133577384,0.798970900253357,-3.37819417669642,2.24165251346439,2.31551062327049,2.81223671927816,1.60738615961826
"virus_comp_17813_cycle_1_1",-0.802383355012429,-3.75068353310778,1.38810774040996,-0.988039335796279,2.92440023178568,3.07169329051207,3.37059836781905,3.60215092049946
"virus_comp_808_cycle_4_50",-0.837380789793615,-1.26458810306867,1.27343030006782,-2.66179188898875,1.1999904335634,2.57231850376564,4.85575934409184,1.90073804112245
"virus_comp_8200_cycle_1_1",-0.708098138415212,-3.25925679392167,-0.877883192081728,-5.64524429160185,-2.88044532610599,-3.12842213254697,5.2264567816005,2.95621371331251
"edge_1468_49",-0.35995809558409,-2.72427080650881,2.95161122052076,-2.46060790603944,3.72978249171481,2.87209844360507,2.69404796462333,2.02567281642521
"edge_1468_48",-0.342414936914567,-3.19300032885421,3.11154407243717,-2.85177425472319,3.27984383317618,2.77572592904625,2.48050617371727,1.2649931803495
"virus_comp_155_cycle_2_71",1.03461029345575,-0.847628322152692,2.63144661711206,-2.23844453784851,3.2796518732306,3.31772456548144,3.84821848079329,2.20152216805634
"virus_comp_808_cycle_4_10",-0.757328015633656,-1.3189364835147,1.149430038192,-2.88814360336578,1.25642952024466,2.58659920266995,4.66784377902855,1.6088624288488
"virus_comp_163_cycle_1_9",0.432963942443596,-1.30160000209253,2.31581302692672,-2.04215468516737,3.13041030691958,3.63342820636927,3.72884853911579,2.44215339114463
"virus_comp_872_cycle_1_42",0.802337801862523,-2.06675953908339,1.34246795880205,-1.39583994179876,2.8158029494174,2.712991641123,3.15267257201427,2.24305354208099
"virus_comp_491_cycle_1_3",-0.295916376092217,-3.32958438829474,1.64520677014752,-2.34448574973425,2.35289401183919,2.08746547172011,2.5208399573813,1.55011585138648
"virus_comp_155_cycle_1_188",0.379851384212621,-1.27366288946527,2.3924855448049,-1.9108594170847,3.36065237400634,3.79958724416041,3.98000944827409,2.65661506567956
"virus_comp_317_cycle_1_1",-0.458014515555605,-1.57363373119796,0.954160278342759,-1.88377595394686,2.20077154365336,2.91358804817025,3.95687390754506,4.2775516985337
"virus_comp_155_cycle_2_147",0.128185768826859,-1.3785075713498,3.22003133646024,-1.75274349554822,3.1517321263509,3.55249746848635,3.92964142796561,2.53752122600402
"virus_comp_3629_cycle_1_1",0.0102946508861161,-2.08498809520211,1.88082969352333,-1.63554948940668,2.01273646872129,2.35998249888518,3.08243181694607,1.71188172312489
"virus_comp_155_cycle_2_152",0.361615446097606,-1.1230833980819,2.47767061913644,-1.86284462517304,3.33520981633543,3.7977761501659,4.03405352352956,2.75433066442259
"virus_comp_297_cycle_1_1",-0.17601380195129,-1.24649474090701,3.6193874828568,-1.17540298382325,3.33234800638673,2.90566780503236,3.48857820557394,3.22958852162741
"virus_comp_155_cycle_2_107",0.354666303744004,-1.0328051539088,2.7373228883655,-1.82374832363883,3.4145658507609,3.88550607305473,4.13755447960059,2.89453049459066
"virus_comp_2589_cycle_1_4",-0.396818698019652,-1.40601473401409,1.29443846727213,-2.42479306365437,2.46518104175145,3.37901495222907,2.97820154777824,2.10339912672494
"virus_comp_7248_cycle_1_2",-0.500888928558421,-1.60824507858832,1.9914307057351,-3.96214034999788,1.24099123732004,1.64494996811548,3.31533435952711,2.44531393102114
"virus_comp_296_cycle_1_5",-0.209637909379049,-1.10591433552371,3.94473086655318,-1.08448408101629,3.11152960448945,2.86757877188551,3.39992765075281,3.38614449292011
"virus_comp_18116_cycle_1_2",-1.9484654678474,-2.19378990826908,-0.977789339080665,-3.92751703609522,2.47483881191564,2.15446365202849,1.38110569034596,3.01350066423544
"virus_comp_155_cycle_2_56",0.376090532424251,-1.25549812725099,2.41783094065103,-1.87303662709294,3.29780701129766,3.85931566856022,4.00283034392443,2.6621603770824
"virus_comp_155_cycle_2_47",0.396803344811696,-1.11210592279335,2.43381366540002,-1.89248425535497,3.24791124506041,3.80861994767949,4.01796781770349,2.71355800599075
"virus_comp_18116_cycle_1_3",-1.70617618044235,-2.49032142065093,-1.59240329574289,-3.85278015136817,2.6780029718281,1.89643731346558,3.6825612278521,3.17792850549201
"virus_comp_155_cycle_2_104",0.325017666333667,-1.40677305179075,2.55062682210415,-1.81307718144094,3.21846614903722,3.65141568732406,3.78566179353648,2.50762811682061
"edge_1476_4",-0.484631289608584,-3.63624519413208,1.36954108129311,-2.27912772081265,1.49383583643375,3.74692378464981,2.67575334642298,2.43260642154822
"virus_comp_7248_cycle_1_1",0.0627456236451409,-2.34772612561055,1.48222608984995,-3.37524941983337,1.37854048711168,1.34370532767838,2.88703227502402,1.51458762743243
"virus_comp_5117_cycle_1_2",2.0322297382735,-1.27795985945612,-0.328755470097581,-4.51653733765974,-1.46272217748059,-2.07132799595015,7.01407633926486,3.91523282186088
"virus_comp_536_cycle_1_8",0.879351337528338,-1.12172740819949,2.9740835455999,-0.112578470269811,3.63538551824835,3.26306878708922,1.1307367437709,4.0366080611011
"virus_comp_155_cycle_2_118",0.28970307543544,-1.2470126762758,2.51136834745743,-1.63208546959098,3.34781468541778,3.6553908345292,3.98544885392069,2.71979707762124
"virus_comp_1278_cycle_1_6",-0.0971506895801588,-2.56811147856298,-0.13060366631973,-3.50028682594394,2.4008914527865,2.1952710895113,2.81582179659364,1.91565128378615
"virus_comp_155_cycle_2_87",0.360011530724512,-1.04110343428507,2.64242928919305,-1.81919823604925,3.39430875344233,3.85172241815389,4.10330246243565,2.80946799057311
"virus_comp_36_cycle_2_44",0.292072834756717,-0.860819786599643,2.24369838297342,-2.56330796695276,3.84918607131056,2.06691557362382,3.06493154127596,1.30728818753294
"virus_comp_163_cycle_1_25",0.349308246608475,-1.06112663803062,2.515041985077,-1.80912092791466,3.26261391713672,3.74860962558113,4.01716427202784,2.73071279685421
"edge_1468_57",-0.167233688629697,-3.05741122549029,2.75035524082985,-3.26284876043562,1.73185805058681,3.68723446862477,2.39635991562792,1.86536971233701
"virus_comp_17995_cycle_1_16",0.662096649075378,-2.40335751471378,1.38159984832817,-1.80539324243443,2.81726432142956,3.38127556190646,3.12765063655264,1.82757101683732
"edge_1468_50",0.12282741879612,-3.11559481448774,2.84678652781218,-3.14960918223116,0.891100111727906,3.44400065882384,2.31824371912121,1.59674176692038
"virus_comp_1968_cycle_1_2",0.329437566819317,-2.95809666546159,0.199357799083551,-4.3641148940281,0.952340169301588,0.280904277384673,2.3643454364626,0.69199264229602
"virus_comp_462_cycle_1_6",0.476307241542723,-2.02565036489274,1.66816576664036,-1.60148153783562,2.44274243612894,1.76993241721383,0.934014996840668,1.73955478727332
"virus_comp_1420_cycle_1_11",-0.598014020301556,-1.43956804544106,1.43273049388471,-2.86698486468823,1.32676900317219,2.76768833432669,4.71720607474172,1.18842356212029
"virus_comp_17799_cycle_1_8",0.333847200678224,-2.34698770635649,1.5971281433502,-0.59913422597555,3.48674541130851,4.58034587612544,3.43511496151928,3.05394232964503
"virus_comp_2146_cycle_1_3",0.0241175681507104,-3.50265597358296,-2.46771106484933,-4.82505893840019,0.91434153231737,0.0571357179008012,1.8201959070986,0.205510594788124
"virus_comp_155_cycle_2_1",0.665189644588617,-1.24082201738452,2.57333962626875,-1.75951175313254,3.24449400219471,3.76256925129477,3.93533256915829,2.28386675387059
"virus_comp_155_cycle_2_24",0.974945849743408,-0.788158362007364,2.74177933010485,-1.86641384220365,3.24816014469314,3.33144713434233,3.84774233644861,2.24534257680985
"edge_1495_24",0.0946093831949275,-2.20087890253871,1.6119917139874,-1.49789934093629,3.02505728710856,2.72835970609577,3.25067548627038,2.29515836295686
"virus_comp_2473_cycle_1_6",-0.793146604660204,-3.62444232416267,1.38650019949496,-2.74656850419153,2.67405575151022,2.92129642453875,3.10834194566283,2.07944149116839
"virus_comp_2394_cycle_1_3",1.2880770048752,-1.18682118958712,1.11411653039872,-0.438212648685672,2.69451372979241,4.10426211217394,4.85545311714749,3.98778996127884
"virus_comp_155_cycle_2_145",0.130660139475149,-1.27521944988128,2.9081156298708,-1.24684979952827,3.37119375012351,3.6721736378487,4.0531162252235,2.63014872964751
"virus_comp_1278_cycle_1_9",0.13523917347342,-2.39508450408681,1.11303699487571,-3.13088763526345,2.47642249191485,2.27693224711462,2.86330915437928,2.08503117290118
"edge_2381_41",0.56956008070777,-1.23441429099293,1.37680873026738,-2.77693021359958,2.14729064936951,1.20997971193486,2.6262113259781,1.14148785381214
"virus_comp_808_cycle_4_28",-0.640815412836018,-1.38004160861204,1.20866231243906,-3.11024429532775,1.4064134711074,2.56092918029387,4.76027982218669,1.16965818835526
"edge_1627_29",-0.548977180266969,-2.26987664037946,1.43351093015825,-1.1303138426621,2.45880907857603,3.13576335473897,1.88935869057853,2.00620965189306
"virus_comp_103_cycle_1_1",-0.530902669574122,-2.35027845522387,0.385564574161211,-3.23180447110406,0.460053239982357,-0.994605105288238,5.46172792583912,3.17471544067259
"edge_284_11",-0.403305084371255,-2.77881153408928,1.19641673492714,-4.47126440576389,2.17625821621562,3.50064109498105,2.99327143660996,1.15215972353413
"virus_comp_17837_cycle_1_8",1.20379351525011,-1.67783633277714,1.34104522135495,-1.14257537511052,2.71199641504246,3.08926171873393,3.17020766364336,3.19020874106334
"virus_comp_2649_cycle_1_9",-0.502557814613476,-2.9637069786959,1.41895471075896,-1.93575645541569,3.20057993793344,3.26897331647626,3.52033481252026,2.51145027004005
"virus_comp_163_cycle_1_27",0.32475716111083,-1.22883393612406,2.53963148453713,-1.67318510256574,3.29338420139028,3.719730848163,3.95121319765078,2.58032080969277
"edge_1847_24",-0.738750247030879,-2.981965699193,0.782087625744185,-1.40952800733734,2.25711999892155,2.68598676093011,1.87507637908712,1.18867023876798
"virus_comp_155_cycle_2_111",0.931511674782903,-0.9218898849047,2.7551814782869,-1.85099543894137,3.23907947672926,3.47064019824736,3.85670985648415,2.16929229214342
"virus_comp_155_cycle_1_120",1.11632943889789,-0.904641238708924,2.32329753322962,-2.01912871857517,3.08433088705086,3.12082596159813,3.65679454678939,2.01704573856718
"virus_comp_17907_cycle_1_30",-0.280708273131341,-1.22656581721464,2.48938404161059,-3.25993174366018,1.6534205150681,2.82112865965756,2.41678312133812,1.27110586535099
"virus_comp_155_cycle_2_103",0.262325565014604,-1.29113563347676,2.61585161162526,-1.58042507586415,3.48744888654433,3.69884869475675,4.00262496293373,2.63724652934096
"virus_comp_155_cycle_2_73",0.311580016512638,-1.34858753636338,2.61854743410649,-1.60827192916664,3.18757258240883,3.62890006229284,3.8873961350866,2.51723146878524
"virus_comp_2265_cycle_1_9",-0.692740586195811,-4.36726154568175,1.44109315432354,-2.08597636149858,2.89671151737761,2.55505289350265,1.72156478305531,1.74535137151913
