"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"virus_comp_2283_cycle_1_1",-6.73750185651748,0.633188448881643,-6.65212163445652,6.18229748614696e-09,2.41666008733485e-05,9.6744885410198
"virus_comp_2387_cycle_1_2",-5.05130457648067,0.320494636116963,-5.95738834056379,5.24509431239996e-07,0.000668733770733106,5.94415866392336
"virus_comp_2375_cycle_1_12",-7.17774370055488,1.19727146139619,-5.30581703186646,5.49000595472485e-07,0.000668733770733106,5.69634175975841
"virus_comp_2254_cycle_1_2",-8.19517533695781,1.74728736222343,-5.23766332950247,8.05703856496137e-07,0.000668733770733106,5.3080735922977
"virus_comp_2273_cycle_1_11",-5.42458833784639,0.720793637478119,-5.26733618306138,8.5537704110144e-07,0.000668733770733106,5.42405784635967
"virus_comp_67_cycle_1_41",-5.44738522928268,0.522667937090819,-5.12293365045199,1.90949421742116e-06,0.00124403548264989,4.61169143127662
"virus_comp_6645_cycle_1_3",-5.32556686105974,0.556640161304088,-5.05033232244996,2.27721080218364e-06,0.00126572319319796,4.45777075534883
"virus_comp_18299_cycle_1_7",-5.63372177045733,0.307273865590535,-5.33825963598849,2.60500871793773e-06,0.00126572319319796,4.38315676941137
"virus_comp_2332_cycle_1_4",-6.9314946226376,2.19955702085241,-4.90843288689388,2.91417465816876e-06,0.00126572319319796,4.14147777868884
"virus_comp_18044_cycle_1_5",-4.54606157765964,0.225010320911197,-5.38370267397552,5.27761844243491e-06,0.00172908292507237,3.86929081677155
"virus_comp_18362_cycle_1_3",-3.5082261871274,0.258806980952247,-4.94171097868902,5.40316740373001e-06,0.00172908292507237,3.78411429828625
"virus_comp_4826_cycle_1_4",-6.22207164047138,1.10953031778014,-4.89777885155942,5.72038704357327e-06,0.00172908292507237,3.6495377160752
"virus_comp_67_cycle_1_12",-5.10356840967675,0.462571889939536,-4.84212122642475,5.75033973546708e-06,0.00172908292507237,3.65998784123431
"virus_comp_2552_cycle_1_4",-5.68469251242202,0.320081028523366,-5.01217747771638,7.30411989706733e-06,0.00177569329039278,3.47407577148308
"virus_comp_17787_cycle_1_3",-3.45217176381051,0.264710147287312,-4.90533940325052,7.38773361724533e-06,0.00177569329039278,3.52203778489292
"virus_comp_2742_cycle_1_9",-4.21868670753221,0.283204273357075,-4.83648161035401,8.19435416387561e-06,0.00177569329039278,3.39542052279872
"virus_comp_18299_cycle_1_4",-4.59471888846094,0.380286283293125,-4.66589972671947,8.6818010215342e-06,0.00177569329039278,3.28529281076263
"virus_comp_6161_cycle_1_2",-5.16210689461936,0.343479737507373,-4.80420539891305,9.03722284924997e-06,0.00177569329039278,3.29114599654957
"edge_1990_1",-3.01675682709835,0.229877716503064,-4.75142191092175,9.13269879361145e-06,0.00177569329039278,3.32379012751064
"virus_comp_2387_cycle_1_1",-5.66693072696693,1.36485495158485,-4.72301899354309,9.29334875833373e-06,0.00177569329039278,3.18066352982455
"virus_comp_13350_cycle_1_3",-5.41068870181128,0.332500808261628,-4.90350849379886,9.85467383219714e-06,0.00177569329039278,3.20170047513135
"virus_comp_2375_cycle_1_11",-6.72001443230087,1.83135045424002,-4.59439741957442,9.99366906846795e-06,0.00177569329039278,3.07372223267838
