"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"richness_slope",-3.17123415070122,1.68852925168439,-1.78361099622025,0.0895572375555882,0.267220539688635,-9.29066826954792
"simpson_slope",-0.00758213540812914,0.00547157432434455,-1.6496250931436,0.114523088437986,0.267220539688635,-9.50124913099647
"dominance_slope",0.00758213540812915,-0.00547157432434455,1.6496250931436,0.114523088437986,0.267220539688635,-9.50124913099647
"evenness_slope",-0.00503974139427636,0.0027146995325453,-1.29320411838248,0.210571242079947,0.368499673639907,-9.99769316132322
"shannon_slope",-0.0211438262305646,0.0190173549717901,-1.10468271106537,0.282314393520342,0.391754311336213,-10.2190552479812
"total_abundance_slope",-25563.4537915508,-15629.5913770998,-0.986076178590627,0.335789409716754,0.391754311336213,-10.3424827867288
"viral_load_cv_slope",-4.9763244829146e-19,-1.57787113848154e-18,-2.98047488040248e-14,0.999999999999976,0.999999999999976,-10.8408519177742
