"","T-72","T-66","T-60","T-54","T-48","T-42","T-36","T-30","T-24","T-18","T-12","T-6","T0"
"virus_comp_67_cycle_1_5",10.660270779757,11.0359301022053,11.4115894246536,11.7872487471019,12.1629080695503,12.5385673919986,12.9142267144469,13.2898860368952,13.6655453593436,14.0412046817919,14.4168640042402,14.7925233266885,15.1681826491368
"virus_comp_67_cycle_1_1",11.2861202040942,11.642558730402,11.9989972567098,12.3554357830176,12.7118743093254,13.0683128356332,13.424751361941,13.7811898882487,14.1376284145565,14.4940669408643,14.8505054671721,15.2069439934799,15.5633825197877
"virus_comp_13350_cycle_1_3",10.8355340588123,11.1889911287946,11.5424481987768,11.8959052687591,12.2493623387413,12.6028194087235,12.9562764787058,13.309733548688,13.6631906186703,14.0166476886525,14.3701047586348,14.723561828617,15.0770188985993
"virus_comp_67_cycle_1_7",10.2206512662572,10.6006175816464,10.9805838970357,11.360550212425,11.7405165278142,12.1204828432035,12.5004491585928,12.880415473982,13.2603817893713,13.6403481047605,14.0203144201498,14.4002807355391,14.7802470509283
"virus_comp_17789_cycle_1_5",10.753793218727,11.0258251087059,11.2978569986848,11.5698888886637,11.8419207786426,12.1139526686215,12.3859845586004,12.6580164485793,12.9300483385582,13.2020802285371,13.4741121185159,13.7461440084948,14.0181758984737
"virus_comp_3264_cycle_1_1",16.9783746517574,16.6046638979458,16.2309531441342,15.8572423903226,15.483531636511,15.1098208826994,14.7361101288877,14.3623993750761,13.9886886212645,13.6149778674529,13.2412671136413,12.8675563598297,12.4938456060181
"virus_comp_2103_cycle_1_6",15.2713592450647,14.8586890868976,14.4460189287304,14.0333487705633,13.6206786123962,13.208008454229,12.7953382960619,12.3826681378948,11.9699979797276,11.5573278215605,11.1446576633933,10.7319875052262,10.3193173470591
"virus_comp_17789_cycle_1_7",10.5839370324524,10.9501987740561,11.3164605156599,11.6827222572636,12.0489839988673,12.415245740471,12.7815074820747,13.1477692236784,13.5140309652822,13.8802927068859,14.2465544484896,14.6128161900933,14.979077931697
"virus_comp_67_cycle_1_3",10.5299482519391,10.8512027881465,11.172457324354,11.4937118605614,11.8149663967688,12.1362209329762,12.4574754691836,12.778730005391,13.0999845415984,13.4212390778059,13.7424936140133,14.0637481502207,14.3850026864281
"virus_comp_17789_cycle_1_17",11.1583240381069,11.4227505121465,11.6871769861861,11.9516034602258,12.2160299342654,12.480456408305,12.7448828823446,13.0093093563843,13.2737358304239,13.5381623044635,13.8025887785032,14.0670152525428,14.3314417265824
"virus_comp_67_cycle_1_12",10.9456498501433,11.2558017276699,11.5659536051965,11.876105482723,12.1862573602496,12.4964092377762,12.8065611153028,13.1167129928294,13.4268648703559,13.7370167478825,14.0471686254091,14.3573205029357,14.6674723804622
"virus_comp_18299_cycle_1_7",10.6743015253938,10.9733028948227,11.2723042642516,11.5713056336805,11.8703070031094,12.1693083725383,12.4683097419672,12.7673111113961,13.066312480825,13.3653138502539,13.6643152196828,13.9633165891117,14.2623179585406
"virus_comp_67_cycle_1_11",11.0759879724624,11.3661208818971,11.6562537913318,11.9463867007664,12.2365196102011,12.5266525196358,12.8167854290705,13.1069183385052,13.3970512479399,13.6871841573746,13.9773170668093,14.267449976244,14.5575828856787
"virus_comp_17789_cycle_1_13",10.5810527752946,10.8658087962397,11.1505648171849,11.4353208381301,11.7200768590752,12.0048328800204,12.2895889009655,12.5743449219107,12.8591009428558,13.143856963801,13.4286129847461,13.7133690056913,13.9981250266365
"virus_comp_6645_cycle_1_3",10.9106599460339,11.2433231695122,11.5759863929905,11.9086496164688,12.2413128399471,12.5739760634254,12.9066392869037,13.239302510382,13.5719657338603,13.9046289573386,14.2372921808169,14.5699554042953,14.9026186277736
"virus_comp_2089_cycle_1_7",18.0077710143719,17.6872560621078,17.3667411098438,17.0462261575797,16.7257112053156,16.4051962530516,16.0846813007875,15.7641663485235,15.4436513962594,15.1231364439954,14.8026214917313,14.4821065394673,14.1615915872032
"virus_comp_2091_cycle_1_3",10.995261723878,11.3436556648308,11.6920496057836,12.0404435467364,12.3888374876891,12.7372314286419,13.0856253695947,13.4340193105475,13.7824132515002,14.130807192453,14.4792011334058,14.8275950743585,15.1759890153113
"virus_comp_67_cycle_1_8",10.6175201499945,10.9856827006171,11.3538452512397,11.7220078018623,12.0901703524849,12.4583329031075,12.8264954537301,13.1946580043527,13.5628205549753,13.9309831055979,14.2991456562205,14.6673082068431,15.0354707574657
"virus_comp_1045_cycle_1_6",14.217913369995,13.853331275269,13.4887491805431,13.1241670858171,12.7595849910912,12.3950028963652,12.0304208016393,11.6658387069134,11.3012566121874,10.9366745174615,10.5720924227355,10.2075103280096,9.84292823328366
"virus_comp_17789_cycle_1_8",11.3672883125253,11.6079473010748,11.8486062896242,12.0892652781737,12.3299242667231,12.5705832552726,12.811242243822,13.0519012323715,13.2925602209209,13.5332192094704,13.7738781980198,14.0145371865693,14.2551961751187
"virus_comp_67_cycle_1_2",10.9821551894268,11.2979238014795,11.6136924135322,11.9294610255849,12.2452296376376,12.5609982496902,12.8767668617429,13.1925354737956,13.5083040858483,13.824072697901,14.1398413099536,14.4556099220063,14.771378534059
"virus_comp_2028_cycle_1_7",14.6411164740596,14.3696210230294,14.0981255719991,13.8266301209688,13.5551346699386,13.2836392189083,13.0121437678781,12.7406483168478,12.4691528658175,12.1976574147873,11.926161963757,11.6546665127267,11.3831710616965
"virus_comp_17789_cycle_1_16",10.6910660369801,11.0162696122433,11.3414731875064,11.6666767627696,11.9918803380327,12.3170839132959,12.642287488559,12.9674910638222,13.2926946390854,13.6178982143485,13.9431017896117,14.2683053648748,14.593508940138
"virus_comp_2103_cycle_1_2",16.1380673946579,15.7354747723472,15.3328821500365,14.9302895277259,14.5276969054152,14.1251042831045,13.7225116607938,13.3199190384831,12.9173264161725,12.5147337938618,12.1121411715511,11.7095485492404,11.3069559269298
"virus_comp_2089_cycle_1_11",17.6941515645809,17.4209127150261,17.1476738654713,16.8744350159165,16.6011961663617,16.3279573168069,16.0547184672521,15.7814796176973,15.5082407681425,15.2350019185877,14.9617630690329,14.6885242194781,14.4152853699233
"virus_comp_17789_cycle_1_15",10.668619589818,10.9285516061046,11.1884836223913,11.4484156386779,11.7083476549646,11.9682796712512,12.2282116875379,12.4881437038245,12.7480757201112,13.0080077363978,13.2679397526845,13.5278717689711,13.7878037852578
"virus_comp_104_cycle_1_1",2.59388719341752,3.06746826252544,3.54104933163336,4.01463040074128,4.4882114698492,4.96179253895713,5.43537360806505,5.90895467717297,6.38253574628089,6.85611681538881,7.32969788449673,7.80327895360465,8.27686002271258
"virus_comp_2813_cycle_1_6",19.1255064770062,18.3055791169895,17.4856517569729,16.6657243969563,15.8457970369397,15.025869676923,14.2059423169064,13.3860149568898,12.5660875968732,11.7461602368566,10.9262328768399,10.1063055168233,9.28637815680669
"virus_comp_17789_cycle_1_12",11.4932697989943,11.7549898049831,12.016709810972,12.2784298169608,12.5401498229496,12.8018698289385,13.0635898349273,13.3253098409161,13.587029846905,13.8487498528938,14.1104698588826,14.3721898648715,14.6339098708603
"virus_comp_2103_cycle_1_10",15.5798576210091,15.1539460220709,14.7280344231327,14.3021228241944,13.8762112252562,13.4502996263179,13.0243880273797,12.5984764284414,12.1725648295032,11.7466532305649,11.3207416316267,10.8948300326884,10.4689184337502
"virus_comp_18299_cycle_1_8",10.8554852479707,11.050353168984,11.2452210899973,11.4400890110106,11.6349569320238,11.8298248530371,12.0246927740504,12.2195606950637,12.414428616077,12.6092965370903,12.8041644581035,12.9990323791168,13.1939003001301
"virus_comp_2089_cycle_1_3",16.0630778361226,15.8296340992189,15.5961903623151,15.3627466254114,15.1293028885076,14.8958591516039,14.6624154147002,14.4289716777964,14.1955279408927,13.9620842039889,13.7286404670852,13.4951967301815,13.2617529932777
"virus_comp_2103_cycle_1_3",15.3967030462503,14.9724478538201,14.5481926613898,14.1239374689596,13.6996822765293,13.275427084099,12.8511718916688,12.4269166992385,12.0026615068083,11.578406314378,11.1541511219477,10.7298959295175,10.3056407370872
"virus_comp_3126_cycle_1_3",10.4562528634534,10.8060185834251,11.1557843033967,11.5055500233684,11.8553157433401,12.2050814633117,12.5548471832834,12.9046129032551,13.2543786232267,13.6041443431984,13.9539100631701,14.3036757831417,14.6534415031134
"virus_comp_67_cycle_1_6",10.7547705273998,11.0456995070035,11.3366284866072,11.6275574662109,11.9184864458146,12.2094154254183,12.500344405022,12.7912733846257,13.0822023642294,13.3731313438331,13.6640603234369,13.9549893030406,14.2459182826443
"virus_comp_17796_cycle_1_3",10.7900031989491,11.0540805437822,11.3181578886153,11.5822352334484,11.8463125782815,12.1103899231146,12.3744672679477,12.6385446127808,12.9026219576139,13.166699302447,13.4307766472801,13.6948539921132,13.9589313369463
"virus_comp_18299_cycle_1_5",10.5736758965524,10.858890196112,11.1441044956716,11.4293187952312,11.7145330947908,11.9997473943504,12.28496169391,12.5701759934695,12.8553902930291,13.1406045925887,13.4258188921483,13.7110331917079,13.9962474912675
"virus_comp_67_cycle_1_15",10.7332124030146,11.0175889783848,11.3019655537549,11.586342129125,11.8707187044951,12.1550952798653,12.4394718552354,12.7238484306055,13.0082250059756,13.2926015813457,13.5769781567159,13.861354732086,14.1457313074561
"virus_comp_2103_cycle_1_4",15.0560699109099,14.6100598172449,14.1640497235799,13.7180396299149,13.2720295362499,12.8260194425849,12.3800093489199,11.9339992552549,11.4879891615899,11.0419790679248,10.5959689742598,10.1499588805948,9.70394878692982
"virus_comp_67_cycle_1_17",10.3247873348392,10.6788492523544,11.0329111698697,11.3869730873849,11.7410350049002,12.0950969224154,12.4491588399307,12.8032207574459,13.1572826749612,13.5113445924764,13.8654065099917,14.2194684275069,14.5735303450221
"virus_comp_17789_cycle_1_2",10.9770646336178,11.2188236568608,11.4605826801038,11.7023417033468,11.9441007265898,12.1858597498328,12.4276187730758,12.6693777963188,12.9111368195618,13.1528958428048,13.3946548660478,13.6364138892908,13.8781729125338
"virus_comp_17789_cycle_1_1",10.9703881477769,11.2413584958456,11.5123288439143,11.783299191983,12.0542695400516,12.3252398881203,12.596210236189,12.8671805842577,13.1381509323264,13.409121280395,13.6800916284637,13.9510619765324,14.2220323246011
"virus_comp_17789_cycle_1_19",10.9281034083544,11.2172860406378,11.5064686729213,11.7956513052047,12.0848339374882,12.3740165697717,12.6631992020551,12.9523818343386,13.241564466622,13.5307470989055,13.819929731189,14.1091123634724,14.3982949957559
"virus_comp_3264_cycle_1_9",16.2158134132364,15.864367462848,15.5129215124596,15.1614755620712,14.8100296116828,14.4585836612944,14.1071377109061,13.7556917605177,13.4042458101293,13.0527998597409,12.7013539093525,12.3499079589641,11.9984620085758
"virus_comp_67_cycle_1_30",10.513741322026,10.7971534252133,11.0805655284007,11.363977631588,11.6473897347753,11.9308018379626,12.2142139411499,12.4976260443372,12.7810381475245,13.0644502507119,13.3478623538992,13.6312744570865,13.9146865602738
"virus_comp_2109_cycle_1_5",16.0903656927796,15.7584389993399,15.4265123059002,15.0945856124605,14.7626589190208,14.4307322255811,14.0988055321414,13.7668788387017,13.4349521452619,13.1030254518222,12.7710987583825,12.4391720649428,12.1072453715031
"edge_1627_34",14.8774232233294,14.67134470189,14.4652661804505,14.2591876590111,14.0531091375716,13.8470306161322,13.6409520946927,13.4348735732533,13.2287950518138,13.0227165303744,12.8166380089349,12.6105594874955,12.4044809660561
"virus_comp_18299_cycle_1_6",10.536262729827,10.8023372675822,11.0684118053374,11.3344863430927,11.6005608808479,11.8666354186031,12.1327099563583,12.3987844941136,12.6648590318688,12.930933569624,13.1970081073792,13.4630826451344,13.7291571828897
"virus_comp_2741_cycle_1_5",16.1962385375434,15.8192411014822,15.442243665421,15.0652462293598,14.6882487932986,14.3112513572374,13.9342539211762,13.557256485115,13.1802590490538,12.8032616129926,12.4262641769314,12.0492667408702,11.672269304809
"virus_comp_2089_cycle_1_12",17.5000975103069,17.1447924402893,16.7894873702716,16.434182300254,16.0788772302363,15.7235721602187,15.3682670902011,15.0129620201834,14.6576569501658,14.3023518801481,13.9470468101305,13.5917417401128,13.2364366700952
"virus_comp_2741_cycle_1_7",15.8544461430666,15.5006751616094,15.1469041801523,14.7931331986952,14.4393622172381,14.085591235781,13.7318202543238,13.3780492728667,13.0242782914096,12.6705073099525,12.3167363284954,11.9629653470383,11.6091943655811
"virus_comp_29_cycle_1_1",10.7129843380487,11.0039216798083,11.2948590215679,11.5857963633275,11.8767337050871,12.1676710468467,12.4586083886063,12.7495457303659,13.0404830721254,13.331420413885,13.6223577556446,13.9132950974042,14.2042324391638
"virus_comp_17796_cycle_1_2",10.6970069333606,10.9956920926527,11.2943772519448,11.5930624112369,11.891747570529,12.1904327298211,12.4891178891132,12.7878030484053,13.0864882076974,13.3851733669894,13.6838585262815,13.9825436855736,14.2812288448657
"virus_comp_2103_cycle_1_1",15.4924539098496,15.0543164105065,14.6161789111634,14.1780414118204,13.7399039124773,13.3017664131342,12.8636289137912,12.4254914144481,11.987353915105,11.5492164157619,11.1110789164189,10.6729414170758,10.2348039177327
"virus_comp_17937_cycle_1_3",13.9117313713701,13.5525055053686,13.1932796393672,12.8340537733657,12.4748279073643,12.1156020413628,11.7563761753614,11.3971503093599,11.0379244433585,10.678698577357,10.3194727113556,9.96024684535413,9.60102097935268
"edge_2654_3",14.5102911213517,14.1809249033846,13.8515586854175,13.5221924674504,13.1928262494833,12.8634600315162,12.5340938135491,12.204727595582,11.8753613776149,11.5459951596478,11.2166289416807,10.8872627237136,10.5578965057465
"virus_comp_2109_cycle_1_9",15.8989501539461,15.5738355576028,15.2487209612595,14.9236063649162,14.5984917685729,14.2733771722296,13.9482625758864,13.6231479795431,13.2980333831998,12.9729187868565,12.6478041905132,12.3226895941699,11.9975749978266
"virus_comp_17796_cycle_1_1",10.8025254788448,11.0884954694139,11.374465459983,11.6604354505521,11.9464054411212,12.2323754316903,12.5183454222594,12.8043154128285,13.0902854033976,13.3762553939667,13.6622253845358,13.9481953751049,14.234165365674
"edge_2654_5",13.9613772295022,13.7193332318127,13.4772892341231,13.2352452364336,12.9932012387441,12.7511572410545,12.509113243365,12.2670692456754,12.0250252479859,11.7829812502964,11.5409372526068,11.2988932549173,11.0568492572278
"virus_comp_2028_cycle_1_5",17.798892718518,17.4945055107583,17.1901183029986,16.8857310952389,16.5813438874791,16.2769566797194,15.9725694719597,15.6681822642,15.3637950564403,15.0594078486806,14.7550206409208,14.4506334331611,14.1462462254014
"virus_comp_5117_cycle_1_2",7.72106887410045,8.26280399217987,8.80453911025928,9.34627422833869,9.8880093464181,10.4297444644975,10.9714795825769,11.5132147006563,12.0549498187358,12.5966849368152,13.1384200548946,13.680155172974,14.2218902910534
"virus_comp_18299_cycle_1_3",10.6344163429293,10.8835478982964,11.1326794536635,11.3818110090306,11.6309425643977,11.8800741197648,12.1292056751319,12.3783372304991,12.6274687858662,12.8766003412333,13.1257318966004,13.3748634519675,13.6239950073346
"virus_comp_18299_cycle_1_4",10.6507733544692,10.8857859852956,11.120798616122,11.3558112469483,11.5908238777747,11.8258365086011,12.0608491394275,12.2958617702539,12.5308744010803,12.7658870319066,13.000899662733,13.2359122935594,13.4709249243858
"virus_comp_2725_cycle_1_6",14.5702760052026,14.2756380510751,13.9810000969476,13.6863621428201,13.3917241886925,13.097086234565,12.8024482804375,12.50781032631,12.2131723721825,11.9185344180549,11.6238964639274,11.3292585097999,11.0346205556724
"virus_comp_13350_cycle_1_2",10.6792702570194,10.9676601549057,11.256050052792,11.5444399506783,11.8328298485646,12.1212197464509,12.4096096443372,12.6979995422235,12.9863894401098,13.2747793379961,13.5631692358824,13.8515591337687,14.139949031655
"virus_comp_2200_cycle_1_3",8.12092980321178,8.47154018079645,8.82215055838113,9.1727609359658,9.52337131355047,9.87398169113515,10.2245920687198,10.5752024463045,10.9258128238892,11.2764232014738,11.6270335790585,11.9776439566432,12.3282543342279
"edge_49045_8",9.59211103286195,9.86110908701739,10.1301071411728,10.3991051953283,10.6681032494837,10.9371013036391,11.2060993577946,11.47509741195,11.7440954661055,12.0130935202609,12.2820915744163,12.5510896285718,12.8200876827272
"virus_comp_67_cycle_1_4",10.3492554170283,10.6782482228154,11.0072410286025,11.3362338343896,11.6652266401766,11.9942194459637,12.3232122517508,12.6522050575379,12.981197863325,13.310190669112,13.6391834748991,13.9681762806862,14.2971690864733
"virus_comp_1299_cycle_2_9",11.0548521756402,11.2285496654555,11.4022471552708,11.5759446450861,11.7496421349014,11.9233396247167,12.097037114532,12.2707346043473,12.4444320941626,12.6181295839779,12.7918270737932,12.9655245636085,13.1392220534237
"virus_comp_67_cycle_1_13",10.7704473310847,11.0212027056378,11.2719580801908,11.5227134547439,11.7734688292969,12.02422420385,12.274979578403,12.5257349529561,12.7764903275091,13.0272457020622,13.2780010766153,13.5287564511683,13.7795118257214
"virus_comp_2741_cycle_1_3",15.464053911302,15.1325386157127,14.8010233201235,14.4695080245342,14.1379927289449,13.8064774333556,13.4749621377664,13.1434468421771,12.8119315465878,12.4804162509986,12.1489009554093,11.81738565982,11.4858703642308
"virus_comp_1045_cycle_1_5",14.7062482528024,14.3367892296197,13.967330206437,13.5978711832544,13.2284121600717,12.858953136889,12.4894941137064,12.1200350905237,11.750576067341,11.3811170441583,11.0116580209757,10.642198997793,10.2727399746103
"edge_1847_24",16.0200982181494,15.8479911837792,15.6758841494089,15.5037771150386,15.3316700806683,15.159563046298,14.9874560119278,14.8153489775575,14.6432419431872,14.4711349088169,14.2990278744466,14.1269208400763,13.9548138057061
"virus_comp_17796_cycle_1_4",10.7899796095296,11.0522016007452,11.3144235919608,11.5766455831764,11.838867574392,12.1010895656076,12.3633115568232,12.6255335480388,12.8877555392544,13.14997753047,13.4121995216857,13.6744215129013,13.9366435041169
"edge_2194_32",9.34956323576201,9.58919987878142,9.82883652180083,10.0684731648202,10.3081098078397,10.5477464508591,10.7873830938785,11.0270197368979,11.2666563799173,11.5062930229367,11.7459296659561,11.9855663089755,12.2252029519949
"virus_comp_722_cycle_1_49",9.10967323684927,9.38942058616804,9.66916793548681,9.94891528480558,10.2286626341244,10.5084099834431,10.7881573327619,11.0679046820807,11.3476520313994,11.6273993807182,11.907146730037,12.1868940793557,12.4666414286745
"virus_comp_3264_cycle_1_8",14.3416796445403,14.0311310926319,13.7205825407235,13.4100339888151,13.0994854369066,12.7889368849982,12.4783883330898,12.1678397811814,11.857291229273,11.5467426773646,11.2361941254561,10.9256455735477,10.6150970216393
"edge_2194_15",8.50463846749435,8.82030925128754,9.13598003508073,9.45165081887392,9.7673216026671,10.0829923864603,10.3986631702535,10.7143339540467,11.0300047378398,11.345675521633,11.6613463054262,11.9770170892194,12.2926878730126
"virus_comp_2741_cycle_1_2",15.7697588617905,15.4346844946257,15.0996101274608,14.7645357602959,14.4294613931311,14.0943870259662,13.7593126588013,13.4242382916365,13.0891639244716,12.7540895573067,12.4190151901419,12.083940822977,11.7488664558122
"virus_comp_6059_cycle_1_3",12.4207616363273,12.131627368288,11.8424931002487,11.5533588322094,11.2642245641701,10.9750902961307,10.6859560280914,10.3968217600521,10.1076874920128,9.81855322397351,9.52941895593421,9.2402846878949,8.95115041985559
"virus_comp_2344_cycle_1_4",14.2180314005245,13.9809833699844,13.7439353394443,13.5068873089042,13.2698392783641,13.032791247824,12.7957432172839,12.5586951867438,12.3216471562037,12.0845991256636,11.8475510951235,11.6105030645834,11.3734550340433
"virus_comp_17796_cycle_1_13",10.8127883345565,11.0646067076422,11.3164250807279,11.5682434538136,11.8200618268993,12.0718801999851,12.3236985730708,12.5755169461565,12.8273353192422,13.0791536923279,13.3309720654136,13.5827904384993,13.834608811585
"virus_comp_17796_cycle_1_9",10.7032842011571,10.9332687053532,11.1632532095493,11.3932377137454,11.6232222179415,11.8532067221376,12.0831912263338,12.3131757305299,12.543160234726,12.7731447389221,13.0031292431182,13.2331137473143,13.4630982515104
"virus_comp_4_cycle_1_4",14.1557091745399,13.9782461309619,13.800783087384,13.623320043806,13.445857000228,13.2683939566501,13.0909309130721,12.9134678694941,12.7360048259161,12.5585417823382,12.3810787387602,12.2036156951822,12.0261526516043
"virus_comp_169_cycle_1_6",11.0177805285443,10.7894121259356,10.561043723327,10.3326753207183,10.1043069181096,9.87593851550094,9.64757011289227,9.4192017102836,9.19083330767493,8.96246490506625,8.73409650245758,8.50572809984891,8.27735969724024
"virus_comp_17789_cycle_1_11",11.2849455707318,11.5196164112146,11.7542872516973,11.9889580921801,12.2236289326628,12.4582997731456,12.6929706136283,12.927641454111,13.1623122945938,13.3969831350765,13.6316539755593,13.866324816042,14.1009956565248
"virus_comp_6059_cycle_1_2",11.6174531985662,11.3906687049659,11.1638842113657,10.9370997177655,10.7103152241652,10.483530730565,10.2567462369648,10.0299617433645,9.80317724976429,9.57639275616405,9.34960826256381,9.12282376896358,8.89603927536334
"virus_comp_2753_cycle_1_6",14.2625254996516,14.0175404587361,13.7725554178206,13.5275703769052,13.2825853359897,13.0376002950742,12.7926152541587,12.5476302132433,12.3026451723278,12.0576601314123,11.8126750904968,11.5676900495814,11.3227050086659
"edge_1627_29",14.5264166387115,14.3664241708046,14.2064317028977,14.0464392349908,13.886446767084,13.7264542991771,13.5664618312702,13.4064693633634,13.2464768954565,13.0864844275496,12.9264919596428,12.7664994917359,12.606507023829
"virus_comp_138_cycle_1_2",7.44630288177026,7.20079036055815,6.95527783934603,6.70976531813392,6.46425279692181,6.21874027570969,5.97322775449758,5.72771523328547,5.48220271207335,5.23669019086124,4.99117766964913,4.74566514843701,4.5001526272249
"virus_comp_2152_cycle_1_7",18.7649630698126,18.4400838422165,18.1152046146203,17.7903253870242,17.4654461594281,17.1405669318319,16.8156877042358,16.4908084766397,16.1659292490435,15.8410500214474,15.5161707938513,15.1912915662552,14.866412338659
"virus_comp_729_cycle_1_49",12.9184436689565,13.0865809107455,13.2547181525346,13.4228553943236,13.5909926361127,13.7591298779018,13.9272671196908,14.0954043614799,14.2635416032689,14.431678845058,14.599816086847,14.7679533286361,14.9360905704252
"virus_comp_1302_cycle_1_5",10.7072307349535,10.9406649385728,11.1740991421921,11.4075333458114,11.6409675494307,11.87440175305,12.1078359566693,12.3412701602887,12.574704363908,12.8081385675273,13.0415727711466,13.2750069747659,13.5084411783852
"virus_comp_722_cycle_1_39",9.74352926699918,9.99407456717946,10.2446198673597,10.49516516754,10.7457104677203,10.9962557679006,11.2468010680808,11.4973463682611,11.7478916684414,11.9984369686217,12.2489822688019,12.4995275689822,12.7500728691625
"virus_comp_169_cycle_1_4",9.38456163744553,9.1648603220031,8.94515900656068,8.72545769111825,8.50575637567582,8.28605506023339,8.06635374479096,7.84665242934853,7.6269511139061,7.40724979846367,7.18754848302124,6.96784716757881,6.74814585213638
"virus_comp_958_cycle_1_4",11.0985043596791,11.3152862714298,11.5320681831805,11.7488500949313,11.965632006682,12.1824139184327,12.3991958301834,12.6159777419342,12.8327596536849,13.0495415654356,13.2663234771863,13.4831053889371,13.6998873006878
"edge_2654_4",13.8352565217536,13.6099756045707,13.3846946873877,13.1594137702048,12.9341328530219,12.7088519358389,12.483571018656,12.2582901014731,12.0330091842901,11.8077282671072,11.5824473499243,11.3571664327413,11.1318855155584
"virus_comp_17789_cycle_1_14",10.8636039505166,11.0690970549087,11.2745901593007,11.4800832636927,11.6855763680848,11.8910694724768,12.0965625768688,12.3020556812609,12.5075487856529,12.7130418900449,12.9185349944369,13.124028098829,13.329521203221
"virus_comp_18126_cycle_1_3",18.2510911323037,17.8910875615169,17.5310839907301,17.1710804199433,16.8110768491565,16.4510732783696,16.0910697075828,15.731066136796,15.3710625660092,15.0110589952224,14.6510554244356,14.2910518536488,13.931048282862
"virus_comp_17937_cycle_1_1",14.3289107104805,14.0093229894102,13.68973526834,13.3701475472697,13.0505598261994,12.7309721051292,12.4113843840589,12.0917966629886,11.7722089419184,11.4526212208481,11.1330334997778,10.8134457787076,10.4938580576373
"virus_comp_2109_cycle_1_2",14.6952219243705,14.4368958952891,14.1785698662077,13.9202438371263,13.6619178080449,13.4035917789636,13.1452657498822,12.8869397208008,12.6286136917194,12.3702876626381,12.1119616335567,11.8536356044753,11.5953095753939
