"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"virus_comp_1727_cycle_1_2",-6.72066050874131,0.438973875461788,-6.47243969088116,4.99814130663364e-08,0.000195377343676309,7.44752069067125
"virus_comp_17813_cycle_1_1",-7.51548882453609,0.321263846558894,-5.73202120030283,2.9674794311319e-07,0.000557461790568022,5.9838270256686
"virus_comp_2265_cycle_1_9",-6.38489123751903,0.560872201489317,-5.31193190846633,6.35062738757731e-07,0.000557461790568022,5.33181024166834
"virus_comp_7609_cycle_1_2",-5.02316616739486,0.293240042743378,-5.33314199571527,6.94377917395287e-07,0.000557461790568022,5.34082606614424
"edge_1847_24",-4.5040567024447,0.451541052142261,-5.44601411103678,7.13049105356896e-07,0.000557461790568022,5.31062705930756
"virus_comp_17959_cycle_1_1",-6.78853797566387,0.248613536012397,-5.35702836523962,1.0724896857236e-06,0.000698727030248926,4.89261412751339
"virus_comp_2572_cycle_1_4",-7.25442071144852,0.305431108940797,-5.35351123177344,1.51808949175766e-06,0.000750704907847186,4.55770196016082
"virus_comp_1830_cycle_1_7",-4.93698845770611,0.270341397475504,-5.33063698330936,1.53636205238616e-06,0.000750704907847186,4.6431208179577
"virus_comp_99_cycle_1_2",-7.549877275775,1.16665335540425,-4.99862023492756,1.8669140792411e-06,0.000757072241290262,4.338389979825
"virus_comp_17959_cycle_1_12",-7.39221305125031,0.3372847219649,-5.23439410841209,1.93674147170699e-06,0.000757072241290262,4.3589555133685
"virus_comp_1830_cycle_1_4",-4.49812051793258,0.190145968727924,-5.20075558258352,2.57759131568666e-06,0.000915982223001741,4.2305997209405
"virus_comp_17959_cycle_1_13",-7.48837691897757,0.375117303837719,-5.09920877821016,3.22718679985634e-06,0.00100067278297899,3.92929669385293
"virus_comp_500_cycle_1_6",-4.89287915883954,0.317154532356674,-5.2973029846494,3.32789618284135e-06,0.00100067278297899,4.01103307044221
"virus_comp_17799_cycle_1_8",-5.53613411620016,0.35914933621254,-5.03448405556096,3.62526702225631e-06,0.00100616778855286,3.94535508851089
"virus_comp_17959_cycle_1_10",-7.00101835442706,0.367070481383859,-4.94883481354577,4.51572005116479e-06,0.00100616778855286,3.67259494738127
"virus_comp_17959_cycle_1_4",-7.31970451509649,0.324615279889777,-5.04360317177605,4.89271985309419e-06,0.00100616778855286,3.58548040053211
"virus_comp_17959_cycle_1_6",-7.57641367743032,0.358054180366824,-5.02594471384686,5.05253967737363e-06,0.00100616778855286,3.54889412484123
"virus_comp_17991_cycle_1_16",-4.67656707223425,0.208382473205784,-5.13795450000375,5.17465967836588e-06,0.00100616778855286,3.65340768755141
"virus_comp_2109_cycle_1_3",-4.9967288066304,0.49136271675302,-5.07054578039255,5.50839880868961e-06,0.00100616778855286,3.59390452513966
"virus_comp_430_cycle_1_13",-6.49240776792074,0.361838853681166,-5.34614722700902,5.90950402952562e-06,0.00100616778855286,3.47168366787825
"virus_comp_2440_cycle_1_4",-4.58329775437294,0.252225450463031,-4.90561733382106,6.04862468703209e-06,0.00100616778855286,3.48803998873458
"virus_comp_2283_cycle_1_4",-5.93450777787736,0.356120082083357,-5.13365442279605,6.07219463760471e-06,0.00100616778855286,3.48122721411821
"virus_comp_18134_cycle_1_3",-5.04593561913222,0.234163251217595,-5.05222453919819,6.36285713427641e-06,0.00100616778855286,3.47933368978647
"edge_1468_71",-5.23150716457352,0.416565239837726,-4.74633082770846,6.42533016985517e-06,0.00100616778855286,3.41486902879038
"virus_comp_17991_cycle_1_13",-4.86926738892169,0.290840610719608,-4.98677353194573,6.86268074666094e-06,0.00100616778855286,3.39524230972891
"virus_comp_2283_cycle_1_10",-6.61784262172011,1.21897472589615,-4.7293932425885,6.94895604361197e-06,0.00100616778855286,3.23079906581613
"virus_comp_315_cycle_1_1",-8.15249675288813,0.649833406722499,-5.09310158456514,6.94973913812411e-06,0.00100616778855286,3.34464866206932
"virus_comp_501_cycle_1_8",-4.3819512114215,0.311766682835575,-4.86452675671862,7.930798796048e-06,0.00108274213640921,3.26601237972634
"virus_comp_2332_cycle_1_5",-6.53836931651299,0.976304794735371,-4.71060155515104,8.03262265435329e-06,0.00108274213640921,3.1816166358972
"virus_comp_2344_cycle_1_4",-6.31287114747395,0.529155514427597,-4.88656565266548,8.61193749423426e-06,0.0011187651203121,3.14300028963244
