,logFC,AveExpr,t,P.Value,adj.P.Val,B
virus_comp_2089_cycle_1_3,0.121176230848939,0.461146881179976,9.06450145022535,1.64691496253285e-15,4.93344759156872e-12,24.7369742382555
edge_1627_29,0.108033703050642,0.273204385928202,8.96161703606768,2.52414816657392e-15,4.93344759156872e-12,24.340789774275
edge_1633_38,0.102772830186385,0.269342276281096,8.75482531386044,6.20141315424707e-15,6.06033100498795e-12,23.4640482279993
virus_comp_2103_cycle_1_9,0.13356014237289,0.537807360334716,8.72258599517145,6.0576844281851e-15,6.06033100498795e-12,23.4516542643599
virus_comp_7609_cycle_1_2,0.095445302711473,0.293240042743378,8.67892867139584,8.44831526498144e-15,6.60489287416249e-12,23.1598051374804
edge_1633_26,0.0900754317365187,0.274569759723585,8.39171356197662,1.09339977765337e-13,7.12349955141169e-11,20.7073407759376
virus_comp_2103_cycle_1_8,0.127842959561491,0.663574641223623,8.37808448934138,1.35901776972305e-13,7.58914351692484e-11,20.4818462149372
edge_1633_13,0.107569233256306,0.380515687565748,8.15939200734989,1.68153486170783e-13,8.21639971801989e-11,20.2596591987417
edge_1633_25,0.0910764128033844,0.296065772539153,8.12501905174887,2.3410681732906e-13,1.01680394326588e-10,19.9458755475757
edge_1627_22,0.099461242121892,0.310516558801323,8.01513016182797,3.22631389568802e-13,1.26116610182445e-10,19.6242859378843
virus_comp_2089_cycle_1_11,0.127189226389951,0.518999907873554,8.62675217044089,4.74070270674221e-13,1.68467335278685e-10,19.3551586708333
edge_1847_24,0.0950782205732408,0.451541052142261,8.23689256884017,5.88703712071457e-13,1.91770234207277e-10,19.1039806201795
edge_1627_13,0.0898319630151378,0.199123307170397,8.3204539118231,7.20664438528114e-13,2.166982530928e-10,18.9345702720844
edge_1627_34,0.110890720511209,0.268352000746662,8.97758677969743,1.4355267018714e-12,3.57687327331209e-10,18.3851778527763
virus_comp_315_cycle_1_1,0.16046572635222,0.649833406722499,7.88741987981265,1.18369300122302e-12,3.30503995841486e-10,18.3829862172549
edge_1633_14,0.115526570291622,0.37938468238631,8.01520702650161,1.46405659690441e-12,3.57687327331209e-10,18.2153482306368
virus_comp_2103_cycle_1_7,0.143439479224788,0.631147586844665,8.86917398422793,1.87795230783949e-12,4.31818563020268e-10,18.0940606746326
edge_1627_35,0.0974014900194717,0.244186926800784,7.64830919149045,2.15961702243401e-12,4.68996830038586e-10,17.7766112175865
edge_1631_4,0.0888263858188264,0.243563425653352,7.47641044661295,2.72967501091696e-12,5.61594716719706e-10,17.5190481223622
virus_comp_2089_cycle_1_7,0.134750228218119,0.584845154457606,8.09227191529231,3.95283547019099e-12,7.72581692648828e-10,17.2961804904631
virus_comp_2375_cycle_1_4,0.100809418215193,0.852371472627007,7.90482240337612,4.26349530617343e-12,7.93619197706282e-10,17.199170872068
edge_1627_15,0.094482027423191,0.203707373757005,7.43482763720954,5.19420437432435e-12,9.22915677237904e-10,16.9128570966001
virus_comp_2012_cycle_1_1,0.123542866070687,0.305623249634706,8.39138842489071,9.31131010951099e-12,1.58251787904689e-09,16.5555627694316
virus_comp_6322_cycle_1_4,0.0719739521973419,0.234787332130164,7.3907222896627,1.37460359293905e-11,2.14933017791951e-09,16.0056033443926
edge_1476_19,0.0793475135960549,0.262114549756406,7.28212345270637,1.35156190256609e-11,2.14933017791951e-09,15.9931792659161
virus_comp_126_cycle_1_210,0.106881570528906,0.396061868668669,7.54285091840192,1.58819768308652e-11,2.38779413199432e-09,15.9082101722173
edge_1633_2,0.10417212281311,0.224885999394132,8.08962896717408,1.82291483099524e-11,2.61078973389533e-09,15.8916080489582
edge_1627_21,0.10012158283197,0.299134705351789,7.24467854212617,1.87009753259323e-11,2.61078973389533e-09,15.6844870231361
virus_comp_73_cycle_1_19,0.0694067399474274,0.246034638993771,7.27956151411719,2.14480099286664e-11,2.89104382107437e-09,15.5684288314692
virus_comp_3264_cycle_1_8,0.143599555042834,1.03693138955528,7.15973607500782,2.82060540598755e-11,3.67524884400177e-09,15.2914360631444
virus_comp_4_cycle_1_4,0.0947814373724747,0.201835849827931,7.36143450166614,4.24475401805276e-11,5.18523233017757e-09,14.9599004334288
virus_comp_285_cycle_1_126,0.146487673856459,1.09827168248784,7.2725391707456,4.19044257197578e-11,5.18523233017757e-09,14.9536016220687
edge_1633_46,0.089499692282101,0.2221074404645,7.14987399972814,4.50247079608299e-11,5.33338131572376e-09,14.8514814076258
virus_comp_169_cycle_1_6,0.120344026086388,0.78858826791775,7.26888028361059,5.20359461488614e-11,5.98260333811469e-09,14.7550082933107
virus_comp_4767_cycle_1_2,0.0878264324451909,0.196648226954594,7.426644930794,5.49927939358776e-11,6.14190947129559e-09,14.7373722450595
virus_comp_4511_cycle_1_1,0.0802721991957296,0.284396177032608,7.22357906901057,5.91722763735262e-11,6.25147103632741e-09,14.6227653280931
virus_comp_501_cycle_1_8,0.0839761534953424,0.311766682835575,7.06931683202791,5.8264401095411e-11,6.25147103632741e-09,14.5962641482665
edge_1896_6,0.109105975281131,0.300184621586602,7.78180025459142,7.10085756885585e-11,7.11724416324552e-09,14.5786947978533
virus_comp_10080_cycle_1_1,0.0858885081118331,0.224802785693694,7.08797796521211,6.11830055739662e-11,6.29379917864826e-09,14.5531712761273
virus_comp_18200_cycle_1_5,0.0879768773500404,0.253341114979185,7.56480950258914,7.97812300239942e-11,7.79662070409483e-09,14.4262031764613
virus_comp_6059_cycle_1_2,0.119315243254075,0.716347329173668,7.18922412257536,8.89830995474258e-11,8.48377893002165e-09,14.2445908789699
edge_1631_21,0.0674517102326377,0.199599080857204,6.90445977237069,1.26140092647208e-10,1.1740038622808e-08,13.8422694572172
virus_comp_499_cycle_1_1,0.074915768424205,0.225606152406125,7.08888352181318,1.41284825591097e-10,1.25518723462636e-08,13.7893097361292
virus_comp_500_cycle_1_6,0.0863050931221427,0.317154532356674,6.87711001401709,1.4113932640554e-10,1.25518723462636e-08,13.7349937698604
virus_comp_2028_cycle_1_7,0.111048624621729,0.42638343384041,8.1544258541016,2.04372282084263e-10,1.59778250133476e-08,13.664464799569
virus_comp_17970_cycle_1_39,0.0764398044361921,0.194052418065157,6.94896824001784,1.59322896506698e-10,1.38398489432152e-08,13.6407360359581
virus_comp_36_cycle_2_46,0.0940867916375096,0.265863260177275,7.18086498286493,1.91496656975654e-10,1.55366752587174e-08,13.5358451667445
virus_comp_18064_cycle_1_7,0.095283917449285,0.199789984026787,7.06565204248942,1.94754946962689e-10,1.55366752587174e-08,13.4884054486828
virus_comp_636_cycle_1_73,0.0735348909067208,0.230610750665356,7.01778777894386,1.94361404017017e-10,1.55366752587174e-08,13.4799483972844
virus_comp_425_cycle_1_2,0.072396660051645,0.266637995387477,6.79697675077487,1.85713519346074e-10,1.55366752587174e-08,13.4601605897288
virus_comp_126_cycle_1_209,0.111059405387427,0.449699470546826,7.09331656588638,2.22756030637065e-10,1.7073594583535e-08,13.3772391875295
virus_comp_126_cycle_1_211,0.110004178060082,0.329663295602355,7.00899120591113,3.19423362132466e-10,2.35589796712417e-08,13.0246021313044
edge_1468_15,0.0704040695305981,0.211299571764595,6.69063030066407,3.12159925202541e-10,2.34660220695526e-08,12.954462151569
virus_comp_9870_cycle_1_4,0.0754200935831275,0.195965580408952,7.01971573093338,3.56132407378706e-10,2.57800292674696e-08,12.9257699405178
virus_comp_126_cycle_1_203,0.101017317592178,0.237471382702782,7.00377295630218,3.83694110605437e-10,2.67832192563688e-08,12.8544338898868
virus_comp_2109_cycle_1_9,0.133664756187835,0.63802892320396,6.68434476681473,3.71701232679693e-10,2.64178203371804e-08,12.8102273184307
virus_comp_2089_cycle_1_8,0.117271153340989,0.427715587078517,7.15396180003869,4.23321106636263e-10,2.84151998464023e-08,12.8099107268221
edge_1627_28,0.111561941581167,0.283898081039509,7.54963320608628,4.72496288057341e-10,2.84151998464023e-08,12.7934948552904
virus_comp_2332_cycle_1_10,0.0894375489238778,0.280180951797621,7.66363455882141,4.86930857546116e-10,2.88395866992086e-08,12.7891003371854
virus_comp_729_cycle_1_55,0.0753876530917421,0.164128804307361,7.02812458654009,4.44548703339569e-10,2.84151998464023e-08,12.7266343725568
virus_comp_7421_cycle_1_3,0.0744023510027422,0.196424266773217,6.70802583683648,4.41606394634322e-10,2.84151998464023e-08,12.6472316435481
virus_comp_1430_cycle_1_14,0.0832773177539169,0.201780254435004,6.7001620951745,4.51717133742208e-10,2.84151998464023e-08,12.6199023947762
virus_comp_18200_cycle_1_4,0.0862184045937861,0.290619796090161,6.9922475918994,5.00789783885085e-10,2.91203954875909e-08,12.6097795346792
virus_comp_17845_cycle_1_5,0.0795352667460475,0.322830131909929,6.63730743726259,4.51069482251949e-10,2.84151998464023e-08,12.6060367891813
virus_comp_17846_cycle_1_6,0.0747312676817984,0.208637743808355,6.63973325961298,4.51525746432049e-10,2.84151998464023e-08,12.6045695118157
edge_1631_22,0.0781487567474271,0.231375825501486,6.69906639325467,4.62629780969807e-10,2.84151998464023e-08,12.6014896670371
edge_1672_54,0.0785879972591745,0.285130296974804,6.68325618831827,4.67798756065363e-10,2.84151998464023e-08,12.5877857528676
virus_comp_169_cycle_1_4,0.111492579178965,0.766277823871889,6.82275300391762,5.07088230293078e-10,2.91203954875909e-08,12.5660387635268
edge_1631_6,0.0778363750673754,0.203211257882625,6.63450322361031,5.14020795252948e-10,2.91203954875909e-08,12.4847743990256
virus_comp_619_cycle_1_1,0.115659095651341,0.307331920472029,7.57054570407774,6.82185990360654e-10,3.49733031298612e-08,12.4624305612924
virus_comp_2109_cycle_1_2,0.126217247310429,0.539993406938532,6.61852996431259,5.42889718617696e-10,3.03165130010939e-08,12.4444794684452
virus_comp_2028_cycle_1_8,0.100497356638112,0.453231354614565,6.66385157744468,5.86593190616548e-10,3.22956729876068e-08,12.3895616706142
virus_comp_1545_cycle_1_6,0.11218890217641,0.830107578388992,6.75483691282363,6.1662707887115e-10,3.34777118237129e-08,12.370855826244
virus_comp_3264_cycle_1_1,0.12510014679102,0.442675833204551,7.0792034663827,6.97855626535987e-10,3.49733031298612e-08,12.3388504637311
virus_comp_122_cycle_1_2,0.0902956946559316,0.196320980086024,7.0792090614689,6.9783883370831e-10,3.49733031298612e-08,12.329354234462
virus_comp_6059_cycle_1_1,0.108191667883394,0.695892825828325,6.78212790006856,6.55340261816525e-10,3.49733031298612e-08,12.3216726406842
virus_comp_126_cycle_1_217,0.101112483469423,0.298130765991193,6.96128450856011,6.91743874710795e-10,3.49733031298612e-08,12.3082032889226
virus_comp_17813_cycle_1_1,0.125502800486902,0.321263846558894,6.67306181786063,6.82725552861315e-10,3.49733031298612e-08,12.2437232561989
virus_comp_2273_cycle_1_7,0.0762532090303957,0.359454948322607,7.00553728907885,7.67268144365297e-10,3.74135194590891e-08,12.2270763448999
virus_comp_500_cycle_1_5,0.0821978321606408,0.31809508333023,6.57263938496009,7.67599774654101e-10,3.74135194590891e-08,12.1062171534551
edge_4_40,0.0906984424703667,0.455676574835019,6.52810417295696,7.75260955790794e-10,3.74135194590891e-08,12.0866806327709
virus_comp_4695_cycle_1_3,0.0941709883420357,0.263811987543168,6.63776618472605,8.51149467043517e-10,4.05749178862574e-08,12.0319683984348
virus_comp_2265_cycle_1_9,0.123061181481284,0.560872201489317,6.55001346188221,8.63645020744846e-10,4.06745588685736e-08,12.0027834668765
virus_comp_1152_cycle_1_10,0.0609720459414143,0.170241432865528,6.6466050572761,9.99906771859747e-10,4.65313758476161e-08,11.8849960423057
edge_1633_56,0.0777486538017391,0.167901464421641,6.85661969149984,1.1583883692816e-09,5.32722368884916e-08,11.8103048781471
virus_comp_297_cycle_1_1,0.0876055375280675,0.276867411302047,7.05755775965264,1.27616571372581e-09,5.73394456891287e-08,11.7779403063777
virus_comp_152_cycle_1_7,0.107353170191664,0.737912394653439,6.67923090549,1.17534741639883e-09,5.34236401244537e-08,11.764841817084
virus_comp_3253_cycle_1_5,0.0714484305458951,0.139047399561904,6.80275900595138,1.47302894690982e-09,6.54326153803463e-08,11.5774378152714
virus_comp_17991_cycle_1_16,0.0806953929885201,0.208382473205784,6.97487770498971,1.67564090035322e-09,6.96817051008589e-08,11.5081125680294
virus_comp_2344_cycle_1_4,0.106630249420013,0.529155514427597,6.74669158487533,1.59793885986274e-09,6.78950326435157e-08,11.5046805105102
virus_comp_169_cycle_1_8,0.102740082297773,0.585907508374644,6.5961881973379,1.56623576408984e-09,6.78950326435157e-08,11.4812714788001
virus_comp_17979_cycle_1_3,0.0832589559405761,0.229874036799309,6.86311858757865,1.67097325753774e-09,6.96817051008589e-08,11.4808731868797
virus_comp_609_cycle_1_4,0.113248560795553,0.356501418438178,7.44415700367522,1.96371748163673e-09,7.41675629924635e-08,11.4746357406237
edge_1990_1,0.0692407063996529,0.229877716503064,6.46900252697383,1.51140963809581e-09,6.638314916086e-08,11.4595902217752
virus_comp_18230_cycle_1_4,0.0741028915886123,0.190962572648901,6.80010639784138,1.71044785078004e-09,6.99190193949832e-08,11.4428000570388
