"orf_name","adj_p_val","log_fc","in_heatmap"
"virus_comp_6037_cycle_1_4",0.000324010873230522,0.0801960083963572,TRUE
"virus_comp_155_cycle_2_156",0.000385153479090663,0.077299105836678,TRUE
"virus_comp_126_cycle_1_194",0.000359854717146707,0.0985740418698763,TRUE
"virus_comp_4360_cycle_1_5",0.000324010873230522,0.0821282809370303,TRUE
"edge_187_1",0.000324010873230522,0.0825284722827865,TRUE
"virus_comp_18259_cycle_1_6",0.000325032128699575,0.056073239797885,TRUE
"virus_comp_3811_cycle_1_8",0.000357566617180241,0.0779595628251032,TRUE
"virus_comp_81_cycle_1_2",0.000327155749764766,0.0796882361587561,TRUE
"virus_comp_155_cycle_2_115",0.000391863674771834,0.0812296625156394,TRUE
"virus_comp_155_cycle_2_73",0.000393721959908005,0.077530048197472,TRUE
"virus_comp_18020_cycle_1_14",0.000325032128699575,0.0687811100919343,TRUE
"edge_1291_133",0.000385153479090663,0.0930749483202528,TRUE
"virus_comp_2109_cycle_1_3",0.000385153479090663,0.105995451696416,TRUE
"virus_comp_126_cycle_1_162",0.000377728940004698,0.0843266352564174,TRUE
"virus_comp_18134_cycle_1_3",0.000326872699604312,0.081595574274541,TRUE
"virus_comp_2263_cycle_1_7",0.000359854717146707,0.0861045442649378,TRUE
"virus_comp_7998_cycle_1_6",0.000349183288025635,0.0814979821917088,TRUE
"virus_comp_69_cycle_1_23",0.00038901171891823,0.0792345089905104,TRUE
"virus_comp_2774_cycle_1_1",0.000442514850715276,0.081058126585401,TRUE
"virus_comp_126_cycle_1_153",0.000404536738099947,0.0927680688787409,TRUE
"virus_comp_2438_cycle_1_2",0.000358902952412633,0.0878400821528453,TRUE
"edge_4_7",0.000340261747780354,0.0837596541304456,TRUE
"virus_comp_501_cycle_1_8",0.000381453217254271,0.0751095876652014,TRUE
"virus_comp_17794_cycle_1_1",0.000346318677561306,0.0726720631210733,TRUE
"virus_comp_490_cycle_1_4",0.000379983537152993,0.0928223848019328,TRUE
"virus_comp_126_cycle_1_209",0.000391863674771834,0.10410615859186,TRUE
"edge_1468_18",0.000385153479090663,0.0743310505674991,TRUE
"virus_comp_155_cycle_2_103",0.000434381668665383,0.0778765362411019,TRUE
"virus_comp_1727_cycle_1_2",0.000385153479090663,0.106886081574331,TRUE
"virus_comp_18441_cycle_1_2",0.000352197567159971,0.0530967685471464,TRUE
"virus_comp_551_cycle_1_22",0.00051705980785314,0.100545638932149,TRUE
"virus_comp_126_cycle_1_221",0.000411934398701385,0.0864552035288322,TRUE
"virus_comp_733_cycle_1_35",0.000359854717146707,0.0727326806548511,TRUE
"virus_comp_733_cycle_1_36",0.000362024367172943,0.076724081337408,TRUE
"virus_comp_155_cycle_2_90",0.000452292308116564,0.0771762903239973,TRUE
"virus_comp_6059_cycle_1_2",0.000434381668665383,0.121280120687954,TRUE
"virus_comp_18230_cycle_1_4",0.000392125543278757,0.0699897900423984,TRUE
"edge_1847_44",0.000482251692242483,0.0866460211522408,TRUE
"virus_comp_2188_cycle_1_5",0.000416466948209535,0.0765401172150249,TRUE
"virus_comp_17831_cycle_1_10",0.000491219703717949,0.0867422988709105,TRUE
"edge_1847_23",0.000487310528636892,0.0911300319507356,TRUE
"virus_comp_2089_cycle_1_7",0.00047421181675175,0.124580456815883,TRUE
"virus_comp_808_cycle_4_15",0.000385153479090663,0.0810054594753958,TRUE
"virus_comp_1097_cycle_1_8",0.000496489822921268,0.0955775306624834,TRUE
"virus_comp_155_cycle_2_150",0.000438402910289647,0.0737111509585764,TRUE
"virus_comp_155_cycle_2_118",0.000468902212831871,0.0776665689312517,TRUE
"virus_comp_2931_cycle_1_1",0.000391863674771834,0.0741928140946104,TRUE
"virus_comp_1260_cycle_2_15",0.000385153479090663,0.118295820549441,TRUE
"virus_comp_18131_cycle_1_6",0.00039442078573413,0.0678010053045928,TRUE
"virus_comp_18131_cycle_1_2",0.000388747657675796,0.0598008841957452,TRUE
"virus_comp_126_cycle_1_8",0.000434381668665383,0.0868917566897823,TRUE
"virus_comp_6640_cycle_1_1",0.000442802929090302,0.0994919408120352,TRUE
"virus_comp_174_cycle_1_3",0.000461572889972181,0.115251150667593,TRUE
"edge_1847_38",0.0005061792849238,0.0878377083181689,TRUE
"virus_comp_155_cycle_2_110",0.000483006830006477,0.0791311609279137,TRUE
"virus_comp_1625_cycle_1_2",0.00046244536938548,0.0897642692558432,TRUE
"virus_comp_2343_cycle_1_4",0.000464370538656319,0.0956069680401772,TRUE
"edge_295_56",0.000393721959908005,0.0751580682187361,TRUE
"virus_comp_126_cycle_1_208",0.000438402910289647,0.109880208428862,TRUE
"virus_comp_462_cycle_1_6",0.000388747657675796,0.0654628775534156,TRUE
"virus_comp_1069_cycle_1_2",0.000391863674771834,0.0868355832859406,TRUE
"virus_comp_733_cycle_1_31",0.000393758278555282,0.0685314009011692,TRUE
"virus_comp_2383_cycle_1_7",0.000412725899308452,0.0984802486469277,TRUE
"virus_comp_126_cycle_1_127",0.000468902212831871,0.0914863820999792,TRUE
"virus_comp_4511_cycle_1_1",0.000457324645102525,0.0727880954262804,TRUE
"virus_comp_18196_cycle_1_7",0.000420527412672916,0.0985520970382098,TRUE
"virus_comp_733_cycle_1_40",0.000403684126598061,0.0789416611660257,TRUE
"virus_comp_17970_cycle_1_39",0.000438402910289647,0.0751899210944217,TRUE
"virus_comp_296_cycle_1_4",0.000526792054379976,0.0886536593600771,TRUE
"virus_comp_17985_cycle_1_1",0.000406705949635505,0.0823745627864,TRUE
"edge_4_8",0.000430554622399677,0.0663408495717129,TRUE
"virus_comp_62_cycle_1_38",0.000416466948209535,0.0586048015157681,TRUE
"virus_comp_169_cycle_1_5",0.0005061792849238,0.112468613856351,TRUE
"virus_comp_9525_cycle_1_3",0.00046244536938548,0.0593546631307725,TRUE
"virus_comp_163_cycle_1_27",0.000531500422050179,0.0780513975865896,TRUE
"edge_1847_7",0.000557476476609036,0.0903029718126677,TRUE
"virus_comp_1898_cycle_1_1",0.000429337570533168,0.0551795095832066,TRUE
"virus_comp_126_cycle_1_196",0.000487310528636892,0.108031881952943,TRUE
"virus_comp_155_cycle_2_117",0.000510620765345325,0.0742186073111984,TRUE
"virus_comp_4247_cycle_1_6",0.000536247046101013,0.0827606552412912,TRUE
"virus_comp_126_cycle_1_9",0.00050852091773714,0.0931150015640066,TRUE
"edge_4_6",0.000438402910289647,0.0788099034481836,TRUE
"virus_comp_2191_cycle_1_6",0.000468424462589271,0.0694409187911486,TRUE
"virus_comp_2753_cycle_1_6",0.00058565873357681,0.0845000660871429,TRUE
"virus_comp_126_cycle_1_104",0.000525796823287545,0.0917841575539934,TRUE
"virus_comp_6037_cycle_1_6",0.000483005467387662,0.0761039257308733,TRUE
"virus_comp_1260_cycle_2_10",0.00046488542766657,0.0899979114231418,TRUE
"virus_comp_2109_cycle_1_1",0.000576101883197605,0.100414195967185,TRUE
"virus_comp_733_cycle_1_29",0.000471094936303537,0.0735970690368658,TRUE
"virus_comp_597_cycle_1_2",0.000601082857983525,0.0857539440854465,TRUE
"virus_comp_757_cycle_1_48",0.00050852091773714,0.0751450410425975,TRUE
"virus_comp_2063_cycle_1_6",0.000651903092873276,0.0933694805577475,TRUE
"virus_comp_16658_cycle_1_2",0.00048229024858985,0.072712316999975,TRUE
"virus_comp_126_cycle_1_195",0.000540481174186463,0.0897759301276732,TRUE
"virus_comp_2173_cycle_1_5",0.000491406010874482,0.0663127975673671,TRUE
"virus_comp_391_cycle_1_1",0.000531500422050179,0.0963685210474143,TRUE
"virus_comp_135_cycle_1_6",0.000583578381055076,0.116049831687793,TRUE
"virus_comp_18055_cycle_1_12",0.000489922112294899,0.0824342894135929,TRUE
"edge_4_9",0.00050852091773714,0.0618179305289698,TRUE
"virus_comp_757_cycle_1_62",0.000531500422050179,0.0746111065047975,TRUE
"virus_comp_296_cycle_1_5",0.000595389139904428,0.0896137075272785,TRUE
"virus_comp_384_cycle_1_2",0.000525181983098367,0.112648692559292,TRUE
"edge_1847_31",0.000648083435639736,0.0894515525495972,TRUE
"edge_1512_9",0.000585861287658125,0.0590057186423745,TRUE
"virus_comp_126_cycle_1_80",0.000583335954117959,0.0910558217626958,TRUE
"virus_comp_2340_cycle_1_5",0.000523034563071679,0.100523051168724,TRUE
"virus_comp_2239_cycle_1_9",0.000684229208465843,0.0843369032906016,TRUE
"virus_comp_590_cycle_2_55",0.000651903092873276,0.0865202107132351,TRUE
"edge_1987_4",0.000534128113749492,0.0889632983603691,TRUE
"virus_comp_1045_cycle_1_5",0.000681486460059344,0.12384856818728,TRUE
"virus_comp_729_cycle_1_61",0.000526892999902006,0.0738117299991202,TRUE
"virus_comp_126_cycle_1_92",0.000600681306298696,0.0948112447787944,TRUE
"virus_comp_2465_cycle_1_4",0.000651903092873276,0.0899989285593322,TRUE
"virus_comp_17920_cycle_1_22",0.000537763581187157,0.0879697104327167,TRUE
"virus_comp_475_cycle_1_11",0.000651903092873276,0.0838758082729266,TRUE
"edge_2104_3",0.000534377525188962,0.0681759727746074,TRUE
"virus_comp_5946_cycle_1_4",0.00058565873357681,0.0734931663935275,TRUE
"virus_comp_126_cycle_1_113",0.000612594539859706,0.0957863430930396,TRUE
"edge_4_24",0.000531500422050179,0.0731359975747122,TRUE
"virus_comp_475_cycle_1_10",0.000659851907847869,0.0869971898934534,TRUE
"virus_comp_568_cycle_1_32",0.000531500422050179,0.0696255044531278,TRUE
"virus_comp_2394_cycle_1_4",0.000562009104323244,0.0846930005308241,TRUE
"virus_comp_152_cycle_1_8",0.000640136589088713,0.117873066514824,TRUE
"virus_comp_18153_cycle_1_11",0.000583335954117959,0.0954999411498833,TRUE
"virus_comp_155_cycle_2_95",0.000696648775678953,0.0756776610103331,TRUE
"virus_comp_155_cycle_2_147",0.000659851907847869,0.0766811146083612,TRUE
"virus_comp_2640_cycle_1_5",0.000568325359292171,0.0956730589911222,TRUE
"virus_comp_2028_cycle_1_8",0.00058565873357681,0.0797935833277788,TRUE
"edge_1468_14",0.000536247046101013,0.0862552317450498,TRUE
"virus_comp_2233_cycle_1_3",0.000747850605878372,0.10365307089246,TRUE
"virus_comp_2375_cycle_1_6",0.000583578381055076,0.097250849156609,TRUE
"virus_comp_2089_cycle_1_3",0.000651903092873276,0.117043946134628,TRUE
"virus_comp_2375_cycle_1_9",0.000721760673777585,0.09361639793704,TRUE
"virus_comp_126_cycle_1_103",0.00063721247067269,0.0957364963860932,TRUE
"virus_comp_2089_cycle_1_11",0.000681486460059344,0.122612000698491,TRUE
"edge_48754_8",0.000667780806615285,0.088453696872793,TRUE
"virus_comp_126_cycle_1_218",0.000640136589088713,0.0912394405992004,TRUE
"edge_1468_54",0.00054896492301082,0.0563285864733108,TRUE
"virus_comp_2649_cycle_1_9",0.000681486460059344,0.0935093958538422,TRUE
"edge_1468_72",0.000548243526359629,0.0848539096212492,TRUE
"edge_4_70",0.000553107802569711,0.0847020335603773,TRUE
"virus_comp_126_cycle_1_147",0.000651903092873276,0.0971891436576726,TRUE
"virus_comp_1898_cycle_1_12",0.000562009104323244,0.0543293290242746,TRUE
"virus_comp_2089_cycle_1_9",0.000721546217393259,0.121572028183748,TRUE
"virus_comp_126_cycle_1_137",0.000648353653255924,0.102777253646717,TRUE
"virus_comp_7998_cycle_1_1",0.000583578381055076,0.0826449193595802,TRUE
"edge_1468_57",0.000578540348033807,0.0915006813827962,TRUE
"edge_4_66",0.000562009104323244,0.0778992491871883,TRUE
"virus_comp_62_cycle_1_41",0.000598898802675046,0.0583314445759014,TRUE
"virus_comp_62_cycle_1_13",0.000576101883197605,0.0532867111139796,TRUE
"edge_4_49",0.000571445634948712,0.0908166324648596,TRUE
"virus_comp_6059_cycle_1_1",0.000673211974444128,0.111450053868544,TRUE
"virus_comp_3629_cycle_1_1",0.000664253220849805,0.0766186946421711,TRUE
"virus_comp_8065_cycle_1_3",0.000583578381055076,0.0825563778115927,TRUE
"virus_comp_1102_cycle_1_8",0.000687723050750649,0.0880364810846609,TRUE
"virus_comp_18020_cycle_1_3",0.000583578381055076,0.0749278904238234,TRUE
"virus_comp_357_cycle_1_8",0.000583578381055076,0.078173177567293,TRUE
"virus_comp_18364_cycle_1_1",0.000576101883197605,0.0635366880044997,TRUE
"virus_comp_2063_cycle_1_2",0.000776166685371542,0.0928981124572458,TRUE
"virus_comp_597_cycle_1_5",0.000729955230374181,0.0844051986817591,TRUE
"virus_comp_155_cycle_2_108",0.000674779891222791,0.0724199084738819,TRUE
"virus_comp_2709_cycle_1_4",0.000747850605878372,0.096557537096992,TRUE
"virus_comp_2170_cycle_1_10",0.000601082857983525,0.0736607834227786,TRUE
"virus_comp_6059_cycle_1_5",0.000681486460059344,0.122926937122111,TRUE
"virus_comp_152_cycle_1_7",0.000681486460059344,0.111546928357524,TRUE
"edge_1847_22",0.000732207321063863,0.0873730519472165,TRUE
"virus_comp_17832_cycle_1_2",0.000651903092873276,0.0913835003671843,TRUE
"virus_comp_2506_cycle_1_5",0.000595389139904428,0.0792155107543804,TRUE
"virus_comp_499_cycle_1_1",0.000676546790029223,0.0681197593081265,TRUE
"edge_1468_23",0.000595389139904428,0.0895586075878873,TRUE
"edge_1515_2",0.000640136589088713,0.0774413722709949,TRUE
"edge_1495_14",0.000762799344002172,0.0946326262105282,TRUE
"virus_comp_6059_cycle_1_4",0.000696648775678953,0.119427917053184,TRUE
"virus_comp_7540_cycle_1_4",0.000609781574689811,0.0851543585061699,TRUE
"edge_4_20",0.000598898802675046,0.0700217350005539,TRUE
"virus_comp_126_cycle_1_182",0.000681486460059344,0.104210405402578,TRUE
"virus_comp_2063_cycle_1_7",0.000823058745175527,0.0895602669989667,TRUE
"virus_comp_169_cycle_1_4",0.000720961274224024,0.11611852749787,TRUE
"edge_1515_32",0.000653234015497488,0.0781626400531647,TRUE
"virus_comp_126_cycle_1_51",0.000709185095371896,0.0934788881331103,TRUE
"virus_comp_8731_cycle_1_4",0.000683471317580812,0.0691115781224666,TRUE
"virus_comp_169_cycle_1_7",0.000733948316825804,0.116337646569617,TRUE
"virus_comp_138_cycle_1_2",0.00073145679898696,0.121220402762547,TRUE
"virus_comp_6955_cycle_1_4",0.000681486460059344,0.0978139847552894,TRUE
"virus_comp_17732_cycle_1_1",0.000732207321063863,0.102212444441142,TRUE
"virus_comp_155_cycle_2_155",0.000723611165543528,0.0752275853426752,TRUE
"edge_1512_47",0.000683402783449897,0.0918249002360223,TRUE
"virus_comp_18200_cycle_1_4",0.000756144190374153,0.0822898183929378,TRUE
"virus_comp_391_cycle_1_22",0.000751196253623159,0.0730917681044666,TRUE
"virus_comp_3_cycle_1_7",0.000651903092873276,0.0619916457951393,TRUE
"virus_comp_808_cycle_4_35",0.000659557678047648,0.0781819125170336,TRUE
"virus_comp_62_cycle_1_7",0.000651903092873276,0.0550796371311545,TRUE
"virus_comp_163_cycle_1_25",0.00077663175085878,0.0775420502914636,TRUE
"edge_4_55",0.000648083435639736,0.0837824438363471,TRUE
"virus_comp_1470_cycle_1_2",0.00068272575043732,0.0579627938253028,TRUE
"virus_comp_2063_cycle_1_3",0.000894624844546641,0.0890181615518408,TRUE
"virus_comp_126_cycle_1_192",0.000747850605878372,0.0908011367149511,TRUE
"virus_comp_733_cycle_1_1",0.000681486460059344,0.063691016053131,TRUE
"virus_comp_1935_cycle_1_1",0.000680003091987556,0.0636843123580325,TRUE
"virus_comp_2527_cycle_1_12",0.000674779891222791,0.0953136747609068,TRUE
"virus_comp_3264_cycle_1_1",0.000817873461364623,0.109782359151345,TRUE
"edge_1468_37",0.000676546790029223,0.0952405768418181,TRUE
"virus_comp_174_cycle_1_2",0.000776166685371542,0.117059951603008,TRUE
"edge_4_31",0.000688859374688777,0.068355142808437,TRUE
"virus_comp_36_cycle_2_2",0.000674779891222791,0.0811765307951315,TRUE
"edge_1847_25",0.000910405550680272,0.0863279048278959,TRUE
"virus_comp_155_cycle_2_104",0.000815231707592008,0.0812834586300131,TRUE
"virus_comp_3629_cycle_1_5",0.00071309515963738,0.0654995234164279,TRUE
"virus_comp_18153_cycle_1_10",0.000805051776299974,0.105882091305479,TRUE
"virus_comp_152_cycle_1_5",0.000792919227449315,0.107719883517194,TRUE
"edge_1468_43",0.000687723050750649,0.0928142661206448,TRUE
"virus_comp_2500_cycle_1_6",0.000864250761634575,0.0939812350261509,TRUE
"edge_3278_1",0.000693312628293826,0.0802773976246414,TRUE
"virus_comp_126_cycle_1_3",0.000776166685371542,0.0825172552498314,TRUE
"virus_comp_733_cycle_1_30",0.000681486460059344,0.0645161787737063,TRUE
"virus_comp_2382_cycle_1_7",0.00077663175085878,0.0782638236884092,TRUE
"virus_comp_169_cycle_1_11",0.000797378035233188,0.103582159121467,TRUE
"virus_comp_1073_cycle_1_9",0.000687723050750649,0.0665259938015674,TRUE
"virus_comp_18153_cycle_1_4",0.000988002271171934,0.0888661941407849,TRUE
"virus_comp_126_cycle_1_84",0.000821184061495729,0.0898570275061887,TRUE
"virus_comp_5098_cycle_1_3",0.00092803239655395,0.0836968710363247,TRUE
"virus_comp_152_cycle_1_2",0.000816315172210623,0.119875813970292,TRUE
"virus_comp_590_cycle_2_2",0.000796449989446947,0.0853898946298667,TRUE
"virus_comp_18153_cycle_1_3",0.00100722909609237,0.0895293786994793,TRUE
"edge_1847_34",0.000892275848992829,0.0886320170433492,TRUE
"virus_comp_7214_cycle_1_3",0.000694937587903896,0.0691424181779288,TRUE
"virus_comp_1925_cycle_1_4",0.000687723050750649,0.0596450106071984,TRUE
"virus_comp_155_cycle_2_107",0.000864711017933341,0.0788446756881118,TRUE
"edge_1847_12",0.000912449569827115,0.0915301453557286,TRUE
"virus_comp_2640_cycle_1_3",0.000698934489811999,0.0592566622635766,TRUE
"virus_comp_34_cycle_1_8",0.000711793684067024,0.0539211818887112,TRUE
"virus_comp_62_cycle_1_1",0.000730270505439472,0.0607807980471152,TRUE
"virus_comp_18259_cycle_1_1",0.000751196253623159,0.064567878666134,TRUE
"virus_comp_99_cycle_1_2",0.000741226594225092,0.0941649898831356,TRUE
"virus_comp_752_cycle_1_10",0.000785329180900917,0.0880732690389457,TRUE
"virus_comp_2343_cycle_1_6",0.000912615682981058,0.0908174316748703,TRUE
"virus_comp_2063_cycle_1_8",0.000982324941696905,0.0907899668970162,TRUE
"edge_1468_83",0.000730270505439472,0.105253069926033,TRUE
"edge_3739_21",0.000723393973564874,0.0578526171920264,TRUE
"virus_comp_590_cycle_2_58",0.000883705561813111,0.0843197963198767,TRUE
"virus_comp_17959_cycle_1_1",0.000944328921978098,0.0941100262210023,TRUE
"virus_comp_152_cycle_1_6",0.000877301536297404,0.118443303105317,TRUE
"virus_comp_155_cycle_2_152",0.000912449569827115,0.0776685467735481,TRUE
"virus_comp_155_cycle_2_87",0.00092803239655395,0.0781386646161754,TRUE
"edge_1468_30",0.000827714272923003,0.067119635774089,TRUE
"edge_1468_65",0.000829451113384326,0.0655573118315769,TRUE
"edge_1847_9",0.0010291496924944,0.0860533417126356,TRUE
"virus_comp_1260_cycle_2_5",0.000776166685371542,0.0981260462351434,TRUE
"virus_comp_16658_cycle_1_1",0.000762799344002172,0.0822941861556583,TRUE
"virus_comp_167_cycle_1_1",0.000912449569827115,0.119085857751822,TRUE
"virus_comp_62_cycle_1_20",0.000827714272923003,0.0589713656770198,TRUE
"virus_comp_699_cycle_1_14",0.000762799344002172,0.0748806833252306,TRUE
"edge_2044_9",0.000762799344002172,0.0665580859063702,TRUE
"edge_1468_44",0.000762951628405895,0.0806370144618266,TRUE
"virus_comp_2063_cycle_1_9",0.00104471865542857,0.0916896115124239,TRUE
"virus_comp_1505_cycle_1_5",0.000848410519992844,0.0586767000417649,TRUE
"virus_comp_126_cycle_1_37",0.000892275848992829,0.0961957445604146,TRUE
"virus_comp_17860_cycle_1_59",0.000788589636258693,0.0641645558452613,TRUE
"virus_comp_155_cycle_2_157",0.000946061227318641,0.0739041295071119,TRUE
"virus_comp_2063_cycle_1_1",0.00105137481081575,0.0905021626004546,TRUE
"virus_comp_169_cycle_1_8",0.000927098588843536,0.104481150412469,TRUE
"virus_comp_18126_cycle_1_4",0.000892275848992829,0.10268163317852,TRUE
"edge_1990_1",0.000786402147567722,0.0652942869939441,TRUE
"virus_comp_9870_cycle_1_4",0.000913522163241036,0.0725273949036208,TRUE
"virus_comp_155_cycle_1_188",0.000967579397126476,0.0776048099719393,TRUE
"virus_comp_1613_cycle_1_4",0.000964499122453393,0.0827236408487273,TRUE
"edge_1468_33",0.00080556314355667,0.0841948605323135,TRUE
"edge_1468_41",0.000818233206177878,0.0978170717392897,TRUE
"virus_comp_3226_cycle_1_8",0.000949729692565656,0.0725949747051862,TRUE
"virus_comp_155_cycle_2_56",0.000982324941696905,0.0778208090829227,TRUE
"virus_comp_17819_cycle_1_1",0.000886047253696015,0.118625193308802,TRUE
"edge_1468_77",0.000817873461364623,0.081311898696104,TRUE
"virus_comp_1830_cycle_1_4",0.000823058745175527,0.0814315723972133,TRUE
"edge_1468_16",0.00080556314355667,0.0802499444335544,TRUE
"edge_4_52",0.000816919624825135,0.0943903967818394,TRUE
"virus_comp_2391_cycle_1_8",0.00111252527053242,0.082340214008895,TRUE
"virus_comp_126_cycle_1_91",0.000946061227318641,0.0970228102043812,TRUE
"virus_comp_2106_cycle_1_4",0.00100818958865568,0.111172707787494,TRUE
"virus_comp_5915_cycle_1_5",0.000982324941696905,0.0881925486836007,TRUE
"edge_1847_40",0.00104907319931228,0.0804084993353338,TRUE
"virus_comp_18353_cycle_1_1",0.000838787316810597,0.0607756036898205,TRUE
"virus_comp_17860_cycle_1_54",0.000889534129644784,0.0928698924325783,TRUE
"virus_comp_14288_cycle_1_2",0.00111275568715567,0.0916367985402764,TRUE
"edge_1633_5",0.000962054911493829,0.0825563866455365,TRUE
"edge_4_67",0.000883705561813111,0.0644874527681873,TRUE
"virus_comp_2223_cycle_1_10",0.000962054911493829,0.103614679195593,TRUE
"virus_comp_169_cycle_1_9",0.00102627647237077,0.115992857601471,TRUE
"virus_comp_1260_cycle_2_1",0.000875732219586262,0.0956949984952345,TRUE
"edge_1847_10",0.00107184354048211,0.0810990716893142,TRUE
"edge_48732_29",0.000959853642926994,0.0698521438050912,TRUE
"edge_1847_27",0.00117128164369339,0.0813088175107907,TRUE
"virus_comp_2344_cycle_1_4",0.00104471865542857,0.105973918944044,TRUE
"edge_1847_28",0.00117549128952869,0.0821522580306755,TRUE
"virus_comp_2438_cycle_1_12",0.000916899833810944,0.0857221534249771,TRUE
"edge_1847_21",0.00119039290241426,0.0830371988073815,TRUE
"virus_comp_3109_cycle_1_6",0.000988002271171934,0.0858965845663302,TRUE
"virus_comp_155_cycle_2_41",0.00105764724908315,0.071700908100515,TRUE
"virus_comp_17970_cycle_1_1",0.000949462972343059,0.073171697550035,TRUE
"virus_comp_11007_cycle_1_4",0.00104471865542857,0.105053074741062,TRUE
"virus_comp_195_cycle_1_171",0.00106271407013925,0.0748291708263975,TRUE
"virus_comp_18196_cycle_1_3",0.000924279612756239,0.123825376308528,TRUE
"virus_comp_17785_cycle_1_2",0.000988002271171934,0.0836790631646866,TRUE
"virus_comp_1152_cycle_1_10",0.000934470193119615,0.0586603230149772,TRUE
"virus_comp_152_cycle_1_9",0.00106271407013925,0.0973647115398532,TRUE
"virus_comp_174_cycle_1_4",0.00105900044881327,0.112547966599943,TRUE
"edge_1594_34",0.000962054911493829,0.0629597454708508,TRUE
"edge_4_19",0.000944328921978098,0.0744194868570073,TRUE
"virus_comp_2530_cycle_1_7",0.000934470193119615,0.115654469210593,TRUE
"virus_comp_10749_cycle_1_2",0.000981537241898566,0.0641130344057704,TRUE
"edge_61_6",0.000946061227318641,0.0631014970199228,TRUE
"virus_comp_2223_cycle_1_5",0.000944328921978098,0.0758177896693582,TRUE
"virus_comp_155_cycle_2_47",0.00111275568715567,0.0773330525140215,TRUE
"virus_comp_1045_cycle_1_2",0.000969570590961199,0.115128678392945,TRUE
"virus_comp_73_cycle_1_13",0.000934470193119615,0.0634103527384306,TRUE
"edge_1468_68",0.00104471865542857,0.0629142653941971,TRUE
"virus_comp_169_cycle_1_12",0.00108225309431588,0.101977590674218,TRUE
"edge_1476_1",0.000962054911493829,0.0786916833597752,TRUE
"virus_comp_174_cycle_1_1",0.00108333779854535,0.109758389308375,TRUE
"virus_comp_36_cycle_2_21",0.000944328921978098,0.0797711573971058,TRUE
"virus_comp_808_cycle_4_44",0.000962054911493829,0.0755678522762794,TRUE
"edge_1847_26",0.00127473204141117,0.0836377313266985,TRUE
"edge_1847_18",0.00127480720855324,0.0836468058765465,TRUE
"virus_comp_17787_cycle_1_1",0.000949462972343059,0.0657378989084931,TRUE
"virus_comp_2332_cycle_1_9",0.00108225309431588,0.0798900107945675,TRUE
"virus_comp_34_cycle_1_12",0.000944328921978098,0.0534356036789333,TRUE
"edge_1845_43",0.00111275568715567,0.0760652997375174,TRUE
"virus_comp_36_cycle_2_78",0.000946061227318641,0.0748747413581698,TRUE
"virus_comp_2739_cycle_1_1",0.00125372375733322,0.09368860455256,TRUE
"virus_comp_288_cycle_1_1",0.00119048601329081,0.093943818036076,TRUE
"virus_comp_1260_cycle_2_14",0.000981537241898566,0.0986885242947151,TRUE
"edge_2254_3",0.00108333779854535,0.0786945623392864,TRUE
"virus_comp_597_cycle_1_3",0.00129191446954882,0.0820770256681679,TRUE
"virus_comp_593_cycle_1_69",0.00129191446954882,0.0870543685425726,TRUE
"edge_1847_17",0.00130264427932312,0.083729002018991,TRUE
"virus_comp_6161_cycle_1_4",0.000982324941696905,0.089370364681649,TRUE
"virus_comp_11746_cycle_1_4",0.00130264427932312,0.079818204294817,TRUE
"virus_comp_4360_cycle_1_1",0.00142014870296863,0.0816780661330261,TRUE
"virus_comp_17849_cycle_1_14",0.0010302947948185,0.0711684311482922,TRUE
"virus_comp_2063_cycle_1_4",0.00132592616988396,0.089004342250206,TRUE
"virus_comp_148_cycle_1_3",0.00119048601329081,0.0863455955922805,TRUE
"edge_4_14",0.00101037999832854,0.0736733821889384,TRUE
"virus_comp_2345_cycle_1_7",0.00107866796146407,0.0866450163916048,TRUE
"edge_1847_35",0.00133405318298511,0.0829875741786629,TRUE
"edge_4_63",0.000988002271171934,0.0992268469558473,TRUE
"edge_4_18",0.000984716860797786,0.0831931862749982,TRUE
"virus_comp_17772_cycle_1_1",0.000989138849461245,0.0603186074838267,TRUE
"virus_comp_733_cycle_1_28",0.00101207211047385,0.0783028707013888,TRUE
"virus_comp_16174_cycle_1_2",0.00104471865542857,0.0624365199893442,TRUE
"virus_comp_18230_cycle_1_3",0.00104471865542857,0.054858395058172,TRUE
"virus_comp_149_cycle_1_9",0.00127706056274746,0.0999117756845127,TRUE
"virus_comp_4442_cycle_1_2",0.00104471865542857,0.0683319262845009,TRUE
"virus_comp_383_cycle_1_3",0.00115060385445129,0.112040726110328,TRUE
"virus_comp_18230_cycle_1_2",0.00111668598651909,0.0598312169537254,TRUE
"virus_comp_8731_cycle_1_1",0.00101543071930754,0.0623994651473255,TRUE
"virus_comp_155_cycle_2_126",0.00124842476638561,0.0779345299993644,TRUE
"virus_comp_4695_cycle_1_3",0.00120098242375903,0.0903831806604655,TRUE
"edge_1468_45",0.00101543071930754,0.083126619501126,TRUE
"virus_comp_126_cycle_1_204",0.00117448302535083,0.0940999111452069,TRUE
"virus_comp_608_cycle_1_2",0.00137629349074108,0.0811335104747453,TRUE
"virus_comp_1927_cycle_1_6",0.00101543071930754,0.052681228244874,TRUE
"virus_comp_135_cycle_1_5",0.00120992019465302,0.105895096039113,TRUE
"edge_2658_1",0.00106194957412239,0.0805881495834872,TRUE
"virus_comp_3732_cycle_1_5",0.00104714093159348,0.0619575319442909,TRUE
