"effect","component","term","estimate","std.error","statistic","p.value","gene","timepoint","comparison"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.223825119818837,NA,NA,NA,"virus_comp_17809_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-9.58771000510309,NA,NA,NA,"virus_comp_17896_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.49700017265466,NA,NA,NA,"virus_comp_17903_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-34.0013444516949,NA,NA,NA,"virus_comp_18095_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.0673339567127559,NA,NA,NA,"virus_comp_18166_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-54.9271159708472,NA,NA,NA,"virus_comp_18182_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-2.60520394638445,NA,NA,NA,"virus_comp_18240_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.344974377703608,NA,NA,NA,"virus_comp_18253_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",54.6349317357896,NA,NA,NA,"virus_comp_18276_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.74585935873796,NA,NA,NA,"virus_comp_18547_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-34.7418677262275,NA,NA,NA,"virus_comp_1888_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.35264027164317,41.2208377362194,-0.00855490307838447,0.993174258173234,"virus_comp_2033_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-7.98137740291997,NA,NA,NA,"virus_comp_2097_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",2.10487632792863,NA,NA,NA,"virus_comp_2195_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.02699995709823,NA,NA,NA,"virus_comp_2270_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.33828640108151,NA,NA,NA,"virus_comp_2383_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.255909304459825,NA,NA,NA,"virus_comp_2394_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.20924984061837,NA,NA,NA,"virus_comp_2438_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",8.25824760828636,NA,NA,NA,"virus_comp_2475_cycle_5","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",8.21213046454173,NA,NA,NA,"virus_comp_2476_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",17.4629743600886,NA,NA,NA,"virus_comp_2477_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.0594021613516738,NA,NA,NA,"virus_comp_254_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-123.105326997819,NA,NA,NA,"virus_comp_2664_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-8.40842698819675,69.6353132747445,-0.120749467371842,0.90388947632032,"virus_comp_280_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-17.3601492404408,NA,NA,NA,"virus_comp_315_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",19.8711662745597,NA,NA,NA,"virus_comp_3464_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.12529553294476,NA,NA,NA,"virus_comp_3571_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-25.3557025616518,NA,NA,NA,"virus_comp_3629_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.242459522987184,NA,NA,NA,"virus_comp_4251_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-13.6600652812007,NA,NA,NA,"virus_comp_4442_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-70.5030106696995,NA,NA,NA,"virus_comp_491_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.77601182635267,NA,NA,NA,"virus_comp_5023_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-6.5490698191078,NA,NA,NA,"virus_comp_5117_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",16.1085082629315,NA,NA,NA,"virus_comp_5225_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-40.5030347439888,NA,NA,NA,"virus_comp_54_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",28.7505999515594,NA,NA,NA,"virus_comp_545_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.15373411811985,NA,NA,NA,"virus_comp_5552_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.863131565996041,NA,NA,NA,"virus_comp_586_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",26.9045151328577,NA,NA,NA,"virus_comp_6059_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.758033690302617,NA,NA,NA,"virus_comp_637_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.458996632609432,NA,NA,NA,"virus_comp_6408_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",18.1020458658717,NA,NA,NA,"virus_comp_6559_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.599909813041527,NA,NA,NA,"virus_comp_684_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",19.6120337370831,NA,NA,NA,"virus_comp_6916_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",34.5744578903893,NA,NA,NA,"virus_comp_7041_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-35.2379930432231,NA,NA,NA,"virus_comp_7214_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.493944760933241,NA,NA,NA,"virus_comp_73_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-45.9524463911055,NA,NA,NA,"virus_comp_7718_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-18.7756774505832,NA,NA,NA,"virus_comp_778_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.12581932693772,NA,NA,NA,"virus_comp_7974_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",212.290756082893,NA,NA,NA,"virus_comp_808_cycle_4","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.09147857228203,NA,NA,NA,"virus_comp_809_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",27.6267738056891,NA,NA,NA,"virus_comp_810_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-27.1700014918156,NA,NA,NA,"virus_comp_8200_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.174925460499696,NA,NA,NA,"virus_comp_8241_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.98193132679229,NA,NA,NA,"virus_comp_8506_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",27.9166388352824,NA,NA,NA,"virus_comp_86_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-19.6943640232409,NA,NA,NA,"virus_comp_873_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",1.70110480464559,NA,NA,NA,"virus_comp_876_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",44.9478027074763,NA,NA,NA,"virus_comp_88_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.729337606047807,NA,NA,NA,"virus_comp_911_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.36527488596686,NA,NA,NA,"virus_comp_9132_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.02990580420665,NA,NA,NA,"virus_comp_936_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.361455753380704,NA,NA,NA,"virus_comp_9749_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.200204595448388,NA,NA,NA,"virus_comp_9845_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-16.2906700684906,NA,NA,NA,"virus_comp_99_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-8.46396953800289,NA,NA,NA,"virus_comp_9930_cycle_1","t0-6","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",42.755349452038,NA,NA,NA,"edge_187","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.80416843315935,NA,NA,NA,"edge_1980","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-8.72169893351202,NA,NA,NA,"edge_1986","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-76.856842488872,NA,NA,NA,"edge_2104","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-5.12481961804462,NA,NA,NA,"edge_2381","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-77.8605968762306,NA,NA,NA,"edge_263","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-6.26630530867364,NA,NA,NA,"edge_2636","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-11.2107347084593,NA,NA,NA,"edge_300","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-21.8802220634716,NA,NA,NA,"edge_303","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-30.4513253786149,NA,NA,NA,"edge_305","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-46.6610345108228,NA,NA,NA,"edge_306","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-20.1169438173061,NA,NA,NA,"edge_311","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-19.892224791272,NA,NA,NA,"edge_48666","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-81.0197614186125,NA,NA,NA,"edge_48806","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.864646458527156,139.267250972057,-0.00620854115014192,0.995046332695209,"edge_957","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.68922525094356,NA,NA,NA,"edge_959","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-101.000151497341,NA,NA,NA,"edge_965","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.0935305609388,NA,NA,NA,"edge_967","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.87027838632884,NA,NA,NA,"virus_comp_10080_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-12.2417561597489,NA,NA,NA,"virus_comp_103_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-31.0025108113872,NA,NA,NA,"virus_comp_105_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-4.05859016214082,NA,NA,NA,"virus_comp_1069_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-94.2445107007266,NA,NA,NA,"virus_comp_10904_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-9.28977242008023,NA,NA,NA,"virus_comp_1105_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",4.76665285610833,NA,NA,NA,"virus_comp_1133_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-72.9319876493669,NA,NA,NA,"virus_comp_1146_cycle_3","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-349.04747250502,NA,NA,NA,"virus_comp_1147_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-32.2144330701643,NA,NA,NA,"virus_comp_12586_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",18.5846867708871,NA,NA,NA,"virus_comp_12691_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-60.2498791557762,NA,NA,NA,"virus_comp_13158_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.52704661165343,NA,NA,NA,"virus_comp_13180_cycle_1","t0-12","CELIAC_vs_CONTROL"
