"Dx.StatusCELIAC","onset_timeline_combinedt0.6","onset_timeline_combinedt0.12","onset_timeline_combinedt0.18","onset_timeline_combinedt0.24","onset_timeline_combinedt0.30","onset_timeline_combinedt0.36","onset_timeline_combinedt0.over42","SexMale","Age.at.Gluten.Introduction..months.","HLA.CategoryHigh.Risk","HLA.CategoryLow.No.Risk","feeding_first_yearFormula","feeding_first_yearBreastmilk_and_formula","Delivery.ModeC.Section","Dx.StatusCELIAC.onset_timeline_combinedt0.6","Dx.StatusCELIAC.onset_timeline_combinedt0.12","Dx.StatusCELIAC.onset_timeline_combinedt0.18","Dx.StatusCELIAC.onset_timeline_combinedt0.24","Dx.StatusCELIAC.onset_timeline_combinedt0.30","Dx.StatusCELIAC.onset_timeline_combinedt0.36","Dx.StatusCELIAC.onset_timeline_combinedt0.over42","AveExpr","F","P.Value","adj.P.Val","gene"
-0.190738657008351,1.67138276311828,0.619667948135192,-0.814715330064001,0.0913034309727006,0.544078139512379,1.35500366377788,-0.139685909033306,-0.286087191464421,-0.0739808680628925,-0.754554715049273,0.0384784161938206,-1.21571041926341,-1.12191123024149,-0.398840987196365,-1.90980704163454,-1.78014727220199,3.52800933335971,-2.99067894905926,-1.0505601840018,-0.0392253118531731,1.88551511656773,4.788216793488,0.891985220275863,0.60642639933674,0.791899871845009,"edge_187"
0.0740881939611154,1.79853511468916,1.17564595729117,-0.562226163399381,1.12755201175747,-0.693953965852723,1.40175111160474,0.622503708312031,1.025756918139,-0.0259150186359176,-1.4480338554401,-0.283889977413716,-2.31299908042699,-1.07301522568304,-0.00616754049340797,-0.538170532118201,-2.91635701751504,-0.00926162198224452,-3.9303365117663,0.106425643993044,-0.0848863443897775,-0.379349419490909,4.35992634023159,0.912533530601573,0.578332951346281,0.791899871845009,"edge_1980"
-0.621207562892483,1.01681640736933,0.823145746939186,-0.614101144082957,-0.444489960151949,-0.361875512883559,0.49172715844185,-0.357717059734338,0.402719263281566,-0.0863574792553551,-1.02692642977367,0.82913908632871,-2.51397506289109,-1.18710793946138,-0.410631449054494,-0.231167425975849,-2.50969583790769,2.67911751269397,-2.31136442459972,-0.1077541139237,0.889283670983246,1.56313635856679,4.30696296108491,0.967854968991342,0.503231239821129,0.791899871845009,"edge_209"
-1.32854551873385,-0.215041382773697,0.096347299756902,-1.00325725901957,0.76499643263474,1.27628482775662,1.26455599671133,-0.541599602496534,0.153189059077174,-0.0494784058952443,-0.295588639360249,1.23129835646391,-2.27502307243218,-1.00360868959928,-0.82538436925935,1.23141833473183,-1.29951397148695,0.73599962499216,-4.07599773698827,-0.131147657615963,-0.30455540952902,2.57762997478241,4.89571726780769,1.07662162470989,0.365363864808007,0.791899871845009,"edge_2658"
-0.727391614673809,-0.0486786028859059,1.1932597732254,1.7245874874192,0.725235137003494,-0.815473178498827,0.428128708664724,-0.138460791736125,0.477807753239812,-0.0339404912800016,-1.11960669487182,-0.451526232872652,-1.53416900225699,-0.7581999969378,0.119340024088137,1.713203124249,-3.30108759243202,-2.21426064076919,-3.16112533606361,1.64363590002445,1.33144287629145,0.754434181350794,4.3240128054816,0.940465896424794,0.540220158514129,0.791899871845009,"edge_305"
-0.0687183512659689,0.598971097227013,0.894405274979754,-0.340033157429458,-0.366005356024391,0.17430312371441,2.39121118718813,-0.0354422158634979,-0.157842213645981,-0.0341269490183287,-1.2496704543399,1.13051525804474,-1.66862327154529,-0.511877539096982,-0.898786601005621,1.43051491741567,-3.62516656190796,0.656477038324097,-3.22825543448388,-1.44344086845575,-1.96031909762747,-0.875620537914764,4.3979068070657,1.07065896114258,0.372407083524449,0.791899871845009,"edge_329"
-0.289681523034777,0.287803688677534,0.507151311480805,-0.70391681950578,0.294157329563207,-0.284491277886667,1.4207468414088,-0.470542254674455,-0.547031929652324,-0.0764722637505117,-1.06762057063091,0.78961687049448,-2.18331040521627,-1.06553737238955,-0.821452535653434,0.183925262661929,-3.41979837793966,1.3237725630318,-4.04230053704465,-0.948684647546516,0.1077251523446,0.552055781669527,4.55588926658639,1.13776298627891,0.297453374374292,0.791899871845009,"edge_4"
-0.522907223261079,1.07148606331972,1.65998241905748,1.17377676179113,1.68618214085305,-0.424907415778756,0.643948845273348,0.21768542308056,0.626247551985903,-0.0369428489313309,-1.12937084576573,-0.436957973310057,-1.16704313932432,-1.1062446509499,-0.138175255224293,0.785995224072252,-3.80169319596812,-0.562585523945656,-4.09185213066006,1.10722036285208,1.1355115066969,0.924946224553549,4.42481929672204,0.999333383884227,0.461567838619084,0.791899871845009,"edge_48666"
-0.0701532241506815,-0.385763980466924,0.288949735899318,-1.58112954504606,0.173670266253866,-1.02435685733342,-1.04197688776684,-1.93121736733894,-0.260116839568092,-0.0331395790356207,-0.856796962059541,-0.649652364838032,-2.32109802001409,0.694780025044693,-0.274403603033661,-0.504250931403064,-3.52501836430116,-0.502476672070887,-2.74985439282096,-0.708374510113924,0.935153612502495,-0.0574801370351133,4.75614563356068,0.846490684593329,0.668010280275161,0.836932420114857,"edge_48806"
0.909795460766814,1.57685953360926,0.813711185634309,0.481220318489182,0.635197743919982,-0.0367018309809257,1.63108079780034,-0.508452090046591,-0.162129687375264,-0.0723185631917762,-0.970836434989647,0.312468888514824,-2.58910590783243,-0.608152596365321,-0.86436876603069,-2.29158525578942,-4.60303656117379,-2.87104328224571,-4.08938468394342,-2.22316170680256,-2.03586163981502,-1.07766632189436,4.48679029582197,0.950857077535537,0.52612554156873,0.791899871845009,"edge_61"
0.173907026833995,-1.07552176564684,-0.998816055815235,-0.424247735674834,-1.5333309509865,-2.42826472507649,-3.49475015333338,-3.56314374926308,0.123949698652301,0.156446870075072,-0.0593527642751685,-0.604157804680224,-1.47054229640037,0.585268217041047,0.381774333314232,0.232917042826763,0.668569952048989,0.66482770568621,-0.727030859868262,-0.366225391958761,1.39253466656454,0.922261573601316,7.12870977797816,0.951590834842763,0.525132789202684,0.791899871845009,"virus_comp_103_cycle_1"
