"Dx.StatusCELIAC","onset_timeline_combinedt0.6","onset_timeline_combinedt0.12","onset_timeline_combinedt0.18","onset_timeline_combinedt0.24","onset_timeline_combinedt0.30","onset_timeline_combinedt0.36","onset_timeline_combinedt0.over42","SexMale","Age.at.Gluten.Introduction..months.","HLA.CategoryHigh.Risk","HLA.CategoryLow.No.Risk","feeding_first_yearFormula","feeding_first_yearBreastmilk_and_formula","Delivery.ModeC.Section","Dx.StatusCELIAC.onset_timeline_combinedt0.6","Dx.StatusCELIAC.onset_timeline_combinedt0.12","Dx.StatusCELIAC.onset_timeline_combinedt0.18","Dx.StatusCELIAC.onset_timeline_combinedt0.24","Dx.StatusCELIAC.onset_timeline_combinedt0.30","Dx.StatusCELIAC.onset_timeline_combinedt0.36","Dx.StatusCELIAC.onset_timeline_combinedt0.over42","AveExpr","F","P.Value","adj.P.Val","gene"
1.76903874099849,1.18446897658034,1.03337226227336,0.134427226184365,1.58718171414275,1.1113512302148,1.17877425185374,1.6833174100375,-1.15125758792848,-0.13537943085835,-0.872488428806893,1.2263602434971,-1.83607859996489,-0.413476810969927,2.56987618866472,-1.29942288317863,-4.35414458717618,0.572989016977534,-4.7085242582766,-2.40289909281391,0.440084016195668,-1.71403849387168,2.45768934868228,0.99682216232042,0.465852007015809,0.748867274034164,"edge_16"
1.18798709461444,-4.34780568408831,0.547855567319249,1.55301525499558,1.73187509403529,0.819479354878514,-0.429050221612914,0.129243111341772,1.0570811482356,0.00907437853198669,-2.38564776151953,-1.1653909290196,-2.05295080178009,-1.6903717724965,3.51671695935575,3.77310046508416,-3.88433476528496,-3.65907208291221,-4.80777243049138,-1.96084542864671,2.08749932676487,-0.207443468166936,2.68513922094113,1.12972222156821,0.308223298199628,0.71766108763572,"edge_1732"
3.31008885096893,0.848948250871074,1.21836034672844,-0.327379962540288,1.48941628632171,0.076256309260016,-0.254608974517647,0.616552155331018,-0.849515942036519,-0.0810432756105506,-2.66155580932097,-0.452743265794291,-2.89993891697866,-2.50198879547613,3.94684101444138,-1.85572777462267,-4.55640517195063,-2.13764346217783,-4.58219051414757,-1.24338417889984,1.96632469185296,-0.173202526994724,2.627026150309,1.24401932785224,0.202701602212826,0.71766108763572,"edge_1847"
2.68941100933076,0.996408921162882,1.0283204135932,-0.0422861136470651,1.6171352539723,1.02912678805886,0.348822636703972,1.02358355358575,-1.09227319356679,-0.100862284340033,-0.501904444354761,0.725375775118322,-0.600870433763341,-0.615690827765238,3.21800651623773,-2.35542679851883,-3.48842125106508,3.18785505611208,-5.52822562106863,-3.08366646615634,1.00285145451736,0.373910206340613,2.68716969740122,1.27958659250299,0.175978289484678,0.71766108763572,"edge_187"
2.02265832202498,0.986586881403358,1.0871978092766,-0.121962392710746,1.58252368464196,0.786430377096841,0.145492812246905,0.925801921988543,-0.797168497214238,-0.131918130838256,-0.897681812131731,0.741423635618093,-2.40989501214046,-0.797771215188695,3.85296151324345,-2.04159416357389,-4.58317640558407,2.23448349696469,-4.64471311089222,-2.00068083057244,1.4694057714713,0.0092307783798579,2.37162391164162,1.23524976490608,0.209730263344495,0.71766108763572,"edge_209"
1.77753101235279,0.688912169373493,0.624778588319707,-0.27441096621898,2.90854238091175,0.973306688337865,-0.79241383037794,0.0102561914792451,-1.29688486165721,-0.118307702525304,-1.16034004508769,0.532037106489743,-1.95407285808845,0.257198747218254,2.37664839369901,-1.86181292833528,-4.67966029253866,-2.22988692587613,-5.85605341226038,-3.06945521955533,1.85429894244179,-1.05133172830445,2.41029909901475,1.0878461953051,0.354255132661296,0.71766108763572,"edge_2199"
0.694350413838694,-0.710221538567807,-0.0998372515573073,-0.763594281330783,0.585508895515408,0.971361157310761,0.425113402725211,0.251423533316743,-0.257075933442104,-0.109876769516904,-0.755258396733467,0.499001554649297,-1.68311110913087,-0.453584631034509,3.32992473535716,0.288693326712749,-3.27542316950095,-1.11762879193372,-3.66024818708911,-2.12262160859463,1.19838756756239,0.255552982108596,2.53540369607204,0.917057222511661,0.572241218461737,0.775421643302019,"edge_2654"
-0.107244947623056,-0.899693561823065,-0.549106005795976,-1.266691524011,2.69326741655915,1.95596213634563,0.455263329303529,0.345283269598282,-0.53523986471121,-0.0987787376598906,-0.157508224942107,1.76305603090381,-2.08120557602359,-0.39828589389939,1.71194788142129,1.09882698887149,-1.09840686236509,0.0565499743314205,-5.75896486860161,-1.12020325664221,0.984814422089971,1.51375868761806,3.31570164796064,1.04508791202169,0.404915599078542,0.748867274034164,"edge_2658"
2.78584861118618,1.10887825955676,1.10939190174463,0.114243913604519,1.63674180393718,1.32525337915365,2.3270410789404,1.21622586363001,-0.725117754968526,-0.0138620772320283,-1.06888785793909,1.4149427610559,-0.720568907626447,-0.310429337624572,2.42570515104042,2.91162193068049,-5.4440708696783,-0.0798166523024701,-5.91713556319597,-3.63889062681685,-1.85085006515049,-2.7847985254757,2.62445626533033,1.28752901041695,0.170394892621307,0.71766108763572,"edge_329"
2.14515476976022,0.892146036802838,0.512041742552606,-0.473571331779356,2.31184873609261,0.730561792834367,1.13596489421935,0.541774941214881,-1.24080675695008,-0.132756390489867,-1.05379371166658,1.05796027728074,-1.90600077955021,-0.901433288660195,3.39565558476573,-1.56630085174771,-4.80046163299744,0.327274900350345,-6.39137986109463,-2.78434509130596,0.471324268207793,-0.810639838603206,2.8438261948362,1.32587350706586,0.145344637915394,0.71766108763572,"edge_4"
