"effect","component","term","estimate","std.error","statistic","p.value","gene","timepoint","comparison"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",38.6632917819615,NA,NA,NA,"edge_209","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",21.4849290218149,NA,NA,NA,"edge_2199","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",5.0898397950418,NA,NA,NA,"edge_2654","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",47.162669167989,NA,NA,NA,"edge_2658","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-4.97206414055591,NA,NA,NA,"edge_329","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.8442049289286,NA,NA,NA,"edge_4","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",49.930309689515,NA,NA,NA,"edge_48806","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-4.1091718260176,NA,NA,NA,"edge_61","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",9.7771897071836,4.49566410238303,2.17480431912184,0.0296447832977886,"virus_comp_103_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",47.7332691240064,NA,NA,NA,"virus_comp_1044_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.02929865462799,NA,NA,NA,"virus_comp_1045_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-56.0225638480427,NA,NA,NA,"virus_comp_1068_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-31.9493094518213,NA,NA,NA,"virus_comp_1069_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.9653756063071,NA,NA,NA,"virus_comp_11_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.64905315970578,NA,NA,NA,"virus_comp_1105_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",19.7559643473956,NA,NA,NA,"virus_comp_1111_cycle_2","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",30.5623259669427,NA,NA,NA,"virus_comp_11746_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.945749582860598,NA,NA,NA,"virus_comp_12_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-20.03363430623,NA,NA,NA,"virus_comp_12035_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",33.7648692127077,NA,NA,NA,"virus_comp_12451_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-68.3794961192276,NA,NA,NA,"virus_comp_1260_cycle_2","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",52.5439830957446,NA,NA,NA,"virus_comp_12691_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",60.273598384682,NA,NA,NA,"virus_comp_1276_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",4.00247050264954,3.5901842175436,1.11483708359345,0.264920241984085,"virus_comp_13180_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-79.4186002008626,NA,NA,NA,"virus_comp_138_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.61556764045997,NA,NA,NA,"virus_comp_1390_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.00922059774359199,NA,NA,NA,"virus_comp_1414_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-5.71676445535596,NA,NA,NA,"virus_comp_14463_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",36.8371158179924,NA,NA,NA,"virus_comp_14666_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",9.52612879783981,NA,NA,NA,"virus_comp_14963_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",62.5770148625562,NA,NA,NA,"virus_comp_15056_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",58.7190862065542,NA,NA,NA,"virus_comp_15100_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",9.83689078545579,4.03044311275332,2.44064746983512,0.0146609587009821,"virus_comp_15228_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",198.496961973174,NA,NA,NA,"virus_comp_15234_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.00119837727709316,NA,NA,NA,"virus_comp_155_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.00119837727709316,NA,NA,NA,"virus_comp_159_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-92.4974218857037,NA,NA,NA,"virus_comp_160_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",5.91356132064467,NA,NA,NA,"virus_comp_16363_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",115.928760473977,NA,NA,NA,"virus_comp_16393_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.00119837727709316,NA,NA,NA,"virus_comp_164_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",5.21083992133781,2.87718556319188,1.81108927696586,0.0701270331336714,"virus_comp_16559_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-19.3394461017697,NA,NA,NA,"virus_comp_16658_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-3.89584395429251,NA,NA,NA,"virus_comp_16692_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-90.5599481288127,NA,NA,NA,"virus_comp_16826_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-110.851195626001,NA,NA,NA,"virus_comp_169_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",74.5632537142444,NA,NA,NA,"virus_comp_16955_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",56.842162541109,NA,NA,NA,"virus_comp_17138_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.804400605620294,NA,NA,NA,"virus_comp_17169_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",24.7384628993625,NA,NA,NA,"virus_comp_17296_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-110.851195626001,NA,NA,NA,"virus_comp_174_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",23.1990072697181,76663.9583637473,0.000302606436777577,0.99975855499978,"virus_comp_17776_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",31.1928154134119,NA,NA,NA,"virus_comp_17782_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-32.7839818852449,NA,NA,NA,"virus_comp_17783_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-8.37719700508264,NA,NA,NA,"virus_comp_17794_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",521.552259256692,NA,NA,NA,"virus_comp_17810_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-5.07536999414049,NA,NA,NA,"virus_comp_17877_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",61.7070116274002,NA,NA,NA,"virus_comp_17932_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",54.9212848611126,NA,NA,NA,"virus_comp_17937_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",2.7974250713699,NA,NA,NA,"virus_comp_17971_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.975260148719573,NA,NA,NA,"virus_comp_18116_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",13.041851912141,NA,NA,NA,"virus_comp_18120_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",66.6222249259851,NA,NA,NA,"virus_comp_18132_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",9.8956997275793,NA,NA,NA,"virus_comp_18139_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-14.2220342638803,NA,NA,NA,"virus_comp_18153_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.133211256570182,NA,NA,NA,"virus_comp_18196_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-75.4430993747718,NA,NA,NA,"virus_comp_18200_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6197.86838561751,NA,NA,NA,"virus_comp_18259_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",2785.31135917685,NA,NA,NA,"virus_comp_18294_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",24.0684160546239,NA,NA,NA,"virus_comp_1888_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.7854249483394,NA,NA,NA,"virus_comp_1898_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-29.2910371075077,NA,NA,NA,"virus_comp_1933_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-9.4060568445371,NA,NA,NA,"virus_comp_1935_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-780.656545951088,NA,NA,NA,"virus_comp_1965_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",20.9362375683808,NA,NA,NA,"virus_comp_1968_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",14.260136199953,NA,NA,NA,"virus_comp_2060_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",236.997688838755,NA,NA,NA,"virus_comp_2063_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-12886.109514682,NA,NA,NA,"virus_comp_2073_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",56.8828766040254,NA,NA,NA,"virus_comp_2088_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-20.3766533069831,NA,NA,NA,"virus_comp_2103_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-22.2490985770357,NA,NA,NA,"virus_comp_2106_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-108.83989657494,NA,NA,NA,"virus_comp_2136_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-780.656545951088,NA,NA,NA,"virus_comp_2188_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",41.6219462327146,NA,NA,NA,"virus_comp_2204_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-77.8477589298592,NA,NA,NA,"virus_comp_2216_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.78049225429422,NA,NA,NA,"virus_comp_2239_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-18.5899051146451,NA,NA,NA,"virus_comp_2265_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-6.10361099087786,NA,NA,NA,"virus_comp_2273_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",45.9159098861898,NA,NA,NA,"virus_comp_2298_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",41.2051145416102,NA,NA,NA,"virus_comp_230_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",37.814961574864,NA,NA,NA,"virus_comp_2310_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",21.8790059105,NA,NA,NA,"virus_comp_2332_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.749230102857427,NA,NA,NA,"virus_comp_2365_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",59.079167004434,NA,NA,NA,"virus_comp_2375_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",236.997688838755,NA,NA,NA,"virus_comp_2391_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",9.79611357477943,NA,NA,NA,"virus_comp_2471_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",455.012997682843,NA,NA,NA,"virus_comp_2475_cycle_5","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",455.012997682843,NA,NA,NA,"virus_comp_2476_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",455.012997682843,NA,NA,NA,"virus_comp_2477_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-20.1638155814985,NA,NA,NA,"virus_comp_2551_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-49.8857730434499,NA,NA,NA,"virus_comp_2554_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-13.7244072486069,NA,NA,NA,"virus_comp_2589_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",22.9742838563837,NA,NA,NA,"virus_comp_2590_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.08883634916941,NA,NA,NA,"virus_comp_2591_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",2.5107347812018,NA,NA,NA,"virus_comp_2640_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-11.6123952102527,NA,NA,NA,"virus_comp_2709_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",522.715712163878,NA,NA,NA,"virus_comp_2739_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-4.93364102660124,NA,NA,NA,"virus_comp_288_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",5.15679150831749,NA,NA,NA,"virus_comp_289_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-37.5920986614753,NA,NA,NA,"virus_comp_2915_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.584058647245628,NA,NA,NA,"virus_comp_3_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",40.8898106531879,NA,NA,NA,"virus_comp_301_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",40.8898106531879,NA,NA,NA,"virus_comp_303_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-12.1035525945836,NA,NA,NA,"virus_comp_315_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",1174.5017428484,NA,NA,NA,"virus_comp_316_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-32.6743029294402,NA,NA,NA,"virus_comp_34_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",39.0184219535199,NA,NA,NA,"virus_comp_3464_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",31.2903772133216,NA,NA,NA,"virus_comp_347_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",22.3024717660709,NA,NA,NA,"virus_comp_36_cycle_2","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",14.4713925173628,NA,NA,NA,"virus_comp_37_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-7.75051008338371,NA,NA,NA,"virus_comp_384_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",2.28147297428747,NA,NA,NA,"virus_comp_4028_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",17.82163035985,NA,NA,NA,"virus_comp_42_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",13.9246891709232,NA,NA,NA,"virus_comp_4442_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-50.0368294767304,NA,NA,NA,"virus_comp_4571_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",22.9996475363314,NA,NA,NA,"virus_comp_4826_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-50.0368294767304,NA,NA,NA,"virus_comp_4980_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",33.5504592422045,NA,NA,NA,"virus_comp_5098_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.1953208272864,3.09122222158047,2.00416546699087,0.0450523384261821,"virus_comp_5117_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",3.17874661484947,NA,NA,NA,"virus_comp_5225_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",26.3584893593432,NA,NA,NA,"virus_comp_54_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-178.519424123149,NA,NA,NA,"virus_comp_545_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",47.6042100829856,NA,NA,NA,"virus_comp_5552_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",379.896568200213,NA,NA,NA,"virus_comp_5629_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-13.7167969657532,NA,NA,NA,"virus_comp_586_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",236.997688838755,NA,NA,NA,"virus_comp_595_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",236.997688838755,NA,NA,NA,"virus_comp_597_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-79.4186002008626,NA,NA,NA,"virus_comp_6059_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",236.997688838755,NA,NA,NA,"virus_comp_608_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",96.5543025753899,NA,NA,NA,"virus_comp_6164_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",43.2324490261048,NA,NA,NA,"virus_comp_64_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.2127420737431,NA,NA,NA,"virus_comp_6559_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",142.702155657771,NA,NA,NA,"virus_comp_808_cycle_4","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",39.0184219535199,NA,NA,NA,"virus_comp_809_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",7.85879268280613,3.41443290583392,2.30163921785622,0.0213555265590781,"virus_comp_8200_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-19.1265641099215,NA,NA,NA,"virus_comp_95_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",10.9791844033587,4.74955750627725,2.311622585651,0.0207984908776236,"virus_comp_99_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",85.2325294928918,NA,NA,NA,"edge_16","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-41.5043419176117,NA,NA,NA,"edge_1732","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-89.5408609869503,NA,NA,NA,"edge_1847","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",23.4325744798463,NA,NA,NA,"edge_187","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",157.261405742858,NA,NA,NA,"edge_209","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-18.1475899298875,NA,NA,NA,"edge_2199","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.388446254587008,NA,NA,NA,"edge_2654","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.02014454670254,NA,NA,NA,"edge_2658","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",83.1786280574963,NA,NA,NA,"edge_329","t0-18","CELIAC_vs_CONTROL"
