"effect","component","term","estimate","std.error","statistic","p.value","gene","timepoint","comparison"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-34.1288858605628,NA,NA,NA,"edge_4","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-27.2867224534399,NA,NA,NA,"edge_48666","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.42704201603112,NA,NA,NA,"edge_48806","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-34.0150454953598,NA,NA,NA,"edge_61","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.365523103315057,1.82985457084366,0.199755275167322,0.841671981519594,"virus_comp_103_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",17.5739319037581,NA,NA,NA,"virus_comp_1044_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-42.0018867642353,NA,NA,NA,"virus_comp_1068_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-30.855815758195,NA,NA,NA,"virus_comp_1069_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-191.5077886619,NA,NA,NA,"virus_comp_11_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.142701525994719,2.38803778575102,-0.0597568124115088,0.952349322775215,"virus_comp_1105_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-4.84604695120162,NA,NA,NA,"virus_comp_1133_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",152.682492965803,NA,NA,NA,"virus_comp_11746_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-126.526837686115,NA,NA,NA,"virus_comp_12_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",51.4567667857215,NA,NA,NA,"virus_comp_12035_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-9.85766104706441,NA,NA,NA,"virus_comp_12451_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-20.8229729738013,NA,NA,NA,"virus_comp_12586_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",19.4081751856328,NA,NA,NA,"virus_comp_1260_cycle_2","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-19.0627975214252,23162.2748025616,-0.000823010593040584,0.999343332628568,"virus_comp_12691_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.15077004028837,NA,NA,NA,"virus_comp_13180_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",8.55909437176741,NA,NA,NA,"virus_comp_138_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",37.9962858719797,NA,NA,NA,"virus_comp_14463_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-30.5630899227152,NA,NA,NA,"virus_comp_14513_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-24.1755532259452,189063.044294943,-0.000127870326620949,0.999897974240882,"virus_comp_14666_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-26.4064684567538,NA,NA,NA,"virus_comp_14703_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-219.469502201302,NA,NA,NA,"virus_comp_14963_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-43.1159148578541,NA,NA,NA,"virus_comp_15056_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",35.3650494878598,NA,NA,NA,"virus_comp_15100_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.46211930391757,1.75686118381546,1.40143075992519,0.161085299316548,"virus_comp_15228_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-23.1813344120283,NA,NA,NA,"virus_comp_15234_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.144342467864781,NA,NA,NA,"virus_comp_155_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.144342467864781,NA,NA,NA,"virus_comp_159_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.985818487256923,NA,NA,NA,"virus_comp_160_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.144342467864781,NA,NA,NA,"virus_comp_164_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.996726073656035,1.95132724336167,-0.510793910681487,0.609495373511486,"virus_comp_16559_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-30.1479996105805,NA,NA,NA,"virus_comp_16658_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",23.0644367672023,NA,NA,NA,"virus_comp_16826_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-5.97572125000274,NA,NA,NA,"virus_comp_16893_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",8.24640348913268,NA,NA,NA,"virus_comp_169_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",16.3587597695852,NA,NA,NA,"virus_comp_16955_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-7.00597440866113,NA,NA,NA,"virus_comp_17138_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-28.5407434798873,863322.570522903,-3.30591883664069e-05,0.999973622584015,"virus_comp_17169_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.15181548846514,276173.874091441,-1.14124317473331e-05,0.999990894196908,"virus_comp_17296_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-21.1413047945795,NA,NA,NA,"virus_comp_17302_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",8.24640348913268,NA,NA,NA,"virus_comp_174_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-38.1144989360109,NA,NA,NA,"virus_comp_17776_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.12859205292519,533390.981199393,-5.86547610139598e-06,0.999995320027177,"virus_comp_17782_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-44.3264916164014,NA,NA,NA,"virus_comp_17783_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",1.99380889018103,NA,NA,NA,"virus_comp_17808_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",7.17352363973516,NA,NA,NA,"virus_comp_17896_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-23.2036546452174,NA,NA,NA,"virus_comp_17937_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",12.995554049542,NA,NA,NA,"virus_comp_18095_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",22.577073485334,48967.9925853836,0.000461057770460311,0.999632129136345,"virus_comp_18116_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",341.71238179641,NA,NA,NA,"virus_comp_18120_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",14.4660614440947,NA,NA,NA,"virus_comp_18139_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",1.43446653009643,NA,NA,NA,"virus_comp_18166_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.94681949021591,NA,NA,NA,"virus_comp_18196_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.298443794854461,NA,NA,NA,"virus_comp_18294_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-5.36025222085835,NA,NA,NA,"virus_comp_1888_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.07211592931831,NA,NA,NA,"virus_comp_1935_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",125.18620752275,NA,NA,NA,"virus_comp_2136_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.924577451062511,NA,NA,NA,"virus_comp_2239_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",3.85535308808328,NA,NA,NA,"virus_comp_230_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",33.6742230995321,NA,NA,NA,"virus_comp_2332_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",11.3451308098556,NA,NA,NA,"virus_comp_2475_cycle_5","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",11.3451308098556,NA,NA,NA,"virus_comp_2476_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",11.1182967810771,NA,NA,NA,"virus_comp_2477_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",16.6375286667663,NA,NA,NA,"virus_comp_2551_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-73.3659939451259,NA,NA,NA,"virus_comp_2554_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-20.2122696439714,NA,NA,NA,"virus_comp_2590_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-4.35656724365022,NA,NA,NA,"virus_comp_2591_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-7.5206458911927,NA,NA,NA,"virus_comp_2640_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.32802614469798,NA,NA,NA,"virus_comp_289_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.0474881497402635,NA,NA,NA,"virus_comp_2915_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",13.8193582195554,NA,NA,NA,"virus_comp_315_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",61.7851848448718,NA,NA,NA,"virus_comp_3464_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",26.2170893755324,NA,NA,NA,"virus_comp_347_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-46.0389413608241,NA,NA,NA,"virus_comp_36_cycle_2","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-101.708101002335,NA,NA,NA,"virus_comp_37_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.9216906910155,NA,NA,NA,"virus_comp_384_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-96.4546834373207,NA,NA,NA,"virus_comp_4028_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-28.8401148709226,372115.173516458,-7.75031950414325e-05,0.999938161397325,"virus_comp_42_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",28.7465285191922,NA,NA,NA,"virus_comp_4442_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.80494300922674,NA,NA,NA,"virus_comp_491_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.583496897516237,2.45148453408389,0.23801777633253,0.811867306839066,"virus_comp_5117_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",45.4033784406524,NA,NA,NA,"virus_comp_5225_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-23.7797207378643,114206.421239779,-0.00020821702037172,0.99983386685535,"virus_comp_54_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",8.99498556358778,NA,NA,NA,"virus_comp_545_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.49349485764849,7.67293945147725,-1.1069414676553,0.268319235710216,"virus_comp_5552_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",24.3592242643586,NA,NA,NA,"virus_comp_5629_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.127401012241005,NA,NA,NA,"virus_comp_586_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",8.55909437176741,NA,NA,NA,"virus_comp_6059_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-144.780891874109,NA,NA,NA,"virus_comp_6408_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-7.42595389838851,NA,NA,NA,"virus_comp_6559_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",82.785973008087,NA,NA,NA,"virus_comp_6916_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-6.0774919487688,NA,NA,NA,"virus_comp_73_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",26.4679815499016,NA,NA,NA,"virus_comp_808_cycle_4","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",57.0559088256791,NA,NA,NA,"virus_comp_809_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",46.1588573623715,NA,NA,NA,"virus_comp_810_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",0.915893712416121,1.64627302221925,0.556343753468946,0.577975881962234,"virus_comp_8200_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-40.6508152263883,NA,NA,NA,"virus_comp_88_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.48587465922342,NA,NA,NA,"virus_comp_95_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-30.7392626879891,NA,NA,NA,"virus_comp_9749_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.09620868471409,1.80425977738179,1.16181090494406,0.245312283497253,"virus_comp_99_cycle_1","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-25.7200313063302,NA,NA,NA,"edge_187","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",1.89541706922164,NA,NA,NA,"edge_1980","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-42.8719330668349,NA,NA,NA,"edge_209","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",20.5180856806883,NA,NA,NA,"edge_2658","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",91.13904162974,NA,NA,NA,"edge_305","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-136.998777103136,NA,NA,NA,"edge_329","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-37.6679228615066,NA,NA,NA,"edge_4","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",32.0405680703489,NA,NA,NA,"edge_48666","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.47086518610914,NA,NA,NA,"edge_48806","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-44.4168103131724,NA,NA,NA,"edge_61","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.7973306469778,1.92054006461844,-0.935846473650568,0.349352239621514,"virus_comp_103_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",19.1822067957454,NA,NA,NA,"virus_comp_1044_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-6.68015806866788,NA,NA,NA,"virus_comp_1068_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",20.1902684351253,NA,NA,NA,"virus_comp_1069_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-170.476449796705,NA,NA,NA,"virus_comp_11_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-19.370062655939,16558.3768663886,-0.00116980443265896,0.9990666313169,"virus_comp_1105_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-23.6367950734163,NA,NA,NA,"virus_comp_1133_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",339.607377480122,NA,NA,NA,"virus_comp_11746_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-131.005258643889,NA,NA,NA,"virus_comp_12_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-6.57477437921294,NA,NA,NA,"virus_comp_12035_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.912118981753952,NA,NA,NA,"virus_comp_12451_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",34.5577635453784,NA,NA,NA,"virus_comp_12586_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",22.2016174884849,NA,NA,NA,"virus_comp_1260_cycle_2","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.0896467586525797,2.23521759235772,0.0401065019168983,0.968008218193971,"virus_comp_12691_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-5.00054352792867,NA,NA,NA,"virus_comp_13180_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-19.1675084218788,NA,NA,NA,"virus_comp_138_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",1.08551887691019,NA,NA,NA,"virus_comp_14463_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",25.3731358560816,NA,NA,NA,"virus_comp_14513_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-26.1662625111417,297757.999480316,-8.78776138905096e-05,0.999929883808727,"virus_comp_14666_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",30.401152326122,NA,NA,NA,"virus_comp_14703_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",1.94952934857099,NA,NA,NA,"virus_comp_14963_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",13.1799397124059,NA,NA,NA,"virus_comp_15056_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.658370322576667,NA,NA,NA,"virus_comp_15100_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.0840227735419106,1.82983074608632,0.0459183308191864,0.963375343706118,"virus_comp_15228_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-15.5719016073324,NA,NA,NA,"virus_comp_15234_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.376604720283304,NA,NA,NA,"virus_comp_155_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.376604720283304,NA,NA,NA,"virus_comp_159_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.20240976207207,NA,NA,NA,"virus_comp_160_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.376604720283304,NA,NA,NA,"virus_comp_164_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-4.05717306090503,2.20404240976952,-1.84078720215247,0.0656527489883595,"virus_comp_16559_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",23.4149492225913,NA,NA,NA,"virus_comp_16658_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",38.3856189709721,NA,NA,NA,"virus_comp_16826_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",78.574515639637,NA,NA,NA,"virus_comp_16893_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-15.1352529846432,NA,NA,NA,"virus_comp_169_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-41.0380016426876,NA,NA,NA,"virus_comp_16955_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-48.0228035697369,NA,NA,NA,"virus_comp_17138_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",19.2142950835959,15499.2553486065,0.00123969149816758,0.999010869546809,"virus_comp_17169_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-21.3271787306486,43332.654751617,-0.000492173370242284,0.9996073024825,"virus_comp_17296_cycle_1","t0-30","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",11.0624869241963,NA,NA,NA,"virus_comp_17302_cycle_1","t0-30","CELIAC_vs_CONTROL"
