"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Pisuviricota;Duplopiviricetes;Durnavirales;Picobirnaviridae;Picobirnavirus;Human picobirnavirus",2.01489510203238,2.668859143682,0.539243620128786,4.94926419907314,7.4494568889049e-07,7.25080470520077e-05
"Viruses;Pisuviricota;Duplopiviricetes;Durnavirales;Picobirnaviridae;Picobirnavirus;Picobirnavirus sp.",7.86436193318244,4.30043836002192,0.800369836779087,5.37306400417099,7.74098359571597e-08,1.13018360497453e-05
"Viruses;Pisuviricota;Duplopiviricetes;Durnavirales;Picobirnaviridae;Picobirnavirus;unclassified Picobirnavirus species",1.74028251889241,2.86137283794027,0.512848052364258,5.57937740964246,2.41380994377559e-08,7.04832503582472e-06
"Viruses;Pisuviricota;Duplopiviricetes;Durnavirales;Picobirnaviridae;unclassified Picobirnaviridae genus;Lysoka partiti-like virus",11.9752896302412,-4.22984921759245,0.969510427864616,-4.36287129671092,1.28366467833529e-05,0.000937075215184763
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family;unclassified Picornavirales genus;Picornavirales sp.",2.71737180447677,-2.89803491067716,0.717203400147383,-4.04074340707479,5.32820310708727e-05,0.00311167061453896
"Viruses;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;Adenovirus Lopburi070_2006_THA",4.3735911987058,-2.88176299933975,0.788866494619599,-3.65304271254335,0.000259151103217782,0.0126120203565987
