"Dx.StatusCELIAC","onset_timeline_combinedt0.6","onset_timeline_combinedt0.12","onset_timeline_combinedt0.18","onset_timeline_combinedt0.24","onset_timeline_combinedt0.30","onset_timeline_combinedt0.36","onset_timeline_combinedt0.over42","SexMale","Age.at.Gluten.Introduction..months.","HLA.CategoryHigh.Risk","HLA.CategoryLow.No.Risk","feeding_first_yearFormula","feeding_first_yearBreastmilk_and_formula","Delivery.ModeC.Section","Dx.StatusCELIAC.onset_timeline_combinedt0.6","Dx.StatusCELIAC.onset_timeline_combinedt0.12","Dx.StatusCELIAC.onset_timeline_combinedt0.18","Dx.StatusCELIAC.onset_timeline_combinedt0.24","Dx.StatusCELIAC.onset_timeline_combinedt0.30","Dx.StatusCELIAC.onset_timeline_combinedt0.36","Dx.StatusCELIAC.onset_timeline_combinedt0.over42","AveExpr","F","P.Value","adj.P.Val"
0.414170054436369,1.13685560339819,-0.288370890179628,-0.500313170685651,-0.213950328949763,1.6130156726506,-0.530713424479226,0.874407493153009,-1.49806059406489,-0.106143321383045,-1.35826614825351,0.222750453160645,-0.579005758543477,-0.9332216897157,0.99273919721174,-0.844171901923378,-0.163903547784364,1.85859214754095,0.224621742873158,-1.03658388914097,1.49267652661474,0.666868586539753,0.27780202635847,1.25899845566912,0.188197268035341,0.390065281415773
0.730458555475602,0.364717402017289,-0.246369675208489,-0.9753178090072,-0.524932021462855,1.30721038888869,-0.879559843824533,1.45404940476498,-1.19223139259182,-0.0925564665281152,-0.409164563776667,0.716395045926694,-0.857739334377198,-0.383113008786632,0.305500303695837,1.18144641841625,-0.86513899828974,0.840510812831642,0.864780216877639,-1.50408859366035,1.96536603523966,-2.24712833828625,0.416177203074943,1.11241691190984,0.324631704465728,0.512928590443222
-0.142617405399545,0.564363115983746,0.697450876275826,-1.02630995503875,-0.153093196024,2.06747673034062,-0.320109439769073,0.570607199859884,-0.998423020033391,-0.087944401195885,-1.83819578098331,-0.00691133120212494,0.171299060767597,-0.690912492777898,0.118841442868704,-1.25218451784543,-1.957103162135,2.16607566827679,0.809830257225859,-1.53852853327889,1.81059096639931,-0.1010551413138,0.365019107535719,1.29986939289918,0.159045645717962,0.36042675442994
0.419389282911148,1.41893199785855,0.214469153878876,0.353255560091471,0.113756639666743,2.19479030011395,0.495265684902391,0.709094337846784,-0.796106439543858,-0.0652824924345156,-2.21367388721804,-0.738457653358136,1.00925691999579,-0.197440417460122,0.597638154420947,-2.43401277114202,-1.48224401914499,0.935640173384909,-0.237140159403802,-1.73191752389565,0.297135105119701,-0.45673463922793,0.290070323086561,1.17376348209298,0.261411209951174,0.460710739269225
-0.228554340172463,1.05957339983004,0.456017526888377,-0.79414415473655,-0.434622058222265,1.36451747630212,-0.0211844151050448,0.337877726847543,-0.920503565924945,-0.0896877844429298,-2.09454793511571,-0.0388908162181184,0.307942446333213,-0.754838858298056,0.0424869118008448,-1.85569879378568,-1.73519918450853,1.99440718885844,1.09033346611457,-0.857215295458103,1.61954612278249,0.112455158259292,0.438635075554142,1.20701272175984,0.23081597269493,0.431703175724633
0.0913332225355167,0.57987314662341,-0.705738725452425,-0.891276831102045,-0.547242315614704,1.85540069672937,-0.395757551354003,0.439886107738263,-0.888170512395834,-0.0911816465358299,-1.52886883016174,0.358552673381667,0.154225282116653,-0.333273565462198,0.332730602436234,-1.35392878272177,-0.400519864161545,1.41985366236867,0.399376316716573,-1.67493039502704,1.05329820464894,-0.312334174668992,0.215956848837635,0.988250197066692,0.476114906691602,0.600974399954755
-0.20306381290467,1.16256021899195,0.719092733245335,-0.417591877801207,-0.359891242123699,2.08782746839949,-0.164301053415588,0.373915392047225,-1.0666789689645,-0.108100072153845,-2.28777832039492,0.418220108113065,1.05947247342236,-0.505193871142292,-0.934675317701387,-2.22461133347161,-1.7944544423278,0.997911438264308,0.0489758861729382,-1.95725638175574,1.71314357688715,-0.195052613878487,0.468055029609887,1.37836125467342,0.113043421157745,0.308752251589381
0.266457536270752,0.97129915624074,1.18321569426045,-0.474844004724556,0.221423464439872,2.5299428284276,0.0821163099236358,0.915980578216478,-0.946333028861176,-0.0875565314207411,-1.77565194081344,-0.000792670295574295,0.485477248918145,-0.224960937305128,0.117850585829842,-1.7553916664892,-2.42735486054151,0.790184513851446,-0.351995030368824,-2.11839214695975,0.72259228855847,-0.661759941151013,0.235165347402819,1.15180755345199,0.283042136229649,0.480839509135896
-0.227022789572071,0.509153871881335,0.898134643255086,-1.04711453026511,0.0825939582950716,1.85796749600913,-0.168558689557775,0.596816111022836,-0.987451205507038,-0.0871820789900067,-1.89104608658185,-0.00956422599737971,0.585349557587352,-0.470186345318522,-0.248300100640427,-1.2330058695093,-2.17072903043138,1.32018406583484,-0.157830673443772,-1.39537743755946,1.75752909343631,-0.21958925219784,0.318730044229212,1.23528829432385,0.206851798766764,0.408995286484209
0.327094559433532,0.645809807953493,0.867553663531045,-0.611321017621091,-0.181894841817212,1.9549022449246,0.0111455401046712,0.835532495502517,-0.96851674179693,-0.0746768772922016,-1.78186543498695,-0.363502055684492,0.457290583367199,-0.380485338679483,0.448302241115851,-1.54254561767239,-2.32861689130124,0.76398633500712,-0.131961356311481,-1.71416586030167,0.608730923130011,-0.742880954971917,0.209502937532273,1.04876253486935,0.398865572221651,0.564915044135664
