"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj"
"edge_1896_46","fixed","cond",NA,"(Intercept)",-225.552494641103,456971.39824069,-0.000493581207728679,0.999606179190841,-895873.035011304,895421.930022022,0.999999792721213
"edge_1896_46","fixed","cond",NA,"onset_timeline_combinedt0-6",29.3431796044867,6220454444.29304,4.71720834342057e-09,0.999999996236212,-12191866648.9433,12191866707.6297,0.999999996236212
"edge_1896_46","fixed","cond",NA,"onset_timeline_combinedt0-12",-0.194289182170795,10253332493.3915,-1.89488814779018e-11,0.999999999984881,-20096162408.7559,20096162408.3673,0.999999999984881
"edge_1896_46","fixed","cond",NA,"onset_timeline_combinedt0-18",-23.7233570838629,921350655856814,-2.57484562832392e-14,0.99999999999998,-1805814102611737,1805814102611690,0.99999999999998
"edge_1896_46","fixed","cond",NA,"onset_timeline_combinedt0-24",230.387329822371,463365.528900044,0.000497204292190819,0.999603288388041,-907949.360991617,908410.135651261,1
"edge_1896_46","fixed","cond",NA,"onset_timeline_combinedt0-36",229.124669103988,448692.145813009,0.000510650055371095,0.999592560222554,-879191.321270387,879649.570608595,1
"edge_1896_46","fixed","cond",NA,"SexMale",63.6597017106243,6220454776.10424,1.02339304764616e-08,0.999999991834505,-12191867264.9648,12191867392.2842,0.999999991834505
"edge_1896_46","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.826996779514558,0.78171069648526,-1.05793202425516,0.290086433921258,-2.35912159095539,0.705128031926272,0.999999564767409
"edge_1896_46","fixed","cond",NA,"HLA.CategoryLow/No Risk",3.13894024415696,2.28155559551642e+29,1.37578950533813e-29,1,-4.47176679593801e+29,4.47176679593801e+29,1
"edge_1896_46","fixed","cond",NA,"feeding_first_yearFormula",-245.911107285535,4.03745591019849e+53,-6.09074409120781e-52,1,-7.91326817315742e+53,7.91326817315742e+53,1
"edge_1896_46","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",124.972394015722,6009002.84545393,2.07975261836112e-05,0.999983405974956,-11777304.1876944,11777554.1324824,0.99999999100114
"edge_1896_46","fixed","cond",NA,"Delivery.ModeC-Section",-124.072541132641,6009002.84550587,-2.06477754001124e-05,0.999983525458795,-11777553.2327313,11777305.0876491,0.999999699168681
"edge_1896_46","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",8.01868906673356,7.95953717914699e+26,1.007431573753e-26,1,-1.56004062047356e+27,1.56004062047356e+27,1
"edge_1896_46","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.44788545279505,1.16359147533675e+34,-1.24432456191382e-34,1,-2.28059738437785e+34,2.28059738437785e+34,1
"edge_1896_46","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-162.394078676376,3.27074879991481e+55,-4.96504282690881e-54,1,-6.41054985031063e+55,6.41054985031063e+55,1
"edge_1896_46","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-408.822231696022,6.45069324931574e+113,-6.33764799991673e-112,1,-1.26431264439745e+114,1.26431264439745e+114,1
"edge_965_36","fixed","cond",NA,"(Intercept)",-1.93115274037721,7.29270452191869,-0.264806113366174,0.791158827185747,-16.2245909532302,12.3622854724758,0.999999792721213
"edge_965_36","fixed","cond",NA,"Dx.StatusCELIAC",2.69578556933331,3.09686455507335,0.870488689896694,0.384033397396989,-3.37395742360912,8.76552856227574,0.859287362373968
"edge_965_36","fixed","cond",NA,"onset_timeline_combinedt0-6",0.654792238677163,1.62569321801174,0.402777246913773,0.68711210096678,-2.53150791853688,3.8410923958912,0.999999996236212
"edge_965_36","fixed","cond",NA,"onset_timeline_combinedt0-12",0.550768394438194,1.597583427429,0.344750943820536,0.730281615670018,-2.5804375856207,3.68197437449709,0.999999999984881
"edge_965_36","fixed","cond",NA,"onset_timeline_combinedt0-18",-22.633463601502,83005.6855527825,-0.000272673654229499,0.999782437903849,-162710.787659112,162665.520731909,0.99999999999998
"edge_965_36","fixed","cond",NA,"onset_timeline_combinedt0-24",-21.2799005071865,80316.5979985095,-0.000264950222463126,0.999788600310589,-157438.919338367,157396.359537353,1
"edge_965_36","fixed","cond",NA,"onset_timeline_combinedt0-30",-19.5545419794412,63913.2286519187,-0.000305954532291558,0.999755883606186,-125287.180835413,125248.071751455,1
"edge_965_36","fixed","cond",NA,"onset_timeline_combinedt0-36",-19.5545419794412,63913.2286519086,-0.000305954532291607,0.999755883606185,-125287.180835394,125248.071751435,1
"edge_965_36","fixed","cond",NA,"onset_timeline_combinedt0-over42",-16.8907515024749,47082.3054834354,-0.000358749456489922,0.99971375935361,-92296.5138081485,92262.7323051435,1
"edge_965_36","fixed","cond",NA,"SexMale",-0.495543935034654,3.05777597620763,-0.162060248654725,0.871258409303192,-6.48867472119341,5.4975868511241,0.999999991834505
"edge_965_36","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.30122682280455,0.831687007000798,-0.362187722387084,0.717211753745312,-1.93130340293602,1.32884975732692,0.999999564767409
"edge_965_36","fixed","cond",NA,"HLA.CategoryHigh Risk",-27.1964414324784,485167.193824121,-5.60558128799151e-05,0.999955273932383,-950937.422817074,950883.029934209,0.999999935069241
"edge_965_36","fixed","cond",NA,"HLA.CategoryLow/No Risk",-20.6697979453788,60745.311164596,-0.000340269850447745,0.99972850394506,-119079.291910232,119037.952314342,1
"edge_965_36","fixed","cond",NA,"feeding_first_yearFormula",-1.04537115639591,2.90110900277259,-0.360335015125888,0.718596617258763,-6.73144031705511,4.64069800426328,1
"edge_965_36","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.665224296470267,2.93723696979785,-0.226479614450737,0.820828412663878,-6.4221029713336,5.09165437839307,0.99999999100114
"edge_965_36","fixed","cond",NA,"Delivery.ModeC-Section",-2.29772735440913,3.01672285244809,-0.76166338997449,0.446260930816052,-8.21039549654633,3.61494078772807,0.999999699168681
"edge_965_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-28.2125490724496,331348.470973979,-8.51446484407201e-05,0.999932064399656,-649459.281990486,649402.856892341,0.999999987407339
"edge_965_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-31.5867885537635,2537242.72641873,-1.24492577020204e-05,0.999990066929486,-4972935.95060547,4972872.77702836,1
"edge_965_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.899965569348253,261133.394230437,-3.4463825356403e-06,0.999997250184584,-511812.947817926,511811.147886787,1
"edge_965_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.45547517429742,1354185.47328019,-6.24395648981231e-06,0.999995018043519,-2654163.21149168,2654146.30054133,1
