"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"edge_1847_44","fixed","cond",NA,"HLA.CategoryHigh Risk",-28.4434178113504,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"HLA.CategoryLow/No Risk",-32.1723960365394,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"feeding_first_yearFormula",-25.6178486306221,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-66.0055071398423,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"Delivery.ModeC-Section",1.63828760270955,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-6.4663644418871,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-68.4654750417581,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-6.76935864992293,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",11.9444469928477,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",6.39530897021947,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.92580122869749,NA,NA,NA,NA,NA
"edge_1847_44","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-1.17550916991306,NA,NA,NA,NA,NA
"edge_1847_44","ran_pars","cond","patientID","sd__(Intercept)",72.4084524837698,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"(Intercept)",-314.689635558086,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Dx.StatusCELIAC",-39.8246525005413,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"onset_timeline_combinedt0-6",-312.361770883955,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"onset_timeline_combinedt0-12",17.8380103686771,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"onset_timeline_combinedt0-18",-317.796576688138,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"onset_timeline_combinedt0-24",-2.36388946804393e-07,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"onset_timeline_combinedt0-30",-222.559923465428,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"onset_timeline_combinedt0-36",-307.580432657308,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"onset_timeline_combinedt0-over42",-0.868351217962945,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"SexMale",-276.60168549681,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",39.3904764221206,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"HLA.CategoryHigh Risk",-260.203192892584,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"HLA.CategoryLow/No Risk",-613.399302692328,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"feeding_first_yearFormula",-209.900119754845,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-648.463797675018,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Delivery.ModeC-Section",-173.260570354047,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.02167119175337,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-17.838010132617,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-6.75671177138487,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",75.1730899018338,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",311.234945460096,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",342.278894384362,NA,NA,NA,NA,NA
"edge_1847_8","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",96.7222542453691,NA,NA,NA,NA,NA
"edge_1847_8","ran_pars","cond","patientID","sd__(Intercept)",2.30644406863353e-06,NA,NA,NA,NA,NA
"edge_187_1","fixed","cond",NA,"(Intercept)",-5.38964561023195,2.33032311469101,-2.3128318885283,0.020731883799347,-9.95699498736752,-0.822296233096374
"edge_187_1","fixed","cond",NA,"Dx.StatusCELIAC",1.30114383875507,1.80288626950602,0.72170045374608,0.470478663061814,-2.2324483176985,4.83473599520865
"edge_187_1","fixed","cond",NA,"onset_timeline_combinedt0-6",2.47328776173158,1.77190507057674,1.39583536545021,0.16276407793614,-0.999582360622742,5.9461578840859
"edge_187_1","fixed","cond",NA,"onset_timeline_combinedt0-12",-18.8245989378793,14719.1034927272,-0.00127892292809686,0.998979567419392,-28867.7373294009,28830.0881315251
"edge_187_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-19.7600816706039,26136.8201085397,-0.000756024703408646,0.999396779619029,-51246.9861648108,51207.4660014695
"edge_187_1","fixed","cond",NA,"onset_timeline_combinedt0-24",1.94569471100389,1.64904060577912,1.17989496691903,0.238041991911414,-1.2863654853673,5.17775490737507
"edge_187_1","fixed","cond",NA,"onset_timeline_combinedt0-30",3.23052114744203,1.73672041162737,1.86012735602901,0.0628675096643066,-0.173388310563196,6.63443060544725
"edge_187_1","fixed","cond",NA,"onset_timeline_combinedt0-36",2.15784900364642,1.69408423821476,1.27375543374418,0.202750103930771,-1.16249509003148,5.47819309732432
"edge_187_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",1.32750188758204,1.90780960156926,0.695825142346549,0.486538341703769,-2.41173622085341,5.06673999601749
"edge_187_1","fixed","cond",NA,"SexMale",-2.07980023538318,1.38026052831889,-1.50681714988713,0.131857532399376,-4.78506116017043,0.62546068940408
"edge_187_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.0333762972009701,0.115733796631921,-0.288388510290732,0.773049361773888,-0.260210370393617,0.193457775991677
"edge_187_1","fixed","cond",NA,"HLA.CategoryHigh Risk",0.690811621596904,1.09723729021034,0.629591819162906,0.528961677389293,-1.45973394970968,2.84135719290349
"edge_187_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.778936482044883,2.05680849496584,-0.378711233423712,0.704902310607277,-4.81020705527396,3.2523340911842
"edge_187_1","fixed","cond",NA,"feeding_first_yearFormula",-0.283771278669549,1.32144198868764,-0.214743652085227,0.829967186981166,-2.8737499841563,2.30620742681721
"edge_187_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.387669176175807,1.07252026962054,0.361456270018061,0.717758389756638,-1.71443192496965,2.48977027732126
"edge_187_1","fixed","cond",NA,"Delivery.ModeC-Section",0.26538523907117,1.08729052053246,0.244079419492416,0.807169311454184,-1.86566502190426,2.3964355000466
"edge_187_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.039466398467,2.49764290970179,-1.21693392864951,0.223629355340363,-7.93475654772434,1.85582375079034
"edge_187_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",20.2942721707946,14719.1035456982,0.0013787709358649,0.99889990030594,-28828.6185621134,28869.207106455
"edge_187_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",20.8447016592712,26136.8201446949,0.000797522481460014,0.999363669192605,-51206.3814523437,51248.0708556622
"edge_187_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.07223165850921,2.23195458392797,-0.480400303048374,0.630942778874668,-5.44678225813711,3.3023189411187
"edge_187_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.44124348719016,2.23931909591867,-1.09017222763808,0.275637284646478,-6.83022826508356,1.94774129070323
"edge_187_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.458352402403724,2.10919164137005,-0.217311880728864,0.827965298841629,-4.59229205598194,3.67558725117449
"edge_187_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",1.45214834642345,2.28322341003876,0.636007996431151,0.524771210083523,-3.02288730591124,5.92718399875814
"edge_187_1","ran_pars","cond","patientID","sd__(Intercept)",2.26300621592522,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"(Intercept)",-10.9226877994186,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Dx.StatusCELIAC",2.19071546111352,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"onset_timeline_combinedt0-6",2.58494579109116,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"onset_timeline_combinedt0-12",-18.6779582145362,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"onset_timeline_combinedt0-18",-18.7263204345948,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"onset_timeline_combinedt0-24",-22.3011024904816,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"onset_timeline_combinedt0-30",5.44163444144727,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"onset_timeline_combinedt0-36",4.75658761806816,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"onset_timeline_combinedt0-over42",2.53028655805534,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"SexMale",-0.474528281194386,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.120529904322918,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"HLA.CategoryHigh Risk",1.03664544934633,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.28536439158619,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"feeding_first_yearFormula",-1.0755390759501,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.417451366127516,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Delivery.ModeC-Section",0.367078427236362,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.677377907280649,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",20.1258951099522,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",20.4398935715689,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.31036663670487,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-45.7475593774575,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-45.1800987184769,NA,NA,NA,NA,NA
"edge_187_10","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.815526575599032,NA,NA,NA,NA,NA
"edge_187_10","ran_pars","cond","patientID","sd__(Intercept)",7.41509392473139,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"(Intercept)",-10.3531086920862,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Dx.StatusCELIAC",1.24374056886922,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"onset_timeline_combinedt0-6",1.90735932455133,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"onset_timeline_combinedt0-12",-17.8859169877953,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"onset_timeline_combinedt0-18",-17.4859814107724,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"onset_timeline_combinedt0-24",2.15539787602811,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"onset_timeline_combinedt0-30",4.06036542751063,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"onset_timeline_combinedt0-36",4.81295257213195,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"onset_timeline_combinedt0-over42",2.57092936570576,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"SexMale",-0.385207334111535,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.108966188997082,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"HLA.CategoryHigh Risk",0.697953551407462,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.213580138821083,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"feeding_first_yearFormula",-0.988335058452769,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.319997831729297,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Delivery.ModeC-Section",0.853244306497171,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.0270977250164539,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",19.3186836686843,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",19.198853220959,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-43.2634218735411,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-41.6612859695436,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-39.1104487384652,NA,NA,NA,NA,NA
"edge_187_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.16124266983466,NA,NA,NA,NA,NA
"edge_187_11","ran_pars","cond","patientID","sd__(Intercept)",7.16671501430437,NA,NA,NA,NA,NA
"edge_187_2","fixed","cond",NA,"(Intercept)",-2.9119871110341,2.17719832565958,-1.33749281207623,0.181061826988617,-7.17921741652778,1.35524319445958
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC",0.369874086751747,1.71625567336323,0.215512229612579,0.829367978223497,-2.99392522130272,3.73367339480621
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-6",1.7895153636137,1.52131249976344,1.17629702240135,0.239476205224995,-1.19220234515325,4.77123307238065
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-12",0.558730487418839,1.63986064280345,0.34071827375749,0.733315680494019,-2.65533731214062,3.7727982869783
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-18",-17.7361073247514,9699.77159383163,-0.00182850772857686,0.998541062727038,-19028.9390894994,18993.4668748499
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-24",1.95966595867438,1.57696362004386,1.24268304846492,0.213984652965215,-1.1311259415415,5.05045785889026
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-30",2.32851391513028,1.63723015421888,1.42222760137301,0.154960188489321,-0.880398221541685,5.53742605180225
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-36",2.81395147369953,1.58501897745467,1.77534244934932,0.0758413603241236,-0.29262863692412,5.92053158432319
"edge_187_2","fixed","cond",NA,"onset_timeline_combinedt0-over42",1.33106301830154,1.77444995290418,0.750127111854033,0.45317815212839,-2.14679498175945,4.80892101836253
"edge_187_2","fixed","cond",NA,"SexMale",-0.557905479487066,1.01731161274355,-0.548411590409819,0.583409319767823,-2.55179960151878,1.43598864254464
"edge_187_2","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.189555800615752,0.201152078498851,-0.942350693218587,0.346013122306627,-0.583806629888873,0.204695028657369
"edge_187_2","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.465368337111901,0.95819498204348,-0.48567185785031,0.627199839693911,-2.34339599208412,1.41265931786032
"edge_187_2","fixed","cond",NA,"HLA.CategoryLow/No Risk",-0.825248545954096,1.64773022449937,-0.500839599640671,0.616484013750634,-4.05474044221096,2.40424335030276
"edge_187_2","fixed","cond",NA,"feeding_first_yearFormula",-0.248963181611809,1.07007053462756,-0.232660533633384,0.816025017827789,-2.34626289039934,1.84833652717573
"edge_187_2","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.495228327862477,0.899545249940304,-0.550531869180946,0.581954624411614,-2.25830462020955,1.2678479644846
"edge_187_2","fixed","cond",NA,"Delivery.ModeC-Section",0.010821441764228,0.928849074526821,0.0116503768599229,0.990704554456863,-1.8096892913817,1.83133217491016
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.943302393753313,2.17802277483824,-0.433100335153001,0.66494187930944,-5.21214858994426,3.32554380243764
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.703539973902352,2.12944661153693,0.33038629383367,0.741108096586013,-3.47009869171088,4.87717863951558
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",19.2683149786485,9699.77169700473,0.00198647097896113,0.998415026517806,-18991.9348694116,19030.4714993689
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.01403593360678,2.23672658168327,-0.453357125502418,0.650291604137042,-5.39793947696938,3.36986760975582
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-28.1605052535053,544502.978077054,-5.17178167747694e-05,0.999958735152495,-1067234.38701108,1067178.06600057
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.98214908686867,2.21729662787503,-0.893948541638423,0.371349424194325,-6.32797062054583,2.36367244680849
"edge_187_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.756847995297468,2.25461347912216,0.335688579131599,0.737105719105344,-3.66211322284051,5.17580921343544
"edge_187_2","ran_pars","cond","patientID","sd__(Intercept)",1.75821976631457,NA,NA,NA,NA,NA
"edge_187_3","fixed","cond",NA,"(Intercept)",-3.60700305919466,1.47722857866122,-2.44173658112113,0.0146168076404199,-6.50231787030394,-0.711688248085386
"edge_187_3","fixed","cond",NA,"Dx.StatusCELIAC",0.169557832261381,1.50388216694662,0.112746753693901,0.910231333451793,-2.77799705194605,3.11711271646881
"edge_187_3","fixed","cond",NA,"onset_timeline_combinedt0-6",1.58213764821039,1.335188783238,1.18495426869413,0.236035528715279,-1.03478427949795,4.19905957591873
"edge_187_3","fixed","cond",NA,"onset_timeline_combinedt0-12",0.355420178005357,1.48793339695598,0.238868338282128,0.811207677334058,-2.5608756914227,3.27171604743341
"edge_187_3","fixed","cond",NA,"onset_timeline_combinedt0-18",-20.000571545931,31179.7146278851,-0.00064146101991722,0.99948818819095,-61131.1182904374,61091.1171473456
"edge_187_3","fixed","cond",NA,"onset_timeline_combinedt0-24",0.716213965054184,1.51570028723849,0.472530071468867,0.636548482604992,-2.25450400929026,3.68693193939863
"edge_187_3","fixed","cond",NA,"onset_timeline_combinedt0-30",1.82475479385454,1.38537070962633,1.31715993500882,0.187785020419677,-0.890521902249767,4.54003148995885
"edge_187_3","fixed","cond",NA,"onset_timeline_combinedt0-36",1.65857167615573,1.37244902948479,1.20847597289522,0.226864232352106,-1.03137899225141,4.34852234456288
"edge_187_3","fixed","cond",NA,"onset_timeline_combinedt0-over42",1.52136111251809,1.40251696875282,1.08473633218923,0.278038451311508,-1.22752163394373,4.27024385897991
"edge_187_3","fixed","cond",NA,"SexMale",-0.575140730410709,0.8093908296265,-0.710584688334204,0.477341634185446,-2.16151760589564,1.01123614507423
"edge_187_3","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.0010330578373614,0.0719111798580047,-0.0143657472927195,0.988538186270152,-0.141976380444833,0.13991026477011
"edge_187_3","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.309216597248273,0.723400419696526,-0.427448739078687,0.669052514115204,-1.72705536625462,1.10862217175808
"edge_187_3","fixed","cond",NA,"HLA.CategoryLow/No Risk",-1.10727653641046,1.31389999283966,-0.842740347396881,0.399373676624029,-3.68247320166363,1.46792012884272
"edge_187_3","fixed","cond",NA,"feeding_first_yearFormula",-0.0646227984879588,0.873983432206492,-0.07394053034256,0.941057705547606,-1.77759884869739,1.64835325172147
"edge_187_3","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.134393417256263,0.666489206034017,-0.201643801639307,0.840195199760694,-1.44068825716763,1.17190142265511
"edge_187_3","fixed","cond",NA,"Delivery.ModeC-Section",0.0685847918644161,0.734659724568281,0.0933558620009005,0.925620854344942,-1.37132180918153,1.50849139291036
"edge_187_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-23.3101834169531,68320.2757333554,-0.00034118983225316,0.999727769905824,-133928.590034639,133881.969667805
"edge_187_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.4169437371997,1.92999214511508,0.734170727474755,0.462844691724783,-2.36577135767106,5.19965883207046
"edge_187_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",21.7343501667919,31179.7146569378,0.000697067000321498,0.99944382104764,-61089.3834256669,61132.8521260005
"edge_187_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-19.203658275339,16365.5642246507,-0.00117341864977765,0.99906374759084,-32095.1201252678,32056.7128087171
"edge_187_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-23.0295873327935,63902.7170991638,-0.000360385103767283,0.999712454295985,-125270.053615946,125223.99444128
"edge_187_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.725026542847385,1.9954640488574,-0.363337311570476,0.716352924427637,-4.63606421105236,3.1860111253576
"edge_187_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.794789182581707,1.84305641403421,0.431234321711303,0.666298000467825,-2.81753501040088,4.40711337556429
"edge_187_3","ran_pars","cond","patientID","sd__(Intercept)",0.967900433424252,NA,NA,NA,NA,NA
"edge_187_4","fixed","cond",NA,"(Intercept)",-2.97786623425519,1.25573928306265,-2.37140485642243,0.0177206084217569,-5.43907000303014,-0.516662465480245
"edge_187_4","fixed","cond",NA,"Dx.StatusCELIAC",0.575178498545545,1.10870160258026,0.518785665328652,0.603910215246821,-1.59783671211361,2.7481937092047
"edge_187_4","fixed","cond",NA,"onset_timeline_combinedt0-6",0.929773179307504,1.16579824050698,0.797542102056327,0.42513626127473,-1.35514938532634,3.21469574394135
"edge_187_4","fixed","cond",NA,"onset_timeline_combinedt0-12",-19.8263793375286,15768.7842458397,-0.00125731819450567,0.998996805488904,-30926.0755811658,30886.4228224908
"edge_187_4","fixed","cond",NA,"onset_timeline_combinedt0-18",-19.4260347414065,16067.9314767329,-0.00120899412407479,0.999035362489296,-31511.9930351954,31473.1409657126
"edge_187_4","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.133300112874702,1.34758135826395,-0.0989180445820567,0.921203341667192,-2.77451104130962,2.50791081556022
"edge_187_4","fixed","cond",NA,"onset_timeline_combinedt0-30",1.1031782793663,1.20015315025353,0.919197919976511,0.357992058913529,-1.2490786710629,3.4554352297955
"edge_187_4","fixed","cond",NA,"onset_timeline_combinedt0-36",1.43713987264562,1.11517539848624,1.28871195920966,0.197498243271344,-0.748563744832516,3.62284349012375
"edge_187_4","fixed","cond",NA,"onset_timeline_combinedt0-over42",-0.203949521309555,1.41912654049976,-0.143714824216967,0.885725664691791,-2.985386430194,2.57748738757489
"edge_187_4","fixed","cond",NA,"SexMale",-0.594906162566735,0.835063047264359,-0.712408679219646,0.476211742575165,-2.23159966002515,1.04178733489168
"edge_187_4","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.0698310992201254,0.07838843942374,-0.890834155310114,0.37301814864587,-0.223469617294955,0.0838074188547046
"edge_187_4","fixed","cond",NA,"HLA.CategoryHigh Risk",0.300875118288856,0.780659673347633,0.385411375226595,0.699932656107477,-1.22918972565531,1.83093996223302
"edge_187_4","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.56228305704094,1.190133066411,0.472453940580425,0.636602810530388,-1.77033488993483,2.89490100401671
"edge_187_4","fixed","cond",NA,"feeding_first_yearFormula",0.23427286478568,0.917999225569694,0.255199414400698,0.798569083339439,-1.56497255516658,2.03351828473794
"edge_187_4","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.279734630219766,0.734382811479475,0.380911189432957,0.703269149345461,-1.15962923114527,1.7190984915848
"edge_187_4","fixed","cond",NA,"Delivery.ModeC-Section",-0.192373850201208,0.780373050629639,-0.246515240430192,0.805283408238874,-1.72187692394095,1.33712922353854
"edge_187_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-28.2528226325007,575604.413787635,-4.90837491092005e-05,0.999960836834415,-1128192.17318869,1128135.66754342
"edge_187_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",19.9421044617142,15768.7842805204,0.00126465706594447,0.998990949921345,-30886.3071653395,30926.191374263
"edge_187_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",20.004653172016,16067.9315149459,0.00124500488151871,0.999006630083539,-31472.5624221781,31512.5717285221
"edge_187_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-21.866671036042,47145.1312616093,-0.000463816102551575,0.999629928305991,-92424.6259902036,92380.8926481315
"edge_187_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-28.5770731617995,717240.863733095,-3.98430633372749e-05,0.999968209834917,-1405794.83823043,1405737.6840841
"edge_187_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.85747229923594,1.68982980647817,-1.09920673201236,0.271677903014126,-5.16947785993544,1.45453326146355
"edge_187_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",1.42442598146223,1.72438015847667,0.82605101575779,0.408775152981969,-1.95529702480751,4.80414898773197
"edge_187_4","ran_pars","cond","patientID","sd__(Intercept)",1.29147883923516,NA,NA,NA,NA,NA
"edge_187_5","fixed","cond",NA,"(Intercept)",-2.99190372746638,1.22177918309641,-2.44880889186855,0.0143329473475602,-5.3865469233961,-0.597260531536653
"edge_187_5","fixed","cond",NA,"Dx.StatusCELIAC",0.558555595484036,1.10292966873061,0.506429023826054,0.61255550386624,-1.60314683270865,2.72025802367673
"edge_187_5","fixed","cond",NA,"onset_timeline_combinedt0-6",0.760637201746111,1.15474061026953,0.658708280441068,0.510083114661388,-1.50261280586797,3.02388720936019
"edge_187_5","fixed","cond",NA,"onset_timeline_combinedt0-12",-19.4279069552943,13737.1755808238,-0.0014142577446862,0.998871585956681,-26943.7972946731,26904.9414807625
"edge_187_5","fixed","cond",NA,"onset_timeline_combinedt0-18",-19.4136562505552,15815.2401676679,-0.00122752838684321,0.999020574298161,-31016.7147917308,30977.8874792296
