"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"edge_61_48","fixed","cond",NA,"(Intercept)",-4404.82065119152,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Dx.StatusCELIAC",708.871504900046,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"onset_timeline_combinedt0-6",473.166216611747,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"onset_timeline_combinedt0-12",-777.948874918727,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"onset_timeline_combinedt0-18",-699.760212712623,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"onset_timeline_combinedt0-24",-750.574977360728,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"onset_timeline_combinedt0-30",-818.973481743622,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"onset_timeline_combinedt0-36",-818.973481743623,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"onset_timeline_combinedt0-over42",-527.112363914862,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"SexMale",-256.255899153099,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",375.492943378347,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"HLA.CategoryHigh Risk",-40.4545887262355,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"HLA.CategoryLow/No Risk",-88.0558737523681,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"feeding_first_yearFormula",-236.476010191392,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",412.630537741256,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Delivery.ModeC-Section",911.123903894495,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1725.56734272634,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-301.938823215381,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-407.595476708269,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-671.837348881664,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-689.99661918581,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-689.996619185811,NA,NA,NA,NA,NA
"edge_61_48","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-451.868814836937,NA,NA,NA,NA,NA
"edge_61_48","ran_pars","cond","patientID","sd__(Intercept)",7.45901892112742e-155,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"(Intercept)",-83.8413442763686,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Dx.StatusCELIAC",72.9747821580856,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"onset_timeline_combinedt0-6",72.110897772425,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"onset_timeline_combinedt0-12",-40.14553018041,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"onset_timeline_combinedt0-18",-49.3819543193826,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"onset_timeline_combinedt0-24",74.1263652677592,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"onset_timeline_combinedt0-30",-47.8426635463753,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"onset_timeline_combinedt0-36",74.1734787350238,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"onset_timeline_combinedt0-over42",-28.8146818183566,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"SexMale",-0.90676982835852,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.869988561834719,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"HLA.CategoryHigh Risk",0.833253123726429,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"HLA.CategoryLow/No Risk",-13.1858043370872,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"feeding_first_yearFormula",-1.14025015785046,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",2.01088544719981,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Delivery.ModeC-Section",1.47375570254754,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-93.6206484257604,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",39.2161043590664,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-8.20937977800062,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-130.463381666623,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-6.62998101968446,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-139.194018413086,NA,NA,NA,NA,NA
"edge_61_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-25.6710128513553,NA,NA,NA,NA,NA
"edge_61_6","ran_pars","cond","patientID","sd__(Intercept)",1.6401938228409,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"(Intercept)",-74.0773903520667,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Dx.StatusCELIAC",-0.241631002587755,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-71.7771050146286,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"onset_timeline_combinedt0-12",0.000461618401056358,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-70.3486477518397,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"onset_timeline_combinedt0-24",8.89668294056193,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"onset_timeline_combinedt0-30",16.315853817494,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-83.4469926609454,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-5.86371537153447,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"SexMale",-36.4200738535143,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",8.77333195135377,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"HLA.CategoryHigh Risk",-85.0000213815145,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",71.7503519230505,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"feeding_first_yearFormula",-27.7424845631481,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-11.0712135493856,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Delivery.ModeC-Section",-18.2695407880595,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",108.761265562794,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-19.2215305743551,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",6.26745339268622,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-11.6770243644605,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-21.5178498297096,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",2.68379087249028,NA,NA,NA,NA,NA
"edge_72_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-2.20960055326518,NA,NA,NA,NA,NA
"edge_72_1","ran_pars","cond","patientID","sd__(Intercept)",86.0311433015986,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"(Intercept)",-12.8858573193196,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Dx.StatusCELIAC",1.54011710663311,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"onset_timeline_combinedt0-6",-20.6957537828337,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"onset_timeline_combinedt0-12",-36.883233766549,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"onset_timeline_combinedt0-18",-37.541635680057,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"onset_timeline_combinedt0-24",1.63904951307812,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"onset_timeline_combinedt0-30",1.63913867492973,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"onset_timeline_combinedt0-36",-37.4745062378375,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"onset_timeline_combinedt0-over42",-19.9359890038341,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"SexMale",0.523668195461313,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0490034008952457,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"HLA.CategoryHigh Risk",-19.0851370818444,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"HLA.CategoryLow/No Risk",-17.5266680884065,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"feeding_first_yearFormula",-26.8935259238566,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-2.28831315826927,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Delivery.ModeC-Section",0.15934737836166,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-17.4288097032983,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.1247989014899,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.722154447653631,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-45.1772604831343,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.773035810105881,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-7.68637316907956,NA,NA,NA,NA,NA
"edge_75_28","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-20.058883655365,NA,NA,NA,NA,NA
"edge_75_28","ran_pars","cond","patientID","sd__(Intercept)",49.0518453783246,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"(Intercept)",-13.6274471746218,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Dx.StatusCELIAC",6.17258784966597,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"onset_timeline_combinedt0-6",0.00199548257299382,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"onset_timeline_combinedt0-12",4.10112670514619,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"onset_timeline_combinedt0-18",0.00233466444335372,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"onset_timeline_combinedt0-24",-57.0916521316078,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"onset_timeline_combinedt0-30",-13.1645524806184,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"onset_timeline_combinedt0-36",-22.4866775917913,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"onset_timeline_combinedt0-over42",-14.0799159108421,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"SexMale",16.3039362054095,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0409014281746472,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"HLA.CategoryHigh Risk",-49.5758019341995,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"HLA.CategoryLow/No Risk",-171.130025656911,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"feeding_first_yearFormula",-14.0847488918976,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-18.9529117213196,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Delivery.ModeC-Section",-4.46146996425986,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-76.4654211406459,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-37.3054325345842,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-13.7456943212283,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-2.96628464998655,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-8.63066843418606,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",43.1890244923541,NA,NA,NA,NA,NA
"edge_957_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-12.3253053939636,NA,NA,NA,NA,NA
"edge_957_35","ran_pars","cond","patientID","sd__(Intercept)",29.2022911053452,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"(Intercept)",-28.6915190398815,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Dx.StatusCELIAC",42.0972228658845,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"onset_timeline_combinedt0-6",16.9432202800734,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"onset_timeline_combinedt0-12",16.537684439905,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"onset_timeline_combinedt0-18",1.91467214569863e-05,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"onset_timeline_combinedt0-24",-64.3170073212757,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"onset_timeline_combinedt0-30",-23.311064425274,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"onset_timeline_combinedt0-36",-9.23100805678018,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"onset_timeline_combinedt0-over42",-26.1535837213616,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"SexMale",0.929900863110369,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.21321381727703,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"HLA.CategoryHigh Risk",-35.7752494821877,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"HLA.CategoryLow/No Risk",-14.1563177296553,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"feeding_first_yearFormula",-1.25985153720796,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-2.72571917708667,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Delivery.ModeC-Section",-25.2049926175523,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-55.6878913907754,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-48.6891612411936,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-118.750316406664,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-9.49165187509585,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-19.4740821392318,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",10.4030121350889,NA,NA,NA,NA,NA
"edge_957_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-24.6332903874505,NA,NA,NA,NA,NA
"edge_957_36","ran_pars","cond","patientID","sd__(Intercept)",115.003539730793,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"(Intercept)",-54.7671893419399,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Dx.StatusCELIAC",110.947881110415,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"onset_timeline_combinedt0-6",20.0544307828165,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"onset_timeline_combinedt0-12",22.4917470460242,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"onset_timeline_combinedt0-18",23.8242254090047,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"onset_timeline_combinedt0-24",-565.199189461261,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"onset_timeline_combinedt0-30",-35.8650039990288,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"onset_timeline_combinedt0-36",-35.8650039990286,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"onset_timeline_combinedt0-over42",-8.7959770784377,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"SexMale",109.462759161302,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-5.03408073769494,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"HLA.CategoryHigh Risk",-220.645031567581,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"HLA.CategoryLow/No Risk",-96.389937683827,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"feeding_first_yearFormula",144.705431044027,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-160.787518134264,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Delivery.ModeC-Section",-362.530571623402,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",1.17704124379946,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-30.8640068907056,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-35.8211875689889,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",5.65499552018773,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-12.514830728387,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-12.5148307283869,NA,NA,NA,NA,NA
"edge_959_17","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-4.08604337297924,NA,NA,NA,NA,NA
"edge_959_17","ran_pars","cond","patientID","sd__(Intercept)",24.4108284406066,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"(Intercept)",-61.9101100457865,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Dx.StatusCELIAC",130.211869558051,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"onset_timeline_combinedt0-6",50.3779996890522,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"onset_timeline_combinedt0-12",14.4948272532524,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"onset_timeline_combinedt0-18",23.2390918867299,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"onset_timeline_combinedt0-24",-334.728525866857,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"onset_timeline_combinedt0-30",-43.1393881668562,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"onset_timeline_combinedt0-36",-18.6814524195504,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"onset_timeline_combinedt0-over42",-55.4542952662416,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"SexMale",29.9024675243513,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-5.58608665865435,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"HLA.CategoryHigh Risk",-266.839477123163,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"HLA.CategoryLow/No Risk",-85.168142553218,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"feeding_first_yearFormula",151.763245134221,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-265.008153533074,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Delivery.ModeC-Section",-243.704963725756,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-209.199054678797,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-47.19226295421,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-33.4429394323828,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-12.130688884328,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-32.8849010429968,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",264.594783446743,NA,NA,NA,NA,NA
"edge_959_19","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-51.6160252490773,NA,NA,NA,NA,NA
"edge_959_19","ran_pars","cond","patientID","sd__(Intercept)",0.230627963725578,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"(Intercept)",-61.9101100457865,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Dx.StatusCELIAC",130.211869558051,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"onset_timeline_combinedt0-6",50.3779996890522,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"onset_timeline_combinedt0-12",14.4948272532524,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"onset_timeline_combinedt0-18",23.2390918867299,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"onset_timeline_combinedt0-24",-334.728525866857,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"onset_timeline_combinedt0-30",-43.1393881668562,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"onset_timeline_combinedt0-36",-18.6814524195504,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"onset_timeline_combinedt0-over42",-55.4542952662416,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"SexMale",29.9024675243513,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-5.58608665865435,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"HLA.CategoryHigh Risk",-266.839477123163,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"HLA.CategoryLow/No Risk",-85.168142553218,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"feeding_first_yearFormula",151.763245134221,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-265.008153533074,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Delivery.ModeC-Section",-243.704963725756,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-209.199054678797,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-47.19226295421,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-33.4429394323828,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-12.130688884328,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-32.8849010429968,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",264.594783446743,NA,NA,NA,NA,NA
"edge_959_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-51.6160252490773,NA,NA,NA,NA,NA
"edge_959_2","ran_pars","cond","patientID","sd__(Intercept)",0.230627963725578,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"(Intercept)",-18.3708154933881,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"Dx.StatusCELIAC",87.6446829765094,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"onset_timeline_combinedt0-6",35.6443662015265,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"onset_timeline_combinedt0-12",35.3737755152113,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.171321756704412,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"onset_timeline_combinedt0-24",-260.033207325952,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"onset_timeline_combinedt0-30",-24.1800579248157,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"onset_timeline_combinedt0-36",-24.1800579248156,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"onset_timeline_combinedt0-over42",-9.83109347568623,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"SexMale",18.2120208605194,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-11.5777931354174,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"HLA.CategoryHigh Risk",-150.417507027676,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"HLA.CategoryLow/No Risk",-37.6231442630708,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"feeding_first_yearFormula",119.567034295674,NA,NA,NA,NA,NA
"edge_959_24","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",61.7407076704347,NA,NA,NA,NA,NA
