"Dx.StatusCELIAC","onset_timeline_combinedt0.6","onset_timeline_combinedt0.12","onset_timeline_combinedt0.18","onset_timeline_combinedt0.24","onset_timeline_combinedt0.30","onset_timeline_combinedt0.36","onset_timeline_combinedt0.over42","SexMale","Age.at.Gluten.Introduction..months.","HLA.CategoryHigh.Risk","HLA.CategoryLow.No.Risk","feeding_first_yearFormula","feeding_first_yearBreastmilk_and_formula","Delivery.ModeC.Section","Dx.StatusCELIAC.onset_timeline_combinedt0.6","Dx.StatusCELIAC.onset_timeline_combinedt0.12","Dx.StatusCELIAC.onset_timeline_combinedt0.18","Dx.StatusCELIAC.onset_timeline_combinedt0.24","Dx.StatusCELIAC.onset_timeline_combinedt0.30","Dx.StatusCELIAC.onset_timeline_combinedt0.36","Dx.StatusCELIAC.onset_timeline_combinedt0.over42","AveExpr","F","P.Value","adj.P.Val"
-0.437293924778739,2.00664371946104,-1.52472499502013,-2.0815868988806,-3.96241480994358,-1.03902020821699,1.1866788021295,6.05166721898842,0.0177678446879375,-0.234110926263745,1.90521478846099,0.649568848446576,-1.61565749673841,0.277116959062086,1.3035727532475,0.247885882985872,4.32156869993591,4.38436766594837,4.89036542461864,-1.31519153670914,3.71760220254271,-0.938791151671193,0.901423500976882,2.06786211100448,0.00229678000273211,0.0111437538409907
0.625074421740469,2.16379476622122,-1.17563099171946,-1.69864277282928,-3.17916645277806,-0.289628181346791,1.62073838950788,6.95827411387757,0.146756311410934,-0.0815856428404811,2.93413218018095,0.352790413416511,-2.68156195112985,-0.504450260011676,1.33410139490657,-0.429072604786164,3.92960260871812,3.37270066046595,2.61632709087774,-3.0400891560769,2.82669393333421,-3.14579325215046,1.15013026641506,2.25937740158655,0.000642487975115223,0.0102636358183152
0.591032623475909,2.10864333923727,-1.23283677070668,-1.74663445580677,-3.19343010840647,-0.315185517529855,1.55834843948839,6.90627762170741,0.0451533498523863,-0.0360677187423765,2.92321631013432,0.377861709781855,-2.79298791443584,-0.625647433262668,1.39224892484567,-0.266034969258734,3.65259039697272,3.46002259957006,2.46355602933257,-3.1673902367774,2.85389094102462,-3.24879558852567,1.17059615007983,2.24831306229006,0.000692798161775022,0.0102636358183152
0.150608260170756,1.85680818214548,-1.57176600980757,-2.15724754233856,-3.83866686925353,-0.920030988525836,1.13413790793413,6.30499473805672,-0.0382199426091621,-0.113682564704778,2.3597207570206,0.530811172735905,-2.30066630484842,-0.0827746126350892,1.4309711382058,0.0618577039345954,3.32322599219321,3.8032359655551,3.55137926497306,-2.40099709408379,3.12123759115467,-2.32460816755038,1.04259737778489,2.10777837625151,0.00177116756157879,0.0103678410968009
0.557942916652848,2.15418676516535,-1.19303185062337,-1.71714592807863,-3.23135455915871,-0.337164078728055,1.59564527099599,6.86386601929413,0.0730666752150134,-0.0564636148616631,2.76934142533105,0.412840193624652,-2.63279790196288,-0.523814407630861,1.37244266279379,-0.329968022600284,3.55473914758749,3.4924061103362,2.69403003214482,-3.0029231008931,2.87812314800177,-3.03104341124602,1.10833026143679,2.20363391772783,0.000937314973961679,0.0102636358183152
0.529082882798951,2.19561319616508,-1.15529652166812,-1.69225670615117,-3.27439658241401,-0.370346730465924,1.62313695731001,6.80704710146893,0.107829057743063,-0.0845405122120518,2.58559243168668,0.449743075564993,-2.47042947264175,-0.424305835177477,1.37267710096706,-0.391350052624509,3.48435092522612,3.49923392370282,2.90773135947966,-2.85250070701361,2.88456729510337,-2.84619994514419,1.05528721354807,2.1580511612002,0.00127124860830136,0.0102636358183152
0.580675226304751,2.1439126164627,-1.19435730292696,-1.72089033405565,-3.23027076131292,-0.33970185608847,1.59123436822156,6.8614881002625,0.0757888299562297,-0.0568445712980747,2.76684674674402,0.408167742532565,-2.65113006967887,-0.543275614137831,1.3853691034875,-0.363506140943358,3.56588413891265,3.4662828487687,2.64235094586832,-3.04006986811775,2.85198816328956,-3.09155676933461,1.11562164873923,2.2032330993334,0.0009398452890533,0.0102636358183152
0.547711820545334,2.18382982032554,-1.15748329215837,-1.7037089197245,-3.27871387923029,-0.376806549819034,1.60875854276133,6.81432000827275,0.111892723183327,-0.0830405386955677,2.56026854701062,0.452420815618959,-2.50271539669334,-0.417769374213503,1.39534378308584,-0.225226011761479,3.29689123381023,3.46410072419613,2.85702715806613,-2.90759415198973,2.84226151730897,-2.92543790384989,1.06356712278115,2.16404086637385,0.00122161302648024,0.0102636358183152
0.487521963777414,2.19749344938905,-1.15868215234376,-1.69410229138267,-3.2753717132744,-0.369724206446762,1.6202532367593,6.81170838649414,0.0986792272884339,-0.0835558788566639,2.59683630741675,0.451799255011395,-2.47013452256121,-0.415419224547557,1.36053330665848,-0.281169847973623,3.50673964291304,3.54203766930694,2.95684040167427,-2.80932716531633,2.92849778063521,-2.79069916820206,1.05395043106792,2.16780243629744,0.00119139703004613,0.0102636358183152
-0.073992020843571,1.49474251566578,-1.94936107571773,-2.51623053662148,-4.00596517703442,-1.10696971859212,0.75688542904574,6.22142720299505,-0.290376028185102,-0.0364527698445727,3.01785849948898,0.42170767337005,-2.861585784734,-0.385674635782129,1.45286907994135,0.39575834133076,4.31469393222323,4.05962084085864,3.16090399189949,-2.58083319694595,3.39401470422785,-2.66298233258975,1.24863211225529,2.29331955944441,0.000509169187826159,0.0102636358183152
