"orf_id","gene","timepoint","estimate","std.error","p.value","conf.low","conf.high","model","p.adj","n_tests_gene"
"edge_16_5","edge_16_5","t0-6",-0.596604844617208,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_5","edge_16_5","t0-12",-38.8352592323726,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_5","edge_16_5","t0-18",-5.19841122494503,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_5","edge_16_5","t0-24",-38.840444207139,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_5","edge_16_5","t0-30",-4.41322373916192,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_5","edge_16_5","t0-36",-47.5551568265224,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_5","edge_16_5","t0-over42",-11.602834867924,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_9","edge_16_9","t0-6",-60.2016251659274,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_9","edge_16_9","t0-12",-71.3398280904095,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_9","edge_16_9","t0-18",-14.2292812687404,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_9","edge_16_9","t0-24",-0.657175848938237,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_9","edge_16_9","t0-30",-7.65503909431736,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_9","edge_16_9","t0-36",-7.65503909431736,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_16_9","edge_16_9","t0-over42",-17.1184478604983,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1631_46","edge_1631_46","t0-6",-76.3118846447047,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1631_46","edge_1631_46","t0-12",-170.973772276567,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1631_46","edge_1631_46","t0-18",-186.939414298649,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1631_46","edge_1631_46","t0-24",-207.344211567874,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1631_46","edge_1631_46","t0-30",82.874474164224,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1631_46","edge_1631_46","t0-36",-148.19218724736,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1631_46","edge_1631_46","t0-over42",-72.385107993465,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1633_25","edge_1633_25","t0-6",89.1556968590374,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1633_25","edge_1633_25","t0-12",55.5097347892603,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1633_25","edge_1633_25","t0-18",-9.26959542490212,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1633_25","edge_1633_25","t0-24",-16.8110294859119,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1633_25","edge_1633_25","t0-30",-19.1936229672629,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1633_25","edge_1633_25","t0-36",-19.1936229672629,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1633_25","edge_1633_25","t0-over42",-19.9568779404582,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_28","edge_1709_28","t0-6",6.11617529560092,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_28","edge_1709_28","t0-12",-48.1513954699065,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_28","edge_1709_28","t0-18",4.87414033824672,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_28","edge_1709_28","t0-24",0.514662881755679,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_28","edge_1709_28","t0-30",1.71637741967277,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_28","edge_1709_28","t0-36",1.71637741967276,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_28","edge_1709_28","t0-over42",1.63181160520205,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_30","edge_1709_30","t0-6",6.11617529560092,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_30","edge_1709_30","t0-12",-48.1513954699065,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_30","edge_1709_30","t0-18",4.87414033824672,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_30","edge_1709_30","t0-24",0.514662881755679,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_30","edge_1709_30","t0-30",1.71637741967277,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_30","edge_1709_30","t0-36",1.71637741967276,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_30","edge_1709_30","t0-over42",1.63181160520205,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_32","edge_1709_32","t0-6",-5.41664275543765,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_32","edge_1709_32","t0-12",15.1024241199011,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_32","edge_1709_32","t0-18",10.2531411003856,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_32","edge_1709_32","t0-24",-3.98264581831547,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_32","edge_1709_32","t0-30",3.36695392558822,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_32","edge_1709_32","t0-36",3.36695392558822,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_32","edge_1709_32","t0-over42",3.67872383555876,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_33","edge_1709_33","t0-6",6.11617529560092,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_33","edge_1709_33","t0-12",-48.1513954699065,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_33","edge_1709_33","t0-18",4.87414033824672,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_33","edge_1709_33","t0-24",0.514662881755679,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_33","edge_1709_33","t0-30",1.71637741967277,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_33","edge_1709_33","t0-36",1.71637741967276,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_33","edge_1709_33","t0-over42",1.63181160520205,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_34","edge_1709_34","t0-6",6.11617529560092,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_34","edge_1709_34","t0-12",-48.1513954699065,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_34","edge_1709_34","t0-18",4.87414033824672,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_34","edge_1709_34","t0-24",0.514662881755679,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_34","edge_1709_34","t0-30",1.71637741967277,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_34","edge_1709_34","t0-36",1.71637741967276,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
"edge_1709_34","edge_1709_34","t0-over42",1.63181160520205,NA,NA,NA,NA,"PA_glmmTMB_logit",NA,7
