"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj"
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"(Intercept)",-55.7240155507595,33.2687204210064,-1.67496720179158,0.0939406669553675,-120.929509387664,9.48147828614528,0.258336834127261
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"Dx.StatusCELIAC",-0.10755914537293,10.3326553448285,-0.0104096325468519,0.991694464906093,-20.3591914859022,20.1440731951563,0.99827523820263
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"onset_timeline_combinedt0-6",-28.8435650734261,496363.356483272,-5.81097792507939e-05,0.99995363510433,-972883.145517703,972825.458387556,0.99995363510433
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"onset_timeline_combinedt0-12",6.92175092475449,4.85204140049566,1.42656468760703,0.153705408796578,-2.5880754717143,16.4315773212233,0.307410817593156
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"onset_timeline_combinedt0-18",-19.5680540834654,13656.5911423851,-0.00143286519157283,0.998856739377137,-26785.9948447469,26746.85873658,0.998856739377137
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"onset_timeline_combinedt0-24",-2.88663962752736,2650.46360203333,-0.00108910743966182,0.99913101816063,-5197.69984194716,5191.92656269211,0.999915756923641
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"onset_timeline_combinedt0-30",-4.92141399815685,7205.73852217181,-0.000682985371036409,0.999455056559562,-14127.9093994678,14118.0665714715,0.99995978601312
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"onset_timeline_combinedt0-36",-1.68941613535293,3897.49630994879,-0.000433461894765753,0.9996541474573,-7640.64181351274,7637.26298124203,0.999861344587148
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"onset_timeline_combinedt0-over42",-0.395465208588539,2803.04626669016,-0.000141084081732088,0.999887431189784,-5494.26519492076,5493.47426450358,0.999996024409721
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"SexMale",1.60883563022048,10.851447361579,0.148260004090955,0.882137578574229,-19.6596103786065,22.8772816390475,0.996022083820973
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",2.48426990391246,3.34372263973013,0.742965302921466,0.457502687364286,-4.06930604424979,9.0378458520747,0.690031510937601
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"HLA.CategoryHigh Risk",9.1297835174901,8.88615346856077,1.02741681761307,0.304224235770309,-8.28675724198469,26.5463242769649,0.730138165848742
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.354104867974471,13555.3544477376,2.61228778147938e-05,0.99997915695911,-26567.6524103725,26568.3606201085,0.999997225180514
"virus_comp_1470_cycle_1_3","fixed","cond",NA,"feeding_first_yearFormula",-5.30391700720812,11.9229907960221,-0.444847865602451,0.656429700672922,-28.6725495554141,18.0647155409978,0.87523960089723
