"orf_id","gene","timepoint","estimate","std.error","p.value","conf.low","conf.high","model","p.adj","n_tests_gene"
"edge_1468_41","edge_1468_41","t0-18",8.26525349460998,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_41","edge_1468_41","t0-24",15.6265668072115,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_41","edge_1468_41","t0-30",8.16775352549587,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_41","edge_1468_41","t0-36",23.8230295549958,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_41","edge_1468_41","t0-over42",-2.24762538154619,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_43","edge_1468_43","t0-6",-8.95065335739454,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_43","edge_1468_43","t0-12",-30.7904845026412,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_43","edge_1468_43","t0-18",15.4779898453429,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_43","edge_1468_43","t0-24",-26.0947748855984,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_43","edge_1468_43","t0-30",-57.0152397166519,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_43","edge_1468_43","t0-36",-24.6714731162563,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_43","edge_1468_43","t0-over42",-1.05337285705136,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_44","edge_1468_44","t0-6",-51.1536095226658,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_44","edge_1468_44","t0-12",-6.60223297824409,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_44","edge_1468_44","t0-18",-6.42616366254598,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_44","edge_1468_44","t0-24",-50.9591488905596,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_44","edge_1468_44","t0-30",-49.7133136097564,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_44","edge_1468_44","t0-36",1.09545157893824,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_44","edge_1468_44","t0-over42",18.9952044184346,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_49","edge_1468_49","t0-6",-10.145018208214,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_49","edge_1468_49","t0-12",21.4095096961733,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_49","edge_1468_49","t0-18",-35.862721470697,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_49","edge_1468_49","t0-24",286.868330094384,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_49","edge_1468_49","t0-30",-210.869151446515,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_49","edge_1468_49","t0-36",12.4293542385207,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_49","edge_1468_49","t0-over42",-14.6261004724211,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_50","edge_1468_50","t0-6",-8.83056578643438,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_50","edge_1468_50","t0-12",-28.2000614925405,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_50","edge_1468_50","t0-18",20.4499664155379,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_50","edge_1468_50","t0-24",36.3140106089386,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_50","edge_1468_50","t0-30",-36.2942468583274,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_50","edge_1468_50","t0-36",3.59296584464138,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_50","edge_1468_50","t0-over42",-38.1390581445473,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_54","edge_1468_54","t0-6",-12.3992079818218,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_54","edge_1468_54","t0-12",-80.7214182052064,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_54","edge_1468_54","t0-18",-33.0376655186177,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_54","edge_1468_54","t0-24",-62.0745045787056,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_54","edge_1468_54","t0-30",-71.705405656903,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_54","edge_1468_54","t0-36",-55.2543642676856,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_54","edge_1468_54","t0-over42",-65.5037801902728,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_55","edge_1468_55","t0-6",-18.1646988988441,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_55","edge_1468_55","t0-12",-61.5937398827973,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_55","edge_1468_55","t0-18",-61.1230769324955,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_55","edge_1468_55","t0-24",-91.9336259981693,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_55","edge_1468_55","t0-30",-145.208776023292,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_55","edge_1468_55","t0-36",-128.857679120418,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_55","edge_1468_55","t0-over42",-118.804906743139,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_57","edge_1468_57","t0-6",-8.75114807116727,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_57","edge_1468_57","t0-12",-58.1574770501801,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_57","edge_1468_57","t0-18",-10.2666371501873,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_57","edge_1468_57","t0-24",36.4244505298723,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_57","edge_1468_57","t0-30",-59.6022047503811,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_57","edge_1468_57","t0-36",2.25098968547731,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_57","edge_1468_57","t0-over42",-14.4289548593408,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_58","edge_1468_58","t0-6",-7.9335193473646,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_58","edge_1468_58","t0-12",-53.1114334951955,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_58","edge_1468_58","t0-18",-1.04592657514543,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_58","edge_1468_58","t0-24",53.8589475213687,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_58","edge_1468_58","t0-30",-65.8251009313605,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_58","edge_1468_58","t0-36",-1.56859355678329,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_58","edge_1468_58","t0-over42",-19.2779334470174,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_61","edge_1468_61","t0-6",-3.31115224634506,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_61","edge_1468_61","t0-12",-23.4884763385863,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_61","edge_1468_61","t0-18",48.8726988799181,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_61","edge_1468_61","t0-24",-20.7820504311835,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_61","edge_1468_61","t0-30",-7.73482978146397,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_61","edge_1468_61","t0-36",-9.64773483704376,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_61","edge_1468_61","t0-over42",-11.9973237976001,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_62","edge_1468_62","t0-6",-0.333522229292433,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_62","edge_1468_62","t0-12",-24.4012272924159,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_62","edge_1468_62","t0-18",-2.34021374763297,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_62","edge_1468_62","t0-24",-20.6812192958705,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_62","edge_1468_62","t0-30",-21.8522732751542,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_62","edge_1468_62","t0-36",9.82572724033278,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_62","edge_1468_62","t0-over42",-8.65737740606095,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_68","edge_1468_68","t0-6",-7.19529624823279,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_68","edge_1468_68","t0-12",-108.115111477233,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_68","edge_1468_68","t0-18",-27.5463640032358,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_68","edge_1468_68","t0-24",-52.3913012351516,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_68","edge_1468_68","t0-30",-63.8969587510195,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_68","edge_1468_68","t0-36",-59.1049974414754,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_68","edge_1468_68","t0-over42",-14.4831645589016,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_71","edge_1468_71","t0-6",-20.0186724451798,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_71","edge_1468_71","t0-12",-3.93760487474266,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_71","edge_1468_71","t0-18",1.97199611354558,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_71","edge_1468_71","t0-24",-31.839978816615,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_71","edge_1468_71","t0-30",-33.9781150124188,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_71","edge_1468_71","t0-36",-2.56512349689519,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_71","edge_1468_71","t0-over42",-36.1636077108055,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_72","edge_1468_72","t0-6",-1.53941085668474,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_72","edge_1468_72","t0-12",24.4545635628704,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_72","edge_1468_72","t0-18",15.0479292993584,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_72","edge_1468_72","t0-24",-19.2979654973353,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_72","edge_1468_72","t0-30",-18.661155372031,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_72","edge_1468_72","t0-36",24.0554797084075,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_72","edge_1468_72","t0-over42",-3.71551203244793,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_73","edge_1468_73","t0-6",0.242085576402245,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_73","edge_1468_73","t0-12",23.4599170104121,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_73","edge_1468_73","t0-18",21.2181093396449,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_73","edge_1468_73","t0-24",19.0731506040884,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_73","edge_1468_73","t0-30",-34.9304209016988,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_73","edge_1468_73","t0-36",17.2761796540893,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_73","edge_1468_73","t0-over42",-6.38674829515719,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_77","edge_1468_77","t0-6",-4.07806165281799,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_77","edge_1468_77","t0-12",8.61400171222062,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_77","edge_1468_77","t0-18",37.5102948062959,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_77","edge_1468_77","t0-24",15.3724951820805,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_77","edge_1468_77","t0-30",-13.350833162759,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_77","edge_1468_77","t0-36",16.805531255869,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1468_77","edge_1468_77","t0-over42",-35.1457574598828,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_10","edge_1476_10","t0-6",-8.75895328238095,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_10","edge_1476_10","t0-12",-15.9353848004833,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_10","edge_1476_10","t0-18",51.5779194201913,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_10","edge_1476_10","t0-24",-7.40889186866945,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_10","edge_1476_10","t0-30",-10.8678726328749,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_10","edge_1476_10","t0-36",-17.09439716368,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_10","edge_1476_10","t0-over42",-18.8806896475153,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_18","edge_1476_18","t0-6",-2.57700926945112,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_18","edge_1476_18","t0-12",-43.0146561726589,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_18","edge_1476_18","t0-18",-0.196324487480889,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_18","edge_1476_18","t0-24",-8.47456702358429,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_18","edge_1476_18","t0-30",-53.1183945123469,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_18","edge_1476_18","t0-36",-64.2387639137892,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_18","edge_1476_18","t0-over42",-13.5313772468353,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_19","edge_1476_19","t0-6",-36.6997142601002,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_19","edge_1476_19","t0-12",6.30785634110437,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_19","edge_1476_19","t0-18",-30.1529925009255,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_19","edge_1476_19","t0-24",-38.8293263650384,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_19","edge_1476_19","t0-30",-56.9278207743545,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_19","edge_1476_19","t0-36",-1.97464696936829,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_19","edge_1476_19","t0-over42",-9.6856364596281,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_20","edge_1476_20","t0-6",1.52416140932017,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_20","edge_1476_20","t0-12",-20.3982243412048,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_20","edge_1476_20","t0-18",3.07836047828935,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_20","edge_1476_20","t0-24",-17.5062275064467,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_20","edge_1476_20","t0-30",-33.063108381167,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_20","edge_1476_20","t0-36",10.2257795620263,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_20","edge_1476_20","t0-over42",2.38766074882011,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_21","edge_1476_21","t0-6",-29.074888339393,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_21","edge_1476_21","t0-12",-1.10847013946172,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_21","edge_1476_21","t0-18",-2.99423459543441,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_21","edge_1476_21","t0-24",-1.78914136125943,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_21","edge_1476_21","t0-30",-31.7954665985008,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_21","edge_1476_21","t0-36",-1.81830929689899,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_21","edge_1476_21","t0-over42",-27.9279165899752,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_22","edge_1476_22","t0-6",-34.3935560577999,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_22","edge_1476_22","t0-12",-36.2014660484545,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_22","edge_1476_22","t0-18",-6.28298133518118,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_22","edge_1476_22","t0-24",-36.7872561781369,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_22","edge_1476_22","t0-30",-44.5872153675707,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_22","edge_1476_22","t0-36",-47.5537468011356,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_22","edge_1476_22","t0-over42",-12.595174596673,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_23","edge_1476_23","t0-6",-12.0713772089523,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_23","edge_1476_23","t0-12",2.79981122107967,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_23","edge_1476_23","t0-18",3.21123269235981,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_23","edge_1476_23","t0-24",66.336893909947,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_23","edge_1476_23","t0-30",-63.2331913479123,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_23","edge_1476_23","t0-36",-2.49797330839046,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_23","edge_1476_23","t0-over42",-0.678922576451402,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_4","edge_1476_4","t0-6",-10.7519193398742,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_4","edge_1476_4","t0-12",-29.0251313369443,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_4","edge_1476_4","t0-18",4.6194015616312,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_4","edge_1476_4","t0-24",6.3194308293845,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_4","edge_1476_4","t0-30",-6.73290034753913,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_4","edge_1476_4","t0-36",11.907841713988,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_4","edge_1476_4","t0-over42",-1.50311365611286,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_8","edge_1476_8","t0-6",0.822649149675041,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_8","edge_1476_8","t0-12",-37.8533601774225,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_8","edge_1476_8","t0-18",1.45097053758254,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_8","edge_1476_8","t0-24",-7.22073360150448,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_8","edge_1476_8","t0-30",-51.0857738826005,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_8","edge_1476_8","t0-36",7.8166223338186,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1476_8","edge_1476_8","t0-over42",-15.8188660746263,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1501_16","edge_1501_16","t0-6",28.7861859077206,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1501_16","edge_1501_16","t0-12",57.8035901136644,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1501_16","edge_1501_16","t0-18",-24.2868170775758,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1501_16","edge_1501_16","t0-24",31.6130222387021,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1501_16","edge_1501_16","t0-30",-19.2030902024895,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1501_16","edge_1501_16","t0-36",-15.7088384435488,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1501_16","edge_1501_16","t0-over42",-19.3565820442033,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_1","edge_1512_1","t0-6",-30.4067129964306,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_1","edge_1512_1","t0-12",-45.1687369029742,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_1","edge_1512_1","t0-18",4.08634264029801,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_1","edge_1512_1","t0-24",-10.086479979066,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_1","edge_1512_1","t0-30",-5.75761731147515,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_1","edge_1512_1","t0-36",0.661111580847339,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_1","edge_1512_1","t0-over42",-45.3350101799418,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_14","edge_1512_14","t0-6",-139.251461450692,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_14","edge_1512_14","t0-12",-39.7906877435542,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_14","edge_1512_14","t0-18",-19.6127445731635,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_14","edge_1512_14","t0-24",-64.0833925010196,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_14","edge_1512_14","t0-30",-67.1581676377885,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_14","edge_1512_14","t0-36",-83.4846968238627,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_14","edge_1512_14","t0-over42",27.0917304372201,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_4","edge_1512_4","t0-6",-16.3772873449249,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_4","edge_1512_4","t0-12",34.8172625479157,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_4","edge_1512_4","t0-18",38.3850145587856,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_4","edge_1512_4","t0-24",-12.6833693378562,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_4","edge_1512_4","t0-30",-66.361111347915,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_4","edge_1512_4","t0-36",-38.0766707211493,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_1512_4","edge_1512_4","t0-over42",-69.5689282417469,NA,NA,NA,NA,"abundance_nbinom",NA,7
"edge_16_12","edge_16_12","t0-6",-7.58902606800048,673009.857486313,0.999991002855807,-1319082.67093968,1319067.49288754,"abundance_nbinom",0.999991002855807,7
"edge_16_12","edge_16_12","t0-12",-34.4866300897812,147216.93504544,0.999813089781807,-288574.377233524,288505.403973344,"abundance_nbinom",0.999991002855807,7
"edge_16_12","edge_16_12","t0-18",20.0377722992966,16764.329695909,0.999046318842825,-32837.4446566376,32877.5202012362,"abundance_nbinom",0.999991002855807,7
"edge_16_12","edge_16_12","t0-24",-4.40025978903553,6.10878906013116,0.471330325869222,-16.3732663360449,7.57274675797381,"abundance_nbinom",0.999991002855807,7
"edge_16_12","edge_16_12","t0-30",-41.2944983509224,326747.935225416,0.99989916311921,-640455.479562993,640372.890566291,"abundance_nbinom",0.999991002855807,7
"edge_16_12","edge_16_12","t0-36",-42.2256971614845,528513.221318471,0.999936252811776,-1035909.10483461,1035824.65344029,"abundance_nbinom",0.999991002855807,7
